id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value
1495275776,182,1,1,18,26,bsbugp9qfasrrtg55bf7evvwv,1,54.6,67.6,2019-01-27T12:50:38.600Z,2019-01-27T12:51:01Z,1217270549,212,3.3,1722335157,56,Center,1217755336,213,2.0,1115273719,141,72.0,1458688020,140,53.2,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,
1928329890,159,55,1,18,29,5rurqie3qt1qav9ir5mkqinn,1,24.8,70.2,2019-01-27T12:50:40.903Z,2019-01-27T13:14:19Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
2114504283,183,2,1,18,29,bsbugp9qfasrrtg55bf7evvwv,1,53.2,72,2019-01-27T12:50:40.903Z,2019-01-27T12:50:45Z,1548992973,1,,1209032863,7,8lhwl2mbtvfxbd8gmp33twq1h,1447758975,141,16.5,1336964206,56,Right,2043398706,140,80.1,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1901353082,161,1,1,18,54,5rurqie3qt1qav9ir5mkqinn,1,25.9,77.2,2019-01-27T12:51:06.610Z,2019-01-27T12:51:14Z,1405081966,189,,1811028764,141,31.6,1087996487,213,4.7,1862905455,212,31.0,1257867776,56,Back,1582977158,140,26.5,1271638353,5,,1383960746,241,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
2136677985,163,1,1,18,56,5rurqie3qt1qav9ir5mkqinn,1,26.5,30.6,2019-01-27T12:51:07.597Z,2019-01-27T12:51:09Z,1875126877,141,8.8,1480649777,213,5.9,1733762050,1,,1231646550,212,37.5,1701786234,56,Right,1315682957,140,59.3,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1516847127,164,1,1,18,57,5rurqie3qt1qav9ir5mkqinn,1,61.4,9.7,2019-01-27T12:51:09.102Z,2019-01-27T12:51:10Z,1903764155,56,Center,1212985010,212,16.0,1547506364,140,70.0,1107623619,141,29.1,1727149192,213,1.0,1298057023,155,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1631101332,165,1,1,18,59,5rurqie3qt1qav9ir5mkqinn,0,70,29.1,2019-01-27T12:51:10.293Z,2019-01-27T12:51:12Z,2137299953,213,2.0,2023333778,3,,1873338797,141,43.1,1364007657,156,,1090071971,140,65.3,1524632327,56,Center,1695848528,212,10.7,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1193923016,184,49,1,19,0,bsbugp9qfasrrtg55bf7evvwv,1,29.4,51.6,2019-01-27T12:51:11.713Z,2019-01-27T12:51:11Z,,,,,,,,,,,,,,,,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,
2063010933,185,1,1,19,3,bsbugp9qfasrrtg55bf7evvwv,1,25.7,34.8,2019-01-27T12:51:14.793Z,2019-01-27T12:51:19Z,1482934817,213,2.9,1239562914,212,23.1,1819734712,140,4.6,1178387885,141,44.3,1463980983,56,Back,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,
1965696388,186,1,1,19,8,bsbugp9qfasrrtg55bf7evvwv,1,6.9,45.7,2019-01-27T12:51:19.513Z,2019-01-27T12:51:23Z,1676808234,141,72.7,1590770958,212,21.0,1168757639,140,16.6,1252110885,213,1.1,1312721379,56,Back,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,
1284291594,187,1,1,19,11,bsbugp9qfasrrtg55bf7evvwv,1,18.9,72.7,2019-01-27T12:51:23.340Z,2019-01-27T12:51:24Z,1972301673,213,5.7,1664937124,141,65.4,1388528566,140,26.5,1778021217,212,9.4,1290589799,56,Back,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1820712427,188,1,1,19,12,bsbugp9qfasrrtg55bf7evvwv,1,26.6,65.4,2019-01-27T12:51:24.130Z,2019-01-27T12:51:27Z,1929828291,212,20.8,1406951956,56,Back,1340442311,141,95.6,2011615769,140,29.5,1216247813,213,1.4,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
1641695247,189,1,1,19,15,bsbugp9qfasrrtg55bf7evvwv,0,31.1,95.6,2019-01-27T12:51:26.954Z,2019-01-27T12:51:33Z,2104665650,56,Left,1955915569,140,57.4,2035580045,213,5.9,2090847472,141,80.6,2018610028,212,29.4,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
1191228209,166,49,1,19,19,5rurqie3qt1qav9ir5mkqinn,1,38.6,25.6,2019-01-27T12:51:31.208Z,2019-01-27T12:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
2047780836,167,1,1,19,20,5rurqie3qt1qav9ir5mkqinn,1,38.6,25.6,2019-01-27T12:51:31.520Z,2019-01-27T12:51:33Z,2102423173,140,54.5,1097047506,141,28.0,1161002454,212,16.8,1129766665,213,0.1,1977037072,56,Center,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1895689320,168,1,1,19,21,5rurqie3qt1qav9ir5mkqinn,1,54.5,28,2019-01-27T12:51:33.215Z,2019-01-27T12:51:38Z,1952408870,56,Center,2053716328,212,12.8,1365185743,140,64.2,1588461474,213,0.7,2008745065,141,39.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1400386594,188,50,1,19,23,5rurqie3qt1qav9ir5mkqinn,1,70.4,43.7,2019-01-27T12:51:34.263Z,2019-01-27T12:54:34Z,1998008705,56,Center,2047571678,233,231,1495812169,286,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1391462737,231,7,1,19,23,bsbugp9qfasrrtg55bf7evvwv,1,29.6,56.3,2019-01-27T12:51:34.273Z,2019-01-27T12:54:34Z,1309511027,56,Back,2077544324,233,188,1420500128,285,,,,,,,,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
1122408638,169,1,1,19,24,5rurqie3qt1qav9ir5mkqinn,0,69.4,41.8,2019-01-27T12:51:35.273Z,2019-01-27T12:51:45Z,1385276456,141,32.1,1951163526,56,Center,1348209625,212,25.1,1642332707,213,6.0,1370810231,140,92.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1265486252,190,43,1,19,30,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2019-01-27T12:51:41.779Z,2019-01-27T12:51:47Z,1472663434,144,49,,,,,,,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,
1898313534,191,52,1,19,34,bsbugp9qfasrrtg55bf7evvwv,1,7.1,65.7,2019-01-27T12:51:45.819Z,2019-01-27T12:51:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,
1151250722,192,1,1,19,39,bsbugp9qfasrrtg55bf7evvwv,1,14.5,59.1,2019-01-27T12:51:50.884Z,2019-01-27T12:51:55Z,1786119105,213,6.3,1544003595,56,Back,2144874171,123,,2055942686,140,22.9,2141877809,141,58.8,2002412543,212,8.8,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,
1339853301,193,1,1,19,44,bsbugp9qfasrrtg55bf7evvwv,1,40.5,67.8,2019-01-27T12:51:55.700Z,2019-01-27T12:51:59Z,1132235266,213,1.9,1129820901,141,93.6,1655142414,212,18.4,1951612041,56,Back,1656021955,140,35.1,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1728834353,194,1,1,19,47,bsbugp9qfasrrtg55bf7evvwv,1,35.4,93.8,2019-01-27T12:51:59.440Z,2019-01-27T12:52:02Z,1163027547,56,Back,1254275485,140,38.0,1600836147,212,13.2,1440613340,213,4.9,1251534875,141,74.8,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
1200003031,195,1,1,19,50,bsbugp9qfasrrtg55bf7evvwv,1,38,74.8,2019-01-27T12:52:01.996Z,2019-01-27T12:52:03Z,2010240430,140,34.1,1727818972,141,43.6,1861535891,213,4.5,1360353271,212,21.6,1140275030,56,Back,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,
1541620886,196,1,1,19,52,bsbugp9qfasrrtg55bf7evvwv,1,34.1,43.6,2019-01-27T12:52:03.748Z,2019-01-27T12:52:06Z,1754060660,141,47.8,2080899995,56,Back,1699809286,212,13.2,1881959766,140,46.4,1137124519,213,0.2,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,
1343301854,197,1,1,19,55,bsbugp9qfasrrtg55bf7evvwv,1,54.2,57.6,2019-01-27T12:52:06.797Z,2019-01-27T12:52:12Z,1601745277,212,8.2,1879365960,56,Center,1144420454,140,58.0,1271744667,141,68.1,1183076128,213,1.1,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,
1209718581,198,1,1,20,1,bsbugp9qfasrrtg55bf7evvwv,0,53.3,68.8,2019-01-27T12:52:12.661Z,2019-01-27T12:52:15Z,1618883293,56,Center,1312708209,141,36.3,1898556718,140,78.3,1739193726,212,34.3,1790729006,155,,1775755916,213,5.6,1163055480,1,,,,,8lhwl2mbtvfxbd8gmp33twq1h,F. Williams,,,,,,,,,,,,,,,,,,,,,,,
2054315104,170,49,1,20,3,5rurqie3qt1qav9ir5mkqinn,1,29.6,66.3,2019-01-27T12:52:14.972Z,2019-01-27T12:52:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1242790821,199,45,1,20,5,bsbugp9qfasrrtg55bf7evvwv,0,73.5,35.4,2019-01-27T12:52:16.914Z,2019-01-27T13:00:29Z,1995651422,233,171,2060289293,56,Center,1603387032,286,,,,,,,,,,,,,,,,,108a89xbf1b28xj9oze2oxk9h,B. Chaplen,,,,,,,,,,,,,,,,,,,,,,,
1975072939,171,3,1,20,5,5rurqie3qt1qav9ir5mkqinn,1,26.5,64.6,2019-01-27T12:52:16.924Z,2019-01-27T12:52:45Z,2108363160,56,Back,1197181177,285,,2034555543,233,199,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1077708173,172,1,1,20,9,5rurqie3qt1qav9ir5mkqinn,1,30.1,55.1,2019-01-27T12:52:21.171Z,2019-01-27T12:52:22Z,2094493314,213,3.6,2131519535,140,19.9,2014431643,212,12.2,1534881986,56,Back,1547294490,141,46.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1217105202,173,1,1,20,11,5rurqie3qt1qav9ir5mkqinn,1,20,46.6,2019-01-27T12:52:22.723Z,2019-01-27T12:55:26Z,1784846323,213,4.7,1932585873,56,Back,1291825252,212,12.3,1620455754,141,28.5,1656691513,140,19.5,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1477201240,174,1,1,20,14,5rurqie3qt1qav9ir5mkqinn,0,19.7,23.4,2019-01-27T12:52:26.530Z,2019-01-27T12:55:19Z,1745047709,212,17.6,1853024112,140,35.9,1562554039,56,Back,1658559999,213,6.0,1546590874,141,16.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1683838874,200,8,1,20,17,bsbugp9qfasrrtg55bf7evvwv,1,57.7,87.1,2019-01-27T12:52:28.742Z,2019-01-27T12:52:28Z,1411686257,56,Left,,,,,,,,,,,,,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
1415604939,201,61,1,20,19,bsbugp9qfasrrtg55bf7evvwv,0,64,91.7,2019-01-27T12:52:30.790Z,2019-01-27T12:52:31Z,1991305074,56,Left,,,,,,,,,,,,,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,
2105844810,175,1,1,20,21,5rurqie3qt1qav9ir5mkqinn,1,23,14.3,2019-01-27T12:52:32.356Z,2019-01-27T12:52:35Z,2080701501,213,2.5,1339790550,56,Back,2103727279,140,14.8,1623668655,141,23.4,1414104948,212,10.6,,,,,,,,,,3ki0ckpv13k6am75k1q7nujqi,A. Kuyken,,,,,,,,,,,,,,,,,,,,,,,
1940255462,176,1,1,20,24,5rurqie3qt1qav9ir5mkqinn,1,17.8,21.9,2019-01-27T12:52:35.348Z,2019-01-27T12:55:35Z,1801403011,140,29.9,1440213193,212,14.0,1181700411,141,13.1,1726806559,213,5.8,1455949369,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2056236611,177,1,1,20,26,5rurqie3qt1qav9ir5mkqinn,0,31.1,12.6,2019-01-27T12:52:38.690Z,2019-01-27T12:55:33Z,1794166004,212,15.8,1278986331,140,46.1,1872369159,141,11.6,1804736302,56,Back,1507505355,213,6.2,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1324646749,202,49,1,20,27,bsbugp9qfasrrtg55bf7evvwv,1,57,90.3,2019-01-27T12:52:38.551Z,2019-01-27T12:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
2077465268,203,1,1,20,27,bsbugp9qfasrrtg55bf7evvwv,1,57,90.3,2019-01-27T12:52:38.759Z,2019-01-27T12:52:40Z,1572855219,140,46.0,2036809435,213,3.7,1150180958,212,13.4,2026024344,141,80.2,1772357299,56,Back,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
1993583733,204,1,1,20,29,bsbugp9qfasrrtg55bf7evvwv,1,46,80.2,2019-01-27T12:52:40.799Z,2019-01-27T12:52:42Z,1544854954,213,5.2,1164588087,212,14.6,1179184989,140,52.3,2041738106,141,61.1,1324549807,56,Center,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1771864767,205,1,1,20,31,bsbugp9qfasrrtg55bf7evvwv,1,52.8,66.7,2019-01-27T12:52:42.535Z,2019-01-27T12:52:45Z,1797392808,212,15.8,1745734159,141,86.8,2018934075,140,45.3,1176702865,56,Back,1094605084,213,2.1,,,,,,,,,,5vzr4dly8xl2hhybhel0comol,J. Moore,,,,,,,,,,,,,,,,,,,,,,,
1090978052,206,1,1,20,33,bsbugp9qfasrrtg55bf7evvwv,1,45.3,86.8,2019-01-27T12:52:45.470Z,2019-01-27T12:52:48Z,1996168677,212,32.6,1984984328,141,39.1,1104010904,140,42.0,1752897861,1,,1604729331,56,Back,1409658251,213,4.6,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
2146533785,207,1,1,20,37,bsbugp9qfasrrtg55bf7evvwv,1,42.5,38.2,2019-01-27T12:52:48.736Z,2019-01-27T12:52:52Z,1945762642,140,60.0,1768929782,212,18.5,1961948388,213,0.1,1546831426,56,Center,1787964247,141,41.2,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,
2074836162,209,1,1,20,43,bsbugp9qfasrrtg55bf7evvwv,1,52.3,46.4,2019-01-27T12:52:54.424Z,2019-01-27T12:53:05Z,1694657323,141,64.8,2085957658,56,Back,1661105896,140,44.5,1449364229,213,2.2,1138769433,212,15.0,,,,,,,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,
1712950836,210,1,1,20,44,bsbugp9qfasrrtg55bf7evvwv,1,44.5,64.8,2019-01-27T12:52:56.480Z,2019-01-27T12:52:58Z,2052671858,212,16.5,1168418379,213,0.9,1718891666,141,83.3,1207772259,140,54.6,2067382027,56,Left,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
2059143638,211,1,1,20,46,bsbugp9qfasrrtg55bf7evvwv,1,55,82.1,2019-01-27T12:52:58.112Z,2019-01-27T12:53:00Z,1715256429,56,Center,1713288423,141,71.1,1640328179,212,8.6,1134576599,213,4.2,1385211687,140,51.0,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,
1144830223,212,1,1,20,49,bsbugp9qfasrrtg55bf7evvwv,0,51.1,70.9,2019-01-27T12:53:00.608Z,2019-01-27T12:53:03Z,1664542196,141,32.5,1561894615,56,Center,1667602684,155,,1982074933,1,,1163137747,213,5.6,1990330898,212,43.8,1198329550,140,84.6,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1650618519,178,8,1,20,54,5rurqie3qt1qav9ir5mkqinn,1,20.5,69.3,2019-01-27T12:53:05.568Z,2019-01-27T12:53:06Z,1551959858,15,,1150196067,56,Back,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,
1961398948,179,52,1,20,58,5rurqie3qt1qav9ir5mkqinn,1,4.8,68.8,2019-01-27T12:53:09.703Z,2019-01-27T12:53:09Z,,,,,,,,,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,
1095532247,180,1,1,20,59,5rurqie3qt1qav9ir5mkqinn,1,7.7,67.6,2019-01-27T12:53:11.224Z,2019-01-27T12:53:12Z,1873954112,287,,1847428162,140,42.8,1808880665,1,,1137357514,56,Back,1821003453,212,40.4,1120324314,213,0.4,1416495095,123,,1729569782,141,92.0,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,
1654626410,181,1,1,21,3,5rurqie3qt1qav9ir5mkqinn,1,53.3,96.3,2019-01-27T12:53:14.647Z,2019-01-27T12:53:17Z,1404190724,140,40.5,1613228361,213,3.4,2015738242,141,91.4,1233687263,212,13.8,1947903797,56,Back,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
2056132591,182,1,1,21,5,5rurqie3qt1qav9ir5mkqinn,0,42.2,94.4,2019-01-27T12:53:16.977Z,2019-01-27T12:53:19Z,1829040041,155,,1160028660,56,Left,1327717967,212,29.0,1251553113,213,6.3,1552845262,141,94.1,2103943315,140,69.8,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2099422530,213,49,1,21,9,bsbugp9qfasrrtg55bf7evvwv,1,20.7,12.9,2019-01-27T12:53:20.402Z,2019-01-27T12:53:20Z,,,,,,,,,,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,
1745627675,214,1,1,21,9,bsbugp9qfasrrtg55bf7evvwv,1,20.7,12.9,2019-01-27T12:53:20.538Z,2019-01-27T12:53:27Z,2016463065,140,5.2,1891483384,56,Back,1544572833,212,22.7,1211724229,141,36.1,1718105496,213,2.4,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,
2108568423,215,1,1,21,16,bsbugp9qfasrrtg55bf7evvwv,1,12.5,41.3,2019-01-27T12:53:27.538Z,2019-01-27T12:53:30Z,2090006769,140,15.8,1394502162,212,12.2,1317264902,56,Back,1684676183,141,24.1,1217449518,213,5.0,,,,,,,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,
1767107083,216,1,1,21,19,bsbugp9qfasrrtg55bf7evvwv,1,15.8,24.1,2019-01-27T12:53:30.667Z,2019-01-27T12:53:32Z,2128116163,140,24.6,1277181496,213,0.2,1132871133,212,9.5,1689718245,56,Back,1877539210,141,27.4,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,
2007498977,217,1,1,21,21,bsbugp9qfasrrtg55bf7evvwv,1,24.6,27.4,2019-01-27T12:53:32.467Z,2019-01-27T12:53:34Z,1569214432,213,5.0,1406950808,56,Back,1517915291,140,29.4,1976030198,212,16.7,1643915194,141,4.0,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
1678847259,218,1,1,21,23,bsbugp9qfasrrtg55bf7evvwv,1,29.4,4,2019-01-27T12:53:34.851Z,2019-01-27T12:53:37Z,1430495830,155,,1588698522,56,Back,2101056254,141,23.0,1343185347,213,0.6,2115078606,140,46.3,1868158544,212,22.0,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,
1223297701,219,1,1,21,25,bsbugp9qfasrrtg55bf7evvwv,0,46.5,23,2019-01-27T12:53:37.203Z,2019-01-27T12:53:39Z,1131092613,212,21.9,1822910878,168,,1574292003,141,53.4,1416158658,213,1.2,2000601175,3,,1921963664,56,Center,1757930032,140,53.4,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,
1895225677,183,49,1,21,27,5rurqie3qt1qav9ir5mkqinn,1,46.4,44.9,2019-01-27T12:53:38.986Z,2019-01-27T12:53:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1822618959,184,1,1,21,28,5rurqie3qt1qav9ir5mkqinn,1,46.4,44.9,2019-01-27T12:53:39.562Z,2019-01-27T12:53:49Z,1885902081,212,27.4,1870658962,213,5.1,1408098230,56,Right,1791084532,141,7.0,1126332010,140,55.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1705727413,185,3,1,21,38,5rurqie3qt1qav9ir5mkqinn,0,85.3,10.6,2019-01-27T12:53:49.818Z,2019-01-27T12:53:51Z,2146108548,56,Right,1517001584,233,220,1422517168,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1882890535,220,7,1,21,38,bsbugp9qfasrrtg55bf7evvwv,1,14.7,89.4,2019-01-27T12:53:50.212Z,2019-01-27T12:53:51Z,1512602583,56,Back,1787547591,285,,1729631721,233,185,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
1566439683,221,49,1,21,39,bsbugp9qfasrrtg55bf7evvwv,1,12.3,84.5,2019-01-27T12:53:50.805Z,2019-01-27T12:53:51Z,,,,,,,,,,,,,,,,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
1697747456,222,1,1,21,39,bsbugp9qfasrrtg55bf7evvwv,1,12.3,84.5,2019-01-27T12:53:51.290Z,2019-01-27T12:53:52Z,1623454819,140,19.8,1394832037,56,Back,1180172573,141,73.3,1245464511,212,11.0,1938748610,213,5.5,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,
1382702900,223,1,1,21,40,bsbugp9qfasrrtg55bf7evvwv,1,19.8,73.3,2019-01-27T12:53:52.204Z,2019-01-27T12:53:55Z,1303594072,212,12.7,1104930584,141,77.9,2008186838,56,Back,1914435362,213,2.9,2011531276,140,8.1,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,,,,,
1655081216,225,1,1,21,45,bsbugp9qfasrrtg55bf7evvwv,1,9.9,74.4,2019-01-27T12:53:56.932Z,2019-01-27T12:53:59Z,1845412840,140,10.5,1765328066,212,4.7,1366388141,141,67.6,1160695945,56,Back,1178231632,213,4.8,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,
1772124636,186,45,1,21,48,5rurqie3qt1qav9ir5mkqinn,0,89.2,28.2,2019-01-27T12:53:59.442Z,2019-01-27T13:00:29Z,2128366620,56,Center,1472663439,233,226,1362488002,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1685871898,226,3,1,21,48,bsbugp9qfasrrtg55bf7evvwv,1,10.8,71.8,2019-01-27T12:53:59.452Z,2019-01-27T12:54:00Z,2007283320,233,186,1106607425,56,Back,1358050446,285,,,,,,,,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1583760622,227,1,1,21,48,bsbugp9qfasrrtg55bf7evvwv,1,9.7,76.3,2019-01-27T12:53:59.541Z,2019-01-27T12:54:16Z,2040847542,212,8.3,1236758116,56,Back,1522464404,140,16.4,1802984916,141,82.8,1632359069,213,0.6,,,,,,,,,,abak1ddvoaaei83ad7wk3zqol,J. Potter,,,,,,,,,,,,,,,,,,,,,,,
1582232778,228,1,1,21,53,bsbugp9qfasrrtg55bf7evvwv,1,31.9,76.7,2019-01-27T12:54:04.661Z,2019-01-27T12:54:06Z,1733224412,56,Back,1512092889,212,12.7,2112457088,141,58.8,1455114109,140,35.4,1306182834,213,5.0,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,
