id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
1785283042,119,1,1,9,8,5rurqie3qt1qav9ir5mkqinn,1,57.1,92.6,2018-09-20T13:21:53.953Z,2018-09-20T13:21:56Z,2024521412,213,4.5,2000731292,140,54.5,2128075457,141,69.3,1216303310,56,Center,2115218501,212,16.1,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
1819762097,120,1,1,9,11,5rurqie3qt1qav9ir5mkqinn,1,54.6,70.5,2018-09-20T13:21:56.817Z,2018-09-20T13:22:01Z,1390152004,56,Center,1608192312,141,77.9,1563101408,213,0.5,1849258393,212,10.1,1484316781,140,62.9,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1131559865,121,1,1,9,15,5rurqie3qt1qav9ir5mkqinn,1,56.5,69.4,2018-09-20T13:22:01.178Z,2018-09-20T13:22:02Z,1519706936,213,3.9,1509600251,56,Center,1809542480,140,51.8,1287161525,141,62.3,1522742464,212,6.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2057445116,122,1,1,9,17,5rurqie3qt1qav9ir5mkqinn,1,51.8,62.3,2018-09-20T13:22:02.906Z,2018-09-20T13:22:06Z,1421783762,140,53.1,1474953415,212,25.2,1450210459,56,Center,1350460470,141,25.3,1500948815,213,4.8,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1313364867,123,1,1,9,20,5rurqie3qt1qav9ir5mkqinn,1,53.1,25.3,2018-09-20T13:22:05.961Z,2018-09-20T13:22:10Z,2006033610,56,Center,1690710913,140,69.5,1681624895,212,17.4,1520990316,141,28.8,1955089745,213,0.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
1311757322,124,1,1,9,24,5rurqie3qt1qav9ir5mkqinn,1,70.5,25.6,2018-09-20T13:22:10.185Z,2018-09-20T13:22:16Z,2002345858,141,16.2,1306208145,140,85.4,1120811422,213,5.9,1297262862,212,16.9,1569400125,56,Right,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1241390291,125,1,1,9,31,5rurqie3qt1qav9ir5mkqinn,0,89.7,24.7,2018-09-20T13:22:16.466Z,2018-09-20T13:22:17Z,1494801923,236,,1218820204,140,89.7,1904492373,141,27.0,1754927557,56,Center,1506648649,213,1.6,1859603568,233,58,1691052555,212,1.6,1401379135,286,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
1790088220,58,74,1,9,31,ewnp4j1j79y9gmqfborxzvp8r,1,12.8,74.2,2018-09-20T13:22:16.525Z,2018-09-20T13:22:17Z,1373013819,285,,1255186991,56,Back,1410780723,233,125,,,,,,,,,,,,,,,,dbhhyaovwnnjjtej8p4fhjsnp,M. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
1810336691,59,1,1,9,32,ewnp4j1j79y9gmqfborxzvp8r,1,11.7,69.7,2018-09-20T13:22:18.277Z,2018-09-20T13:22:20Z,1547111719,141,74.2,1769902131,56,Back,2072978300,212,3.5,1597829597,140,10.0,1958628940,213,2.1,,,,,,,,,,553m6zmz6s3c0xdhhr503xmtx,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1419733548,60,1,1,9,35,ewnp4j1j79y9gmqfborxzvp8r,0,10,74.2,2018-09-20T13:22:20.605Z,2018-09-20T13:22:21Z,1255114484,213,6.0,1292937799,56,Back,1931010930,212,39.0,1518347778,157,,1482370716,1,,1699770594,140,45.6,1642669311,141,57.8,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,,
1551674597,126,1,1,9,36,5rurqie3qt1qav9ir5mkqinn,1,53.6,43.1,2018-09-20T13:22:21.473Z,2018-09-20T13:22:27Z,1876258588,56,Back,1615046996,213,1.7,1509452510,212,30.9,1662024411,140,48.4,1553687407,141,87.8,1907603271,3,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
1860828883,127,1,1,9,41,5rurqie3qt1qav9ir5mkqinn,1,47.4,86,2018-09-20T13:22:27.146Z,2018-09-20T13:22:30Z,1701248344,212,14.8,1934800329,141,66.3,1215779803,140,53.3,2110418884,213,5.1,1121742132,56,Center,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
2011606196,128,1,1,9,44,5rurqie3qt1qav9ir5mkqinn,0,53.7,65.7,2018-09-20T13:22:30.314Z,2018-09-20T13:22:32Z,1894713984,212,24.1,1187667218,141,53.3,1233218759,56,Center,1517869677,140,75.2,2096002619,213,5.9,1483839898,155,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1696285830,61,1,1,9,47,ewnp4j1j79y9gmqfborxzvp8r,0,28.3,44.9,2018-09-20T13:22:32.917Z,2018-09-20T13:22:35Z,1830966037,56,Back,1556564402,213,5.6,1150599865,3,,1341667080,141,35.5,1165304223,212,9.8,1997575559,140,35.4,,,,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,,
1416919022,129,1,1,9,48,5rurqie3qt1qav9ir5mkqinn,1,71,59.9,2018-09-20T13:22:34.234Z,2018-09-20T13:22:37Z,1298742564,3,,1147357998,213,5.9,2065615206,141,57.2,1423533352,212,5.6,1625298284,140,76.0,1372552536,56,Center,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2115312143,130,1,1,9,52,5rurqie3qt1qav9ir5mkqinn,0,76,57.2,2018-09-20T13:22:37.874Z,2018-09-20T13:22:38Z,1915516054,212,1.9,1808480652,213,0.2,1596959239,56,Center,1578032759,141,57.9,1256182204,140,77.8,1855590498,168,,1508639940,3,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
1155188205,62,49,1,9,53,ewnp4j1j79y9gmqfborxzvp8r,1,29.5,36.1,2018-09-20T13:22:38.315Z,2018-09-20T14:57:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bo7pk830egg7ir7j9bqn656ju,A. Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,
1531536826,63,1,1,9,54,ewnp4j1j79y9gmqfborxzvp8r,0,33.3,37.9,2018-09-20T13:22:39.315Z,2018-09-20T14:57:50Z,1994108779,155,,1726773974,56,Center,1753802507,1,,1364306848,213,0.4,1184519212,212,43.2,1139509173,140,71.1,1209273998,141,62.9,,,,bo7pk830egg7ir7j9bqn656ju,A. Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,
1498725848,131,61,1,9,54,5rurqie3qt1qav9ir5mkqinn,1,77.8,57.9,2018-09-20T13:22:39.415Z,2018-09-20T14:57:55Z,1409781059,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
1792749291,64,15,1,10,3,ewnp4j1j79y9gmqfborxzvp8r,1,72,53.4,2018-09-20T13:22:49.540Z,2018-09-20T13:23:47Z,1901559493,233,132,1573897735,22,,2118111414,146,73.6,1538393324,82,,1111548240,20,,1362691868,18,,1646464366,215,,1336433923,147,53.1,emyaq3f8kbforzqj8puyg8bmd,O. Fergusson,1851338997,56,Center,,,,,,,,,,,,,,,,,,,,,,,
1904903066,132,10,1,10,3,5rurqie3qt1qav9ir5mkqinn,1,25.7,52.4,2018-09-20T13:22:49.154Z,2018-09-20T13:23:47Z,1760484928,233,64,2017070412,56,Back,1900667302,94,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
2033572329,65,1,1,10,8,ewnp4j1j79y9gmqfborxzvp8r,1,63.8,34.3,2018-09-20T13:22:53.532Z,2018-09-20T13:22:55Z,1431548342,141,37.0,1593972231,213,0.2,1571464708,56,Center,1566827416,140,74.1,1756553040,212,11.0,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,,,,,
2125645618,133,8,1,10,9,5rurqie3qt1qav9ir5mkqinn,1,28.1,49.4,2018-09-20T13:22:54.962Z,2018-09-20T13:22:55Z,1283088799,56,Back,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1945140748,66,1,1,10,9,ewnp4j1j79y9gmqfborxzvp8r,1,74.1,37,2018-09-20T13:22:54.984Z,2018-09-20T13:22:55Z,2120331684,140,69.9,1935731327,56,Center,1542770480,212,6.4,1880090621,213,2.3,1150418389,141,43.9,,,,,,,,,,emyaq3f8kbforzqj8puyg8bmd,O. Fergusson,,,,,,,,,,,,,,,,,,,,,,,,,,
1466868932,67,1,1,10,10,ewnp4j1j79y9gmqfborxzvp8r,0,69.9,43.9,2018-09-20T13:22:55.717Z,2018-09-20T13:22:56Z,1811936003,141,42.7,1531104037,212,13.8,1975238388,213,6.2,1426211602,140,83.0,1186656570,56,Center,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,,,,,
1085474258,134,1,1,10,10,5rurqie3qt1qav9ir5mkqinn,1,23.3,51.9,2018-09-20T13:22:55.802Z,2018-09-20T13:22:56Z,1581863600,212,2.8,1976386284,213,1.0,1534666333,141,55.4,1998476170,56,Back,1884021567,140,24.7,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
1825464514,135,49,1,10,11,5rurqie3qt1qav9ir5mkqinn,1,24.7,55.5,2018-09-20T13:22:56.634Z,2018-09-20T13:22:56Z,,,,,,,,,,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,
2006321654,136,50,1,10,11,5rurqie3qt1qav9ir5mkqinn,1,27.4,60.3,2018-09-20T13:22:57.980Z,2018-09-20T13:22:59Z,1511404048,285,,2097718523,56,Back,1879835691,233,68,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,
2092597172,68,7,1,10,11,ewnp4j1j79y9gmqfborxzvp8r,0,72.6,39.7,2018-09-20T13:22:57.108Z,2018-09-20T13:22:59Z,1548065511,286,,1888904565,233,136,1216311824,56,Center,,,,,,,,,,,,,,,,emyaq3f8kbforzqj8puyg8bmd,O. Fergusson,,,,,,,,,,,,,,,,,,,,,,,,,,
1741489967,137,1,1,10,13,5rurqie3qt1qav9ir5mkqinn,0,25.5,57.6,2018-09-20T13:22:58.410Z,2018-09-20T13:22:58Z,1937578967,141,57.5,1510543719,56,Back,1891265564,213,6.2,1416740505,140,26.2,1605848327,212,0.7,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,
1217649266,69,15,1,10,15,ewnp4j1j79y9gmqfborxzvp8r,1,75.5,40.6,2018-09-20T13:23:00.709Z,2018-09-20T13:23:21Z,1378745027,215,,1671883662,146,98.8,1679958162,147,49.3,1536251373,78,,1957490959,18,,1294953923,56,Center,1650279540,103,2.5,1380821376,102,48.8,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,2116492945,22,,1943760207,233,138,,1087297044,72,,,,,,,,,,,,,,,,,
1739870462,138,10,1,10,15,5rurqie3qt1qav9ir5mkqinn,1,3.6,51.2,2018-09-20T13:23:00.809Z,2018-09-20T13:23:22Z,2082303383,56,Back,2075586465,183,,1092932634,233,69,1635390955,178,,1894147401,173,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
2068423063,139,52,1,10,45,5rurqie3qt1qav9ir5mkqinn,1,8.1,52.2,2018-09-20T13:23:30.315Z,2018-09-20T13:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
1913937106,140,43,1,10,57,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-09-20T01:09:42.738Z,2018-09-20T13:23:47Z,1707284009,238,0,1246533054,56,Back,2130881566,144,61,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
1128811226,141,1,1,11,5,5rurqie3qt1qav9ir5mkqinn,1,14.3,52.2,2018-09-20T13:23:50.323Z,2018-09-20T13:23:53Z,1459490634,213,1.3,1227519844,212,20.1,2105232134,141,80.3,1089510826,240,,2016443539,140,20.2,1746352827,56,Back,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
1994930643,142,1,1,11,8,5rurqie3qt1qav9ir5mkqinn,1,22.2,82.3,2018-09-20T13:23:53.523Z,2018-09-20T13:23:55Z,1205812628,141,96.0,1729050907,212,9.9,1641739560,213,1.2,1896447488,56,Back,1548419869,140,25.3,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,
1358869067,143,1,1,11,10,5rurqie3qt1qav9ir5mkqinn,1,25.3,96,2018-09-20T13:23:55.706Z,2018-09-20T13:24:00Z,1736009178,141,86.2,1523287825,140,22.5,1184319720,213,4.3,1960259122,56,Back,2110997266,212,7.3,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
1581375392,144,1,1,11,14,5rurqie3qt1qav9ir5mkqinn,1,25.7,79.6,2018-09-20T13:24:00.107Z,2018-09-20T13:24:03Z,1237907302,212,20.7,1435953334,141,53.0,1126761395,140,16.2,1529630100,213,4.2,1797301580,56,Back,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,
1153811339,145,1,1,11,18,5rurqie3qt1qav9ir5mkqinn,1,19.1,49.4,2018-09-20T13:24:03.395Z,2018-09-20T13:24:06Z,2018892567,141,23.4,1864855113,212,19.8,1124458856,140,27.5,1568958193,56,Back,1421409894,213,5.2,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
1187927676,146,1,1,11,21,5rurqie3qt1qav9ir5mkqinn,1,26.9,27.6,2018-09-20T13:24:06.803Z,2018-09-20T13:24:11Z,2015120503,140,31.3,1200735239,213,1.5,1195663977,1,,2074274549,141,91.4,1760934300,56,Back,1627049656,212,43.6,1984760315,196,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
1123497349,147,1,1,11,26,5rurqie3qt1qav9ir5mkqinn,1,42.1,90.9,2018-09-20T13:24:11.682Z,2018-09-20T13:24:14Z,1771027772,56,Left,1966129235,140,66.2,1444278939,213,6.1,1474152630,141,83.0,1403472300,212,25.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
1689589276,148,1,1,11,28,5rurqie3qt1qav9ir5mkqinn,1,66.2,83,2018-09-20T13:24:14.267Z,2018-09-20T13:24:16Z,1366855312,212,8.5,1518547586,213,1.8,1085490417,140,64.0,1721699591,141,95.0,1174529162,56,Left,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2003753472,149,1,1,11,31,5rurqie3qt1qav9ir5mkqinn,1,63.2,93.2,2018-09-20T13:24:16.411Z,2018-09-20T13:24:19Z,1908921419,212,17.6,1972466602,140,67.9,1594690948,56,Center,1613781682,213,5.0,1209284595,141,68.4,1150615207,155,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1286850534,150,1,1,11,34,5rurqie3qt1qav9ir5mkqinn,1,68.2,66.9,2018-09-20T13:24:19.363Z,2018-09-20T13:24:20Z,1968747887,213,2.1,2050327390,212,1.4,1667871786,141,68.7,1534462052,56,Center,1319480176,140,67.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1668150297,151,1,1,11,34,5rurqie3qt1qav9ir5mkqinn,1,67.5,68.7,2018-09-20T13:24:19.963Z,2018-09-20T13:24:21Z,2079631079,212,6.3,1626620951,213,4.2,1226453816,140,64.6,1249788614,141,60.6,1742255487,56,Center,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
2047928819,152,1,1,11,36,5rurqie3qt1qav9ir5mkqinn,1,64.3,58.5,2018-09-20T13:24:21.483Z,2018-09-20T13:24:26Z,1175981133,140,65.2,1289438424,141,2.5,2023981783,56,Right,1391197277,213,4.7,1265505230,212,38.1,1114789338,1,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1546226516,153,1,1,11,41,5rurqie3qt1qav9ir5mkqinn,1,62.3,3.5,2018-09-20T13:24:26.474Z,2018-09-20T13:24:29Z,2061382353,140,47.9,1920182400,212,22.5,1234442270,141,28.0,1185239676,213,2.3,1214165892,56,Back,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,
1437917703,154,1,1,11,43,5rurqie3qt1qav9ir5mkqinn,1,47.8,29.1,2018-09-20T13:24:29.243Z,2018-09-20T13:24:32Z,1120258356,56,Center,1895044042,213,0.6,2074852649,212,24.0,2051287081,140,66.5,1866664923,141,49.4,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
1246456391,155,1,1,11,46,5rurqie3qt1qav9ir5mkqinn,1,66.5,49.4,2018-09-20T13:24:31.315Z,2018-09-20T13:24:36Z,2049289811,168,,1837768041,3,,1705772020,141,50.1,1920875695,212,2.8,1918506883,140,69.1,1411373469,56,Center,1077621242,213,0.2,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1361748201,156,61,1,11,47,5rurqie3qt1qav9ir5mkqinn,0,69.4,50.4,2018-09-20T13:24:32.315Z,2018-09-20T13:24:37Z,1129227766,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
1593204881,157,61,1,11,49,5rurqie3qt1qav9ir5mkqinn,1,67.6,51.3,2018-09-20T13:24:34.915Z,2018-09-20T13:24:34Z,2021757126,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
1837044262,70,49,1,11,50,ewnp4j1j79y9gmqfborxzvp8r,1,31.6,43.7,2018-09-20T13:24:35.917Z,2018-09-20T13:24:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,,,,,
1094727979,71,1,1,11,51,ewnp4j1j79y9gmqfborxzvp8r,0,32,43.9,2018-09-20T13:24:36.989Z,2018-09-20T13:24:37Z,1190048673,141,42.1,2046420868,56,Back,2019921884,213,6.0,1657100015,212,3.8,1089481918,140,35.4,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,,,,,
1972521989,158,61,1,11,53,5rurqie3qt1qav9ir5mkqinn,1,55.1,43.7,2018-09-20T13:24:38.315Z,2018-09-20T13:24:41Z,1460419747,56,Center,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
1371845973,72,1,1,11,53,ewnp4j1j79y9gmqfborxzvp8r,1,46,45.2,2018-09-20T13:24:38.861Z,2018-09-20T13:24:40Z,2004533857,213,1.4,1658342083,141,70.3,2073919239,212,17.2,2008217954,56,Back,1381434948,140,48.2,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,,,,,
2025939289,73,1,1,11,55,ewnp4j1j79y9gmqfborxzvp8r,1,53.7,75.9,2018-09-20T13:24:40.508Z,2018-09-20T13:24:43Z,1729067714,56,Left,1745687975,141,93.0,1707378362,213,1.2,1194188909,140,57.8,2078177206,212,12.4,,,,,,,,,,9jrza1ttxz176owybk6i36pnu,M. Fischer,,,,,,,,,,,,,,,,,,,,,,,,,,
1915207775,74,50,1,11,57,ewnp4j1j79y9gmqfborxzvp8r,1,56.1,89.3,2018-09-20T13:24:42.980Z,2018-09-20T13:24:45Z,1849735486,56,Left,1887126373,286,,1926688602,233,159,,,,,,,,,,,,,,,,10bzke6qefk3ajgynhy3bn561,E. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,
1302687802,159,7,1,11,57,5rurqie3qt1qav9ir5mkqinn,1,43.9,10.7,2018-09-20T13:24:42.990Z,2018-09-20T13:24:44Z,1165382688,233,74,1478081686,285,,1533495368,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2098307993,160,49,1,11,58,5rurqie3qt1qav9ir5mkqinn,1,46.9,3.8,2018-09-20T13:24:44.251Z,2018-09-20T13:24:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
1884824684,161,3,1,11,59,5rurqie3qt1qav9ir5mkqinn,0,54.2,2.2,2018-09-20T13:24:45.830Z,2018-09-20T13:24:46Z,1118198499,211,,1248661715,286,,1661069554,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
1215571673,75,50,1,12,2,ewnp4j1j79y9gmqfborxzvp8r,1,36.3,97.8,2018-09-20T13:24:48.770Z,2018-09-20T13:24:49Z,1175564141,233,162,1404824948,56,Back,1201049696,286,,,,,,,,,,,,,,,,,10bzke6qefk3ajgynhy3bn561,E. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,
1784969149,162,7,1,12,2,5rurqie3qt1qav9ir5mkqinn,1,63.7,2.2,2018-09-20T13:24:48.147Z,2018-09-20T13:24:49Z,1865688754,285,,1348629444,233,75,2042432225,167,,2121609581,56,Right,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2119019847,76,5,1,12,3,ewnp4j1j79y9gmqfborxzvp8r,1,34.6,102,2018-09-20T13:24:48.787Z,2018-09-20T14:03:35Z,2098604062,347,,2016891019,56,Back,1127647706,233,163,,,,,,,,,,,,,,,,10bzke6qefk3ajgynhy3bn561,E. Mason,,,,,,,,,,,,,,,,,,,,,,,,,,
1702609608,163,5,1,12,3,5rurqie3qt1qav9ir5mkqinn,0,65.4,-2,2018-09-20T13:24:48.787Z,2018-09-20T13:24:55Z,1145708676,56,Right,2060290211,347,,1330296394,233,76,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
1208526364,77,1,1,12,9,ewnp4j1j79y9gmqfborxzvp8r,1,35.6,100,2018-09-20T13:24:55.690Z,2018-09-20T13:25:04Z,1301780100,107,,1964384983,141,90.5,1246591690,212,8.0,1493643510,213,4.5,1614226497,140,33.9,1691503072,56,Back,,,,,,,dbhhyaovwnnjjtej8p4fhjsnp,M. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
1580714285,78,1,1,12,18,ewnp4j1j79y9gmqfborxzvp8r,1,33.9,90.5,2018-09-20T13:25:04.269Z,2018-09-20T13:25:07Z,1917841948,56,Back,1671985161,141,38.9,1812264650,212,35.3,1329612295,1,,2114973352,213,4.6,1088851583,140,30.5,,,,,,,553m6zmz6s3c0xdhhr503xmtx,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1527337320,164,49,1,12,20,5rurqie3qt1qav9ir5mkqinn,1,60.6,34.3,2018-09-20T13:25:05.443Z,2018-09-20T13:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2057706971,165,1,1,12,20,5rurqie3qt1qav9ir5mkqinn,1,60.6,34.3,2018-09-20T13:25:05.924Z,2018-09-20T13:25:06Z,1580994369,213,2.1,1512269538,140,57.6,1664918678,212,6.8,1666803830,141,43.1,1418315247,56,Center,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1559826714,166,1,1,12,21,5rurqie3qt1qav9ir5mkqinn,1,57.6,43.1,2018-09-20T13:25:06.820Z,2018-09-20T13:25:08Z,1748832608,212,6.1,1956532479,56,Center,1199121570,141,42.1,1233635363,140,51.8,1540165726,213,3.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
1801100080,79,1,1,12,22,ewnp4j1j79y9gmqfborxzvp8r,0,30.5,38.9,2018-09-20T13:25:07.597Z,2018-09-20T13:25:08Z,1892907872,140,43.7,1512340422,212,26.1,1106451981,56,Back,1242500112,213,1.0,1509340010,141,71.5,,,,,,,,,,bo7pk830egg7ir7j9bqn656ju,A. Goddard,,,,,,,,,,,,,,,,,,,,,,,,,,
1738914739,167,1,1,12,22,5rurqie3qt1qav9ir5mkqinn,1,52.3,44.2,2018-09-20T13:25:08.108Z,2018-09-20T13:25:11Z,1965913025,56,Center,1893451402,140,55.9,1444468776,141,73.8,1936357812,213,1.4,2140695204,212,20.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
