id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
1887294561,154,5,1,16,15,5rurqie3qt1qav9ir5mkqinn,0,54.6,102,2018-10-14T13:16:46.268Z,2018-10-14T13:16:51Z,1490043225,347,,1149355911,233,174,1934548835,56,Left,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
1772857171,174,5,1,16,15,spi3g782q7m4evjxn1sv6cfa,1,45.4,-2,2018-10-14T13:16:46.268Z,2018-10-14T13:44:42Z,1991619855,233,154,1431852995,347,,1127354585,56,Back,,,,,,,,,,,,,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,
1249294563,175,1,1,16,22,spi3g782q7m4evjxn1sv6cfa,1,46.9,0,2018-10-14T13:16:52.517Z,2018-10-14T13:16:54Z,1704444038,140,46.4,1525030424,141,5.9,1600588191,212,5.4,1242314961,213,1.7,1527682579,56,Back,1689053964,107,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
1255197334,176,1,1,16,23,spi3g782q7m4evjxn1sv6cfa,1,46.4,5.9,2018-10-14T13:16:53.907Z,2018-10-14T13:16:54Z,1991645410,140,40.6,2051469898,212,6.6,1598109406,56,Back,1765914470,213,3.5,1229438092,141,2.3,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,
2079195615,177,1,1,16,24,spi3g782q7m4evjxn1sv6cfa,1,40.6,2.3,2018-10-14T13:16:54.707Z,2018-10-14T13:16:58Z,1721899213,212,27.5,2138208815,213,1.9,2036618502,140,31.4,1169939585,56,Back,1144215375,141,40.1,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
1427383285,178,1,1,16,27,spi3g782q7m4evjxn1sv6cfa,1,31.4,40.1,2018-10-14T13:16:57.979Z,2018-10-14T13:16:59Z,1323068811,213,4.5,1912425446,212,15.2,1717750387,56,Back,1424773143,140,28.0,1245908580,141,18.3,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,
1945058636,179,1,1,16,29,spi3g782q7m4evjxn1sv6cfa,1,28,18.3,2018-10-14T13:16:59.579Z,2018-10-14T13:17:03Z,1590730658,141,40.7,1417394322,56,Back,1254864383,140,11.5,2099483105,212,23.1,1193126166,213,2.4,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,
1415844074,180,1,1,16,33,spi3g782q7m4evjxn1sv6cfa,0,15.1,46.7,2018-10-14T13:17:03.451Z,2018-10-14T13:17:05Z,1965862416,157,,1488924960,1,,1097914548,56,Left,2079015638,141,100.0,1417828470,213,0.7,1078993531,212,57.0,2045169577,140,55.9,,,,apnae1pkhwjx0hwhg6x0rwst1,C. Telford,,,,,,,,,,,,,,,,,,,,,,,,,,
1962966149,155,5,1,16,35,5rurqie3qt1qav9ir5mkqinn,1,41.9,-1.6,2018-10-14T13:17:05.696Z,2018-10-14T13:44:43Z,1424955788,56,Back,1523319961,233,181,2042678939,347,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,
1814739938,181,5,1,16,35,spi3g782q7m4evjxn1sv6cfa,0,58.1,101.6,2018-10-14T13:17:05.696Z,2018-10-14T13:17:22Z,2056846183,233,155,1828792368,56,Left,1153231057,347,,,,,,,,,,,,,,,,,apnae1pkhwjx0hwhg6x0rwst1,C. Telford,,,,,,,,,,,,,,,,,,,,,,,,,,
2012021386,156,1,1,16,50,5rurqie3qt1qav9ir5mkqinn,1,39.7,0,2018-10-14T13:17:20.315Z,2018-10-14T13:18:56Z,1943698191,56,Right,1654791567,141,11.4,1539361997,213,0.4,1342540677,140,59.4,2117794055,107,,2050724320,189,,2027235136,1,,1995403267,212,22.4,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2058236094,159,1,1,16,51,5rurqie3qt1qav9ir5mkqinn,1,62,13.4,2018-10-14T13:17:21.315Z,2018-10-14T13:18:54Z,2061897514,140,54.4,1785168038,141,6.4,1532590163,156,,1413245088,213,3.7,1673083289,56,Right,1473108778,212,9.3,1672983687,189,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1612908675,157,1,1,16,52,5rurqie3qt1qav9ir5mkqinn,0,51.5,2.8,2018-10-14T13:17:23.143Z,2018-10-14T13:17:24Z,1299004766,141,4.1,2136703011,140,54.2,1627928518,212,3.0,1697449902,56,Right,1692326923,213,0.3,1338560508,236,,1630243767,233,182,1121116287,286,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2103323127,182,74,1,16,52,spi3g782q7m4evjxn1sv6cfa,1,45.4,95.7,2018-10-14T13:17:23.153Z,2018-10-14T13:46:40Z,1108394827,56,Back,1516196026,233,157,1564569009,285,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
1295915821,158,5,1,16,53,5rurqie3qt1qav9ir5mkqinn,1,54.1,-1.5,2018-10-14T13:17:24.630Z,2018-10-14T13:17:31Z,1377515771,347,,1699761393,56,Right,1675278902,233,183,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1938776461,183,5,1,16,53,spi3g782q7m4evjxn1sv6cfa,0,45.9,101.5,2018-10-14T13:17:24.630Z,2018-10-14T13:44:43Z,1209335232,56,Back,1742876107,233,158,1982265362,347,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,
1282824312,160,1,1,17,10,5rurqie3qt1qav9ir5mkqinn,0,53.1,0,2018-10-14T13:17:40.448Z,2018-10-14T13:17:41Z,1911656778,56,Right,1684240282,212,18.4,1617262206,107,,1787158003,140,69.1,1186944202,141,10.0,1112031704,213,0.4,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1391455008,184,1,1,17,12,spi3g782q7m4evjxn1sv6cfa,0,31.1,90.5,2018-10-14T13:17:42.731Z,2018-10-14T13:17:43Z,2135680190,141,89.7,1808713119,56,Back,1615207208,140,36.7,2135806655,212,5.9,1934057211,213,6.2,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,
2010207826,185,45,1,17,13,spi3g782q7m4evjxn1sv6cfa,0,32.2,87.6,2018-10-14T13:17:44.158Z,2018-10-14T13:46:44Z,1339534147,285,,1375968871,56,Back,1590525888,233,161,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,
1505423726,161,3,1,17,13,5rurqie3qt1qav9ir5mkqinn,1,67.8,12.4,2018-10-14T13:17:44.168Z,2018-10-14T13:17:46Z,1195309478,286,,2063541781,233,185,1381838389,56,Right,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
1717287330,162,2,1,17,15,5rurqie3qt1qav9ir5mkqinn,1,74.4,15.8,2018-10-14T13:17:45.448Z,2018-10-14T13:17:49Z,1578400286,141,39.5,1198001408,140,85.5,1299948154,7,3sn815dsm0i0rnw9nigjyb0et,2048123580,56,Center,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
1187348595,186,55,1,17,15,spi3g782q7m4evjxn1sv6cfa,1,17.3,55.5,2018-10-14T13:17:45.448Z,2018-10-14T13:46:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
1332499531,187,1,1,17,35,spi3g782q7m4evjxn1sv6cfa,1,15.7,55.7,2018-10-14T13:18:05.340Z,2018-10-14T13:18:09Z,1799898192,189,,1452291166,1,,1440206696,141,92.1,1111675557,213,0.6,1750860562,5,,1436725682,212,45.4,1756740492,241,,1901588402,140,51.9,apnae1pkhwjx0hwhg6x0rwst1,C. Telford,1300222946,56,Left,,1637145490,157,,,,,,,,,,,,,,,,,,,,
1490468639,188,61,1,17,36,spi3g782q7m4evjxn1sv6cfa,1,52,92.3,2018-10-14T13:18:06.315Z,2018-10-14T13:47:42Z,2055513237,189,,1827207690,56,Left,,,,,,,,,,,,,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,
1860085777,163,1,1,17,37,5rurqie3qt1qav9ir5mkqinn,1,39.7,16.7,2018-10-14T13:18:07.575Z,2018-10-14T13:18:09Z,2131770872,140,30.9,2078747451,212,16.1,1946381356,213,2.2,1747712856,141,36.0,1776476025,56,Back,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1769938512,164,49,1,17,39,5rurqie3qt1qav9ir5mkqinn,1,30.5,41,2018-10-14T13:18:09.680Z,2018-10-14T13:18:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
1484235297,165,1,1,17,39,5rurqie3qt1qav9ir5mkqinn,1,30.8,42.4,2018-10-14T13:18:10.144Z,2018-10-14T13:18:13Z,2024399690,140,37.6,2047037247,141,78.1,1577525888,213,1.3,1122089727,56,Back,1475505570,212,25.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
1937427735,166,1,1,17,43,5rurqie3qt1qav9ir5mkqinn,1,37.6,77.6,2018-10-14T13:18:13.439Z,2018-10-14T13:18:16Z,2005497598,213,3.5,1977932702,212,11.6,2064305066,140,27.4,1678425869,141,70.9,1955045375,56,Back,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
2072045145,167,1,1,17,46,5rurqie3qt1qav9ir5mkqinn,1,25.6,66.7,2018-10-14T13:18:16.663Z,2018-10-14T13:18:17Z,1193592867,212,19.2,2134208053,213,4.6,1680214980,141,38.6,1494304421,56,Back,2060576720,140,23.6,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
1912674583,168,1,1,17,47,5rurqie3qt1qav9ir5mkqinn,1,23.6,38.6,2018-10-14T13:18:17.735Z,2018-10-14T13:18:23Z,1844293711,56,Back,1716568958,141,70.2,1462791441,212,21.9,1390944804,140,27.4,1929248009,213,1.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2014425843,169,1,1,17,53,5rurqie3qt1qav9ir5mkqinn,1,46.7,58.7,2018-10-14T13:18:23.439Z,2018-10-14T13:18:25Z,2098979489,56,Center,1294088917,213,5.4,1255084391,212,16.1,1400744375,140,56.3,1078894369,141,40.3,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,
1442619285,170,1,1,17,55,5rurqie3qt1qav9ir5mkqinn,0,57.5,39.7,2018-10-14T13:18:25.536Z,2018-10-14T13:18:49Z,1498843939,140,60.5,1373253529,233,189,1450343304,212,3.3,1603376464,56,Center,1204296241,141,40.9,1868185907,236,,1541751213,286,,1097801534,213,0.3,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
1635408548,189,74,1,17,55,spi3g782q7m4evjxn1sv6cfa,1,43.2,60.9,2018-10-14T13:18:25.546Z,2018-10-14T13:46:40Z,1850250074,285,,1430334476,233,170,1194734809,56,Back,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,
2065269744,171,1,1,17,58,5rurqie3qt1qav9ir5mkqinn,1,55.4,44.9,2018-10-14T13:18:28.456Z,2018-10-14T13:18:43Z,1991494897,141,40.0,1423712205,56,Back,1538990586,213,3.5,2111680235,212,9.1,1653747118,140,47.3,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2028261849,172,1,1,17,59,5rurqie3qt1qav9ir5mkqinn,1,47.3,40,2018-10-14T13:18:30.176Z,2018-10-14T13:18:33Z,1885110312,141,5.6,1681041615,56,Right,1892231109,213,5.6,1798371595,212,35.2,1470717053,140,72.3,1299963257,1,,1730249945,155,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
1463519994,173,1,1,18,2,5rurqie3qt1qav9ir5mkqinn,0,75,9.1,2018-10-14T13:18:33.288Z,2018-10-14T13:18:37Z,1951529090,212,26.4,1308907410,56,Center,1240215632,141,29.7,1910715542,213,0.6,1733197201,140,96.3,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1203155995,190,12,1,18,6,spi3g782q7m4evjxn1sv6cfa,1,4.8,70.6,2018-10-14T13:18:36.875Z,2018-10-14T13:18:38Z,1837547880,212,6.4,1386072954,141,71.7,1859190448,167,,1076779983,56,Back,1395426193,213,3.0,1879144908,140,0.0,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,
1157846586,174,6,1,18,7,5rurqie3qt1qav9ir5mkqinn,1,100,26,2018-10-14T13:18:37.628Z,2018-10-14T13:46:22Z,1755440547,233,191,1704311185,56,Center,1221507638,75,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1674714657,191,6,1,18,7,spi3g782q7m4evjxn1sv6cfa,0,0,74,2018-10-14T13:18:37.628Z,2018-10-14T13:18:40Z,1339957605,56,Back,1509704342,233,174,1294896337,73,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,
1145960582,175,1,1,18,48,5rurqie3qt1qav9ir5mkqinn,0,99.5,0.5,2018-10-14T13:19:18.880Z,2018-10-14T13:19:21Z,1259253210,155,,1326832817,213,1.7,1246247303,2,,1360940930,6,,1206169780,56,Center,1244376832,212,36.3,1434798741,224,,1962957190,141,53.6,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,2109897424,140,95.7,,1245970648,1,,,,,,,,,,,,,,,,,,,,
1364309673,192,12,1,18,51,spi3g782q7m4evjxn1sv6cfa,1,6.1,49.4,2018-10-14T13:19:21.683Z,2018-10-14T13:19:23Z,2028244714,141,56.6,1931294496,213,0.5,1424321292,140,15.7,1583489533,15,,1420239732,56,Back,2069199702,212,11.2,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,
1708550703,176,1,1,18,53,5rurqie3qt1qav9ir5mkqinn,0,84.7,45.5,2018-10-14T13:19:23.776Z,2018-10-14T13:19:24Z,2106047694,3,,1528708539,141,49.7,1446554587,213,0.4,2068650609,212,7.0,1410392607,56,Center,2052692308,140,90.8,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
1656865847,193,12,1,18,54,spi3g782q7m4evjxn1sv6cfa,1,8.1,54.3,2018-10-14T13:19:24.715Z,2018-10-14T13:19:25Z,1716792661,213,0.5,1910758767,141,61.4,1475153161,56,Back,1825539929,15,,1095917565,140,15.9,1653622229,212,9.5,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,
1648267632,194,1,1,18,56,spi3g782q7m4evjxn1sv6cfa,0,15.3,63,2018-10-14T13:19:27.840Z,2018-10-14T13:19:29Z,1659457249,1,,1784198847,213,0,1538234686,212,25.3,1497341731,141,63.0,1769508825,140,39.4,1957529257,157,,1584791978,56,Back,,,,drwlmmiguqz2mfzsh6gjmklx,D. Spence,,,,,,,,,,,,,,,,,,,,,,,,,,
1104632964,177,1,1,19,0,5rurqie3qt1qav9ir5mkqinn,1,61.1,25.2,2018-10-14T13:19:30.832Z,2018-10-14T13:19:34Z,1363215317,56,Right,1643624566,212,23.5,1644115599,213,5.7,1270610800,141,7.1,2045636575,140,80.2,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1619754997,178,1,1,19,3,5rurqie3qt1qav9ir5mkqinn,1,81.2,7.4,2018-10-14T13:19:34.880Z,2018-10-14T13:19:39Z,1489735646,56,Right,1936780959,140,89.9,1257832953,213,0.4,1895891797,212,10.0,1349343749,141,13.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2090876479,195,45,1,19,8,spi3g782q7m4evjxn1sv6cfa,0,4,92.8,2018-10-14T13:19:38.901Z,2018-10-14T13:46:44Z,1652180074,56,Back,2066084149,233,179,1472624240,285,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,
1654445315,179,3,1,19,8,5rurqie3qt1qav9ir5mkqinn,1,96,7.2,2018-10-14T13:19:38.911Z,2018-10-14T13:19:39Z,1945179632,56,Right,1671869268,233,195,1192876774,286,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2032281620,180,1,1,19,9,5rurqie3qt1qav9ir5mkqinn,1,96.7,10.6,2018-10-14T13:19:39.359Z,2018-10-14T13:19:43Z,1861746695,213,1.7,2046966864,212,10.2,1921698722,56,Center,1136795428,140,95.8,1781259467,141,25.6,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1358759684,181,61,1,19,13,5rurqie3qt1qav9ir5mkqinn,0,97.1,28.2,2018-10-14T13:19:43.519Z,2018-10-14T13:19:43Z,1716552690,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
1659128561,196,49,1,19,14,spi3g782q7m4evjxn1sv6cfa,1,4.2,71.8,2018-10-14T13:19:44.868Z,2018-10-14T13:19:44Z,,,,,,,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,
1616541153,197,1,1,19,14,spi3g782q7m4evjxn1sv6cfa,1,4.2,71.8,2018-10-14T13:19:45.172Z,2018-10-14T13:19:48Z,1486940356,141,90.0,1166824102,56,Back,1148241898,213,1.5,1990689052,140,4.5,1929333163,212,12.4,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,
1661095736,198,1,1,19,18,spi3g782q7m4evjxn1sv6cfa,0,16,87.8,2018-10-14T13:19:48.428Z,2018-10-14T13:19:49Z,2016901687,141,90.5,1654399976,155,,1450564347,140,43.1,1828246918,212,28.5,1318329857,56,Back,1445293188,213,0.1,,,,,,,c7yhj2xdx8l773wfswykl9hat,R. Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,
1703572631,182,1,1,19,20,5rurqie3qt1qav9ir5mkqinn,1,57.5,15.8,2018-10-14T13:19:50.976Z,2018-10-14T13:19:52Z,1434953064,140,69.0,1425521412,212,12.1,1414269874,141,17.4,1189772094,56,Right,1873874338,213,0.1,1993068074,3,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
1454488291,183,1,1,19,22,5rurqie3qt1qav9ir5mkqinn,1,69.2,17.3,2018-10-14T13:19:52.632Z,2018-10-14T13:19:53Z,1476399230,56,Right,1390505759,212,4.4,1732278248,156,,1310570235,213,2.7,1570588837,141,20.1,2133817135,140,65.4,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1520121001,184,49,1,19,24,5rurqie3qt1qav9ir5mkqinn,1,65.4,20.1,2018-10-14T13:19:54.608Z,2018-10-14T13:19:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
1822497514,185,1,1,19,24,5rurqie3qt1qav9ir5mkqinn,1,65.4,20.1,2018-10-14T13:19:54.688Z,2018-10-14T13:19:55Z,1991869371,141,8.6,1673473804,56,Right,1798648219,140,72.0,1722235700,213,5.4,1393193289,212,10.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2068634183,186,1,1,19,25,5rurqie3qt1qav9ir5mkqinn,1,73,8.9,2018-10-14T13:19:55.423Z,2018-10-14T13:19:58Z,2019262537,56,Right,1166980938,141,4.0,1730540015,213,5.7,1514315684,212,6.5,1114205250,140,78.3,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
1792291680,187,1,1,19,28,5rurqie3qt1qav9ir5mkqinn,1,80.8,8.9,2018-10-14T13:19:58.368Z,2018-10-14T13:20:01Z,2144209372,56,Center,2141387341,140,92.5,2138554689,141,28.5,2038470862,212,18.1,1998407805,213,0.8,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
1305856501,188,1,1,19,31,5rurqie3qt1qav9ir5mkqinn,1,92.5,28.5,2018-10-14T13:20:01.336Z,2018-10-14T13:20:42Z,1144864481,213,2.0,1818441775,141,75.9,1644935425,140,77.2,1163377839,212,36.0,1684263170,1,,1555138315,195,,1104407914,56,Center,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2113645527,189,1,1,19,34,5rurqie3qt1qav9ir5mkqinn,1,77.2,75.9,2018-10-14T13:20:05.167Z,2018-10-14T13:20:06Z,1266373331,212,9.5,1798680229,213,4.9,2017154733,141,62.3,1524669096,140,79.1,1608216614,56,Center,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
1696505573,190,1,1,19,36,5rurqie3qt1qav9ir5mkqinn,1,80,63.3,2018-10-14T13:20:06.872Z,2018-10-14T13:20:11Z,1129971950,213,0.5,2141478338,56,Center,1663338125,141,70.9,1387837716,212,10.0,1935849380,140,88.1,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
1643941826,191,4,1,19,38,5rurqie3qt1qav9ir5mkqinn,1,89.4,72.2,2018-10-14T13:20:08.888Z,2018-10-14T13:20:24Z,1783705253,152,,1216438043,13,,1408073277,265,,2036077225,233,199,1558154693,9,,2083615403,286,,2111701315,348,5m2ilglr6tlmgs2d4qzk5wno5,2122995059,56,Center,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,
1618189438,199,4,1,19,38,spi3g782q7m4evjxn1sv6cfa,0,10.6,27.8,2018-10-14T13:20:08.888Z,2018-10-14T13:20:12Z,2046282335,9,,2145610685,152,,1901720956,265,,1570078631,56,Back,1241859121,285,,1806601910,13,,1999276115,233,191,,,,4svbxnixjkvjlajfpc3377k5x,A. Engman,,,,,,,,,,,,,,,,,,,,,,,,,,
1221729381,192,16,1,20,19,5rurqie3qt1qav9ir5mkqinn,1,88.5,50,2018-10-14T13:20:49.935Z,2018-10-14T13:21:17Z,1138082536,281,16gnoas9x34hm887omkmeee39,2022317919,20,,1538705775,136,,1811729102,214,,2068542960,9,,1090531302,56,Center,1726760198,230,99.4,1639954066,103,21.5,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,1074724760,231,50.5,,1729678562,17,1242952533,102,1729184142,233,200,2131018337,282,6272,,52.9,1483781036,77,2045424211,280,PENALTY_WON,,,,,
2132688833,200,58,1,20,19,spi3g782q7m4evjxn1sv6cfa,0,0,0,2018-10-14T13:20:49.935Z,2018-10-14T13:21:17Z,1368139310,179,,1622605142,9,,1967742073,186,,1634033846,75,,1221715908,56,Back,1563113867,233,192,,,,,,,apnae1pkhwjx0hwhg6x0rwst1,C. Telford,,,,,,,,,,,,,,,,,,,,,,,,,,
2023740759,201,1,1,21,3,spi3g782q7m4evjxn1sv6cfa,1,49.6,50.3,2018-10-14T13:21:33.275Z,2018-10-14T13:21:34Z,1406700756,56,Back,1364459747,279,G,1163207816,278,,1148057419,212,5.0,1076590262,213,3.9,2016441059,140,46.2,1820139722,141,45.2,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,
1365288220,202,1,1,21,4,spi3g782q7m4evjxn1sv6cfa,1,46.8,44.3,2018-10-14T13:21:34.411Z,2018-10-14T13:21:36Z,1575137113,213,4.6,1234225267,56,Back,1509582543,141,7.3,1941701777,140,45.0,1623421240,212,25.2,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,
1096694789,203,1,1,21,6,spi3g782q7m4evjxn1sv6cfa,1,45.9,11,2018-10-14T13:21:36.755Z,2018-10-14T13:21:39Z,1934899576,212,12.3,1889826719,140,48.7,1884759591,56,Back,1298967657,141,28.6,1131596475,213,1.3,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
