id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value
1507905871,468,1,1,46,45,5rurqie3qt1qav9ir5mkqinn,1,12.1,54.8,2019-04-22T11:03:41.949Z,2019-04-22T11:03:45Z,2073627052,56,Back,1580613060,213,5.2,2039971277,141,28.0,1985811870,212,20.4,1953405095,140,20.9,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
1287782654,469,1,1,46,48,5rurqie3qt1qav9ir5mkqinn,1,20.9,28,2019-04-22T11:03:44.964Z,2019-04-22T11:03:49Z,1352494124,212,17.9,1212463953,56,Back,1432461384,141,3.7,1114260894,140,27.4,1120969660,213,5.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2134184143,470,50,1,46,52,5rurqie3qt1qav9ir5mkqinn,1,30,5.8,2019-04-22T11:03:49.460Z,2019-04-22T11:03:50Z,1425141755,56,Back,1939207219,285,,1715551592,233,365,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1332303774,365,7,1,46,52,7kt37xy93vjy6wac8vq6fqz3g,0,70,94.2,2019-04-22T11:03:49.470Z,2019-04-22T11:03:50Z,1216568941,56,Left,1169851651,233,470,1271789999,286,,,,,,,,,,,,,,,,,dle50mcyb7xfk7eop3d0qs2c5,C. Boye-Hlorkah,,,,,,,,,,,,,,,,,,,,,,,
1468687518,471,61,1,46,53,5rurqie3qt1qav9ir5mkqinn,1,28,8.5,2019-04-22T11:03:50.101Z,2019-04-22T11:03:50Z,1194866160,56,Back,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1963071376,472,1,1,46,55,5rurqie3qt1qav9ir5mkqinn,1,17.3,9.5,2019-04-22T11:03:52.460Z,2019-04-22T11:03:56Z,1815952775,56,Back,1707899386,140,13.5,1105140925,141,38.6,1512787433,213,1.8,1139751176,212,20.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1173373740,473,1,1,46,59,5rurqie3qt1qav9ir5mkqinn,1,13.6,43.1,2019-04-22T11:03:56.236Z,2019-04-22T11:04:01Z,1634792262,141,72.1,1541964024,56,Back,1852382694,213,1.1,2064293652,212,22.1,2031927280,140,23.1,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
1486812239,474,30,1,47,4,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-04-22T11:04:01.604Z,2019-04-22T11:04:02Z,2011459793,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611626501,366,30,1,47,5,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2019-04-22T11:04:01.754Z,2019-04-22T11:04:01Z,1793018805,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672352348,367,32,2,45,0,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2019-04-22T11:12:42.794Z,2019-04-22T11:12:43Z,1904671116,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024864199,476,32,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-04-22T11:12:42.794Z,2019-04-22T11:12:42Z,1724433234,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260719030,368,1,2,45,1,7kt37xy93vjy6wac8vq6fqz3g,1,49.9,50,2019-04-22T11:12:43.968Z,2019-04-22T11:12:47Z,1287582415,213,2.5,1720360440,140,33.9,1340327914,56,Back,1084709013,141,70.2,1561008165,279,S,1293334915,212,21.7,,,,,,,23b90lntnrwvb0k45u7dva0np,I. Kaagman,,,,,,,,,,,,,,,,,,,,,,,
1367601691,369,1,2,45,4,7kt37xy93vjy6wac8vq6fqz3g,1,34.3,74.1,2019-04-22T11:12:47.402Z,2019-04-22T11:12:49Z,2106218474,141,71.1,1813620563,213,6.2,1501118245,56,Center,1275219716,140,62.8,1349474307,157,,1898085814,212,30.0,1635747300,1,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1648946802,370,1,2,45,5,7kt37xy93vjy6wac8vq6fqz3g,0,62.8,71.1,2019-04-22T11:12:47.794Z,2019-04-22T11:12:51Z,1495896385,168,,1979446091,212,6.7,1782381916,56,Center,1712297045,3,,1628065962,141,68.8,1583025916,213,6.0,1213220183,140,69.0,,,,5677k11mj3dmsnqse80eumk0l,S. Magill,,,,,,,,,,,,,,,,,,,,,,,
1262644498,477,49,2,45,7,5rurqie3qt1qav9ir5mkqinn,1,36.2,24.6,2019-04-22T11:12:49.955Z,2019-04-22T11:12:50Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1530943119,478,1,2,45,7,5rurqie3qt1qav9ir5mkqinn,1,35.6,24,2019-04-22T11:12:50.186Z,2019-04-22T11:12:51Z,1241668682,213,1.4,1696716530,56,Back,1329302680,212,6.1,1273996141,140,36.6,1127436544,141,32.8,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1138332743,479,1,2,45,8,5rurqie3qt1qav9ir5mkqinn,1,36.6,32.8,2019-04-22T11:12:50.858Z,2019-04-22T11:12:54Z,1083280003,56,Back,1512497880,140,43.1,1392968510,212,16.8,1662678721,213,5.1,1099241261,141,10.3,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1545036323,480,1,2,45,11,5rurqie3qt1qav9ir5mkqinn,1,39.1,5.8,2019-04-22T11:12:54.106Z,2019-04-22T11:12:57Z,1774456828,212,17.5,1462936539,141,6.2,1345051090,56,Back,1957316013,140,22.4,1949410670,213,3.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1321901544,481,1,2,45,14,5rurqie3qt1qav9ir5mkqinn,1,22.5,6.2,2019-04-22T11:12:57.200Z,2019-04-22T11:13:00Z,1126640625,141,27.6,1797942840,56,Back,1916577089,212,15.5,1671984658,140,17.5,1957730433,213,1.9,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2081573828,482,1,2,45,17,5rurqie3qt1qav9ir5mkqinn,1,17.6,31,2019-04-22T11:13:00.794Z,2019-04-22T11:13:07Z,1569288924,56,Back,1896258355,141,66.9,1886930902,212,24.4,1842426587,140,18.4,1671798003,213,1.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1490737608,483,1,2,45,24,5rurqie3qt1qav9ir5mkqinn,0,28.1,75.7,2019-04-22T11:13:07.250Z,2019-04-22T11:13:09Z,1903651239,140,31.1,1914389145,212,15.0,1855903849,141,97.2,1518057246,56,Back,1287910521,213,1.4,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1826794958,371,8,2,45,25,7kt37xy93vjy6wac8vq6fqz3g,1,72.4,3.4,2019-04-22T11:13:07.794Z,2019-04-22T11:24:51Z,1285552240,56,Right,,,,,,,,,,,,,,,,,,,,,,dle50mcyb7xfk7eop3d0qs2c5,C. Boye-Hlorkah,,,,,,,,,,,,,,,,,,,,,,,
1539051298,372,5,2,45,26,7kt37xy93vjy6wac8vq6fqz3g,0,72.3,-1.3,2019-04-22T11:13:09.723Z,2019-04-22T11:24:35Z,1583835909,56,Right,1805932585,347,,1406136044,233,484,,,,,,,,,,,,,,,,dle50mcyb7xfk7eop3d0qs2c5,C. Boye-Hlorkah,,,,,,,,,,,,,,,,,,,,,,,
1305035612,484,5,2,45,26,5rurqie3qt1qav9ir5mkqinn,1,27.7,101.3,2019-04-22T11:13:09.723Z,2019-04-22T11:13:19Z,1655455168,56,Back,1126308321,347,,1074741947,233,372,,,,,,,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1999844277,485,1,2,45,36,5rurqie3qt1qav9ir5mkqinn,1,28.5,100,2019-04-22T11:13:18.955Z,2019-04-22T11:13:22Z,2089142266,107,,1785947041,56,Back,1760668161,212,10.4,1363272872,213,4.7,2001660674,141,86.3,1375060475,140,28.8,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
1827752327,373,45,2,45,39,7kt37xy93vjy6wac8vq6fqz3g,0,67,15,2019-04-22T11:13:21.849Z,2019-04-22T11:24:33Z,1300706779,286,,1709323878,56,Right,1628824503,233,486,,,,,,,,,,,,,,,,5677k11mj3dmsnqse80eumk0l,S. Magill,,,,,,,,,,,,,,,,,,,,,,,
1243296114,486,3,2,45,39,5rurqie3qt1qav9ir5mkqinn,1,33,85,2019-04-22T11:13:21.859Z,2019-04-22T11:13:26Z,1863623183,233,373,1345481587,285,,1536301651,56,Back,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1584055582,487,1,2,45,39,5rurqie3qt1qav9ir5mkqinn,1,30.2,78.7,2019-04-22T11:13:22.563Z,2019-04-22T11:13:25Z,1557865503,212,19.2,2066638441,56,Back,1589401610,213,4.7,1122155806,140,30.2,1572693131,141,50.4,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
2068499166,488,1,2,45,42,5rurqie3qt1qav9ir5mkqinn,1,32.1,45.5,2019-04-22T11:13:24.995Z,2019-04-22T11:13:29Z,1782562416,213,5.1,2055522492,140,36.9,1367561196,141,27.3,1804264118,56,Back,2102134954,212,13.4,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1087397030,489,1,2,45,46,5rurqie3qt1qav9ir5mkqinn,0,44.5,25.5,2019-04-22T11:13:28.901Z,2019-04-22T11:13:30Z,2048853111,140,71.5,2113839803,141,28.0,2062156477,213,0.1,1455396440,155,,1443337327,56,Center,1653859203,212,28.4,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1676276453,374,1,2,45,48,7kt37xy93vjy6wac8vq6fqz3g,0,32.1,64,2019-04-22T11:13:30.897Z,2019-04-22T11:13:34Z,1797508094,140,52.9,1414589443,212,29.2,1790847183,213,0.7,1652562333,141,92.6,1416873042,56,Left,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1764815402,490,1,2,45,51,5rurqie3qt1qav9ir5mkqinn,1,45.8,4.1,2019-04-22T11:13:34.388Z,2019-04-22T11:13:39Z,2025943082,140,36.5,1434753409,212,11.2,1599436351,56,Back,1314412027,141,12.3,1450777222,213,2.6,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2008721425,491,1,2,45,56,5rurqie3qt1qav9ir5mkqinn,1,38.6,9.4,2019-04-22T11:13:38.821Z,2019-04-22T11:13:42Z,1458884456,213,0.8,1133517873,56,Center,1141425199,212,21.7,2049075411,141,31.6,1091937782,140,53.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1481143704,492,1,2,45,58,5rurqie3qt1qav9ir5mkqinn,1,58.2,33.1,2019-04-22T11:13:41.700Z,2019-04-22T11:13:44Z,1923795585,212,12.8,1918062544,140,66.7,1961945847,141,19.7,1910655155,213,5.5,1848175590,56,Right,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1378406233,493,1,2,46,1,5rurqie3qt1qav9ir5mkqinn,1,67.4,17.9,2019-04-22T11:13:44.676Z,2019-04-22T11:13:48Z,1139044657,140,61.2,1906748363,213,2.8,1679508966,56,Center,1618891185,212,6.9,1982123263,141,21.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1319420404,494,1,2,46,5,5rurqie3qt1qav9ir5mkqinn,0,63.2,27.6,2019-04-22T11:13:47.917Z,2019-04-22T11:13:49Z,2102926757,141,33.4,1632205499,212,14.8,2109175909,56,Center,1830505130,213,0.3,1382632102,140,76.8,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1924224856,375,49,2,46,7,7kt37xy93vjy6wac8vq6fqz3g,1,25.5,63.4,2019-04-22T11:13:50.482Z,2019-04-22T11:13:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1644224498,376,1,2,46,8,7kt37xy93vjy6wac8vq6fqz3g,1,26.7,60.8,2019-04-22T11:13:50.938Z,2019-04-22T11:13:55Z,1970578010,212,22.1,1444447267,213,3.6,1960299275,141,45.5,1449646810,56,Back,1173343075,140,8.1,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1966970278,377,1,2,46,12,7kt37xy93vjy6wac8vq6fqz3g,0,9.3,34.8,2019-04-22T11:13:55.756Z,2019-04-22T11:13:58Z,1947042534,140,38.9,1686029454,213,5.8,1912183625,212,35.6,1800579091,56,Back,1912410261,1,,1789963768,157,,1748221909,141,9.4,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,
1204555526,496,49,2,46,18,5rurqie3qt1qav9ir5mkqinn,1,44.7,95,2019-04-22T11:14:01.710Z,2019-04-22T11:14:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
1837886753,497,1,2,46,22,5rurqie3qt1qav9ir5mkqinn,1,26.6,92.6,2019-04-22T11:14:05.930Z,2019-04-22T11:14:06Z,2019600614,141,80.0,2022619564,140,30.1,2026438771,213,5.1,1722329472,56,Back,1199259334,212,9.3,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,
1338787000,498,1,2,46,23,5rurqie3qt1qav9ir5mkqinn,1,30.1,80,2019-04-22T11:14:06.790Z,2019-04-22T11:14:10Z,1561715825,213,0.9,1467009601,140,38.6,2123594300,141,95.7,1848970278,56,Back,1604077629,212,13.9,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1998576734,499,1,2,46,27,5rurqie3qt1qav9ir5mkqinn,0,39,96.2,2019-04-22T11:14:10.270Z,2019-04-22T11:14:10Z,1919071759,212,5.5,1996507280,213,6.0,1772637987,141,93.8,1722153087,56,Back,2131751597,140,44.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1432507041,378,1,2,46,29,7kt37xy93vjy6wac8vq6fqz3g,1,58.3,5.5,2019-04-22T11:14:12.339Z,2019-04-22T11:14:13Z,1132382617,141,4.7,1357626592,56,Back,1686225385,212,11.7,2002568146,213,3.2,1190122716,140,47.2,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,
1650997929,379,61,2,46,30,7kt37xy93vjy6wac8vq6fqz3g,1,47.2,4.7,2019-04-22T11:14:13.436Z,2019-04-22T11:14:13Z,2014827246,56,Back,,,,,,,,,,,,,,,,,,,,,,40drqeciuqe2j07g5cnc6xf55,T. Hinds,,,,,,,,,,,,,,,,,,,,,,,
1654011757,380,1,2,46,31,7kt37xy93vjy6wac8vq6fqz3g,1,46.7,11.3,2019-04-22T11:14:14.699Z,2019-04-22T11:14:15Z,1864427090,140,38.5,1365596812,213,2.7,1286326838,212,9.5,2028189567,141,17.3,1224116351,56,Back,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,
1493282812,381,49,2,46,33,7kt37xy93vjy6wac8vq6fqz3g,1,38.5,17.3,2019-04-22T11:14:15.900Z,2019-04-22T11:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
1358551178,382,1,2,46,33,7kt37xy93vjy6wac8vq6fqz3g,1,38.5,17.3,2019-04-22T11:14:16.190Z,2019-04-22T11:14:19Z,2067426058,213,1.2,1527951136,141,35.4,2145350417,56,Back,2118140953,212,13.4,1962120568,140,43.6,,,,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,
1757142978,384,1,2,46,37,7kt37xy93vjy6wac8vq6fqz3g,1,53.1,41.2,2019-04-22T11:14:20.355Z,2019-04-22T11:14:25Z,1900221856,213,1.1,1691116542,140,69.7,1132174532,141,93.6,1815453793,56,Left,1899927179,1,,1723510899,212,39.7,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,
1081788494,385,1,2,46,41,7kt37xy93vjy6wac8vq6fqz3g,0,70,82.4,2019-04-22T11:14:23.794Z,2019-04-22T11:14:35Z,1535319279,140,74.0,1139394482,212,14.7,1604177198,56,Center,1211405423,213,5.0,2092795433,141,61.7,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,
1144991266,500,49,2,46,44,5rurqie3qt1qav9ir5mkqinn,1,29,37.4,2019-04-22T11:14:27.734Z,2019-04-22T11:14:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1191875395,501,1,2,46,45,5rurqie3qt1qav9ir5mkqinn,1,29,37.4,2019-04-22T11:14:27.879Z,2019-04-22T11:14:29Z,1393441183,213,1.6,1655508807,212,11.5,1579490964,141,54.3,1960900468,56,Back,1774387218,140,28.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1878179259,502,1,2,46,46,5rurqie3qt1qav9ir5mkqinn,1,28.8,54.9,2019-04-22T11:14:29.599Z,2019-04-22T11:14:35Z,1438787598,56,Left,1235001741,141,93.8,1405119079,213,0.9,1858769571,212,34.7,1456479590,140,50.2,1400611742,1,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1924539924,503,1,2,46,52,5rurqie3qt1qav9ir5mkqinn,1,61.8,90.2,2019-04-22T11:14:35.111Z,2019-04-22T11:14:37Z,1865226284,141,79.0,1716422115,212,7.6,1377503726,56,Left,1865277502,140,62.2,1658556246,213,4.8,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1394399095,504,1,2,46,54,5rurqie3qt1qav9ir5mkqinn,1,60.6,75.7,2019-04-22T11:14:37.295Z,2019-04-22T11:14:42Z,1752632407,212,8.9,1419367336,140,60.7,1235526605,56,Center,1403269704,141,62.6,1302804720,213,4.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1538863484,505,1,2,46,59,5rurqie3qt1qav9ir5mkqinn,1,64.4,43.4,2019-04-22T11:14:42.431Z,2019-04-22T11:14:46Z,1440522247,56,Right,2071269538,213,5.3,1483855564,140,78.0,1319766777,141,11.4,1083079120,212,26.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2134413380,506,1,2,47,3,5rurqie3qt1qav9ir5mkqinn,0,82.6,11.9,2019-04-22T11:14:46.630Z,2019-04-22T11:14:49Z,1704394767,2,,1075793059,212,48.8,1773186862,141,77.8,1325914596,140,100.0,1928629403,213,1.2,2054011593,155,,1076778546,1,,1426366654,56,Center,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1697178561,386,5,2,47,6,7kt37xy93vjy6wac8vq6fqz3g,1,-1.2,22.2,2019-04-22T11:14:49.717Z,2019-04-22T11:24:35Z,1937437525,56,Back,1648835683,346,,1421288718,233,507,,,,,,,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,
1902762881,507,5,2,47,6,5rurqie3qt1qav9ir5mkqinn,0,101.2,77.8,2019-04-22T11:14:49.717Z,2019-04-22T11:14:51Z,1754181171,233,386,1536695612,346,,1330077716,56,Center,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1194444946,387,1,2,47,30,7kt37xy93vjy6wac8vq6fqz3g,1,4.9,53,2019-04-22T11:15:12.941Z,2019-04-22T11:15:14Z,1799332862,124,,1609342984,56,Back,1618393362,141,85.4,1356255665,140,11.7,1827448607,212,23.2,1916677543,213,1.3,1729721750,237,,,,,8ctokja53x311jvllpdh6v4yd,K. Levell,,,,,,,,,,,,,,,,,,,,,,,
2079645280,388,1,2,47,31,7kt37xy93vjy6wac8vq6fqz3g,1,13.2,86.5,2019-04-22T11:15:14.349Z,2019-04-22T11:15:15Z,1940566537,213,0.3,1875043742,140,31.8,1337899494,56,Back,1132524466,212,20.4,1188702305,141,95.0,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1146849285,389,1,2,47,32,7kt37xy93vjy6wac8vq6fqz3g,1,31.8,95,2019-04-22T11:15:15.773Z,2019-04-22T11:15:17Z,1984506749,213,3.7,1448460498,56,Back,2131620161,212,8.2,1208019704,141,88.7,1895405859,140,25.1,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,
1815490822,390,1,2,47,34,7kt37xy93vjy6wac8vq6fqz3g,1,25,88.7,2019-04-22T11:15:17.285Z,2019-04-22T11:15:20Z,1805363793,213,4.6,1804188810,140,23.7,2049529566,56,Back,2138881617,212,18.3,1909057175,141,61.8,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1591290248,391,1,2,47,37,7kt37xy93vjy6wac8vq6fqz3g,0,23.8,61.8,2019-04-22T11:15:20.165Z,2019-04-22T11:15:22Z,2127686045,140,23.1,1427015461,213,4.7,1534613909,1,,1147784341,196,,1402196543,141,0.0,1387177317,212,43.4,1568136059,56,Back,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,
1943181045,392,5,2,47,38,7kt37xy93vjy6wac8vq6fqz3g,0,22.8,-1.8,2019-04-22T11:15:21.305Z,2019-04-22T11:24:35Z,1358544055,56,Back,1815660430,233,508,1548323496,347,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,
2064635065,508,5,2,47,38,5rurqie3qt1qav9ir5mkqinn,1,77.2,101.8,2019-04-22T11:15:21.305Z,2019-04-22T11:15:26Z,2101505312,56,Left,1501761284,347,,1995426234,233,392,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1955023928,509,1,2,47,43,5rurqie3qt1qav9ir5mkqinn,1,75.6,100,2019-04-22T11:15:26.225Z,2019-04-22T11:15:31Z,1776371436,56,Center,1704047317,1,,1498834178,107,,1379198886,141,77.6,1996565567,212,27.2,1562991385,213,5.6,2111807626,140,96.3,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1535166076,510,1,2,47,48,5rurqie3qt1qav9ir5mkqinn,0,97.4,75.9,2019-04-22T11:15:31.500Z,2019-04-22T11:15:32Z,1769551610,141,49.4,2062183968,155,,1770724888,212,18.2,1854528378,56,Center,1386161479,140,95.1,1607501286,213,4.6,2008334187,2,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1854665014,393,12,2,47,50,7kt37xy93vjy6wac8vq6fqz3g,1,6.4,50.4,2019-04-22T11:15:33.700Z,2019-04-22T11:15:34Z,1535983892,141,43.7,2044829825,212,13.2,1529037000,213,5.9,1559724251,56,Back,1185747543,140,18.2,1208497899,15,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,,,,,
1866797661,511,61,2,47,51,5rurqie3qt1qav9ir5mkqinn,0,82.9,56.6,2019-04-22T11:15:34.578Z,2019-04-22T11:15:34Z,1729575123,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1270633941,394,12,2,47,52,7kt37xy93vjy6wac8vq6fqz3g,1,18,46.1,2019-04-22T11:15:35.502Z,2019-04-22T11:15:36Z,1238845844,212,8.8,1092316598,15,,1774448667,56,Back,1105181714,140,26.3,1259455531,213,6.2,1344869544,141,44.5,,,,,,,23b90lntnrwvb0k45u7dva0np,I. Kaagman,,,,,,,,,,,,,,,,,,,,,,,
1172226804,512,1,2,47,54,5rurqie3qt1qav9ir5mkqinn,1,73.8,55.7,2019-04-22T11:15:36.850Z,2019-04-22T11:15:38Z,1160949905,140,72.8,1308188284,213,1.7,1782715078,212,10.0,2100536732,141,70.3,1394859732,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1256745071,513,1,2,47,55,5rurqie3qt1qav9ir5mkqinn,1,73.1,70.3,2019-04-22T11:15:38.146Z,2019-04-22T11:15:41Z,1879514913,213,3.6,1195642454,141,55.8,1480104035,56,Center,1841332196,140,56.2,1988612633,212,20.3,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
