id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,assist
1486461353,187,1,1,17,57,36tr17foeaf9ejjmt2txuoy3y,0,88,72.9,2019-05-14T16:10:13.685Z,2019-05-14T16:10:22Z,1639241833,140,86.4,1838362768,56,Center,1722293965,212,15.4,1683388235,141,50.4,1224036281,213,4.6,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2134537303,164,12,1,17,58,5rurqie3qt1qav9ir5mkqinn,1,11.9,54.2,2019-05-14T16:10:14.862Z,2019-05-14T16:10:19Z,1563421732,140,20.6,1673958975,56,Back,1372646804,213,5.3,1128034323,141,34.8,1205738937,212,16.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1590400557,165,49,1,18,3,5rurqie3qt1qav9ir5mkqinn,1,20.6,34.8,2019-05-14T16:10:19.430Z,2019-05-14T16:10:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
1774622766,166,1,1,18,3,5rurqie3qt1qav9ir5mkqinn,1,20.6,34.8,2019-05-14T16:10:19.629Z,2019-05-14T16:10:21Z,2070585341,213,5.7,1646205456,140,28.7,1466093160,141,26.1,1235116360,56,Back,1169837377,212,10.4,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
1416625035,167,1,1,18,5,5rurqie3qt1qav9ir5mkqinn,1,28.7,26.1,2019-05-14T16:10:20.982Z,2019-05-14T16:10:26Z,1879765242,212,15.2,1448553342,141,5.2,2117759994,213,4.4,1204691616,140,23.6,1980961733,56,Back,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1343201770,168,1,1,18,10,5rurqie3qt1qav9ir5mkqinn,1,26.8,5.6,2019-05-14T16:10:26.774Z,2019-05-14T16:10:29Z,1548488960,213,1.1,1517113743,140,32.4,1865944058,141,22.4,1958116860,56,Back,1121553409,212,12.8,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1274465649,169,1,1,18,13,5rurqie3qt1qav9ir5mkqinn,1,32.5,32.8,2019-05-14T16:10:29.254Z,2019-05-14T16:10:32Z,1349419710,213,1.8,1085808144,140,26.5,1803732614,212,25.7,1145690537,56,Back,1314729037,141,69.4,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1286892097,170,1,1,18,16,5rurqie3qt1qav9ir5mkqinn,1,27.5,71.1,2019-05-14T16:10:32.710Z,2019-05-14T16:10:37Z,1679609777,140,33.5,1094817213,141,93.9,1183287145,213,1.2,1541957983,56,Back,1451387157,212,16.7,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1588388147,171,1,1,18,21,5rurqie3qt1qav9ir5mkqinn,1,36.1,92.9,2019-05-14T16:10:37.806Z,2019-05-14T16:10:42Z,1104683406,212,12.3,1883098674,140,28.1,1926228156,141,79.7,1649771642,56,Back,1565396996,213,4.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1611196380,172,1,1,18,26,5rurqie3qt1qav9ir5mkqinn,1,32.1,76.3,2019-05-14T16:10:41.998Z,2019-05-14T16:10:45Z,1856092456,56,Back,1420188855,140,39.0,1604543317,213,1.1,1778728069,212,14.8,1861012304,141,95.3,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1975818216,173,1,1,18,29,5rurqie3qt1qav9ir5mkqinn,1,40.1,91.2,2019-05-14T16:10:45.854Z,2019-05-14T16:10:50Z,1872057550,141,80.5,1787361250,140,33.2,1811195928,213,3.9,1609348909,56,Back,1692300235,212,10.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1075904588,174,1,1,18,34,5rurqie3qt1qav9ir5mkqinn,1,33.9,77.6,2019-05-14T16:10:50.600Z,2019-05-14T16:10:52Z,1414482314,56,Back,1299918504,140,37.6,1363647227,213,1.3,1399096272,141,95.9,1110053520,212,13.0,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1649588330,175,1,1,18,36,5rurqie3qt1qav9ir5mkqinn,1,37.5,95.7,2019-05-14T16:10:52.510Z,2019-05-14T16:10:55Z,1419492824,213,4.1,1620850778,140,29.5,1568122847,212,14.5,1822127948,141,78.4,1127387170,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1085086050,176,1,1,18,39,5rurqie3qt1qav9ir5mkqinn,1,29.1,76.7,2019-05-14T16:10:55.126Z,2019-05-14T16:10:59Z,1921385147,141,58.1,1850119642,140,34.8,1805339718,212,14.0,1583020106,56,Back,1463095116,213,5.2,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
2114946560,177,1,1,18,43,5rurqie3qt1qav9ir5mkqinn,1,43.2,66.9,2019-05-14T16:10:59.390Z,2019-05-14T16:11:02Z,1131842676,140,42.9,1581947372,212,6.3,1486857178,141,76.1,1194002877,56,Back,2084055756,213,1.6,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
2108691643,178,61,1,18,46,5rurqie3qt1qav9ir5mkqinn,0,41.2,79.4,2019-05-14T16:11:02.814Z,2019-05-14T16:11:03Z,1382298799,56,Back,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1108994296,188,49,1,18,49,36tr17foeaf9ejjmt2txuoy3y,1,56.8,9.5,2019-05-14T16:11:05.569Z,2019-05-14T16:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
1595637820,189,1,1,18,49,36tr17foeaf9ejjmt2txuoy3y,1,56.8,9.5,2019-05-14T16:11:05.656Z,2019-05-14T16:11:06Z,1828954115,213,0.1,1566763589,140,68.0,2144067120,141,10.9,1902095391,56,Right,1445469470,212,11.8,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
1734710229,190,1,1,18,50,36tr17foeaf9ejjmt2txuoy3y,1,68,10.9,2019-05-14T16:11:06.768Z,2019-05-14T16:11:08Z,1642594503,212,9.7,1080555805,213,3.6,1680992651,140,59.9,1871177682,56,Right,1286278978,141,4.0,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,
1619343115,179,55,1,18,52,5rurqie3qt1qav9ir5mkqinn,1,19,65.4,2019-05-14T16:11:08.768Z,2019-05-14T16:39:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
1939913947,191,2,1,18,52,36tr17foeaf9ejjmt2txuoy3y,1,59.9,4,2019-05-14T16:11:08.768Z,2019-05-14T16:11:15Z,1493717935,141,9.1,1197773467,140,81.5,1944623799,56,Right,1351445233,7,10d8jj5vwrmib55tth0isfvft,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
1698239292,180,1,1,19,10,5rurqie3qt1qav9ir5mkqinn,1,6.6,63.3,2019-05-14T16:11:26.600Z,2019-05-14T16:11:28Z,1217792486,141,70.9,1345994649,140,20.9,1206949455,241,,1780810339,212,15.9,1571621278,56,Back,1286204049,213,0.3,1301987919,5,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,
1770261491,182,1,1,19,12,5rurqie3qt1qav9ir5mkqinn,1,23,70.8,2019-05-14T16:11:28.400Z,2019-05-14T16:11:31Z,1959620686,212,8.6,2104064197,213,0.1,1898701285,56,Back,1924640116,141,71.8,1662374630,140,31.2,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1455737918,183,1,1,19,15,5rurqie3qt1qav9ir5mkqinn,1,29.6,72.1,2019-05-14T16:11:31.484Z,2019-05-14T16:12:04Z,1822235192,141,74.4,1936597933,140,21.6,1086875722,212,8.5,2137000889,56,Back,1437906824,213,3.0,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1489733021,184,1,1,19,19,5rurqie3qt1qav9ir5mkqinn,1,25,69.3,2019-05-14T16:11:35.100Z,2019-05-14T16:11:38Z,1171517677,212,14.7,1994506875,140,39.0,2088008707,213,6.2,1675125829,141,68.1,2099347338,56,Back,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,
1511893664,185,1,1,19,22,5rurqie3qt1qav9ir5mkqinn,1,40.8,63.1,2019-05-14T16:11:38.172Z,2019-05-14T16:12:08Z,2091972466,212,18.8,1978576977,213,5.6,1357146791,56,Center,2078467942,140,54.4,1209035868,141,45.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1933491122,186,1,1,19,24,5rurqie3qt1qav9ir5mkqinn,0,60.7,41.2,2019-05-14T16:11:40.564Z,2019-05-14T16:11:42Z,1352672675,140,88.8,2019402503,213,5.5,2055670532,141,0.0,1730373689,1,,1078389624,212,41.6,1423199098,56,Right,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1918431559,187,5,1,19,26,5rurqie3qt1qav9ir5mkqinn,0,86.2,-1.9,2019-05-14T16:11:42.800Z,2019-05-14T16:11:53Z,2098269433,56,Right,1466140210,233,192,1152068172,347,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1908076801,192,5,1,19,26,36tr17foeaf9ejjmt2txuoy3y,1,13.8,101.9,2019-05-14T16:11:42.800Z,2019-05-14T16:39:12Z,1505977777,56,Back,1362835484,233,187,1369516416,347,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
1446437236,193,1,1,19,36,36tr17foeaf9ejjmt2txuoy3y,1,10.6,100,2019-05-14T16:11:52.362Z,2019-05-14T16:11:53Z,1672205473,140,4.4,1996225234,213,3.9,1325698818,107,,1318150779,141,92.1,1868317607,212,9.4,1593289836,56,Back,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
1469600460,194,1,1,19,37,36tr17foeaf9ejjmt2txuoy3y,1,4.4,92.1,2019-05-14T16:11:53.555Z,2019-05-14T16:11:54Z,2034415038,140,7.9,1439189577,212,5.6,1966679916,213,0.9,1267892719,141,98.4,1111774492,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
1390353935,195,1,1,19,38,36tr17foeaf9ejjmt2txuoy3y,0,7.9,98.4,2019-05-14T16:11:54.387Z,2019-05-14T16:11:54Z,2113361809,212,2.8,2075672414,213,5.9,1129831739,140,10.4,1822144912,141,96.9,1203475914,56,Back,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
1970428668,188,61,1,19,40,5rurqie3qt1qav9ir5mkqinn,1,88.9,7.4,2019-05-14T16:11:56.407Z,2019-05-14T16:11:56Z,1649546175,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1537534779,189,49,1,19,41,5rurqie3qt1qav9ir5mkqinn,1,95.8,8.3,2019-05-14T16:11:57.637Z,2019-05-14T16:11:57Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1577063711,190,1,1,19,41,5rurqie3qt1qav9ir5mkqinn,0,95.8,8.3,2019-05-14T16:11:57.828Z,2019-05-14T16:11:59Z,2057966768,141,10.6,1761206083,233,196,1350801491,140,95.2,1549165369,213,2.0,1317639719,286,,1514519734,212,1.7,2038772611,56,Right,2074756341,236,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1467820210,196,74,1,19,41,36tr17foeaf9ejjmt2txuoy3y,1,4.2,89.3,2019-05-14T16:11:57.838Z,2019-05-14T16:33:35Z,2110893838,56,Back,1504149411,233,190,1458735691,285,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
1722875947,191,6,1,19,43,5rurqie3qt1qav9ir5mkqinn,1,100,6.9,2019-05-14T16:11:59.388Z,2019-05-14T16:12:01Z,1651169130,56,Right,2016162543,233,197,1286629318,75,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1964608246,197,6,1,19,43,36tr17foeaf9ejjmt2txuoy3y,0,0,93.1,2019-05-14T16:11:59.388Z,2019-05-14T16:39:19Z,1870132432,233,191,2017104855,56,Back,1150123222,73,,,,,,,,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
1184731975,192,1,1,19,53,5rurqie3qt1qav9ir5mkqinn,1,99.5,0.5,2019-05-14T16:12:09.797Z,2019-05-14T16:12:12Z,2117299975,56,Right,1830696013,6,,1489224968,140,88.6,1350793816,141,12.5,1512357328,213,2.5,1509244547,212,14.1,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2054670648,193,1,1,19,55,5rurqie3qt1qav9ir5mkqinn,1,88.4,11.7,2019-05-14T16:12:11.892Z,2019-05-14T16:12:13Z,1775983973,56,Right,1726330250,141,12.8,2083944865,212,3.9,1718383632,213,0.2,1169403202,140,92.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,
1999981823,194,1,1,19,57,5rurqie3qt1qav9ir5mkqinn,1,92,12.8,2019-05-14T16:12:12.964Z,2019-05-14T16:12:15Z,1648662099,141,5.3,1706709378,140,94.2,2024770518,212,5.6,1746881256,213,5.1,1253195590,56,Right,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
1512845173,195,1,1,19,59,5rurqie3qt1qav9ir5mkqinn,0,95.3,6.1,2019-05-14T16:12:15.548Z,2019-05-14T16:12:17Z,1203557155,213,1.8,1902380837,2,,1251906353,212,24.2,1922357473,141,40.9,1262936166,140,90.4,1575881721,56,Center,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1079232508,198,12,1,20,2,36tr17foeaf9ejjmt2txuoy3y,1,8.1,61.4,2019-05-14T16:12:18.219Z,2019-05-14T16:12:25Z,1972878696,56,Back,1359330852,212,12.2,2026316094,141,58.5,2079986513,140,19.6,1614454050,213,6.1,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
1940451841,196,1,1,20,3,5rurqie3qt1qav9ir5mkqinn,0,82,42.7,2019-05-14T16:12:19.204Z,2019-05-14T16:12:20Z,1533725585,141,54.0,1339273983,140,85.7,1475087863,212,8.6,1492589543,213,1.1,2015610753,56,Center,1875008972,3,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2050452841,199,43,1,20,9,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2019-05-14T16:12:25.520Z,2019-05-14T16:12:29Z,1708995217,56,Back,1989495046,285,0,1352298390,144,3,,,,,,,,,,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,
1486496824,200,12,1,20,10,36tr17foeaf9ejjmt2txuoy3y,1,12.8,48.4,2019-05-14T16:12:26.228Z,2019-05-14T16:12:27Z,2001028421,213,5.2,1811492199,140,23.2,1273820452,212,23.4,1306558843,15,,1092581103,141,17.9,1991707358,56,Back,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
1764030225,201,61,1,20,12,36tr17foeaf9ejjmt2txuoy3y,0,23.2,17.9,2019-05-14T16:12:27.948Z,2019-05-14T16:12:28Z,1317237211,56,Back,,,,,,,,,,,,,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,
1614464533,197,1,1,20,12,5rurqie3qt1qav9ir5mkqinn,0,89.8,96.5,2019-05-14T16:12:28.260Z,2019-05-14T16:12:29Z,1505602915,56,Center,1420905752,155,,1238534928,213,4.8,1681743568,212,24.5,2072631104,141,60.5,1394526571,140,90.8,1352067853,2,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1483057807,198,5,1,20,15,5rurqie3qt1qav9ir5mkqinn,0,80.6,101.4,2019-05-14T16:12:31.877Z,2019-05-14T16:39:13Z,1900060585,347,,1483205650,233,202,1152065868,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1411225927,202,5,1,20,15,36tr17foeaf9ejjmt2txuoy3y,1,19.4,-1.4,2019-05-14T16:12:31.877Z,2019-05-14T16:13:09Z,1737823251,233,198,2101598894,56,Back,1537674686,347,,,,,,,,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
1818099686,203,1,1,20,38,36tr17foeaf9ejjmt2txuoy3y,1,25.6,0,2019-05-14T16:12:54.301Z,2019-05-14T16:12:57Z,2135777696,140,38.0,1965516535,141,2.2,2112065599,212,13.2,1737696861,213,0.2,1086552351,107,,1097473636,56,Back,,,,,,,bo5e35lsptja0pnlvk1y38dex,E. Morgan,,,,,,,,,,,,,,,,,,,,,,,
1774511518,204,1,1,20,41,36tr17foeaf9ejjmt2txuoy3y,1,38,2.2,2019-05-14T16:12:57.365Z,2019-05-14T16:13:03Z,1099840163,56,Back,2028222289,141,2.6,1916979724,3,,1545192888,140,44.2,2044004178,213,0.0,1970629551,168,,1931042931,212,6.5,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,
1218547997,205,61,1,20,42,36tr17foeaf9ejjmt2txuoy3y,0,44.2,2.6,2019-05-14T16:12:57.923Z,2019-05-14T16:40:59Z,1739111815,56,Back,,,,,,,,,,,,,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,
1747053660,199,5,1,20,43,5rurqie3qt1qav9ir5mkqinn,1,51.3,101.6,2019-05-14T16:12:59.637Z,2019-05-14T16:13:09Z,1478772605,56,Left,1660955428,233,206,1609321289,347,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2071118485,206,5,1,20,43,36tr17foeaf9ejjmt2txuoy3y,0,48.7,-1.6,2019-05-14T16:12:59.637Z,2019-05-14T16:39:13Z,2111956489,233,199,1467158866,56,Back,1550460560,347,,,,,,,,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,
1994904180,200,1,1,20,55,5rurqie3qt1qav9ir5mkqinn,1,50.3,100,2019-05-14T16:13:11.540Z,2019-05-14T16:13:14Z,2084973037,212,14.5,1089645331,107,,1754390843,213,5.5,2065446940,141,86.8,1624767484,140,60.0,1234073801,56,Left,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
1383106664,201,1,1,20,58,5rurqie3qt1qav9ir5mkqinn,1,60.3,85.6,2019-05-14T16:13:14.636Z,2019-05-14T16:13:17Z,1261730448,213,3.9,1974879407,141,76.6,1511972207,140,54.7,1418810327,212,8.5,1500563821,56,Center,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,
1510957921,202,1,1,21,1,5rurqie3qt1qav9ir5mkqinn,1,53.3,73,2019-05-14T16:13:17.188Z,2019-05-14T16:13:20Z,1369818122,140,59.2,1303864986,56,Center,1805521929,212,34.2,1543471358,141,23.6,1831642321,1,,2138201538,213,4.9,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,
1227759299,203,1,1,21,3,5rurqie3qt1qav9ir5mkqinn,1,63.9,18,2019-05-14T16:13:19.797Z,2019-05-14T16:13:24Z,2088909011,140,78.4,1222757614,141,3.8,2040579679,213,5.7,1389225579,56,Right,1153366260,212,18.0,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1797328380,204,1,1,21,8,5rurqie3qt1qav9ir5mkqinn,1,78.9,4.4,2019-05-14T16:13:24.324Z,2019-05-14T16:13:26Z,1521329989,212,7.9,1818755394,141,11.1,1230470889,213,2.5,1998757988,56,Right,2036353688,140,72.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1848886236,205,1,1,21,9,5rurqie3qt1qav9ir5mkqinn,1,73.3,9.7,2019-05-14T16:13:25.892Z,2019-05-14T16:13:26Z,1657091515,140,76.4,1584656249,141,2.0,1781616880,213,5.3,1452417465,212,6.2,1682685949,56,Right,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,
1626795710,206,1,1,21,10,5rurqie3qt1qav9ir5mkqinn,0,76.4,2,2019-05-14T16:13:26.756Z,2019-05-14T16:13:27Z,1722742464,213,2.4,1921302069,140,75.7,1776802368,56,Right,1883061406,212,1.0,1339452290,141,2.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2037658271,207,61,1,21,11,5rurqie3qt1qav9ir5mkqinn,1,75.8,2.6,2019-05-14T16:13:27.852Z,2019-05-14T16:13:28Z,2052147902,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1783665010,207,61,1,21,12,36tr17foeaf9ejjmt2txuoy3y,1,24.4,98.1,2019-05-14T16:13:28.200Z,2019-05-14T16:13:28Z,1917043985,56,Back,,,,,,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
1224573588,208,5,1,21,12,5rurqie3qt1qav9ir5mkqinn,0,78.2,-1.2,2019-05-14T16:13:28.437Z,2019-05-14T16:13:35Z,1323287554,233,208,1675309719,347,,1586411817,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
1104199764,208,5,1,21,12,36tr17foeaf9ejjmt2txuoy3y,1,21.8,101.2,2019-05-14T16:13:28.437Z,2019-05-14T16:39:13Z,1074278484,233,208,1732043043,56,Back,1581211827,347,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
1749236242,209,1,1,21,18,36tr17foeaf9ejjmt2txuoy3y,1,23.1,100,2019-05-14T16:13:34.616Z,2019-05-14T16:13:36Z,1811513230,141,80.2,1853990062,140,12.5,2035352574,107,,2029314323,213,4.0,1807058824,56,Back,1324448993,212,17.9,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2094384134,210,1,1,21,20,36tr17foeaf9ejjmt2txuoy3y,1,11.4,80.8,2019-05-14T16:13:36.608Z,2019-05-14T16:13:39Z,2031638399,212,25.1,1653875964,56,Back,1098655002,140,4.1,1397565139,141,45.7,1241240704,213,4.4,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
1130681342,211,1,1,21,23,36tr17foeaf9ejjmt2txuoy3y,1,4.1,45.7,2019-05-14T16:13:39.800Z,2019-05-14T16:13:43Z,1916015719,213,5.0,1529251915,56,Back,1140891921,141,5.0,1876486018,140,12.7,1190314916,212,29.1,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
1853369193,212,1,1,21,27,36tr17foeaf9ejjmt2txuoy3y,1,18.8,5,2019-05-14T16:13:43.848Z,2019-05-14T16:13:46Z,1737766263,56,Back,1525690254,140,21.7,1296540429,212,6.5,2093822229,141,13.4,1873417151,213,1.1,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
1640168599,213,1,1,21,30,36tr17foeaf9ejjmt2txuoy3y,1,21.2,18.6,2019-05-14T16:13:46.720Z,2019-05-14T16:13:49Z,1126056273,213,2.4,1255244321,56,Back,1697898783,140,4.5,1202862583,212,23.4,1098402546,141,41.3,,,,,,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
1898514176,214,1,1,21,33,36tr17foeaf9ejjmt2txuoy3y,1,4.5,41.3,2019-05-14T16:13:49.960Z,2019-05-14T16:13:52Z,1966817269,140,15.3,1826187815,56,Back,1508546980,212,15.5,1757306799,141,56.9,1230896401,213,0.8,,,,,,,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
