id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,assist,qualifier/14/id,qualifier/14/qualifierId
1348781924,347,1,1,9,32,5rurqie3qt1qav9ir5mkqinn,1,74.8,20.3,2018-02-12T17:25:05.298Z,2018-02-12T17:25:09Z,1574457628,56,Right,1613378804,141,2.6,1435170166,212,12.1,1326745953,140,76.3,2072958784,213,4.8,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,
1738904847,348,1,1,9,36,5rurqie3qt1qav9ir5mkqinn,1,76.3,23.9,2018-02-12T17:25:09.698Z,2018-02-12T17:25:16Z,1744640799,141,15.2,1661410136,56,Right,1985149278,140,89.7,1701185136,212,15.3,1675666233,213,5.9,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,
1424700807,349,1,1,9,42,5rurqie3qt1qav9ir5mkqinn,0,98.5,28.8,2018-02-12T17:25:16.830Z,2018-02-12T17:25:19Z,1807235327,141,43.7,2120727441,140,94.5,1837461134,212,11.0,2096978984,213,2.0,1805150362,195,,1417414537,56,Center,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1733477177,257,12,1,9,46,ewnp4j1j79y9gmqfborxzvp8r,1,8,54.6,2018-02-12T17:25:19.937Z,2018-02-12T17:25:23Z,1125200343,213,1.1,1684366351,56,Back,1520305754,141,100.0,1302717923,212,34.5,1533674532,167,,1680124220,140,21.6,,,,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,
1266957950,258,5,1,9,49,ewnp4j1j79y9gmqfborxzvp8r,0,23.9,101,2018-02-12T17:25:22.835Z,2018-02-12T17:25:29Z,1444796941,233,350,1558851304,56,Back,,,,,,,,,,,,,,,,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,
1433319130,350,5,1,9,49,5rurqie3qt1qav9ir5mkqinn,1,76.1,-1,2018-02-12T17:25:22.835Z,2018-02-12T19:02:21Z,1612908072,233,258,1894297786,56,Right,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1304790722,14,43,1,9,50,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:11:43.175Z,2018-02-12T17:12:40Z,834436208,144,5,2109580128,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476264698,14,43,1,9,50,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:11:43.175Z,2018-02-12T17:12:42Z,1341745812,144,5,189990288,56,Back,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,
1451464540,351,1,1,9,55,5rurqie3qt1qav9ir5mkqinn,1,73.7,0,2018-02-12T17:25:29.900Z,2018-02-12T17:25:31Z,1960701280,56,Right,1344142677,140,71.0,1194299624,107,,1724792174,212,10.2,1098255286,141,13.1,1703807445,213,1.9,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
2087410997,352,1,1,9,58,5rurqie3qt1qav9ir5mkqinn,1,71,13.1,2018-02-12T17:25:31.843Z,2018-02-12T17:25:37Z,1271155390,140,60.5,1716611206,141,3.5,1849809449,213,3.7,1541343467,56,Right,2021533078,212,12.8,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1726658691,259,4,1,10,3,ewnp4j1j79y9gmqfborxzvp8r,0,40.6,84.4,2018-02-12T17:25:36.964Z,2018-02-12T17:25:38Z,2018675609,265,,1574750686,233,353,1555215779,56,Back,1234486881,152,,1904056297,13,,1091556676,285,,,,,,,,9uj496a8mzv2kt2u0qqoy3y09,E. Pusey,,,,,,,,,,,,,,,,,,,,,,
1784864343,353,4,1,10,3,5rurqie3qt1qav9ir5mkqinn,1,59.4,15.6,2018-02-12T17:25:36.964Z,2018-02-12T17:25:38Z,1712403443,265,,1910176512,233,259,2088493005,56,Right,1583446714,13,,1879994295,152,,1457400305,286,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1921839268,354,1,1,10,5,5rurqie3qt1qav9ir5mkqinn,1,58.8,10.7,2018-02-12T17:25:38.483Z,2018-02-12T17:25:40Z,2081898142,56,Back,1709953018,212,30.2,1932533321,152,,1401304605,141,32.7,1448771894,140,33.8,1411844710,213,2.6,1125248608,5,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1813131465,355,1,1,10,6,5rurqie3qt1qav9ir5mkqinn,1,34.9,33,2018-02-12T17:25:40.980Z,2018-02-12T17:25:41Z,1510153180,212,22.5,1238088831,56,Center,1378679625,140,53.6,1463477629,141,49.3,1743499382,213,0.5,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,
1083855943,15,43,1,10,8,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:12:01.104Z,2018-02-12T17:12:40Z,1839891167,235,25,579437499,288,98,927348328,234,75,23178169,144,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380948436,356,1,1,10,8,5rurqie3qt1qav9ir5mkqinn,1,47.8,52.4,2018-02-12T17:25:41.338Z,2018-02-12T17:25:43Z,1881305269,141,85.6,1283659731,140,55.7,1446240625,56,Left,1549605303,213,1.2,1265720651,212,24.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,
1344435709,357,1,1,10,9,5rurqie3qt1qav9ir5mkqinn,1,59.6,89,2018-02-12T17:25:42.962Z,2018-02-12T17:25:50Z,1680001701,212,12.9,1340065968,140,70.8,1235771004,213,0.4,1499106906,56,Left,1461132153,141,96.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,
2062336134,358,1,1,10,16,5rurqie3qt1qav9ir5mkqinn,0,93.3,83.3,2018-02-12T17:25:49.996Z,2018-02-12T17:25:51Z,2110109649,2,,2091058530,212,18.9,1477279538,56,Center,1281396618,141,55.7,1689214975,213,4.8,1731014612,140,95.5,1340028396,155,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
1963853081,261,6,1,10,20,ewnp4j1j79y9gmqfborxzvp8r,0,1.8,39.6,2018-02-12T17:25:53.612Z,2018-02-12T19:02:11Z,1456407541,73,,1088010611,56,Back,1733660479,233,359,,,,,,,,,,,,,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,
1889334988,359,6,1,10,20,5rurqie3qt1qav9ir5mkqinn,1,98.2,60.4,2018-02-12T17:25:53.612Z,2018-02-12T17:25:56Z,1937664703,233,261,1278867851,56,Center,2081507574,73,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,
1503851287,260,12,1,10,20,ewnp4j1j79y9gmqfborxzvp8r,1,3.6,42.5,2018-02-12T17:25:53.937Z,2018-02-12T17:25:56Z,1858025976,15,,1963692213,140,0.0,2056598271,213,4.0,1412393586,141,34.8,1383104102,56,Back,1119280560,167,,1574962634,212,7.1,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,
233979149,16,43,1,10,45,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:12:38.471Z,2018-02-12T17:12:39Z,874664967,56,Back,274699345,213,1.6,1765849365,141,100.0,1566590673,212,0,1093794344,144,1,1075744899,107,0,811301532,140,26.5,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
184743421,15,43,1,10,49,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:12:42.439Z,2018-02-12T17:12:35Z,1841713350,75,0,882163129,144,6,1857733232,56,Center,,,,,,,,,,,,,,,,1wkl61ju9uzl09rj9zz160b56,C. Buxton,,,,,,,,,,,,,,,,,,,,,,
268724640,17,43,1,10,49,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:12:42.439Z,2018-02-12T17:12:36Z,432048437,233,15,967014084,144,6,266510129,56,Center,447204951,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968643396,18,43,1,10,55,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:12:48.839Z,2018-02-12T17:12:33Z,1641887530,6,0,1793379867,141,42.9,429309800,1,0,295188123,2,0,83982682,213,4.6,915271466,144,1,835366679,56,Center,208593983,140,4.2,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,806770262,155,0,,2072019948,212,29.1,,,,,,,,,,,,,,,
1886361201,360,1,1,10,55,5rurqie3qt1qav9ir5mkqinn,1,99.6,99.5,2018-02-12T17:26:28.939Z,2018-02-12T17:26:31Z,1902063104,223,,1885510613,2,,1965825400,213,4.5,1492510318,141,59.9,1855410719,6,,2120611973,56,Center,1251159452,140,93.2,1510511043,212,27.8,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,1704227649,155,,,,,,,,,,,,,,,,,,,,
1985944233,361,1,1,10,58,5rurqie3qt1qav9ir5mkqinn,0,92.9,60.3,2018-02-12T17:26:31.771Z,2018-02-12T17:26:32Z,1590037022,213,5.4,2028865176,141,47.6,1665467066,212,10.8,1914424361,168,,1310356023,56,Center,1317588645,3,,1285491923,140,99.0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1893644524,262,12,1,11,1,ewnp4j1j79y9gmqfborxzvp8r,1,2.8,49,2018-02-12T17:26:34.529Z,2018-02-12T17:27:06Z,1842721077,140,17.9,1348686091,213,5.5,2098554436,56,Back,1575293261,212,21.6,1626690389,141,27.4,1748815201,15,,,,,,,,1wkl61ju9uzl09rj9zz160b56,C. Buxton,,,,,,,,,,,,,,,,,,,,,,
1989039847,362,1,1,11,2,5rurqie3qt1qav9ir5mkqinn,0,82.5,73.8,2018-02-12T17:26:35.595Z,2018-02-12T17:26:37Z,1520768678,140,89.0,1939201296,56,Left,1316602900,213,1.1,1088623245,212,15.9,2005175469,141,95.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1932271593,263,12,1,11,4,ewnp4j1j79y9gmqfborxzvp8r,1,13.1,8.5,2018-02-12T17:26:38.136Z,2018-02-12T17:26:39Z,1904768315,141,0.0,1849152576,167,,1383633086,213,5.7,1900635353,212,12.5,1701443898,56,Back,1243055572,140,23.2,,,,,,,2sal5d0ar7y2p3atjldaatot1,R. Hignett,,,,,,,,,,,,,,,,,,,,,,
1172492871,264,5,1,11,5,ewnp4j1j79y9gmqfborxzvp8r,0,23.6,-1.2,2018-02-12T17:26:39.580Z,2018-02-12T17:26:49Z,1501715787,56,Back,1270158398,233,363,,,,,,,,,,,,,,,,,,,2sal5d0ar7y2p3atjldaatot1,R. Hignett,,,,,,,,,,,,,,,,,,,,,,
1632011479,363,5,1,11,5,5rurqie3qt1qav9ir5mkqinn,1,76.4,101.2,2018-02-12T17:26:39.580Z,2018-02-12T19:02:21Z,1443022399,233,264,1892785391,56,Left,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,
1538250175,19,43,1,11,11,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:13:04.110Z,2018-02-12T17:12:31Z,1807952174,144,15,377851096,284,0,1062271488,286,0,704314690,61,0,1537651274,100,0,841461207,15,0,590120985,82,0,974024720,56,Center,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,1232185883,147,53.9,,478827929,146,0.6,697901245,22,0,,,,,,,,,,,,
1883078602,364,1,1,11,14,5rurqie3qt1qav9ir5mkqinn,0,76.1,100,2018-02-12T17:26:47.876Z,2018-02-12T17:26:49Z,1601926657,212,16.4,1420550258,140,83.4,1126966767,141,79.7,1096941575,56,Left,1788469915,107,,1652943127,213,5.2,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,
1921605216,265,12,1,11,15,ewnp4j1j79y9gmqfborxzvp8r,1,16.2,15.9,2018-02-12T17:26:48.905Z,2018-02-12T19:03:08Z,1286153341,212,11.2,2072001289,140,26.8,1614749592,15,,1795191596,141,13.7,1576390548,56,Back,2029225044,213,6.1,,,,,,,3ojg1onnpowrf66cv42vxjlk9,H. Miles,,,,,,,,,,,,,,,,,,,,,,
1833612165,266,49,1,11,17,ewnp4j1j79y9gmqfborxzvp8r,1,32,21.9,2018-02-12T17:26:50.553Z,2018-02-12T17:26:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1qy3lvs9b2obn70ogxi8nrpih,J. Jones,,,,,,,,,,,,,,,,,,,,,,
1222441487,267,1,1,11,18,ewnp4j1j79y9gmqfborxzvp8r,1,33.5,21.8,2018-02-12T17:26:52.330Z,2018-02-12T17:26:53Z,1196819000,140,32.0,1082266793,56,Back,2085740249,212,5.1,1891796275,213,4.4,1080814127,141,14.7,,,,,,,,,,1qy3lvs9b2obn70ogxi8nrpih,J. Jones,,,,,,,,,,,,,,,,,,,,,,
2103339488,16,43,1,11,20,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:13:13.617Z,2018-02-12T17:12:32Z,1295576228,144,10,435055099,94,0,518984083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571300410,268,1,1,11,20,ewnp4j1j79y9gmqfborxzvp8r,1,32,14.9,2018-02-12T17:26:53.337Z,2018-02-12T17:26:58Z,1669363527,141,18.3,1293860260,56,Back,1094468752,140,44.7,1349475768,212,13.5,1249853813,213,0.2,,,,,,,,,,3ojg1onnpowrf66cv42vxjlk9,H. Miles,,,,,,,,,,,,,,,,,,,,,,
1234045488,269,50,1,11,25,ewnp4j1j79y9gmqfborxzvp8r,1,34.8,33.4,2018-02-12T17:26:58.593Z,2018-02-12T17:27:01Z,1509283646,233,365,1510166984,56,Back,1748052854,286,,,,,,,,,,,,,,,,,1wkl61ju9uzl09rj9zz160b56,C. Buxton,,,,,,,,,,,,,,,,,,,,,,
1411045042,365,7,1,11,25,5rurqie3qt1qav9ir5mkqinn,1,65.2,66.6,2018-02-12T17:26:58.603Z,2018-02-12T17:28:11Z,2003289927,233,269,1711147247,56,Center,1909706156,285,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,1,,,,,,,,,,,,,,,,,,
1391134704,366,49,1,11,26,5rurqie3qt1qav9ir5mkqinn,1,68.6,66.4,2018-02-12T17:26:59.266Z,2018-02-12T17:27:10Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,
1415807509,367,13,1,11,28,5rurqie3qt1qav9ir5mkqinn,1,68.8,53.1,2018-02-12T17:27:01.684Z,2018-02-12T17:28:15Z,1534774546,22,,1175036982,231,46.9,1203380490,102,44.2,1168054230,56,Center,1499860889,121,,2143901888,20,,1345285575,230,99.1,1578262771,215,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,1561739645,103,69.4,,1165359591,18,,2140485749,29,,1363363819,74,1813057525,55,365,,,,,,,
1459100307,270,5,1,11,34,ewnp4j1j79y9gmqfborxzvp8r,1,-1.2,47,2018-02-12T17:27:08.890Z,2018-02-12T19:02:21Z,1129622789,233,368,2017281163,56,Back,,,,,,,,,,,,,,,,,,,1wkl61ju9uzl09rj9zz160b56,C. Buxton,,,,,,,,,,,,,,,,,,,,,,
1959039373,368,5,1,11,34,5rurqie3qt1qav9ir5mkqinn,0,101.2,53,2018-02-12T17:27:08.890Z,2018-02-12T17:27:08Z,2043964816,233,270,1340771037,56,Center,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,
1229260676,20,43,1,11,35,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:13:28.663Z,2018-02-12T17:12:28Z,308943386,85,0,338504142,56,Back,2011088471,18,0,301500712,144,13,351742069,103,55.6,598079824,20,0,1274934373,102,50.7,1799098785,22,0,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,
365543649,17,43,1,11,38,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:13:31.820Z,2018-02-12T17:12:29Z,1621683584,144,5,140864851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497924338,21,43,1,11,38,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:13:31.820Z,2018-02-12T17:12:27Z,603333056,144,5,434900247,56,Back,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,
2103310383,271,1,1,12,0,ewnp4j1j79y9gmqfborxzvp8r,1,4.9,61.4,2018-02-12T17:27:33.785Z,2018-02-12T17:27:38Z,2088103485,213,0.3,1152335181,140,42.8,1593952432,212,42.3,1848325464,141,82.3,1314659941,124,,1530668713,56,Back,1083526950,1,,2071319610,74,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,
1847325044,18,43,1,12,3,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:13:56.543Z,2018-02-12T17:12:26Z,479076789,237,0,87538226,140,57.8,677774461,56,Back,1993495581,212,50.0,1231389258,213,0.7,654857598,144,1,1309942082,141,17.0,33406855,124,0,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,227364730,1,0,,,,,,,,,,,,,,,,,,,
1961197902,272,1,1,12,4,ewnp4j1j79y9gmqfborxzvp8r,1,42.8,82.3,2018-02-12T17:27:37.937Z,2018-02-12T17:27:40Z,1566686914,140,48.3,1493690178,56,Back,1380120758,213,6.0,1170262132,141,80.0,1468480544,3,,1173843556,168,,1987546931,212,6.0,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,
1652695696,273,1,1,12,6,ewnp4j1j79y9gmqfborxzvp8r,0,48.1,80,2018-02-12T17:27:39.913Z,2018-02-12T17:27:45Z,1168035917,3,,2027254483,140,60.6,1305077519,213,0.3,1856691247,56,Left,1561920682,212,13.8,1236031435,141,86.5,,,,,,,1qy3lvs9b2obn70ogxi8nrpih,J. Jones,,,,,,,,,,,,,,,,,,,,,,
1332471142,369,49,1,12,7,5rurqie3qt1qav9ir5mkqinn,1,31.8,21,2018-02-12T17:27:40.324Z,2018-02-12T17:27:40Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1360790853,370,1,1,12,8,5rurqie3qt1qav9ir5mkqinn,1,27.6,19.8,2018-02-12T17:27:41.627Z,2018-02-12T17:27:47Z,1302092122,140,10.9,1855434853,213,2.4,1731621492,212,24.6,1343969917,56,Back,1113314190,141,45.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
2125757114,371,1,1,12,13,5rurqie3qt1qav9ir5mkqinn,1,16.8,47.8,2018-02-12T17:27:47.164Z,2018-02-12T17:27:50Z,1209650658,213,5.7,1396477253,56,Back,1869923608,212,11.4,1493889875,141,38.0,1998784398,140,25.6,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,
1291434211,372,1,1,12,18,5rurqie3qt1qav9ir5mkqinn,0,40.9,34.6,2018-02-12T17:27:51.588Z,2018-02-12T17:27:54Z,1786804415,212,22.6,1756724140,140,62.2,1342761422,141,39.1,1120860765,56,Center,1482769217,213,0.1,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,
1596942575,274,50,1,12,22,ewnp4j1j79y9gmqfborxzvp8r,1,46.6,49.6,2018-02-12T17:27:55.594Z,2018-02-12T17:27:59Z,1422686123,286,,1493273807,56,Back,1097139571,233,373,,,,,,,,,,,,,,,,2sal5d0ar7y2p3atjldaatot1,R. Hignett,,,,,,,,,,,,,,,,,,,,,,
1572905309,373,7,1,12,22,5rurqie3qt1qav9ir5mkqinn,1,53.4,50.4,2018-02-12T17:27:55.604Z,2018-02-12T17:27:59Z,1746867113,233,274,1161747873,56,Center,2061535909,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,
2001182908,374,50,1,12,24,5rurqie3qt1qav9ir5mkqinn,1,48.2,59.5,2018-02-12T17:27:57.847Z,2018-02-12T17:27:59Z,1270448194,233,275,2123159082,56,Center,1554453170,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,
1373117196,275,7,1,12,24,ewnp4j1j79y9gmqfborxzvp8r,1,51.8,40.5,2018-02-12T17:27:57.857Z,2018-02-12T17:27:59Z,2078724073,285,,1402149931,233,374,1130902560,56,Center,,,,,,,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,
1711588075,276,49,1,12,25,ewnp4j1j79y9gmqfborxzvp8r,1,57.2,37.9,2018-02-12T17:27:58.601Z,2018-02-12T17:27:59Z,,,,,,,,,,,,,,,,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,
1968178762,277,1,1,12,26,ewnp4j1j79y9gmqfborxzvp8r,0,58,35.5,2018-02-12T17:27:59.362Z,2018-02-12T17:28:02Z,1964097077,155,,1952735297,140,72.4,1155582649,213,5.3,1872575706,56,Right,1714278223,212,29.1,1211885695,141,0.0,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,
1576733052,278,5,1,12,28,ewnp4j1j79y9gmqfborxzvp8r,0,72.3,-1.2,2018-02-12T17:28:02.188Z,2018-02-12T17:28:10Z,1233871609,233,375,2026803415,56,Right,,,,,,,,,,,,,,,,,,,5edq3whmws0xn7ae295bwwj4l,A. Heatherson,,,,,,,,,,,,,,,,,,,,,,
1999601122,375,5,1,12,28,5rurqie3qt1qav9ir5mkqinn,1,27.7,101.2,2018-02-12T17:28:02.188Z,2018-02-12T19:02:21Z,1376315444,233,278,1975579492,56,Back,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,
1210466829,279,27,1,12,48,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-12T17:28:22.236Z,2018-02-12T17:28:25Z,1298741734,41,Injury,2082248961,233,376,1156990381,53,5edq3whmws0xn7ae295bwwj4l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216539862,376,27,1,12,48,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-12T17:28:22.236Z,2018-02-12T17:28:27Z,1873614389,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296391825,19,43,1,13,8,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:15:01.167Z,2018-02-12T17:12:27Z,2031969542,41,Injury,403485299,144,27,128280504,53,96516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300544094,20,43,1,13,27,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:15:20.480Z,2018-02-12T17:12:26Z,1650437678,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899088047,21,43,1,13,30,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-11T14:15:23.574Z,2018-02-12T17:12:26Z,1157307743,144,5,665354298,56,Right,,,,,,,,,,,,,,,,,,,3ojg1onnpowrf66cv42vxjlk9,H. Miles,,,,,,,,,,,,,,,,,,,,,,
1176159173,22,43,1,13,30,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:15:23.574Z,2018-02-12T17:12:25Z,257470570,56,Right,265755993,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897548114,280,28,1,13,42,ewnp4j1j79y9gmqfborxzvp8r,1,0,0,2018-02-12T17:29:15.576Z,2018-02-12T17:29:17Z,1093193314,55,279,1341549240,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645606218,377,28,1,13,42,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-12T17:29:15.576Z,2018-02-12T17:29:18Z,1538174593,55,376,1077670736,233,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996015236,23,43,1,13,44,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-02-11T14:15:36.950Z,2018-02-12T17:12:24Z,479030583,212,0,137323104,140,75.7,339832563,141,0.0,299507512,107,0,67094671,213,1.6,571837266,144,1,26209431,56,Right,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,
1792744673,378,1,1,13,45,5rurqie3qt1qav9ir5mkqinn,1,28.6,100,2018-02-12T17:29:19.181Z,2018-02-12T17:29:22Z,1764386630,107,,1587112872,213,3.7,1677957311,140,14.0,2070247504,141,88.1,2052259614,212,17.7,2135458670,56,Back,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,
1510058015,379,1,1,13,49,5rurqie3qt1qav9ir5mkqinn,1,12.5,81.7,2018-02-12T17:29:22.389Z,2018-02-12T17:29:25Z,2038262457,56,Back,1903265541,141,41.8,1403798621,212,27.3,1226913117,140,15.0,1074319937,213,4.8,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,
