id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
1534473385,349,1,1,13,32,5rurqie3qt1qav9ir5mkqinn,1,79.5,100,2018-05-21T14:46:52.164Z,2018-05-21T14:46:53Z,1241398297,212,16.5,1861044062,107,,1127412076,213,6.1,1509542838,141,97.1,2106699464,56,Left,1852105919,140,95.0,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756981854,350,1,1,13,33,5rurqie3qt1qav9ir5mkqinn,1,95,97.1,2018-05-21T14:46:53.820Z,2018-05-21T14:46:56Z,2025748551,56,Left,1981952085,213,3.1,1845747874,212,7.4,1635188026,140,88.0,1365669624,141,98.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983250073,351,1,1,13,36,5rurqie3qt1qav9ir5mkqinn,1,88.1,97.4,2018-05-21T14:46:56.228Z,2018-05-21T14:46:58Z,1969803700,141,69.7,1309302387,212,25.8,1645537239,213,4.0,1200825453,140,71.3,1167733253,56,Center,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538394662,352,1,1,13,38,5rurqie3qt1qav9ir5mkqinn,1,71.3,69.7,2018-05-21T14:46:58.380Z,2018-05-21T14:47:00Z,1372184048,213,5.2,1100382971,140,73.9,1629743948,141,62.4,1577505123,212,5.7,1406714863,56,Center,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013867347,353,61,1,13,39,5rurqie3qt1qav9ir5mkqinn,0,73.9,62.4,2018-05-21T14:46:59.796Z,2018-05-21T14:47:00Z,1162213340,56,Center,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509472065,281,49,1,13,40,9m7z1upwp3svfn611ejq7d36v,1,21.4,36.9,2018-05-21T14:47:00.120Z,2018-05-21T14:47:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377102554,282,1,1,13,40,9m7z1upwp3svfn611ejq7d36v,1,21.4,36.9,2018-05-21T14:47:00.284Z,2018-05-21T14:47:04Z,1920477737,140,32.9,1856272912,212,17.6,1731783906,141,55.8,2132064332,213,0.8,1593528263,56,Back,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829872268,283,3,1,13,44,9m7z1upwp3svfn611ejq7d36v,0,43.8,75.1,2018-05-21T14:47:04.636Z,2018-05-21T14:47:08Z,1687956223,233,354,1786761937,56,Back,1456568733,286,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087829563,354,7,1,13,44,5rurqie3qt1qav9ir5mkqinn,1,56.2,24.9,2018-05-21T14:47:04.924Z,2018-05-21T14:47:08Z,1896308168,233,283,1586143977,56,Right,1315713092,285,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989474693,355,49,1,13,47,5rurqie3qt1qav9ir5mkqinn,1,42.4,2,2018-05-21T14:47:07.733Z,2018-05-21T14:47:08Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336428007,356,1,1,13,47,5rurqie3qt1qav9ir5mkqinn,1,42.4,2,2018-05-21T14:47:07.892Z,2018-05-21T14:47:09Z,1245205515,212,13.8,1517564797,56,Back,1677041701,140,30.0,1527913328,141,8.6,1661352452,213,2.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448578274,357,1,1,13,49,5rurqie3qt1qav9ir5mkqinn,1,30,8.8,2018-05-21T14:47:09.724Z,2018-05-21T14:47:17Z,1536315836,212,16.6,1493276357,140,43.9,1399025625,141,20.4,1864785998,56,Back,1176434127,213,0.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518933206,358,1,1,13,57,5rurqie3qt1qav9ir5mkqinn,1,54.3,29.4,2018-05-21T14:47:17.920Z,2018-05-21T14:47:23Z,1502126229,141,21.3,1563425499,212,13.5,1362803086,56,Back,1858372161,140,42.6,1785704258,213,3.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137594754,359,1,1,14,3,5rurqie3qt1qav9ir5mkqinn,1,46.4,19.7,2018-05-21T14:47:23.200Z,2018-05-21T14:47:24Z,1389976353,213,0.8,1321927897,56,Center,2019111040,212,9.9,1099989727,140,53.0,1226641588,141,30.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978124807,360,1,1,14,4,5rurqie3qt1qav9ir5mkqinn,1,53,30.1,2018-05-21T14:47:24.676Z,2018-05-21T14:47:27Z,1307576232,56,Right,1811219220,213,5.2,1458888248,141,12.6,1203551735,140,59.0,2055373415,212,13.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731101299,361,1,1,14,7,5rurqie3qt1qav9ir5mkqinn,1,59.1,9.7,2018-05-21T14:47:27.108Z,2018-05-21T14:47:28Z,1963082375,213,4.3,1424537561,212,5.9,1903952955,141,1.7,1143528347,140,56.9,1100847140,56,Right,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021006356,362,1,1,14,8,5rurqie3qt1qav9ir5mkqinn,1,56.9,1.7,2018-05-21T14:47:28.484Z,2018-05-21T14:47:31Z,2130310978,140,43.3,2123529529,56,Back,1676925260,141,17.3,2054935242,212,17.8,1631858720,213,2.5,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559984444,363,1,1,14,11,5rurqie3qt1qav9ir5mkqinn,1,43.8,23,2018-05-21T14:47:31.132Z,2018-05-21T14:47:36Z,1120641968,212,28.8,1735497366,141,65.1,1475917467,56,Back,1957687576,140,41.2,1528316416,213,1.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836548026,364,1,1,14,16,5rurqie3qt1qav9ir5mkqinn,1,54.1,75,2018-05-21T14:47:35.988Z,2018-05-21T14:47:38Z,2098506914,213,0.2,1587132667,212,19.5,2097561082,56,Left,1093266815,140,72.4,1285706796,141,79.7,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289676995,365,1,1,14,18,5rurqie3qt1qav9ir5mkqinn,1,71,82.9,2018-05-21T14:47:38.867Z,2018-05-21T14:47:39Z,1403038122,212,8.4,1704923670,140,69.8,2080911322,56,Left,1373680109,213,1.7,1488491503,141,95.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001843772,366,1,1,14,19,5rurqie3qt1qav9ir5mkqinn,0,69.8,95.3,2018-05-21T14:47:39.763Z,2018-05-21T14:47:40Z,1522260415,213,4.6,1837919931,212,8.9,1553120628,56,Left,1802270180,141,82.3,1761453915,140,68.9,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383498701,284,8,1,14,23,9m7z1upwp3svfn611ejq7d36v,1,28.1,6.2,2018-05-21T14:47:43.709Z,2018-05-21T14:47:43Z,2000693926,56,Back,,,,,,,,,,,,,,,,,,,,,,dap46fr0gvf1snvx144wjmqxh,M. Farrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619473490,285,49,1,14,25,9m7z1upwp3svfn611ejq7d36v,1,25.6,17.4,2018-05-21T14:47:45.500Z,2018-05-21T14:47:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3n7kn75zu8eatv2vavfbi2l05,J. Biesmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147374400,286,1,1,14,25,9m7z1upwp3svfn611ejq7d36v,1,25.6,17.4,2018-05-21T14:47:45.269Z,2018-05-21T14:47:46Z,1407327339,141,11.1,1216991398,212,7.6,1502295468,56,Back,1767162695,213,3.7,1547165604,140,19.6,,,,,,,,,,3n7kn75zu8eatv2vavfbi2l05,J. Biesmans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080380358,287,1,1,14,25,9m7z1upwp3svfn611ejq7d36v,1,19.3,10.7,2018-05-21T14:47:45.869Z,2018-05-21T14:47:48Z,1651823900,140,7.6,1370767606,56,Back,1537045999,212,21.0,1511297128,213,2.2,1650713271,141,35.7,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372482020,289,1,1,14,28,9m7z1upwp3svfn611ejq7d36v,0,7.6,35.7,2018-05-21T14:47:47.957Z,2018-05-21T14:47:49Z,1661020510,212,48.8,2061504957,140,53.7,1444891135,141,26.7,1129077299,213,6.2,2082578892,1,,1733193665,157,,1315790765,56,Center,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097834791,367,1,1,14,30,5rurqie3qt1qav9ir5mkqinn,1,47.9,70.9,2018-05-21T14:47:50.316Z,2018-05-21T14:47:52Z,1681166694,213,5.6,1709470338,140,66.4,1881294532,141,49.7,1332618747,56,Center,1242032046,3,,1391249105,212,24.2,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452442632,368,49,1,14,32,5rurqie3qt1qav9ir5mkqinn,1,66.4,49.7,2018-05-21T14:47:52.820Z,2018-05-21T14:47:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1827535082,369,1,1,14,33,5rurqie3qt1qav9ir5mkqinn,1,66.6,49.7,2018-05-21T14:47:53.116Z,2018-05-21T14:47:56Z,1719939369,56,Center,1941893835,213,1.6,1204476322,141,65.2,1905042418,212,10.5,2035342870,140,66.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272150270,370,1,1,14,36,5rurqie3qt1qav9ir5mkqinn,1,59.3,65.4,2018-05-21T14:47:56.836Z,2018-05-21T14:48:00Z,1582354698,56,Right,1139916723,212,48.9,1357497807,196,,1658747610,213,5.2,1228000130,141,0.8,2142698466,140,79.8,1185459619,155,,1692863903,1,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710715410,371,61,1,14,40,5rurqie3qt1qav9ir5mkqinn,0,79.8,0.8,2018-05-21T14:48:00.171Z,2018-05-21T14:48:00Z,1706736051,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059973559,290,12,1,14,40,9m7z1upwp3svfn611ejq7d36v,1,14.3,93.5,2018-05-21T14:48:00.413Z,2018-05-21T14:48:01Z,1416666288,140,17.5,1134463320,213,0.9,1615758051,56,Back,1811180581,141,100.0,1965541150,167,,2085321103,212,5.7,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621702102,291,5,1,14,40,9m7z1upwp3svfn611ejq7d36v,0,19.1,101.1,2018-05-21T14:48:00.822Z,2018-05-21T14:48:08Z,1715748596,56,Back,1157211128,233,372,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889131664,372,5,1,14,40,5rurqie3qt1qav9ir5mkqinn,1,80.9,-1.1,2018-05-21T14:48:00.822Z,2018-05-21T15:12:39Z,1469449954,233,291,1093655772,56,Right,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314531667,373,1,1,14,48,5rurqie3qt1qav9ir5mkqinn,1,79.3,0,2018-05-21T14:48:08.920Z,2018-05-21T14:48:13Z,2062736401,212,13.4,1241320878,140,67.5,1956833103,56,Right,1205265182,141,5.5,1998619695,213,2.8,1438053803,107,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265286701,374,1,1,14,53,5rurqie3qt1qav9ir5mkqinn,1,61.8,11.1,2018-05-21T14:48:13.148Z,2018-05-21T14:48:16Z,1794659487,56,Right,1970615270,141,12.8,1296247556,140,50.2,1926610297,213,3.0,1680357481,212,12.2,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619302832,375,1,1,14,56,5rurqie3qt1qav9ir5mkqinn,1,53.9,19.2,2018-05-21T14:48:16.235Z,2018-05-21T14:48:19Z,1675188870,212,31.7,2144830857,141,62.6,1387887560,56,Center,1366367284,140,64.8,1269944302,213,1.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426432478,376,1,1,14,59,5rurqie3qt1qav9ir5mkqinn,1,65.7,67.5,2018-05-21T14:48:19.251Z,2018-05-21T14:48:22Z,2000832019,140,77.1,1786085281,141,92.1,1300933182,213,0.9,1595085534,212,20.6,1227797870,56,Left,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632069489,36,43,1,15,1,9m7z1upwp3svfn611ejq7d36v,1,0,0,2018-05-20T11:47:58.218Z,2018-05-21T14:06:50Z,1505069476,56,Back,1200752915,140,73.8,197120991,107,0,1589248113,212,0,1351171407,144,1,375020335,141,100.0,384832744,213,1.6,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930140847,377,1,1,15,2,5rurqie3qt1qav9ir5mkqinn,1,78.1,92.1,2018-05-21T14:48:22.603Z,2018-05-21T14:48:24Z,1938727112,212,11.4,1140345429,141,75.6,1221967271,213,4.9,1100449260,56,Center,1195120728,140,79.8,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993536335,292,49,1,15,4,9m7z1upwp3svfn611ejq7d36v,1,26.9,15.9,2018-05-21T14:48:23.998Z,2018-05-21T14:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907977237,378,61,1,15,4,5rurqie3qt1qav9ir5mkqinn,1,79.8,75.6,2018-05-21T14:48:24.300Z,2018-05-21T14:48:24Z,1630559292,56,Center,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092344769,293,1,1,15,5,9m7z1upwp3svfn611ejq7d36v,0,31.1,13.7,2018-05-21T14:48:25.702Z,2018-05-21T14:48:28Z,1524500890,141,40.3,2035192087,157,,1513039732,140,59.6,1234097981,56,Center,1189943758,212,35.0,1125556398,1,,1076486821,213,0.5,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550398362,379,1,1,15,8,5rurqie3qt1qav9ir5mkqinn,1,39.7,59.6,2018-05-21T14:48:28.347Z,2018-05-21T14:48:30Z,1684066361,213,0.2,1395355093,140,47.7,1109215095,141,62.6,1232975552,212,8.6,1125504654,56,Back,1367271668,3,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445017929,380,49,1,15,10,5rurqie3qt1qav9ir5mkqinn,1,48.5,62.9,2018-05-21T14:48:29.988Z,2018-05-21T14:48:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121640730,381,1,1,15,12,5rurqie3qt1qav9ir5mkqinn,1,55.8,54,2018-05-21T14:48:32.555Z,2018-05-21T14:48:36Z,1095458802,56,Center,1831996795,141,32.1,1928296712,140,56.4,1487688646,213,4.8,1311708433,212,14.9,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436717094,382,1,1,15,16,5rurqie3qt1qav9ir5mkqinn,1,64.3,34,2018-05-21T14:48:36.411Z,2018-05-21T14:48:38Z,1641833618,56,Center,1757305620,212,12.0,1891166406,141,50.1,1718142775,140,68.9,2077024678,213,1.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667457911,383,1,1,15,18,5rurqie3qt1qav9ir5mkqinn,1,68.9,50.1,2018-05-21T14:48:38.910Z,2018-05-21T14:48:40Z,1711397955,213,3.5,1594020326,140,59.2,1104110014,56,Center,1917965693,141,45.1,1510510666,212,10.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928502738,384,1,1,15,20,5rurqie3qt1qav9ir5mkqinn,1,62.2,40,2018-05-21T14:48:40.131Z,2018-05-21T14:48:47Z,1162420804,56,Right,1089234635,141,2.3,1687401334,213,5.1,2135026189,212,27.4,1399003430,140,71.4,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508767463,385,3,1,15,27,5rurqie3qt1qav9ir5mkqinn,0,86.6,27.8,2018-05-21T14:48:47.883Z,2018-05-21T14:48:51Z,2049184245,286,,1403226835,233,294,1171446646,56,Center,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831873149,294,7,1,15,27,9m7z1upwp3svfn611ejq7d36v,1,13.4,72.2,2018-05-21T14:48:47.893Z,2018-05-21T14:48:50Z,1966727526,56,Back,1934213944,285,,1167421538,233,385,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649261197,295,49,1,15,30,9m7z1upwp3svfn611ejq7d36v,1,19.4,79.1,2018-05-21T14:48:50.189Z,2018-05-21T14:48:50Z,,,,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589093457,296,1,1,15,31,9m7z1upwp3svfn611ejq7d36v,0,19.1,79.1,2018-05-21T14:48:51.783Z,2018-05-21T14:48:54Z,1882661269,56,Left,1391362537,213,0.3,1464056196,141,97.4,1153184371,212,43.4,2074788596,1,,1300810361,157,,2141465872,140,58.7,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491787489,386,49,1,15,36,5rurqie3qt1qav9ir5mkqinn,1,45,3.8,2018-05-21T14:48:56.268Z,2018-05-21T14:48:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131592261,387,1,1,15,38,5rurqie3qt1qav9ir5mkqinn,1,52.3,6.2,2018-05-21T14:48:58.859Z,2018-05-21T14:49:01Z,1303258803,141,2.5,2048600155,213,5.9,2090864707,56,Right,1912448582,140,58.8,1473860025,212,7.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775751576,388,1,1,15,41,5rurqie3qt1qav9ir5mkqinn,1,58.8,2.5,2018-05-21T14:49:01.619Z,2018-05-21T14:49:03Z,1898922886,212,14.9,1134814725,213,2.9,2127594717,140,45.1,1909170365,141,8.3,1173564400,56,Back,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478059161,389,1,1,15,43,5rurqie3qt1qav9ir5mkqinn,1,46.1,9.4,2018-05-21T14:49:03.579Z,2018-05-21T14:49:09Z,2097105200,140,42.9,1735688044,141,55.1,2100260883,212,31.3,1716596747,213,1.7,1917410198,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766261542,390,1,1,15,49,5rurqie3qt1qav9ir5mkqinn,1,47.2,56.7,2018-05-21T14:49:09.307Z,2018-05-21T14:49:11Z,1360710212,141,70.2,1960898180,56,Center,1749919403,212,11.7,1702307070,213,0.9,1626011071,140,54.1,,,,,,,,,,egt40316gg12vn8a4mbax3kr9,Louise Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692593566,391,1,1,15,51,5rurqie3qt1qav9ir5mkqinn,1,53.1,71.1,2018-05-21T14:49:11.355Z,2018-05-21T14:49:13Z,1686586982,212,18.7,1200156156,56,Back,1895430784,140,42.4,1141637636,213,2.2,1827577215,141,93.0,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441392018,392,1,1,15,53,5rurqie3qt1qav9ir5mkqinn,1,43.2,93,2018-05-21T14:49:13.411Z,2018-05-21T14:49:15Z,1882002440,56,Back,1225614260,212,10.8,2018772687,213,4.8,1100047652,141,77.2,1786099816,140,44.6,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857525038,393,1,1,15,55,5rurqie3qt1qav9ir5mkqinn,0,44,74.1,2018-05-21T14:49:15.788Z,2018-05-21T14:49:17Z,1954224263,141,47.2,1553811690,213,5.3,1485008580,212,21.9,1230527614,56,Center,1311411440,140,55.5,2115236060,155,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232624589,297,8,1,15,58,9m7z1upwp3svfn611ejq7d36v,1,45.9,58.1,2018-05-21T14:49:18.134Z,2018-05-21T14:49:18Z,1321983298,56,Back,1464278801,15,,,,,,,,,,,,,,,,,,,,d9cewkta4tz35v0p71n5mcvkl,C. Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239478234,394,1,1,16,1,5rurqie3qt1qav9ir5mkqinn,1,44.4,20,2018-05-21T14:49:21.283Z,2018-05-21T14:49:24Z,1092195438,140,52.9,2031930536,212,9.0,1846769030,56,Center,1530732650,213,0.1,1286008654,141,21.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538131641,395,1,1,16,4,5rurqie3qt1qav9ir5mkqinn,1,56.7,25.5,2018-05-21T14:49:24.194Z,2018-05-21T14:49:25Z,1380190868,141,58.5,1216943367,140,72.0,1947573088,213,0.9,1101468757,212,27.6,1870911945,56,Center,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558723010,396,1,1,16,5,5rurqie3qt1qav9ir5mkqinn,1,72,58.5,2018-05-21T14:49:25.867Z,2018-05-21T14:49:31Z,1098208026,155,,1766969171,140,78.2,1464944719,141,84.5,2042271230,213,1.2,1989160966,212,18.8,1432468198,56,Left,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472005005,397,1,1,16,11,5rurqie3qt1qav9ir5mkqinn,0,83.5,77.9,2018-05-21T14:49:31.980Z,2018-05-21T14:49:32Z,1206608607,141,38.5,2020088550,155,,2030155913,56,Center,1686434999,2,,1201180271,212,27.1,1845538999,213,4.9,1679764715,140,87.4,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519206491,298,12,1,16,13,9m7z1upwp3svfn611ejq7d36v,1,11.1,54.2,2018-05-21T14:49:33.780Z,2018-05-21T14:49:34Z,1573887772,56,Back,2096812072,213,5.6,1163995385,141,39.2,1910259914,15,,1671934638,140,24.3,1877896364,212,17.2,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024197653,299,49,1,16,14,9m7z1upwp3svfn611ejq7d36v,1,26.2,38.5,2018-05-21T14:49:34.750Z,2018-05-21T14:49:34Z,,,,,,,,,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172208338,300,1,1,16,15,9m7z1upwp3svfn611ejq7d36v,1,26.2,38.5,2018-05-21T14:49:34.974Z,2018-05-21T14:49:36Z,1324549207,140,23.0,1478701622,141,50.6,1544048892,212,8.9,1961918686,213,2.0,1078115450,56,Back,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515683050,301,1,1,16,16,9m7z1upwp3svfn611ejq7d36v,0,23,50.6,2018-05-21T14:49:36.175Z,2018-05-21T14:49:38Z,2107511812,1,,1344165262,213,6.2,1494279854,157,,1622772486,140,61.7,1604226643,56,Center,2100304714,141,48.5,1453839000,212,40.7,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
