id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value
1340554770,21,52,1,2,21,5rurqie3qt1qav9ir5mkqinn,1,10.4,50.7,2018-04-23T14:20:38.920Z,2018-04-23T14:20:38Z,,,,,,,,,,,,,,,,,,,,,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,
1827161964,22,43,1,2,23,5rurqie3qt1qav9ir5mkqinn,1,0,0,2018-04-23T14:20:39.516Z,2018-04-23T14:20:51Z,1196717662,144,52,,,,,,,,,,,,,,,,,,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,
2139444034,23,1,1,2,24,5rurqie3qt1qav9ir5mkqinn,1,10.4,50.7,2018-04-23T14:20:40.732Z,2018-04-23T14:20:49Z,2051508711,212,33.7,2044253350,56,Back,1876062907,141,8.0,1141813677,213,5.2,1974220102,140,26.7,1840454879,123,,1986193495,1,,,,,7e8f4kfwcucaj4239xz0rai1h,A. Moorhouse,,,,,,,,,,,,,,,,,,,,,,
2126667781,24,1,1,2,27,5rurqie3qt1qav9ir5mkqinn,1,27.7,7.6,2018-04-23T14:20:43.763Z,2018-04-23T14:20:50Z,1097607950,1,,1421803618,140,57.9,1756852095,213,0.4,1290171613,212,34.1,1582939033,56,Center,1242756945,141,25.9,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1646468740,25,1,1,2,29,5rurqie3qt1qav9ir5mkqinn,0,57.9,25.9,2018-04-23T14:20:46.236Z,2018-04-23T14:20:51Z,1241301093,140,66.5,1228231650,141,12.9,1826029214,56,Right,1251414509,168,,1767916378,212,12.6,1241190896,213,5.5,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,
1929839592,19,49,1,2,31,ewnp4j1j79y9gmqfborxzvp8r,1,30.8,79.4,2018-04-23T14:20:47.453Z,2018-04-23T14:20:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,
1126310395,20,1,1,2,31,ewnp4j1j79y9gmqfborxzvp8r,1,30.8,79.4,2018-04-23T14:20:48.680Z,2018-04-23T14:20:51Z,2117169011,56,Back,1592723090,212,20.9,1742489758,213,3.7,1708328700,140,14.0,1126405352,141,63.0,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,
1246279122,21,1,1,2,34,ewnp4j1j79y9gmqfborxzvp8r,0,14,63,2018-04-23T14:20:50.836Z,2018-04-23T14:20:53Z,2041595554,213,0.7,1863080067,1,,1660717993,56,Back,1427695204,141,100.0,1860023253,140,45.1,1457407517,157,,1267130176,212,41.6,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,
1864738582,22,5,1,2,36,ewnp4j1j79y9gmqfborxzvp8r,0,45.6,101.3,2018-04-23T14:20:53Z,2018-04-23T14:20:57Z,1797989699,56,Back,1241970823,233,26,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,
2113749394,26,5,1,2,36,5rurqie3qt1qav9ir5mkqinn,1,54.4,-1.3,2018-04-23T14:20:53Z,2018-04-23T15:07:57Z,1568413880,233,22,1702315615,56,Right,,,,,,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,
1403051900,27,1,1,2,39,5rurqie3qt1qav9ir5mkqinn,1,54,0,2018-04-23T14:20:56.269Z,2018-04-23T14:20:59Z,1925814308,56,Right,1878331882,140,71.2,1919768006,141,11.1,1470968344,107,,1941431018,213,0.4,1338338478,212,20.0,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1914961157,28,1,1,2,42,5rurqie3qt1qav9ir5mkqinn,1,69.2,10.9,2018-04-23T14:20:59.268Z,2018-04-23T14:21:02Z,1946412057,56,Right,1872129547,141,5.2,1228639346,213,4.0,1898033969,140,66.3,1682759728,212,4.9,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,
1582153813,23,55,1,2,45,ewnp4j1j79y9gmqfborxzvp8r,1,26.1,73.3,2018-04-23T14:21:02.760Z,2018-04-23T15:07:56Z,,,,,,,,,,,,,,,,,,,,,,,,,b4sf206qxtrp5gusl35f7xgid,N. Cousins,,,,,,,,,,,,,,,,,,,,,,
1131536254,29,2,1,2,45,5rurqie3qt1qav9ir5mkqinn,1,75.6,8.3,2018-04-23T14:21:02.760Z,2018-04-23T14:21:09Z,1345946017,56,Center,1192189414,140,78.8,1708811419,141,29.1,1665878169,7,1dbhha29epjmo8g4xfm5taaj9,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,
1958145563,24,1,1,3,12,ewnp4j1j79y9gmqfborxzvp8r,0,26.1,73.3,2018-04-23T14:21:28.820Z,2018-04-23T14:21:33Z,1193537767,5,,1710646390,213,0.1,1102626828,140,68.6,1196315134,157,,1246496053,241,,1342041613,1,,1119688850,212,44.8,1837404192,141,79.6,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,1582510755,56,Left,,,,,,,,,,,,,,,,,,,
1137761704,30,1,1,3,14,5rurqie3qt1qav9ir5mkqinn,0,30.3,31.3,2018-04-23T14:21:31.213Z,2018-04-23T14:21:34Z,1190794399,140,67.7,1141044575,1,,1501541686,141,0.0,2030775400,56,Right,1855771065,213,5.8,1549420789,3,,1095752911,212,45.0,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1892846605,25,5,1,3,18,ewnp4j1j79y9gmqfborxzvp8r,1,39,101.1,2018-04-23T14:21:34.756Z,2018-04-23T15:07:58Z,1972147571,233,31,1470213212,56,Back,,,,,,,,,,,,,,,,,,,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,
2046204265,31,5,1,3,18,5rurqie3qt1qav9ir5mkqinn,0,61,-1.1,2018-04-23T14:21:34.756Z,2018-04-23T14:21:43Z,1928079022,56,Right,1218582622,233,25,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1260222539,26,1,1,3,26,ewnp4j1j79y9gmqfborxzvp8r,0,37.6,100,2018-04-23T14:21:42.372Z,2018-04-23T14:21:46Z,2133958164,212,37.5,1262027080,107,,1428213883,56,Left,1530841357,141,84.2,1494853723,140,71.6,1250037851,1,,1253967621,213,6.0,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,
1151818231,32,49,1,3,29,5rurqie3qt1qav9ir5mkqinn,1,29.6,19.8,2018-04-23T14:21:46.102Z,2018-04-23T14:21:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
2028513321,33,1,1,3,33,5rurqie3qt1qav9ir5mkqinn,1,29.5,17.4,2018-04-23T14:21:49.486Z,2018-04-23T14:21:57Z,1675366271,212,65.7,1748858478,155,,1674335786,141,5.9,1693318682,1,,1451984965,213,6.2,1127836334,56,Right,1769484709,140,91.6,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,
1797466540,34,1,1,3,40,5rurqie3qt1qav9ir5mkqinn,1,96.2,8.6,2018-04-23T14:21:57.135Z,2018-04-23T14:22:12Z,1374094275,140,88.6,1202337909,56,Right,1572598094,141,11.9,1999513208,210,,1783062970,213,2.9,1664895892,212,8.3,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,1,,,,,,,,,,,,,,,,,,
1748101843,35,13,1,3,46,5rurqie3qt1qav9ir5mkqinn,1,87,27.9,2018-04-23T14:22:02.430Z,2018-04-23T14:22:13Z,1523562821,103,65.3,1518720917,215,,1351160488,29,,1534862392,77,,1141776036,231,46.6,1183620394,56,Center,1227169643,72,,1452383468,63,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,1945816340,102,58.8,,1907131504,230,98.4,2096328137,22,1548643813,55,34,,,,,,,,,,
1401661437,27,5,1,3,47,ewnp4j1j79y9gmqfborxzvp8r,1,-0.8,35.6,2018-04-23T14:22:04.342Z,2018-04-23T15:07:58Z,1259968171,56,Back,1402641137,233,36,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,
2135612589,36,5,1,3,47,5rurqie3qt1qav9ir5mkqinn,0,100.8,64.4,2018-04-23T14:22:04.342Z,2018-04-23T14:22:05Z,1554755161,56,Center,1356781501,233,27,,,,,,,,,,,,,,,,,,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,,,,,,,,,,,,,,,,,,,,,,
1345468588,28,1,1,4,15,ewnp4j1j79y9gmqfborxzvp8r,1,5.6,38,2018-04-23T14:22:32.324Z,2018-04-23T14:22:37Z,1802580373,140,48.4,1879214987,74,,1140109590,1,,1681289080,141,45.1,1752140605,56,Back,1967831271,124,,1469360118,213,0.1,1377478349,212,45.2,czz8zqjv03gdbbxiadp90pq6t,M. Walsh,,,,,,,,,,,,,,,,,,,,,,
