id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value
1538686029,611,44,2,53,46,4s6f6ktui5q36clvqisqr6lvo,1,44.6,90,2017-09-26T11:36:32.650Z,2017-09-26T11:36:33Z,1941259118,285,,1433704050,233,737,1861800394,56,Back,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636190177,612,1,2,53,46,4s6f6ktui5q36clvqisqr6lvo,0,44.3,93.2,2017-09-26T11:36:32.744Z,2017-09-26T11:36:34Z,2028509290,56,Left,1872064701,141,85.9,1774085418,3,,1750772174,168,,1645000470,140,59.6,1188163402,213,6.0,1188000925,212,16.8,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422078569,738,49,2,53,48,5rurqie3qt1qav9ir5mkqinn,1,33.2,15,2017-09-26T11:36:34.654Z,2017-09-26T11:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403021291,739,1,2,53,50,5rurqie3qt1qav9ir5mkqinn,1,33.2,15,2017-09-26T11:36:35.806Z,2017-09-26T11:36:37Z,1553241779,212,24.5,1441599893,141,31.3,1515047118,213,2.7,1559835779,56,Back,1341044573,140,12.4,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398158065,740,1,2,53,51,5rurqie3qt1qav9ir5mkqinn,1,12.6,31.3,2017-09-26T11:36:37.388Z,2017-09-26T11:36:39Z,1873011300,140,32.1,1671889123,141,33.1,1335193919,213,0.1,2049825189,56,Back,1903543878,212,20.5,,,,,,,,,,w751k9p25kmtsveitxdlz6j9,S. van Veenendaal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141940145,741,1,2,53,53,5rurqie3qt1qav9ir5mkqinn,1,32,33,2017-09-26T11:36:39.732Z,2017-09-26T11:36:40Z,2013933941,140,27.7,1776241076,56,Back,1548499089,212,18.8,2025819133,213,4.5,1886122450,156,,1101221737,141,6.1,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506691621,742,1,2,53,58,5rurqie3qt1qav9ir5mkqinn,1,31.5,5.5,2017-09-26T11:36:44.629Z,2017-09-26T11:36:52Z,1979814935,212,67.5,1951189023,1,,1593905882,141,1.9,1989412820,213,6.2,1111049007,56,Right,1356053530,157,,1644273304,140,95.7,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176694737,743,1,2,54,6,5rurqie3qt1qav9ir5mkqinn,1,91.6,8.2,2017-09-26T11:36:52.760Z,2017-09-26T11:36:56Z,1620889276,213,3.1,1639752909,212,19.3,1372299397,140,73.3,1817901559,141,10.3,1141150341,56,Right,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994352092,744,1,2,54,10,5rurqie3qt1qav9ir5mkqinn,0,88.9,7.1,2017-09-26T11:36:56.103Z,2017-09-26T11:37:04Z,1964076616,2,,2021609173,213,1.4,1745501237,140,89.3,1691774674,233,613,1868446614,212,2.0,1483609115,141,10.0,1873184862,236,,1822912412,155,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,1245726921,56,Right,1177225617,286,,,,,,,,,,,,,,,,,,,,,,,
1301227973,613,12,2,54,10,4s6f6ktui5q36clvqisqr6lvo,1,9.3,90.9,2017-09-26T11:36:56.203Z,2017-09-26T11:37:04Z,1196280302,233,744,1260605491,213,4.7,1264598250,56,Back,1732999929,140,9.3,1465994437,212,0,1365435540,185,,1566828693,141,90.9,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993925275,614,52,2,54,17,4s6f6ktui5q36clvqisqr6lvo,1,4.9,53.9,2017-09-26T11:37:02.936Z,2017-09-26T11:37:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658455441,615,1,2,54,25,4s6f6ktui5q36clvqisqr6lvo,1,15.7,51,2017-09-26T11:37:11.640Z,2017-09-26T11:37:14Z,1417768031,213,0.2,1555479202,199,,1549778767,140,56.5,1979717377,56,Center,1363778954,212,43.4,1162680880,1,,1972766634,141,61.5,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803881986,616,1,2,54,29,4s6f6ktui5q36clvqisqr6lvo,0,56.5,61.5,2017-09-26T11:37:14.848Z,2017-09-26T11:37:15Z,1594365384,213,6.1,1991201205,212,12.2,1903028905,3,,1325251725,56,Center,1266005321,141,58.4,1865983681,168,,1830240805,140,67.9,,,,603a4qspj7wrjibc5012wbu1h,A. Hegerberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116217498,745,49,2,54,30,5rurqie3qt1qav9ir5mkqinn,1,28.4,48.7,2017-09-26T11:37:16.205Z,2017-09-26T11:37:16Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547407159,746,1,2,54,31,5rurqie3qt1qav9ir5mkqinn,1,28.4,48.7,2017-09-26T11:37:16.844Z,2017-09-26T11:37:18Z,1114330104,56,Back,1086770149,213,6.2,2126748666,212,17.2,1391571095,141,47.5,2019044480,140,44.8,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637980355,747,1,2,54,32,5rurqie3qt1qav9ir5mkqinn,1,45.9,49.3,2017-09-26T11:37:18.404Z,2017-09-26T11:37:24Z,1693619176,141,73.2,1135396610,56,Center,1272297196,213,0.7,1886995330,212,24.6,1921103310,140,63.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465945515,748,1,2,54,38,5rurqie3qt1qav9ir5mkqinn,1,63.9,56.9,2017-09-26T11:37:24.340Z,2017-09-26T11:37:27Z,1874801821,141,32.1,1872099375,213,4.4,1792948190,140,58.3,1230059146,56,Center,1453469920,212,17.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953178287,749,1,2,54,41,5rurqie3qt1qav9ir5mkqinn,1,57.9,23.6,2017-09-26T11:37:27.172Z,2017-09-26T11:37:31Z,1687494518,56,Right,1340026059,213,5.2,1435290478,141,2.2,1744407913,212,16.7,1648667763,140,65.7,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257531365,750,1,2,54,45,5rurqie3qt1qav9ir5mkqinn,1,71.6,4.1,2017-09-26T11:37:31.228Z,2017-09-26T11:37:33Z,1674911223,213,0.2,1728520465,56,Right,2099205039,140,84.6,1092960721,141,7.6,1265463655,212,13.9,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671329908,751,1,2,54,47,5rurqie3qt1qav9ir5mkqinn,1,84.2,7.6,2017-09-26T11:37:33.508Z,2017-09-26T11:37:34Z,2008202996,140,73.4,1188573579,212,11.4,1425576132,141,5.8,1356586102,213,3.2,1175558478,56,Right,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513330608,752,1,2,54,48,5rurqie3qt1qav9ir5mkqinn,1,73.4,5.8,2017-09-26T11:37:34.532Z,2017-09-26T11:37:38Z,1928048309,213,1.4,1890181464,212,35.6,1546051983,56,Center,2110148121,1,,1660288981,140,78.7,1265264593,141,57.5,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516322200,753,1,2,54,52,5rurqie3qt1qav9ir5mkqinn,1,72.8,49.4,2017-09-26T11:37:38.412Z,2017-09-26T11:37:39Z,1707442254,141,39.2,1516474466,140,69.6,2032771883,213,4.3,2080215660,56,Center,2051216130,212,7.7,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816377590,754,1,2,54,53,5rurqie3qt1qav9ir5mkqinn,1,69.8,39.1,2017-09-26T11:37:39.516Z,2017-09-26T11:37:43Z,1785726302,213,1.3,1168742719,56,Left,1381215765,141,83.3,1754211734,140,77.2,1147475568,212,31.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273799888,755,1,2,54,57,5rurqie3qt1qav9ir5mkqinn,1,83,85.7,2017-09-26T11:37:43.262Z,2017-09-26T11:37:54Z,1302925280,2,,1980402608,212,23.0,1249730969,155,,1332697783,140,87.8,1391702982,213,4.9,1454241164,56,Center,2047283083,141,52.7,1265015975,154,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,2099857865,210,,,,,,,,,,,,,,1,,,,,,,,,,,,
1096899570,617,44,2,54,59,4s6f6ktui5q36clvqisqr6lvo,0,12.6,53.2,2017-09-26T11:37:44.757Z,2017-09-26T11:44:36Z,1825580423,285,,1096755709,233,756,2143160561,56,Back,,,,,,,,,,,,,,,,akrrd6cqvl0ii64zdt9u3gtlh,M. Ewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759250432,756,44,2,54,59,5rurqie3qt1qav9ir5mkqinn,1,87.4,46.8,2017-09-26T11:37:44.767Z,2017-09-26T11:37:57Z,1969630912,233,617,1566446339,56,Center,1695790840,286,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998693362,757,13,2,55,0,5rurqie3qt1qav9ir5mkqinn,1,87.8,52.7,2017-09-26T11:37:46.661Z,2017-09-26T11:37:54Z,1699778854,29,,2013516907,328,,2023880112,230,0.3,1235965448,55,755,1155590465,102,37.6,1829822622,56,Center,1772067443,231,51.8,1410824775,17,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,2069221849,103,38.9,1266275205,75,,1608032793,22,,1903223235,15,,1464117777,154,,,,,,,,,,,,,,
1524342796,618,5,2,55,2,4s6f6ktui5q36clvqisqr6lvo,1,-0.4,66.4,2017-09-26T11:37:48.185Z,2017-09-26T12:17:26Z,1423129851,56,Back,1222431751,233,758,,,,,,,,,,,,,,,,,,,akrrd6cqvl0ii64zdt9u3gtlh,M. Ewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148954724,758,5,2,55,2,5rurqie3qt1qav9ir5mkqinn,0,100.7,37.7,2017-09-26T11:37:48.185Z,2017-09-26T12:17:26Z,2138868353,56,Center,1582320383,233,618,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721005,111,43,2,55,6,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:13:23.110Z,2017-09-26T10:03:15Z,1867996793,56,Back,1227324651,102,61.3,1055266450,15,0,1355898138,144,13,1296650586,17,0,1310747874,75,0,562889749,103,7.4,980075051,22,0,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853541206,110,43,2,55,17,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:13:33.941Z,2017-09-26T10:02:22Z,1914872965,233,112,512316112,56,Back,2119989074,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480981866,112,43,2,55,17,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:13:33.941Z,2017-09-26T10:02:22Z,99160270,144,5,1901395876,56,Back,34290549,233,110,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669401441,619,1,2,55,27,4s6f6ktui5q36clvqisqr6lvo,1,5,57.6,2017-09-26T11:38:13.115Z,2017-09-26T11:38:21Z,1448614384,1,,1096557101,74,,1907314266,140,42.3,2103490363,213,0.6,2133654069,141,97.1,1756065515,124,,1246302171,56,Back,1418482996,212,47.5,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075134124,111,43,2,55,31,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:13:47.399Z,2017-09-26T10:02:22Z,1516563942,140,57.8,1576512725,124,0,904574419,237,0,596889384,213,0.7,139922459,141,11.3,1264393613,56,Back,834469098,1,0,405332994,212,52.6,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,1575148689,144,1,,,,,,,,,,,,,,,,,,,,,,,,,
1957739301,620,1,2,55,35,4s6f6ktui5q36clvqisqr6lvo,1,42.4,97.2,2017-09-26T11:38:21.129Z,2017-09-26T11:38:27Z,1324680020,213,6.2,1393407839,141,93.2,2024849903,56,Left,1675672740,212,21.6,1542074069,140,62.8,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938149392,621,50,2,55,41,4s6f6ktui5q36clvqisqr6lvo,1,69.8,98,2017-09-26T11:38:27.660Z,2017-09-26T11:38:29Z,1789753453,56,Left,1191701556,286,,1933095673,233,759,,,,,,,,,,,,,,,,603a4qspj7wrjibc5012wbu1h,A. Hegerberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041666924,759,7,2,55,41,5rurqie3qt1qav9ir5mkqinn,1,30.2,2,2017-09-26T11:38:27.670Z,2017-09-26T11:38:29Z,2146525590,167,,1913420821,233,621,1272959810,56,Back,1181472207,285,,,,,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569756476,622,5,2,55,42,4s6f6ktui5q36clvqisqr6lvo,1,70,101.4,2017-09-26T11:38:28.241Z,2017-09-26T11:38:44Z,2132382040,56,Left,1283671913,233,760,,,,,,,,,,,,,,,,,,,603a4qspj7wrjibc5012wbu1h,A. Hegerberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946732126,760,5,2,55,42,5rurqie3qt1qav9ir5mkqinn,0,30,-1.4,2017-09-26T11:38:28.241Z,2017-09-26T12:17:26Z,1771854861,56,Back,1727039901,233,622,,,,,,,,,,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139148707,112,43,2,55,49,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:14:05.816Z,2017-09-26T10:02:21Z,259604172,144,5,1189738927,56,Left,46118188,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487204904,113,43,2,55,49,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:14:05.816Z,2017-09-26T10:03:15Z,1386485153,233,112,233892285,144,5,971926091,56,Left,,,,,,,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561661323,113,43,2,55,53,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:14:10.312Z,2017-09-26T10:02:21Z,1766089887,107,0,1667240004,56,Back,1099549842,144,1,5332315,141,0.0,1352049971,140,24.7,288381668,213,1.6,538690210,212,0,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872039159,623,1,2,55,58,4s6f6ktui5q36clvqisqr6lvo,0,69.9,100,2017-09-26T11:38:44.720Z,2017-09-26T11:38:47Z,1877962626,56,Left,1407468107,107,,1153401989,1,,2104634334,140,91.5,1951465635,141,96.9,1902749744,213,6.1,1114201821,212,22.9,,,,3sakismb4qhkeila1hhzcq579,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181353957,761,49,2,56,2,5rurqie3qt1qav9ir5mkqinn,1,9.2,1.6,2017-09-26T11:38:48.709Z,2017-09-26T11:38:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833163571,762,1,2,56,3,5rurqie3qt1qav9ir5mkqinn,0,8.7,1.3,2017-09-26T11:38:49.440Z,2017-09-26T11:38:51Z,1958853340,213,0,1878370111,56,Back,1539070610,141,1.3,2103149982,233,624,1698103137,286,,1226665138,236,,1287304869,140,10.5,1628792057,212,1.9,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607862049,624,74,2,56,3,4s6f6ktui5q36clvqisqr6lvo,1,88.6,96.5,2017-09-26T11:38:49.540Z,2017-09-26T12:17:31Z,1934940063,285,,1802471080,56,Left,1907978163,233,762,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071118324,625,5,2,56,5,4s6f6ktui5q36clvqisqr6lvo,0,87.8,101.2,2017-09-26T11:38:51.458Z,2017-09-26T11:38:56Z,1677040973,233,763,1674046498,56,Left,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094345029,763,5,2,56,5,5rurqie3qt1qav9ir5mkqinn,1,12.2,-1.2,2017-09-26T11:38:51.458Z,2017-09-26T12:17:26Z,1629315073,56,Back,1254641186,233,625,,,,,,,,,,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756897522,114,43,2,56,8,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:14:24.401Z,2017-09-26T10:02:21Z,2069377694,140,11.2,1949316302,213,1.2,570800709,1,0,1472489454,155,0,8465151,212,31.3,695254629,56,Center,1226464315,141,46.1,1416880585,2,0,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,418781976,144,1,,,,,,,,,,,,,,,,,,,,,,,,,
1262114684,764,1,2,56,10,5rurqie3qt1qav9ir5mkqinn,1,13,0,2017-09-26T11:38:55.988Z,2017-09-26T11:39:03Z,1683108667,212,20.2,2128992831,56,Back,1620820849,213,1.9,1598876086,140,6.3,1855298328,141,27.1,1717937568,107,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695101345,114,43,2,56,13,4s6f6ktui5q36clvqisqr6lvo,1,0,0,2017-09-24T14:14:29.480Z,2017-09-26T10:02:20Z,19970075,144,5,1750054137,56,Back,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724728709,115,43,2,56,13,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:14:29.480Z,2017-09-26T10:02:20Z,612096626,56,Back,2111667052,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662982933,116,43,2,56,17,5rurqie3qt1qav9ir5mkqinn,1,0,0,2017-09-24T14:14:33.544Z,2017-09-26T10:02:21Z,2131680484,56,Left,557137493,144,1,1954824003,140,91.4,1733994301,141,100.0,145936044,107,0,808869993,212,0,366160723,213,4.7,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898778409,765,1,2,56,17,5rurqie3qt1qav9ir5mkqinn,1,24.1,49.4,2017-09-26T11:39:02.868Z,2017-09-26T11:39:10Z,1923909854,141,86.3,1618601095,140,31.7,2100097171,213,1.3,1491968639,212,26.3,1440993638,56,Back,,,,,,,,,,47myw1a3t04b3t14sn4x4mt3p,J. Henning,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440467106,766,1,2,56,24,5rurqie3qt1qav9ir5mkqinn,1,63.1,83.9,2017-09-26T11:39:10.364Z,2017-09-26T11:39:12Z,1712563232,140,42.6,1855243394,141,67.0,1772204183,56,Back,1715033001,212,24.4,1200304418,213,3.6,,,,,,,,,,3beshocpsefo41ue002l0mx1x,H. O'Reilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105669158,767,1,2,56,26,5rurqie3qt1qav9ir5mkqinn,1,43,63.1,2017-09-26T11:39:12.715Z,2017-09-26T11:39:15Z,2082134711,212,18.2,1604424784,56,Center,1772837973,213,5.5,1113576686,140,55.4,1819588641,141,44.3,,,,,,,,,,dqpv2janh4g4qkiqx7h7vs8gl,D. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379076022,768,1,2,56,29,5rurqie3qt1qav9ir5mkqinn,1,55.2,42.4,2017-09-26T11:39:15.243Z,2017-09-26T11:39:21Z,1218019811,140,56.9,1696278584,56,Right,1552048415,213,4.8,1728376331,212,25.9,1514509686,141,4.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496216344,769,1,2,56,35,5rurqie3qt1qav9ir5mkqinn,1,67.4,19.4,2017-09-26T11:39:21.412Z,2017-09-26T11:39:22Z,1689914449,141,36.1,2008418537,140,62.8,1198918700,212,12.3,1349776265,213,2.0,1661064993,56,Center,,,,,,,,,,cavj1k0ukpd9c1ppg5ab4ycph,J. Wik,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216668960,770,1,2,56,36,5rurqie3qt1qav9ir5mkqinn,1,62.8,36.1,2017-09-26T11:39:22.700Z,2017-09-26T11:39:24Z,1788407755,140,72.4,2061821594,213,0.3,1712283432,56,Center,1297316972,141,40.1,1551936929,212,10.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185959847,771,1,2,56,38,5rurqie3qt1qav9ir5mkqinn,1,71.4,40.1,2017-09-26T11:39:24.476Z,2017-09-26T11:39:25Z,2120480606,141,35.1,1954241471,56,Center,1950772847,212,3.9,1167848604,213,5.2,1200379412,140,73.3,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058049114,772,1,2,56,39,5rurqie3qt1qav9ir5mkqinn,1,73.1,34.9,2017-09-26T11:39:25.124Z,2017-09-26T11:39:26Z,1246008436,213,1.3,1695345544,56,Center,2093567539,140,75.9,1821929365,141,48.8,1335226804,212,9.9,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863309674,773,1,2,56,41,5rurqie3qt1qav9ir5mkqinn,1,78.2,50.4,2017-09-26T11:39:26.772Z,2017-09-26T11:39:28Z,1203176068,141,33.4,1651508684,212,13.9,1199615041,56,Center,1782376789,140,85.6,1749466574,213,5.3,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578994657,774,1,2,56,42,5rurqie3qt1qav9ir5mkqinn,1,85.7,33.3,2017-09-26T11:39:28.275Z,2017-09-26T11:39:35Z,1741590593,210,,1419609334,154,,1268767967,141,36.4,1591379481,140,84.6,1310972276,56,Center,2000229184,212,2.4,2120582601,213,2.1,,,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
1886498287,775,15,2,56,43,5rurqie3qt1qav9ir5mkqinn,1,84.6,36.4,2017-09-26T11:39:29.443Z,2017-09-26T11:39:36Z,1673889739,82,,1505126119,29,,1713272413,63,,1901577317,154,,1622490406,146,87.5,1121727266,56,Center,1378586586,328,,1576800986,20,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,1315483428,147,37.9,1237803173,22,,1569677158,55,774,1532591875,233,626,,,,,,,,,,,,,,,,
1081957039,626,10,2,56,43,4s6f6ktui5q36clvqisqr6lvo,1,14.8,67.8,2017-09-26T11:39:29.543Z,2017-09-26T11:39:36Z,1288969102,94,,2038044601,56,Back,1887783502,233,775,,,,,,,,,,,,,,,,akrrd6cqvl0ii64zdt9u3gtlh,M. Ewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008507374,627,49,2,56,47,4s6f6ktui5q36clvqisqr6lvo,1,20.8,69.7,2017-09-26T11:39:32.929Z,2017-09-26T11:39:33Z,,,,,,,,,,,,,,,,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525406946,628,1,2,56,47,4s6f6ktui5q36clvqisqr6lvo,1,20.7,68.8,2017-09-26T11:39:33.130Z,2017-09-26T11:39:34Z,1773378936,141,49.1,1375776455,140,15.1,1911475624,212,14.6,1891958997,213,4.3,1697131061,56,Back,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239102784,629,1,2,56,49,4s6f6ktui5q36clvqisqr6lvo,1,15.1,49.1,2017-09-26T11:39:34.801Z,2017-09-26T11:39:37Z,2092046081,212,14.4,2083220184,140,28.7,1327545767,56,Back,1227451110,213,6.2,1791543052,141,46.7,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764029705,630,1,2,56,51,4s6f6ktui5q36clvqisqr6lvo,0,27.2,50.3,2017-09-26T11:39:37.457Z,2017-09-26T11:39:37Z,1231886702,213,1.7,1148269555,140,25.7,1411981181,141,63.3,1383245487,56,Back,1081453758,212,9.0,,,,,,,,,,ep9qu0ntpit5kaoiemycf8mvp,E. Follis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232934076,776,49,2,56,52,5rurqie3qt1qav9ir5mkqinn,1,72.2,39.5,2017-09-26T11:39:38.477Z,2017-09-26T11:39:38Z,,,,,,,,,,,,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
