id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/11/value
2167484159,334,1,2,47,39,mjejb0x57ms54j9ry6s8njwh,1,40.2,55.2,2019-11-25T14:32:39.821Z,2019-11-25T14:32:41Z,2248196353,212,15.7,2248196343,3,,2248196351,213,5.6,2248196345,56,Center,2248196347,140,51.6,2248196349,141,40.3,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484161,335,49,2,47,41,mjejb0x57ms54j9ry6s8njwh,1,43.8,43,2019-11-25T14:32:41.629Z,2019-11-25T14:32:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484165,336,61,2,47,43,mjejb0x57ms54j9ry6s8njwh,0,38.6,49,2019-11-25T14:32:42.981Z,2019-11-25T14:32:43Z,2248196363,56,Back,,,,,,,,,,,,,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484167,579,49,2,47,44,5rurqie3qt1qav9ir5mkqinn,1,63.9,51.5,2019-11-25T14:32:44.025Z,2019-11-25T14:32:44Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484171,580,1,2,47,44,5rurqie3qt1qav9ir5mkqinn,0,63.9,51.5,2019-11-25T14:32:44.231Z,2019-11-25T14:32:53Z,2248196393,212,2.9,2248196387,140,66.6,2248196515,233,337,2248196513,236,,2248196391,213,6.2,2248196389,141,51.0,2248196517,286,,2248196385,56,Center,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484173,337,74,2,47,44,mjejb0x57ms54j9ry6s8njwh,1,33.3,54.6,2019-11-25T14:32:44.241Z,2019-11-25T15:19:22Z,2248196395,56,Back,2248196511,285,,2248196531,233,580,,,,,,,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484195,581,1,2,47,48,5rurqie3qt1qav9ir5mkqinn,1,75.8,34.5,2019-11-25T14:32:47.920Z,2019-11-25T14:32:52Z,2248196503,212,12.8,2248196495,56,Center,2248196499,141,26.7,2248196497,140,86.9,2248196501,213,5.9,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484203,582,1,2,47,52,5rurqie3qt1qav9ir5mkqinn,1,95.7,16.8,2019-11-25T14:32:52.119Z,2019-11-25T14:32:54Z,2248196551,140,82.2,2248196557,212,14.2,2248196555,213,3.1,2248196549,56,Right,2248196553,141,17.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484209,583,1,2,47,54,5rurqie3qt1qav9ir5mkqinn,0,82.1,17.4,2019-11-25T14:32:54.599Z,2019-11-25T14:32:56Z,2248196603,141,31.3,2248196605,213,2.1,2248196607,212,10.7,2248196599,56,Center,2248196601,140,77.4,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484213,338,8,2,47,57,mjejb0x57ms54j9ry6s8njwh,1,28.6,63.4,2019-11-25T14:32:56.877Z,2019-11-25T14:32:56Z,2248196619,56,Back,,,,,,,,,,,,,,,,,,,,,,3tot15elwrc9lz9ohha1z0ij9,M. Lawley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484221,339,49,2,47,58,mjejb0x57ms54j9ry6s8njwh,1,26.4,56.7,2019-11-25T14:32:58.613Z,2019-11-25T14:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484229,340,1,2,47,58,mjejb0x57ms54j9ry6s8njwh,1,26.4,56.7,2019-11-25T14:32:58.677Z,2019-11-25T14:33:03Z,2248196711,56,Back,2248196713,140,33.4,2248196719,212,21.2,2248196717,213,5.1,2248196715,141,27.4,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484231,341,3,2,48,3,mjejb0x57ms54j9ry6s8njwh,0,34.5,24,2019-11-25T14:33:03.261Z,2019-11-25T14:33:04Z,2248196727,211,,2248196725,286,,2248196723,56,Back,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,O. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484233,584,49,2,48,6,5rurqie3qt1qav9ir5mkqinn,1,58.9,67.3,2019-11-25T14:33:06.233Z,2019-11-25T14:33:06Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484235,585,1,2,48,6,5rurqie3qt1qav9ir5mkqinn,1,56.1,67.6,2019-11-25T14:33:06.759Z,2019-11-25T14:33:08Z,2248196737,141,42.2,2248196739,213,5.0,2248196733,56,Center,2248196741,212,18.0,2248196735,140,60.8,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484243,586,1,2,48,8,5rurqie3qt1qav9ir5mkqinn,1,60.6,42.1,2019-11-25T14:33:08.447Z,2019-11-25T14:33:11Z,2248196777,140,64.6,2248196783,212,4.3,2248196779,141,43.6,2248196781,213,0.2,2248196775,56,Center,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484245,587,50,2,48,10,5rurqie3qt1qav9ir5mkqinn,1,67.6,45.8,2019-11-25T14:33:10.691Z,2019-11-25T14:33:14Z,2248196809,233,342,2248196789,286,,2248196787,56,Center,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484251,342,7,2,48,10,mjejb0x57ms54j9ry6s8njwh,1,32.4,54.2,2019-11-25T14:33:10.701Z,2019-11-25T14:33:13Z,2248196805,233,587,2248196797,285,,2248196795,56,Back,,,,,,,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484253,343,49,2,48,13,mjejb0x57ms54j9ry6s8njwh,1,34.1,56.6,2019-11-25T14:33:12.877Z,2019-11-25T14:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484257,344,1,2,48,13,mjejb0x57ms54j9ry6s8njwh,1,34.1,56.6,2019-11-25T14:33:12.941Z,2019-11-25T14:33:14Z,2248196817,213,4.8,2248196811,56,Back,2248196815,141,44.0,2248196813,140,34.7,2248196819,212,8.6,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484261,345,1,2,48,13,mjejb0x57ms54j9ry6s8njwh,1,34.7,44,2019-11-25T14:33:13.725Z,2019-11-25T14:33:17Z,2248196837,140,37.7,2248196839,141,20.7,2248196841,213,4.9,2248196843,212,16.2,2248196835,56,Back,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484263,346,3,2,48,17,mjejb0x57ms54j9ry6s8njwh,0,42.4,16.3,2019-11-25T14:33:17.789Z,2019-11-25T14:33:19Z,2248196849,286,,2248196847,56,Back,2248196871,233,588,,,,,,,,,,,,,,,,et6offb5y91ch6mlol3dwcd0p,O. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484265,588,7,2,48,17,5rurqie3qt1qav9ir5mkqinn,1,57.6,83.7,2019-11-25T14:33:17.799Z,2019-11-25T14:33:19Z,2248196853,285,,2248196855,233,346,2248196851,56,Left,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484267,589,49,2,48,18,5rurqie3qt1qav9ir5mkqinn,1,59.1,87.1,2019-11-25T14:33:18.506Z,2019-11-25T14:33:18Z,,,,,,,,,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484285,347,4,2,48,21,mjejb0x57ms54j9ry6s8njwh,0,31.2,6.6,2019-11-25T14:33:20.951Z,2019-11-25T14:33:30Z,2248197111,233,590,2248196935,285,,2248196927,13,,2248196931,56,Back,2248196933,152,,2248196929,294,,,,,,,,et6offb5y91ch6mlol3dwcd0p,O. Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484271,590,4,2,48,21,5rurqie3qt1qav9ir5mkqinn,1,68.8,93.4,2019-11-25T14:33:20.951Z,2019-11-25T14:33:29Z,2248197079,152,,2248197077,294,,2248196873,56,Left,2248197107,233,347,2248197081,286,,2248197075,13,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484275,591,43,2,48,22,5rurqie3qt1qav9ir5mkqinn,1,0,0,2019-11-25T14:33:22.231Z,2019-11-25T14:33:30Z,2248197129,144,5,2248196895,56,Left,2248196897,347,0,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484361,592,1,2,48,36,5rurqie3qt1qav9ir5mkqinn,1,64.7,89.3,2019-11-25T14:33:36.487Z,2019-11-25T14:33:39Z,2248197285,5,,2248197287,152,,2248197293,141,90.2,2248197295,213,3.1,2248197297,212,22.9,2248197291,140,42.9,2248197289,56,Back,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484373,593,1,2,48,39,5rurqie3qt1qav9ir5mkqinn,1,42.9,90.2,2019-11-25T14:33:39.183Z,2019-11-25T14:33:42Z,2248197355,140,43.5,2248197361,212,25.9,2248197353,56,Back,2248197357,141,52.1,2248197359,213,4.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484381,594,1,2,48,42,5rurqie3qt1qav9ir5mkqinn,1,43.4,51.9,2019-11-25T14:33:42.071Z,2019-11-25T14:33:44Z,2248197397,212,5.0,2248197391,140,45.9,2248197395,213,1.0,2248197389,56,Back,2248197393,141,58.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484389,595,1,2,48,44,5rurqie3qt1qav9ir5mkqinn,1,45.9,57.9,2019-11-25T14:33:44.087Z,2019-11-25T14:33:48Z,2248197431,141,56.9,2248197429,140,23.5,2248197435,212,23.5,2248197433,213,3.2,2248197427,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484397,596,1,2,48,48,5rurqie3qt1qav9ir5mkqinn,1,23.5,56.9,2019-11-25T14:33:48.071Z,2019-11-25T14:33:50Z,2248197471,141,68.1,2248197467,56,Back,2248197469,140,30.8,2248197473,213,0.8,2248197475,212,10.8,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484421,597,1,2,48,54,5rurqie3qt1qav9ir5mkqinn,1,41.9,67.3,2019-11-25T14:33:53.847Z,2019-11-25T14:34:02Z,2248197583,141,92.7,2248197587,212,21.4,2248197579,56,Left,2248197585,213,0.9,2248197581,140,54.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484433,598,1,2,49,2,5rurqie3qt1qav9ir5mkqinn,0,68.3,60.3,2019-11-25T14:34:02.655Z,2019-11-25T14:34:06Z,2248197671,213,5.7,2248197669,1,,2248197665,140,100.0,2248197667,141,28.8,2248197663,56,Center,2248197673,212,40.5,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484437,348,5,2,49,6,mjejb0x57ms54j9ry6s8njwh,1,-1.2,71.4,2019-11-25T14:34:06.610Z,2019-11-25T14:49:38Z,2248197715,233,599,2248197699,346,,2248197697,56,Back,,,,,,,,,,,,,,,,8zk6kcs75hjevbu61h9n2fkr9,A. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484435,599,5,2,49,6,5rurqie3qt1qav9ir5mkqinn,0,101.2,28.6,2019-11-25T14:34:06.610Z,2019-11-25T14:34:08Z,2248197677,346,,2248197719,233,348,2248197675,56,Center,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484523,349,1,2,49,27,mjejb0x57ms54j9ry6s8njwh,0,4.9,62,2019-11-25T14:34:26.933Z,2019-11-25T14:34:32Z,2248198135,212,46.8,2248198129,141,89.4,2248198125,56,Back,2248198139,74,,2248198123,124,,2248198131,1,,2248198127,140,45.8,2248198133,213,0.4,8zk6kcs75hjevbu61h9n2fkr9,A. Preuß,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484525,350,44,2,49,31,mjejb0x57ms54j9ry6s8njwh,0,45.3,88.4,2019-11-25T14:34:31.634Z,2019-11-25T15:19:25Z,2248198143,285,,2248198177,233,600,2248198141,56,Back,,,,,,,,,,,,,,,,8eixmur5ss02hjp0vh099jyz9,R. Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484529,600,44,2,49,31,5rurqie3qt1qav9ir5mkqinn,1,54.7,11.6,2019-11-25T14:34:31.644Z,2019-11-25T14:34:32Z,2248198147,56,Right,2248198163,233,350,2248198149,286,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484547,601,1,2,49,32,5rurqie3qt1qav9ir5mkqinn,1,55.2,12.5,2019-11-25T14:34:32.095Z,2019-11-25T14:34:34Z,2248198219,141,3.8,2248198223,212,12.6,2248198221,213,5.8,2248198215,56,Right,2248198213,3,,2248198217,140,65.8,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484555,602,49,2,49,33,5rurqie3qt1qav9ir5mkqinn,1,65.8,3.8,2019-11-25T14:34:33.761Z,2019-11-25T14:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484557,603,1,2,49,34,5rurqie3qt1qav9ir5mkqinn,0,65.8,3.8,2019-11-25T14:34:33.975Z,2019-11-25T14:34:35Z,2248198241,56,Right,2248198247,213,1.3,2248198245,141,9.7,2248198243,140,67.0,2248198249,212,4.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484549,351,49,2,49,34,mjejb0x57ms54j9ry6s8njwh,1,32.3,90,2019-11-25T14:34:34.606Z,2019-11-25T14:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484559,352,1,2,49,34,mjejb0x57ms54j9ry6s8njwh,1,32.3,90,2019-11-25T14:34:34.693Z,2019-11-25T14:34:36Z,2248198251,56,Back,2248198255,141,78.1,2248198257,213,3.6,2248198259,212,17.1,2248198253,140,17.9,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484571,353,1,2,49,36,mjejb0x57ms54j9ry6s8njwh,1,17.9,78.1,2019-11-25T14:34:36.293Z,2019-11-25T14:34:37Z,2248198293,140,20.0,2248198291,56,Back,2248198299,212,12.5,2248198297,213,1.4,2248198295,141,96.2,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484573,354,1,2,49,38,mjejb0x57ms54j9ry6s8njwh,1,20,96.2,2019-11-25T14:34:37.869Z,2019-11-25T14:34:39Z,2248198311,140,27.5,2248198315,213,5.5,2248198317,212,11.5,2248198313,141,83.9,2248198309,56,Back,,,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484583,355,1,2,49,39,mjejb0x57ms54j9ry6s8njwh,1,27.5,83.9,2019-11-25T14:34:38.863Z,2019-11-25T14:34:42Z,2248198355,213,3.2,2248198353,141,82.6,2248198351,140,10.2,2248198357,212,18.2,2248198349,56,Back,,,,,,,,,,d22z3s84b3lansikunko3vsgl,J. Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484589,356,1,2,49,42,mjejb0x57ms54j9ry6s8njwh,0,9.8,91.5,2019-11-25T14:34:41.885Z,2019-11-25T14:34:51Z,2248198395,212,2.2,2248198387,140,11.7,2248198507,233,604,2248198391,1,,2248198393,213,0.4,2248198389,141,92.7,2248198509,286,,2248198385,56,Back,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,2248198383,157,,2248198505,236,,,,,,,,,,,,,,,,,,,,,,
2167484597,604,74,2,49,42,5rurqie3qt1qav9ir5mkqinn,1,83.3,4.9,2019-11-25T14:34:41.895Z,2019-11-25T15:19:23Z,2248198437,56,Right,2248198439,285,,2248198511,233,356,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484591,357,5,2,49,44,mjejb0x57ms54j9ry6s8njwh,1,24.8,101.6,2019-11-25T14:34:43.864Z,2019-11-25T14:34:49Z,2248198397,56,Back,2248198445,233,605,2248198399,347,,,,,,,,,,,,,,,,,13ch4zgnhtydtkf9vlvh68hjp,N. Fahey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484601,605,5,2,49,44,5rurqie3qt1qav9ir5mkqinn,0,75.2,-1.6,2019-11-25T14:34:43.864Z,2019-11-25T14:49:38Z,2248198447,233,357,2248198441,56,Right,2248198443,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484615,358,1,2,49,54,mjejb0x57ms54j9ry6s8njwh,0,22.1,100,2019-11-25T14:34:53.973Z,2019-11-25T14:34:56Z,2248198547,213,6.0,2248198549,212,15.3,2248198539,107,,2248198545,141,93.9,2248198543,140,35.9,2248198541,56,Back,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484629,606,1,2,49,56,5rurqie3qt1qav9ir5mkqinn,0,58,7.1,2019-11-25T14:34:56.267Z,2019-11-25T14:34:59Z,2248198633,3,,2248198641,213,0.3,2248198639,141,11.7,2248198635,56,Right,2248198637,140,66.4,2248198643,212,9.4,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484631,607,44,2,49,59,5rurqie3qt1qav9ir5mkqinn,0,70,9.7,2019-11-25T14:34:58.933Z,2019-11-25T15:19:25Z,2248198647,56,Right,2248198669,233,359,2248198649,286,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484633,359,44,2,49,59,mjejb0x57ms54j9ry6s8njwh,1,30,90.3,2019-11-25T14:34:58.943Z,2019-11-25T14:35:00Z,2248198655,233,607,2248198653,285,,2248198651,56,Back,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484637,360,1,2,49,59,mjejb0x57ms54j9ry6s8njwh,0,26.3,92.3,2019-11-25T14:34:59.413Z,2019-11-25T14:35:00Z,2248198671,3,,2248198675,140,26.3,2248198681,212,6.0,2248198679,213,1.6,2248198677,141,100.0,2248198673,56,Back,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484639,361,5,2,49,59,mjejb0x57ms54j9ry6s8njwh,0,29.3,101.6,2019-11-25T14:34:59.735Z,2019-11-25T14:49:39Z,2248198707,233,608,2248198683,56,Back,2248198685,347,,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484641,608,5,2,49,59,5rurqie3qt1qav9ir5mkqinn,1,70.7,-1.6,2019-11-25T14:34:59.735Z,2019-11-25T14:35:01Z,2248198705,233,361,2248198689,347,,2248198687,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484675,609,1,2,50,9,5rurqie3qt1qav9ir5mkqinn,1,68.1,0,2019-11-25T14:35:08.983Z,2019-11-25T14:35:12Z,2248198859,107,,2248198869,212,21.2,2248198863,140,79.8,2248198867,213,1.0,2248198861,56,Center,2248198865,141,24.3,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484685,610,1,2,50,12,5rurqie3qt1qav9ir5mkqinn,1,79.8,24.3,2019-11-25T14:35:12.183Z,2019-11-25T14:36:08Z,2248198915,140,82.3,2248198911,168,,2248198917,141,29.5,2248198921,212,4.4,2248200203,154,,2248198913,56,Center,2248200199,210,,2248198919,213,0.9,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484695,611,15,2,50,13,5rurqie3qt1qav9ir5mkqinn,1,78.9,28.9,2019-11-25T14:35:13.705Z,2019-11-25T14:36:09Z,2248200223,146,80.2,2248198973,56,Center,2248200219,215,,2248200217,55,610,2248200047,20,,2248200221,328,,2248200215,154,,2248200213,29,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,2248200051,82,,2248200057,233,2248200045,160,362,,2248198969,18,2248200225,147,30.3,,,,,,,,,,,,,
2167484687,362,10,2,50,13,mjejb0x57ms54j9ry6s8njwh,1,16.2,64.3,2019-11-25T14:35:13.805Z,2019-11-25T14:36:05Z,2248198931,56,Back,2248198929,94,,2248200071,233,611,,,,,,,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484705,363,5,2,50,16,mjejb0x57ms54j9ry6s8njwh,0,18.8,101.2,2019-11-25T14:35:16.813Z,2019-11-25T14:35:50Z,2248199021,56,Back,2248199713,233,612,2248199023,347,,,,,,,,,,,,,,,,,cjzf3fxksqxnbbsk5jekh9i39,S. Bradley-Auckland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484823,612,5,2,50,16,5rurqie3qt1qav9ir5mkqinn,1,81.2,-1.2,2019-11-25T14:35:16.813Z,2019-11-25T14:49:39Z,2248199711,233,363,2248199681,56,Right,2248199683,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484839,364,57,2,50,49,mjejb0x57ms54j9ry6s8njwh,1,0,0,2019-11-25T14:35:49.303Z,2019-11-25T15:19:20Z,2248199765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484831,613,57,2,50,49,5rurqie3qt1qav9ir5mkqinn,0,0,0,2019-11-25T14:35:49.303Z,2019-11-25T14:35:50Z,2248199729,56,Right,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484851,365,1,2,50,52,mjejb0x57ms54j9ry6s8njwh,0,18.4,100,2019-11-25T14:35:52.542Z,2019-11-25T14:35:55Z,2248199825,56,Back,2248199833,212,19.4,2248199831,213,6.1,2248199829,141,95.4,2248199827,140,36.6,2248199823,107,,,,,,,,cmcx5h39wkd0cnsbq1vcob4r9,L. Robe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484859,614,1,2,50,55,5rurqie3qt1qav9ir5mkqinn,0,59.5,5.2,2019-11-25T14:35:55.615Z,2019-11-25T14:35:56Z,2248199879,212,2.4,2248199873,140,61.7,2248199875,141,6.4,2248199877,213,0.3,2248199871,56,Right,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484861,367,1,2,50,56,mjejb0x57ms54j9ry6s8njwh,0,30.8,96.5,2019-11-25T14:35:56.558Z,2019-11-25T14:35:57Z,2248199893,212,10.7,2248199887,140,40.8,2248199889,141,93.6,2248199885,56,Back,2248199891,213,6.1,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484863,615,8,2,50,57,5rurqie3qt1qav9ir5mkqinn,1,60.8,6.2,2019-11-25T14:35:57.576Z,2019-11-25T14:35:57Z,2248199895,56,Right,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484877,368,5,2,50,59,mjejb0x57ms54j9ry6s8njwh,1,38.3,101.6,2019-11-25T14:35:59.287Z,2019-11-25T14:49:39Z,2248199957,233,616,2248199953,56,Back,2248199955,347,,,,,,,,,,,,,,,,,8nm8tcjs4t6q07r9g1024xhw5,K. Linnett,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2167484869,616,5,2,50,59,5rurqie3qt1qav9ir5mkqinn,0,61.7,-1.6,2019-11-25T14:35:59.287Z,2019-11-25T14:36:00Z,2248199917,56,Right,2248199919,347,,2248199959,233,368,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
