id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value
2181178065,415,49,1,45,27,36tr17foeaf9ejjmt2txuoy3y,1,70.6,96.6,2020-02-03T14:08:05.669Z,2020-02-03T14:08:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181178067,416,61,1,45,31,36tr17foeaf9ejjmt2txuoy3y,0,79.1,98.1,2020-02-03T14:08:09.728Z,2020-02-03T14:08:09Z,2316846775,56,Left,,,,,,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181178069,417,5,1,45,32,36tr17foeaf9ejjmt2txuoy3y,0,79.8,102,2020-02-03T14:08:10.192Z,2020-02-03T14:08:46Z,2316847215,233,457,2316846777,56,Left,2316846779,347,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181178153,457,5,1,45,32,5rurqie3qt1qav9ir5mkqinn,1,20.2,-2,2020-02-03T14:08:10.192Z,2020-02-03T14:12:04Z,2316847193,56,Back,2316847209,233,417,2316847195,347,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,
2181178077,449,1,1,45,34,5rurqie3qt1qav9ir5mkqinn,1,15.6,0,2020-02-03T14:08:12.866Z,2020-02-03T14:08:50Z,2316846835,212,10.6,2316846827,56,Back,2316847231,107,,2316846831,141,9.7,2316846833,213,0.8,2316846829,140,22.4,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181178087,450,1,1,45,37,5rurqie3qt1qav9ir5mkqinn,1,22.4,9.7,2020-02-03T14:08:15.419Z,2020-02-03T14:08:20Z,2316846879,141,8.5,2316846875,140,14.8,2316846883,213,3.2,2316846871,56,Back,2316846887,212,8.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181178089,451,1,1,45,41,5rurqie3qt1qav9ir5mkqinn,0,18.5,6.1,2020-02-03T14:08:20.067Z,2020-02-03T14:08:22Z,2316846935,286,,2316846933,233,418,2316846899,213,6.2,2316846901,212,4.3,2316846931,236,,2316846893,140,22.6,2316846897,141,5.8,2316846891,56,Back,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181178099,418,74,1,45,41,36tr17foeaf9ejjmt2txuoy3y,1,81.7,93.2,2020-02-03T14:08:20.077Z,2020-02-03T14:10:18Z,2316846927,56,Left,2316846929,285,,2316846937,233,451,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,
2181178111,452,1,1,45,45,5rurqie3qt1qav9ir5mkqinn,1,13.3,11.6,2020-02-03T14:08:23.916Z,2020-02-03T14:08:27Z,2316847001,212,19.4,2316846999,213,2.2,2316846997,141,35.2,2316846995,140,2.9,2316846993,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181178123,453,1,1,45,49,5rurqie3qt1qav9ir5mkqinn,1,3.9,41.9,2020-02-03T14:08:27.419Z,2020-02-03T14:08:32Z,2316847071,56,Back,2316847077,213,1.4,2316847075,141,82.9,2316847079,212,28.1,2316847073,140,7.3,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,
2181178133,454,1,1,45,54,5rurqie3qt1qav9ir5mkqinn,1,9.3,82,2020-02-03T14:08:32.611Z,2020-02-03T14:08:36Z,2316847121,141,67.2,2316847123,213,4.0,2316847119,140,1.3,2316847125,212,13.1,2316847117,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181178135,455,1,1,45,57,5rurqie3qt1qav9ir5mkqinn,0,2.6,81.5,2020-02-03T14:08:36.004Z,2020-02-03T14:08:52Z,2316847139,1,,2316847141,213,0.4,2316847137,141,100.0,2316847135,140,30.6,2316847133,56,Back,2316847131,157,,2316847143,212,32.5,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,
2181178143,419,5,1,45,59,36tr17foeaf9ejjmt2txuoy3y,1,69.2,-1.8,2020-02-03T14:08:38.037Z,2020-02-03T14:12:05Z,2316847173,233,456,2316847167,347,,2316847165,56,Right,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,
2181178137,456,5,1,45,59,5rurqie3qt1qav9ir5mkqinn,0,30.8,101.8,2020-02-03T14:08:38.037Z,2020-02-03T14:08:42Z,2316847175,233,419,2316847145,56,Back,2316847147,347,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,
2181178183,458,27,1,46,16,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-02-03T14:08:54.180Z,2020-02-03T14:33:22Z,2316847307,41,Injury,2316865053,233,518,2316847309,53,19npqca9guxs7p2yl5sbjmbx1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181180935,518,27,1,46,16,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2020-02-03T14:08:54.180Z,2020-02-03T14:34:44Z,2316865049,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181178237,459,28,1,46,59,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-02-03T14:09:37.342Z,2020-02-03T14:33:23Z,2316847573,55,458,2316865059,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181181035,519,28,1,46,59,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2020-02-03T14:09:37.342Z,2020-02-03T14:33:23Z,2316864219,55,518,2316865057,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181178239,420,1,1,47,0,36tr17foeaf9ejjmt2txuoy3y,1,69,0,2020-02-03T14:09:38.593Z,2020-02-03T14:09:40Z,2316847581,141,15.5,2316847591,189,,2316847585,213,2.7,2316847577,56,Back,2316847587,212,30.2,2316847583,1,,2316847575,107,,2316847579,140,42.5,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181178241,421,1,1,47,1,36tr17foeaf9ejjmt2txuoy3y,1,42.5,16.7,2020-02-03T14:09:40.025Z,2020-02-03T14:09:41Z,2316847595,140,37.8,2316847599,213,1.8,2316847597,141,51.0,2316847593,56,Back,2316847601,212,23.8,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181178243,422,1,1,47,3,36tr17foeaf9ejjmt2txuoy3y,1,36.9,49.3,2020-02-03T14:09:41.329Z,2020-02-03T14:09:44Z,2316847611,213,4.9,2316847605,56,Back,2316847609,141,27.3,2316847613,212,15.2,2316847607,140,39.2,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181178249,423,1,1,47,6,36tr17foeaf9ejjmt2txuoy3y,1,42,28.3,2020-02-03T14:09:44.314Z,2020-02-03T14:09:50Z,2316847641,196,,2316847651,213,1.1,2316847647,141,93.6,2316847649,1,,2316847645,140,64.8,2316847653,212,50.4,2316847643,56,Left,2316847639,155,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181178251,424,61,1,47,12,36tr17foeaf9ejjmt2txuoy3y,0,65.4,88.3,2020-02-03T14:09:50.305Z,2020-02-03T14:09:50Z,2316847657,56,Left,,,,,,,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181178259,460,61,1,47,14,5rurqie3qt1qav9ir5mkqinn,1,30.8,13.5,2020-02-03T14:09:52.518Z,2020-02-03T14:09:52Z,2316847693,56,Back,,,,,,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181178261,461,49,1,47,16,5rurqie3qt1qav9ir5mkqinn,1,29.6,7,2020-02-03T14:09:54.293Z,2020-02-03T14:09:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181178263,462,1,1,47,16,5rurqie3qt1qav9ir5mkqinn,1,29.6,7,2020-02-03T14:09:54.667Z,2020-02-03T14:09:56Z,2316847701,213,1.0,2316847703,212,8.9,2316847699,141,17.6,2316847695,56,Back,2316847697,140,34.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181178267,463,1,1,47,18,5rurqie3qt1qav9ir5mkqinn,0,40.4,16.2,2020-02-03T14:09:56.467Z,2020-02-03T14:09:57Z,2316847715,213,5.7,2316847713,141,0.0,2316847711,140,56.7,2316847709,56,Right,2316847717,212,21.1,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181178279,425,5,1,47,19,36tr17foeaf9ejjmt2txuoy3y,1,42.6,102,2020-02-03T14:09:57.758Z,2020-02-03T14:12:05Z,2316847765,347,,2316847767,233,464,2316847763,56,Back,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,
2181178269,464,5,1,47,19,5rurqie3qt1qav9ir5mkqinn,0,57.4,-2,2020-02-03T14:09:57.758Z,2020-02-03T14:10:03Z,2316847771,233,425,2316847719,56,Right,2316847721,347,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181178285,427,1,1,47,28,36tr17foeaf9ejjmt2txuoy3y,1,38.3,100,2020-02-03T14:10:06.601Z,2020-02-03T14:10:08Z,2316847809,189,,2316847797,56,Back,2316847801,141,85.6,2316847803,213,3.9,2316847805,212,16.4,2316847799,140,26.9,2316847795,107,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,
2181178291,428,1,1,47,30,36tr17foeaf9ejjmt2txuoy3y,1,23.1,74.7,2020-02-03T14:10:08.689Z,2020-02-03T14:10:14Z,2316847817,140,27.3,2316847821,213,4.9,2316847823,212,29.0,2316847819,141,32.5,2316847815,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181178289,465,30,1,47,36,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-02-03T14:10:14.160Z,2020-02-03T14:10:14Z,2316847813,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181178293,429,30,1,47,36,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2020-02-03T14:10:14.324Z,2020-02-03T14:10:14Z,2316847827,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181178865,431,32,2,45,0,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2020-02-03T14:18:12.774Z,2020-02-03T14:18:12Z,2316852159,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181178867,467,32,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-02-03T14:18:12.774Z,2020-02-03T14:18:13Z,2316852167,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2181178879,432,1,2,45,0,36tr17foeaf9ejjmt2txuoy3y,1,50.1,50,2020-02-03T14:18:13.388Z,2020-02-03T14:18:15Z,2316852227,212,7.7,2316852225,213,3.4,2316852219,56,Back,2316852221,140,43.0,2316852223,141,47.3,2316852231,278,,2316852229,279,S,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,
2181178881,433,1,2,45,2,36tr17foeaf9ejjmt2txuoy3y,1,43,47.3,2020-02-03T14:18:15.684Z,2020-02-03T14:18:16Z,2316852251,140,35.2,2316852253,141,56.7,2316852255,213,2.5,2316852257,212,10.4,2316852249,56,Back,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,
2181178887,434,1,2,45,3,36tr17foeaf9ejjmt2txuoy3y,1,35.2,57.3,2020-02-03T14:18:16.516Z,2020-02-03T14:18:20Z,2316852299,56,Back,2316852305,213,2.7,2316852303,141,66.4,2316852307,212,14.7,2316852301,140,22.5,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,
2181178905,435,1,2,45,7,36tr17foeaf9ejjmt2txuoy3y,1,21.1,64.8,2020-02-03T14:18:19.916Z,2020-02-03T14:18:23Z,2316852415,212,23.5,2316852413,213,4.7,2316852407,56,Back,2316852411,141,30.3,2316852409,140,19.9,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181178913,436,1,2,45,10,36tr17foeaf9ejjmt2txuoy3y,1,19.9,30.4,2020-02-03T14:18:23.740Z,2020-02-03T14:18:27Z,2316852465,140,19.8,2316852463,56,Back,2316852471,212,22.6,2316852467,141,63.6,2316852469,213,1.6,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181178915,437,1,2,45,14,36tr17foeaf9ejjmt2txuoy3y,1,18.8,55.1,2020-02-03T14:18:26.900Z,2020-02-03T14:18:28Z,2316852479,141,27.1,2316852483,212,19.1,2316852481,213,4.8,2316852477,140,19.7,2316852475,56,Back,,,,,,,,,,5wjfxb57gtzmp7m29wotyafv9,G. Bonner,,,,,,,,,,,,,,,,,,,,,,,
2181178925,438,1,2,45,15,36tr17foeaf9ejjmt2txuoy3y,1,19.7,27.1,2020-02-03T14:18:27.932Z,2020-02-03T14:18:31Z,2316852529,56,Back,2316852537,212,18.7,2316852535,213,2.4,2316852533,141,46.6,2316852531,140,7.1,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,
2181178929,439,1,2,45,18,36tr17foeaf9ejjmt2txuoy3y,1,7.6,46.4,2020-02-03T14:18:31.437Z,2020-02-03T14:18:33Z,2316852551,157,,2316852553,56,Back,2316852561,213,6.0,2316852563,212,41.8,2316852555,140,45.7,2316852559,1,,2316852557,141,28.6,,,,20ccu2ngcfo3cvczhzk682ju1,E. Roebuck,,,,,,,,,,,,,,,,,,,,,,,
2181178935,440,1,2,45,20,36tr17foeaf9ejjmt2txuoy3y,1,45.7,28.6,2020-02-03T14:18:33.596Z,2020-02-03T14:18:34Z,2316852583,140,53.5,2316852589,212,8.4,2316852577,3,,2316852585,141,31.6,2316852581,56,Center,2316852587,213,0.2,2316852579,168,,,,,aozm5rtnqkoutfk1mijjx7f11,J. Scott,,,,,,,,,,,,,,,,,,,,,,,
2181178939,441,1,2,45,21,36tr17foeaf9ejjmt2txuoy3y,0,53.5,31.6,2020-02-03T14:18:34.500Z,2020-02-03T14:18:35Z,2316852603,56,Center,2316852601,3,,2316852611,212,3.6,2316852605,140,55.6,2316852609,213,0.9,2316852607,141,35.7,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,
2181178943,468,1,2,45,22,5rurqie3qt1qav9ir5mkqinn,0,39.3,62.6,2020-02-03T14:18:35.477Z,2020-02-03T14:18:37Z,2316852657,213,0.3,2316852655,141,70.5,2316852653,140,55.5,2316852659,212,17.8,2316852649,3,,2316852651,56,Center,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181178949,442,1,2,45,24,36tr17foeaf9ejjmt2txuoy3y,0,43.8,27.9,2020-02-03T14:18:36.774Z,2020-02-03T14:18:42Z,2316852699,141,35.4,2316852705,212,6.8,2316852695,56,Back,2316852693,155,,2316852703,213,0.8,2316852697,140,48.1,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181178947,469,49,2,45,26,5rurqie3qt1qav9ir5mkqinn,1,52.9,67,2020-02-03T14:18:39.070Z,2020-02-03T14:18:39Z,,,,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181178953,470,1,2,45,26,5rurqie3qt1qav9ir5mkqinn,1,52.9,67,2020-02-03T14:18:39.477Z,2020-02-03T14:18:40Z,2316852735,213,3.9,2316852733,141,59.3,2316852737,212,7.4,2316852731,140,47.9,2316852729,56,Back,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181178961,471,1,2,45,28,5rurqie3qt1qav9ir5mkqinn,1,48.2,59.1,2020-02-03T14:18:40.789Z,2020-02-03T14:18:44Z,2316852801,141,90.2,2316852797,56,Back,2316852803,213,1.7,2316852799,140,46.3,2316852805,212,21.2,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181178969,472,1,2,45,31,5rurqie3qt1qav9ir5mkqinn,1,46.7,90,2020-02-03T14:18:44.773Z,2020-02-03T14:18:47Z,2316852847,141,95.1,2316852845,140,57.9,2316852849,213,0.3,2316852843,56,Left,2316852851,212,12.3,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181178973,443,43,2,45,34,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2020-02-03T14:18:47.053Z,2020-02-03T14:18:54Z,2316852987,144,45,2316852947,233,473,2316852869,285,0,2316852867,56,Back,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181178983,473,61,2,45,34,5rurqie3qt1qav9ir5mkqinn,0,59.8,95,2020-02-03T14:18:47.053Z,2020-02-03T14:18:53Z,2316852925,56,Left,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181178991,444,5,2,45,37,36tr17foeaf9ejjmt2txuoy3y,1,38.2,-2,2020-02-03T14:18:50.590Z,2020-02-03T14:32:25Z,2316852979,233,474,2316852971,56,Back,2316852973,347,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181178985,474,5,2,45,37,5rurqie3qt1qav9ir5mkqinn,0,61.8,102,2020-02-03T14:18:50.590Z,2020-02-03T14:18:54Z,2316852937,347,,2316852935,56,Left,2316852983,233,444,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181179017,445,1,2,45,52,36tr17foeaf9ejjmt2txuoy3y,0,41.8,0,2020-02-03T14:19:05.421Z,2020-02-03T14:19:07Z,2316853175,141,8.0,2316853169,107,,2316853179,213,0.3,2316853173,140,62.9,2316853177,1,,2316853181,212,23.2,2316853171,56,Right,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,
2181179027,475,61,2,45,56,5rurqie3qt1qav9ir5mkqinn,1,39.7,93.9,2020-02-03T14:19:08.774Z,2020-02-03T14:21:02Z,2316853219,56,Back,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181179025,446,50,2,45,57,36tr17foeaf9ejjmt2txuoy3y,1,60.1,14.4,2020-02-03T14:19:10.038Z,2020-02-03T14:19:13Z,2316853279,233,476,2316853215,56,Right,2316853217,286,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,
2181179033,476,7,2,45,57,5rurqie3qt1qav9ir5mkqinn,1,39.9,85.6,2020-02-03T14:19:10.048Z,2020-02-03T14:19:12Z,2316853257,56,Back,2316853261,233,446,2316853259,285,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181179035,477,49,2,45,59,5rurqie3qt1qav9ir5mkqinn,1,44.1,71.1,2020-02-03T14:19:12.302Z,2020-02-03T14:19:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
2181179045,478,1,2,45,59,5rurqie3qt1qav9ir5mkqinn,1,44.1,71.1,2020-02-03T14:19:12.630Z,2020-02-03T14:19:16Z,2316853331,212,9.2,2316853327,141,63.0,2316853329,213,3.8,2316853325,140,37.1,2316853323,56,Back,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,
2181179047,479,1,2,46,3,5rurqie3qt1qav9ir5mkqinn,1,37.1,63,2020-02-03T14:19:15.917Z,2020-02-03T14:19:17Z,2316853347,141,50.3,2316853345,140,27.5,2316853351,212,13.3,2316853349,213,3.8,2316853343,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,
2181179055,480,1,2,46,4,5rurqie3qt1qav9ir5mkqinn,1,32.3,53.3,2020-02-03T14:19:17.557Z,2020-02-03T14:19:22Z,2316853437,140,31.2,2316853439,141,75.4,2316853443,212,15.1,2316853441,213,1.6,2316853435,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181179063,481,1,2,46,9,5rurqie3qt1qav9ir5mkqinn,1,40.6,91.8,2020-02-03T14:19:22.669Z,2020-02-03T14:19:26Z,2316853489,141,97.8,2316853487,140,61.9,2316853491,213,0.2,2316853493,212,22.7,2316853485,56,Left,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181179067,482,1,2,46,14,5rurqie3qt1qav9ir5mkqinn,1,62,97.1,2020-02-03T14:19:26.837Z,2020-02-03T14:19:28Z,2316853523,213,3.3,2316853517,56,Left,2316853519,140,53.4,2316853521,141,95.3,2316853527,212,9.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
2181179069,483,1,2,46,15,5rurqie3qt1qav9ir5mkqinn,1,53.6,95.1,2020-02-03T14:19:28.565Z,2020-02-03T14:19:29Z,2316853543,141,79.7,2316853541,140,53.2,2316853545,213,4.7,2316853547,212,10.5,2316853539,56,Left,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,
2181179075,484,1,2,46,16,5rurqie3qt1qav9ir5mkqinn,1,53.2,79.7,2020-02-03T14:19:29.613Z,2020-02-03T14:19:31Z,2316853595,213,3.2,2316853593,141,79.4,2316853591,140,35.3,2316853597,212,18.8,2316853589,56,Back,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181179085,485,1,2,46,18,5rurqie3qt1qav9ir5mkqinn,1,33.4,73.5,2020-02-03T14:19:31.453Z,2020-02-03T14:19:36Z,2316853653,141,38.0,2316853649,56,Back,2316853657,212,24.6,2316853651,140,37.7,2316853655,213,4.9,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181179095,486,1,2,46,23,5rurqie3qt1qav9ir5mkqinn,1,47.5,26.1,2020-02-03T14:19:36.533Z,2020-02-03T14:19:40Z,2316853741,213,5.6,2316853743,212,25.6,2316853739,141,3.8,2316853737,140,67.1,2316853735,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181179099,487,1,2,46,27,5rurqie3qt1qav9ir5mkqinn,1,66.7,10.3,2020-02-03T14:19:40.717Z,2020-02-03T14:19:45Z,2316853815,212,12.5,2316853809,140,63.5,2316853807,56,Center,2316853811,141,28.0,2316853813,213,1.8,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,
2181179103,488,1,2,46,32,5rurqie3qt1qav9ir5mkqinn,1,61.2,24.6,2020-02-03T14:19:45.677Z,2020-02-03T14:19:47Z,2316853843,212,13.8,2316853835,56,Back,2316853837,140,48.1,2316853841,213,3.1,2316853839,141,25.2,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,
2181179107,489,1,2,46,34,5rurqie3qt1qav9ir5mkqinn,1,48.1,25.2,2020-02-03T14:19:47.085Z,2020-02-03T14:19:52Z,2316853891,212,19.9,2316853885,140,46.5,2316853887,141,54.3,2316853883,56,Back,2316853889,213,1.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,
2181179115,490,1,2,46,39,5rurqie3qt1qav9ir5mkqinn,1,62.6,67.2,2020-02-03T14:19:52.701Z,2020-02-03T14:19:56Z,2316853957,213,1.5,2316853953,140,63.5,2316853951,56,Left,2316853959,212,16.8,2316853955,141,91.8,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,
2181179123,491,1,2,46,43,5rurqie3qt1qav9ir5mkqinn,1,63.5,91.8,2020-02-03T14:19:56.213Z,2020-02-03T14:20:00Z,2316854033,141,96.3,2316854037,212,15.0,2316854035,213,0.2,2316854029,56,Left,2316854031,140,77.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,
