id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value
2165749771,155,1,1,11,34,5rurqie3qt1qav9ir5mkqinn,0,62.6,63.3,2019-11-17T15:13:03.080Z,2019-11-17T15:13:04Z,2239500361,56,Center,2239500367,213,2.7,2239500365,141,66.3,2239500369,212,4.8,2239500363,140,58.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,
2165749781,93,49,1,11,37,9ijyncrxsejz505dbadwr1dir,1,38.2,41.8,2019-11-17T15:13:05.547Z,2019-11-17T15:13:05Z,,,,,,,,,,,,,,,,,,,,,,,,,beeqbcwweng7zflrap12ph7qi,K. Graham,,,,,,,,,,,,,,,,,,,
2165749793,94,1,1,11,37,9ijyncrxsejz505dbadwr1dir,1,38.2,41.8,2019-11-17T15:13:05.626Z,2019-11-17T15:13:06Z,2239500473,212,14.4,2239500471,213,0.6,2239500469,141,53.7,2239500467,140,49.6,2239500465,56,Back,,,,,,,,,,beeqbcwweng7zflrap12ph7qi,K. Graham,,,,,,,,,,,,,,,,,,,
2165749805,95,1,1,11,38,9ijyncrxsejz505dbadwr1dir,1,49.6,53.7,2019-11-17T15:13:06.522Z,2019-11-17T15:13:09Z,2239500541,140,32.4,2239500543,141,51.0,2239500547,212,18.2,2239500537,56,Back,2239500545,213,3.2,,,,,,,,,,ab5tn3b6cz73mmhmokmikqz8p,R. Dean,,,,,,,,,,,,,,,,,,,
2165749813,96,1,1,11,40,9ijyncrxsejz505dbadwr1dir,1,32.4,51,2019-11-17T15:13:08.906Z,2019-11-17T15:13:10Z,2239500575,212,11.6,2239500569,140,39.5,2239500571,141,38.0,2239500573,213,5.4,2239500567,56,Back,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,
2165749829,97,1,1,11,41,9ijyncrxsejz505dbadwr1dir,0,39.5,38,2019-11-17T15:13:09.946Z,2019-11-17T15:13:11Z,2239500649,213,6.0,2239500645,140,68.3,2239500651,212,31.2,2239500647,141,26.7,2239500643,56,Center,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,
2165749827,156,49,1,11,43,5rurqie3qt1qav9ir5mkqinn,1,29.6,77.3,2019-11-17T15:13:11.689Z,2019-11-17T15:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,
2165749851,157,1,1,11,45,5rurqie3qt1qav9ir5mkqinn,1,26.9,76,2019-11-17T15:13:13.881Z,2019-11-17T15:13:16Z,2239500793,212,21.6,2239500787,140,9.4,2239500789,141,59.3,2239500791,213,3.7,2239500785,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,
2165749857,158,1,1,11,48,5rurqie3qt1qav9ir5mkqinn,1,12,54.9,2019-11-17T15:13:16.721Z,2019-11-17T15:13:19Z,2239500821,213,5.3,2239500823,212,14.5,2239500815,56,Back,2239500819,141,37.1,2239500817,140,19.6,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,
2165749877,159,1,1,11,51,5rurqie3qt1qav9ir5mkqinn,1,24.2,35.4,2019-11-17T15:13:19.665Z,2019-11-17T15:13:24Z,2239500961,213,1.2,2239500957,140,30.6,2239500955,56,Back,2239500963,212,17.2,2239500959,141,58.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165749891,160,1,1,11,56,5rurqie3qt1qav9ir5mkqinn,1,33.4,51.6,2019-11-17T15:13:24.289Z,2019-11-17T15:13:27Z,2239501037,212,16.5,2239501029,56,Back,2239501035,213,4.9,2239501031,140,36.3,2239501033,141,27.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,
2165749903,161,1,1,11,58,5rurqie3qt1qav9ir5mkqinn,1,38.3,27.1,2019-11-17T15:13:27.201Z,2019-11-17T15:13:29Z,2239501083,56,Right,2239501091,212,21.0,2239501087,141,4.1,2239501089,213,5.4,2239501085,140,51.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165749921,162,1,1,12,0,5rurqie3qt1qav9ir5mkqinn,1,51.6,4.1,2019-11-17T15:13:29.081Z,2019-11-17T15:13:32Z,2239501135,212,13.0,2239501127,56,Center,2239501131,141,23.0,2239501133,213,1.4,2239501129,140,53.4,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,
2165749941,163,1,1,12,4,5rurqie3qt1qav9ir5mkqinn,1,57.5,30.3,2019-11-17T15:13:32.625Z,2019-11-17T15:13:37Z,2239501253,212,6.0,2239501251,213,5.7,2239501245,56,Center,2239501249,141,25.6,2239501247,140,62.3,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,
2165749959,164,1,1,12,9,5rurqie3qt1qav9ir5mkqinn,1,55.3,32.1,2019-11-17T15:13:37.873Z,2019-11-17T15:13:41Z,2239501355,141,70.0,2239501359,212,26.7,2239501353,140,48.5,2239501351,56,Back,2239501357,213,1.8,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,
2165749971,165,1,1,12,12,5rurqie3qt1qav9ir5mkqinn,1,52.9,66.9,2019-11-17T15:13:41.176Z,2019-11-17T15:13:44Z,2239501429,212,16.1,2239501427,213,0.1,2239501423,140,68.2,2239501425,141,68.1,2239501421,56,Center,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,
2165749973,166,1,1,12,13,5rurqie3qt1qav9ir5mkqinn,0,68.2,68.1,2019-11-17T15:13:41.241Z,2019-11-17T15:49:23Z,2239501451,213,5.6,2239501449,141,64.9,2239501445,56,Center,2239501443,168,,2239501453,212,3.6,2239501447,140,70.9,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,
2165749981,98,8,1,12,14,9ijyncrxsejz505dbadwr1dir,1,29.2,37.1,2019-11-17T15:13:42.241Z,2019-11-17T15:14:06Z,2239501489,56,Back,,,,,,,,,,,,,,,,,,,,,,27p8qc64x7plz62xfu9p6ow2y,H. Godfrey,,,,,,,,,,,,,,,,,,,
2165749985,167,1,1,12,17,5rurqie3qt1qav9ir5mkqinn,1,67.1,61.8,2019-11-17T15:13:45.713Z,2019-11-17T15:13:58Z,2239501513,212,10.2,2239501509,141,64.9,2239501511,213,0.2,2239501507,140,76.6,2239501505,56,Center,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,
2165749987,168,61,1,12,18,5rurqie3qt1qav9ir5mkqinn,0,77.9,62.5,2019-11-17T15:13:47.041Z,2019-11-17T15:13:50Z,2239501517,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,
2165749995,99,52,1,12,20,9ijyncrxsejz505dbadwr1dir,1,4.8,29.1,2019-11-17T15:13:48.826Z,2019-11-17T15:13:48Z,,,,,,,,,,,,,,,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,
2165750027,100,1,1,12,23,9ijyncrxsejz505dbadwr1dir,1,9.3,36.9,2019-11-17T15:13:51.420Z,2019-11-17T15:13:54Z,2239501721,213,1.4,2239501713,123,,2239501715,56,Back,2239501723,212,19.5,2239501719,141,65.2,2239501717,140,12.5,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,
2165750047,102,1,1,12,27,9ijyncrxsejz505dbadwr1dir,1,19.4,64.8,2019-11-17T15:13:55.243Z,2019-11-17T15:13:56Z,2239501839,140,24.7,2239501837,56,Back,2239501841,141,90.3,2239501845,212,18.2,2239501843,213,1.3,,,,,,,,,,d2p1tysnc81sr0q6qeo7l5m95,A. Filbey,,,,,,,,,,,,,,,,,,,
2165750057,103,1,1,12,28,9ijyncrxsejz505dbadwr1dir,1,24.7,90.3,2019-11-17T15:13:56.651Z,2019-11-17T15:13:59Z,2239501887,213,4.2,2239501883,140,14.8,2239501881,56,Back,2239501889,212,20.2,2239501885,141,64.8,,,,,,,,,,2rgi9p67p1vf384rkqvspum6t,S. Worm,,,,,,,,,,,,,,,,,,,
2165750077,104,1,1,12,30,9ijyncrxsejz505dbadwr1dir,1,14.8,64.8,2019-11-17T15:13:58.891Z,2019-11-17T15:14:02Z,2239502003,141,53.9,2239501999,56,Back,2239502001,140,4.2,2239502007,212,13.4,2239502005,213,3.7,,,,,,,,,,d2p1tysnc81sr0q6qeo7l5m95,A. Filbey,,,,,,,,,,,,,,,,,,,
2165750089,105,1,1,12,33,9ijyncrxsejz505dbadwr1dir,0,4.2,53.9,2019-11-17T15:14:01.899Z,2019-11-17T15:14:03Z,2239502071,213,1.4,2239502073,212,32.8,2239502063,56,Back,2239502069,1,,2239502065,140,9.4,2239502067,141,100.0,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,
2165750091,106,5,1,12,34,9ijyncrxsejz505dbadwr1dir,0,10.6,101.7,2019-11-17T15:14:02.964Z,2019-11-17T15:14:13Z,2239502077,347,,2239502075,56,Back,2239502345,233,169,,,,,,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,
2165750149,169,5,1,12,34,5rurqie3qt1qav9ir5mkqinn,1,89.4,-1.7,2019-11-17T15:14:02.964Z,2019-11-17T15:14:22Z,2239502337,56,Right,2239502341,233,106,2239502339,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,
2165750161,170,1,1,12,44,5rurqie3qt1qav9ir5mkqinn,1,88.1,0,2019-11-17T15:14:13.089Z,2019-11-17T15:14:15Z,2239502393,141,5.5,2239502387,107,,2239502389,56,Right,2239502391,140,77.9,2239502395,213,2.7,2239502397,212,11.9,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,
2165750189,171,1,1,12,47,5rurqie3qt1qav9ir5mkqinn,1,75.4,6.7,2019-11-17T15:14:15.881Z,2019-11-17T15:14:20Z,2239502537,56,Center,2239502541,141,21.8,2239502543,213,2.7,2239502545,212,22.4,2239502539,140,56.4,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,
2165750199,172,1,1,12,51,5rurqie3qt1qav9ir5mkqinn,1,54.1,24.1,2019-11-17T15:14:19.945Z,2019-11-17T15:14:23Z,2239502605,141,54.2,2239502603,140,46.5,2239502601,56,Back,2239502607,213,1.9,2239502609,212,22.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165750223,173,1,1,12,54,5rurqie3qt1qav9ir5mkqinn,1,48.1,54.3,2019-11-17T15:14:22.929Z,2019-11-17T15:14:26Z,2239502733,140,56.6,2239502735,141,94.4,2239502737,213,1.3,2239502731,56,Left,2239502739,212,28.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,
2165750237,174,1,1,12,58,5rurqie3qt1qav9ir5mkqinn,1,54.5,95,2019-11-17T15:14:26.393Z,2019-11-17T15:14:29Z,2239502817,141,70.5,2239502821,212,20.5,2239502819,213,4.1,2239502813,56,Back,2239502815,140,43.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,
2165750271,175,1,1,13,1,5rurqie3qt1qav9ir5mkqinn,1,42.1,66.7,2019-11-17T15:14:29.561Z,2019-11-17T15:14:34Z,2239503011,140,54.0,2239503013,141,30.1,2239503015,213,5.2,2239503017,212,27.8,2239503009,56,Center,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,
2165750269,107,45,1,13,6,9ijyncrxsejz505dbadwr1dir,0,44.6,75.4,2019-11-17T15:14:34.497Z,2019-11-17T15:47:38Z,2239503065,233,176,2239503003,56,Back,2239503005,285,,,,,,,,,,,,,,,,,ab5tn3b6cz73mmhmokmikqz8p,R. Dean,,,,,,,,,,,,,,,,,,,
2165750279,176,3,1,13,6,5rurqie3qt1qav9ir5mkqinn,1,55.4,24.6,2019-11-17T15:14:34.507Z,2019-11-17T15:14:36Z,2239503045,286,,2239503063,233,107,2239503043,56,Center,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165750287,177,1,1,13,7,5rurqie3qt1qav9ir5mkqinn,1,52,33.1,2019-11-17T15:14:35.569Z,2019-11-17T15:14:37Z,2239503097,212,12.9,2239503089,56,Center,2239503091,140,62.6,2239503095,213,0.5,2239503093,141,42.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165750299,178,1,1,13,8,5rurqie3qt1qav9ir5mkqinn,1,63.6,42.5,2019-11-17T15:14:37.049Z,2019-11-17T15:14:39Z,2239503151,140,72.8,2239503153,141,42.8,2239503157,212,9.7,2239503155,213,0.0,2239503149,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,
2165750301,108,45,1,13,11,9ijyncrxsejz505dbadwr1dir,0,31.2,62.7,2019-11-17T15:14:40.145Z,2019-11-17T15:47:38Z,2239503161,56,Back,2239503163,285,,2239503245,233,179,,,,,,,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,
2165750315,179,3,1,13,11,5rurqie3qt1qav9ir5mkqinn,1,68.8,37.3,2019-11-17T15:14:40.155Z,2019-11-17T15:14:43Z,2239503221,56,Center,2239503229,233,108,2239503223,286,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,
2165750327,180,1,1,13,14,5rurqie3qt1qav9ir5mkqinn,1,64.9,48.4,2019-11-17T15:14:42.649Z,2019-11-17T15:14:47Z,2239503289,141,79.1,2239503287,140,66.8,2239503293,212,21.0,2239503285,56,Left,2239503291,213,1.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,
2165750353,181,1,1,13,19,5rurqie3qt1qav9ir5mkqinn,1,71.5,74.7,2019-11-17T15:14:47.281Z,2019-11-17T15:14:51Z,2239503443,141,55.7,2239503439,56,Center,2239503447,212,13.4,2239503445,213,5.0,2239503441,140,74.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,
2165750365,109,4,1,13,23,9ijyncrxsejz505dbadwr1dir,0,24.8,40.7,2019-11-17T15:14:52.204Z,2019-11-17T15:14:54Z,2239503507,233,182,2239503497,152,,2239503499,265,,2239503495,56,Back,2239503493,13,,2239503501,285,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,
2165750355,182,4,1,13,23,5rurqie3qt1qav9ir5mkqinn,1,75.2,59.3,2019-11-17T15:14:52.204Z,2019-11-17T15:14:54Z,2239503457,265,,2239503451,13,,2239503453,56,Center,2239503505,233,109,2239503455,152,,2239503459,286,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,
2165750635,183,15,1,14,25,5rurqie3qt1qav9ir5mkqinn,1,75.6,63,2019-11-17T15:15:53.314Z,2019-11-17T15:16:07Z,2239505117,233,111,2239505157,147,58.5,2239504855,26,,2239505079,82,,2239504853,18,,2239505075,20,,2239505155,146,85.1,2239504857,56,Center,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,
2165750643,111,10,1,14,25,9ijyncrxsejz505dbadwr1dir,1,14,39.2,2019-11-17T15:15:53.414Z,2019-11-17T15:16:04Z,2239504893,56,Back,2239504891,94,,2239505127,233,183,,,,,,,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,
2165750653,184,1,1,14,29,5rurqie3qt1qav9ir5mkqinn,1,70.2,54.8,2019-11-17T15:15:57.402Z,2019-11-17T15:15:58Z,2239504931,212,14.0,2239504927,141,74.5,2239504929,213,1.3,2239504923,56,Center,2239504925,140,74.1,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,
2165750659,185,1,1,14,30,5rurqie3qt1qav9ir5mkqinn,0,74.1,74.5,2019-11-17T15:15:58.874Z,2019-11-17T15:16:00Z,2239504957,212,20.8,2239504949,56,Center,2239504947,155,,2239504953,141,50.9,2239504951,140,86.7,2239504955,213,5.4,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,
2165750683,112,12,1,14,34,9ijyncrxsejz505dbadwr1dir,1,10.8,48.2,2019-11-17T15:16:02.699Z,2019-11-17T15:58:11Z,2239505083,140,14.3,2239505103,15,,2239505081,56,Back,2239505085,141,61.1,2239505089,212,9.5,2239505087,213,1.2,,,,,,,d2p1tysnc81sr0q6qeo7l5m95,A. Filbey,,,,,,,,,,,,,,,,,,,
2165750699,113,49,1,14,38,9ijyncrxsejz505dbadwr1dir,1,11.8,85.4,2019-11-17T15:16:06.241Z,2019-11-17T15:16:20Z,,,,,,,,,,,,,,,,,,,,,,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,
2165750711,114,1,1,14,40,9ijyncrxsejz505dbadwr1dir,0,17.1,90.2,2019-11-17T15:16:08.241Z,2019-11-17T15:16:21Z,2239505205,141,89.3,2239505207,1,,2239505199,157,,2239505201,56,Left,2239505209,213,6.3,2239505211,212,73.7,2239505203,140,87.3,,,,87ann5tlunyp4nzahpl5wqoyd,R. Furness,,,,,,,,,,,,,,,,,,,
2165750709,186,49,1,14,46,5rurqie3qt1qav9ir5mkqinn,1,11.1,9.7,2019-11-17T15:16:15.170Z,2019-11-17T15:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165750743,187,1,1,14,47,5rurqie3qt1qav9ir5mkqinn,1,11.1,9.7,2019-11-17T15:16:15.562Z,2019-11-17T15:16:20Z,2239505357,213,1.9,2239505353,140,5.1,2239505351,56,Back,2239505355,141,38.0,2239505359,212,20.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,
2165750771,188,1,1,14,51,5rurqie3qt1qav9ir5mkqinn,1,4.3,48.2,2019-11-17T15:16:19.914Z,2019-11-17T15:16:24Z,2239505489,212,16.4,2239505487,213,0.0,2239505485,141,48.4,2239505483,140,19.9,2239505481,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,
2165750779,189,1,1,14,56,5rurqie3qt1qav9ir5mkqinn,1,27.9,40.1,2019-11-17T15:16:24.370Z,2019-11-17T15:16:25Z,2239505527,213,5.9,2239505523,140,36.9,2239505521,56,Back,2239505529,212,10.2,2239505525,141,34.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,
2165750789,190,1,1,14,56,5rurqie3qt1qav9ir5mkqinn,1,36.9,34.5,2019-11-17T15:16:25.146Z,2019-11-17T15:16:26Z,2239505555,141,37.1,2239505553,140,32.5,2239505551,56,Back,2239505559,212,4.9,2239505557,213,2.8,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,
2165750795,191,1,1,14,58,5rurqie3qt1qav9ir5mkqinn,1,40.4,33.1,2019-11-17T15:16:26.866Z,2019-11-17T15:16:29Z,2239505605,140,43.1,2239505607,141,5.8,2239505609,213,4.9,2239505611,212,18.8,2239505603,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,
2165750805,192,1,1,15,0,5rurqie3qt1qav9ir5mkqinn,1,42,4.3,2019-11-17T15:16:28.978Z,2019-11-17T15:16:31Z,2239505669,212,10.7,2239505663,140,52.1,2239505661,56,Right,2239505667,213,6.2,2239505665,141,2.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,
2165750807,193,1,1,15,3,5rurqie3qt1qav9ir5mkqinn,1,50.6,2.3,2019-11-17T15:16:31.658Z,2019-11-17T15:16:33Z,2239505679,213,3.0,2239505681,212,11.9,2239505675,140,39.4,2239505673,56,Back,2239505677,141,5.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,
2165750819,194,1,1,15,4,5rurqie3qt1qav9ir5mkqinn,1,38.8,7.1,2019-11-17T15:16:32.881Z,2019-11-17T15:16:36Z,2239505735,212,19.0,2239505731,141,34.8,2239505733,213,1.4,2239505729,140,41.4,2239505727,56,Back,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,
2165750823,195,1,1,15,7,5rurqie3qt1qav9ir5mkqinn,1,42.5,35.8,2019-11-17T15:16:36.074Z,2019-11-17T15:16:41Z,2239505769,212,41.0,2239505767,213,1.5,2239505759,56,Back,2239505761,140,46.6,2239505763,141,95.7,2239505765,1,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,
2165750841,196,1,1,15,13,5rurqie3qt1qav9ir5mkqinn,1,56.6,97.5,2019-11-17T15:16:41.546Z,2019-11-17T15:16:44Z,2239505893,140,73.9,2239505899,212,18.2,2239505895,141,97.1,2239505891,56,Left,2239505897,213,6.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,
2165750845,197,1,1,15,14,5rurqie3qt1qav9ir5mkqinn,0,71.7,97.7,2019-11-17T15:16:43.234Z,2019-11-17T15:16:46Z,2239505925,213,4.1,2239505921,140,64.9,2239505923,141,81.7,2239505927,212,13.0,2239505919,56,Left,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,
2165750853,115,49,1,15,18,9ijyncrxsejz505dbadwr1dir,1,32.6,15.2,2019-11-17T15:16:47.213Z,2019-11-17T15:16:47Z,,,,,,,,,,,,,,,,,,,,,,,,,5rj3vthrtst79mu39t2d7axud,R. Percival,,,,,,,,,,,,,,,,,,,
2165750859,116,1,1,15,19,9ijyncrxsejz505dbadwr1dir,1,32.6,15.2,2019-11-17T15:16:47.340Z,2019-11-17T15:16:49Z,2239506011,140,41.6,2239506009,56,Back,2239506013,141,22.7,2239506017,212,10.7,2239506015,213,0.5,,,,,,,,,,5rj3vthrtst79mu39t2d7axud,R. Percival,,,,,,,,,,,,,,,,,,,
2165750867,117,1,1,15,20,9ijyncrxsejz505dbadwr1dir,1,42.1,23.1,2019-11-17T15:16:48.924Z,2019-11-17T15:16:49Z,2239506037,141,21.5,2239506033,56,Back,2239506041,212,15.1,2239506035,140,27.8,2239506039,213,3.2,,,,,,,,,,beeqbcwweng7zflrap12ph7qi,K. Graham,,,,,,,,,,,,,,,,,,,
2165750885,118,1,1,15,21,9ijyncrxsejz505dbadwr1dir,1,27.8,21.5,2019-11-17T15:16:49.676Z,2019-11-17T15:16:51Z,2239506135,141,2.9,2239506137,213,4.7,2239506131,56,Back,2239506133,140,27.2,2239506139,212,12.7,,,,,,,,,,49tbu841s20wivafeostkffmd,C. Peplow,,,,,,,,,,,,,,,,,,,
2165750917,119,1,1,15,22,9ijyncrxsejz505dbadwr1dir,1,27.2,2.9,2019-11-17T15:16:50.925Z,2019-11-17T15:16:55Z,2239506305,56,Back,2239506307,140,35.9,2239506313,212,13.0,2239506311,213,0.8,2239506309,141,16.5,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,
2165750951,120,1,1,15,27,9ijyncrxsejz505dbadwr1dir,0,54.4,6.8,2019-11-17T15:16:55.357Z,2019-11-17T15:16:59Z,2239506479,213,6.2,2239506473,56,Right,2239506477,141,4.7,2239506475,140,79.8,2239506471,155,,2239506481,212,26.7,,,,,,,beeqbcwweng7zflrap12ph7qi,K. Graham,,,,,,,,,,,,,,,,,,,
2165750953,198,12,1,15,30,5rurqie3qt1qav9ir5mkqinn,1,20.8,93.2,2019-11-17T15:16:59.027Z,2019-11-17T15:17:00Z,2239506483,56,Back,2239506519,167,,2239506487,141,100.0,2239506489,213,1.4,2239506485,140,21.7,2239506491,212,5.5,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,
2165751087,121,5,1,15,31,9ijyncrxsejz505dbadwr1dir,1,77.8,-1.2,2019-11-17T15:16:59.515Z,2019-11-17T15:48:48Z,2239507223,233,199,2239507193,56,Right,2239507195,347,,,,,,,,,,,,,,,,,beeqbcwweng7zflrap12ph7qi,K. Graham,,,,,,,,,,,,,,,,,,,
2165750955,199,5,1,15,31,5rurqie3qt1qav9ir5mkqinn,0,22.2,101.2,2019-11-17T15:16:59.515Z,2019-11-17T15:17:27Z,2239506495,347,,2239507237,233,121,2239506493,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,
2165751101,122,1,1,15,58,9ijyncrxsejz505dbadwr1dir,1,82.4,0,2019-11-17T15:17:26.572Z,2019-11-17T15:17:30Z,2239507261,141,23.4,2239507255,107,,2239507267,212,23.8,2239507259,140,98.2,2239507263,1,,2239507265,213,0.8,2239507257,56,Center,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,
2165751103,123,1,1,16,1,9ijyncrxsejz505dbadwr1dir,0,98.2,23.4,2019-11-17T15:17:29.900Z,2019-11-17T15:17:31Z,2239507271,3,,2239507273,56,Right,2239507281,212,10.6,2239507275,140,94.1,2239507279,213,4.3,2239507277,141,9.2,,,,,,,ab5tn3b6cz73mmhmokmikqz8p,R. Dean,,,,,,,,,,,,,,,,,,,
