id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId
2169244281,80,1,1,12,24,9m7z1upwp3svfn611ejq7d36v,1,83.4,100,2019-12-02T15:28:43.515Z,2019-12-02T15:28:46Z,2257059091,140,82.7,2257059087,107,,2257059097,212,7.2,2257059095,213,4.6,2257059089,56,Left,2257059093,141,91.2,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244287,81,3,1,12,27,9m7z1upwp3svfn611ejq7d36v,0,82.5,93.7,2019-12-02T15:28:46.371Z,2019-12-02T15:28:48Z,2257059119,286,,2257059205,233,131,2257059117,56,Left,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244295,131,7,1,12,27,5rurqie3qt1qav9ir5mkqinn,1,17.5,6.3,2019-12-02T15:28:46.576Z,2019-12-02T15:28:48Z,2257059199,233,81,2257059153,56,Back,2257059155,285,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244299,132,49,1,12,28,5rurqie3qt1qav9ir5mkqinn,1,21.1,5.3,2019-12-02T15:28:47.440Z,2019-12-02T15:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244309,133,1,1,12,28,5rurqie3qt1qav9ir5mkqinn,0,21.1,5.3,2019-12-02T15:28:47.664Z,2019-12-02T15:28:48Z,2257059207,56,Back,2257059213,213,1.6,2257059215,212,4.6,2257059211,141,12.0,2257059209,140,21.1,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244311,82,49,1,12,29,9m7z1upwp3svfn611ejq7d36v,1,77.4,91.1,2019-12-02T15:28:48.779Z,2019-12-02T15:28:49Z,,,,,,,,,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244345,83,1,1,12,31,9m7z1upwp3svfn611ejq7d36v,1,77.6,91.1,2019-12-02T15:28:50.315Z,2019-12-02T15:28:52Z,2257059381,141,95.1,2257059385,212,10.7,2257059379,140,67.7,2257059383,213,2.9,2257059377,56,Left,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244391,84,1,1,12,33,9m7z1upwp3svfn611ejq7d36v,1,68.6,98.3,2019-12-02T15:28:52.059Z,2019-12-02T15:28:57Z,2257059549,213,3.2,2257059545,140,54.2,2257059547,141,97.4,2257059543,56,Left,2257059551,212,15.1,,,,,,,,,,8471w6ay5ndzkgy2g5ii26n6d,O. Chance,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244381,134,45,1,12,37,5rurqie3qt1qav9ir5mkqinn,0,39,7.1,2019-12-02T15:28:56.310Z,2019-12-02T16:03:46Z,2257059609,233,85,2257059491,56,Back,2257059493,285,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244399,85,3,1,12,37,9m7z1upwp3svfn611ejq7d36v,1,61,92.9,2019-12-02T15:28:56.320Z,2019-12-02T15:28:59Z,2257059573,56,Left,2257059591,233,134,2257059575,286,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244415,86,1,1,12,39,9m7z1upwp3svfn611ejq7d36v,0,62.2,91.7,2019-12-02T15:28:58.411Z,2019-12-02T15:29:00Z,2257059637,56,Center,2257059645,212,10.0,2257059639,140,63.6,2257059643,213,4.9,2257059641,141,77.2,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244411,135,61,1,12,41,5rurqie3qt1qav9ir5mkqinn,1,33.6,32.4,2019-12-02T15:29:00.269Z,2019-12-02T15:29:00Z,2257059633,56,Back,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244417,136,49,1,12,42,5rurqie3qt1qav9ir5mkqinn,1,37,31.6,2019-12-02T15:29:01.648Z,2019-12-02T15:29:01Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244437,137,1,1,12,43,5rurqie3qt1qav9ir5mkqinn,1,37.2,32.2,2019-12-02T15:29:01.893Z,2019-12-02T15:29:05Z,2257059757,140,44.5,2257059755,56,Back,2257059759,141,48.4,2257059761,213,1.0,2257059763,212,13.4,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244453,138,1,1,12,46,5rurqie3qt1qav9ir5mkqinn,1,45,56.4,2019-12-02T15:29:04.880Z,2019-12-02T15:29:07Z,2257059823,141,70.2,2257059827,212,10.7,2257059825,213,1.1,2257059821,140,49.8,2257059819,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244461,139,1,1,12,48,5rurqie3qt1qav9ir5mkqinn,0,48.4,69.7,2019-12-02T15:29:07.320Z,2019-12-02T15:29:08Z,2257059865,140,67.3,2257059871,212,20.0,2257059863,56,Center,2257059867,141,73.9,2257059869,213,0.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244475,87,49,1,12,51,9m7z1upwp3svfn611ejq7d36v,1,30.2,24.3,2019-12-02T15:29:09.931Z,2019-12-02T15:29:10Z,,,,,,,,,,,,,,,,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244493,88,1,1,12,51,9m7z1upwp3svfn611ejq7d36v,1,30.2,24.3,2019-12-02T15:29:10.147Z,2019-12-02T15:29:11Z,2257060033,213,5.7,2257060029,141,8.2,2257060025,56,Back,2257060037,212,19.4,2257060027,140,45.5,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244505,89,1,1,12,52,9m7z1upwp3svfn611ejq7d36v,1,45.6,8.2,2019-12-02T15:29:11.691Z,2019-12-02T15:29:18Z,2257060085,141,11.0,2257060089,212,9.0,2257060087,213,2.9,2257060083,140,37.2,2257060081,56,Back,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244519,90,1,1,12,54,9m7z1upwp3svfn611ejq7d36v,0,37.2,11,2019-12-02T15:29:13.059Z,2019-12-02T15:29:14Z,2257060163,140,40.8,2257060167,213,5.2,2257060165,141,0.0,2257060169,212,8.8,2257060159,155,,2257060161,56,Back,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244525,91,5,1,12,55,9m7z1upwp3svfn611ejq7d36v,0,40.6,-1.2,2019-12-02T15:29:14.173Z,2019-12-02T15:29:16Z,2257060201,347,,2257060199,56,Back,2257060271,233,140,,,,,,,,,,,,,,,,d2fg07wz032fvb5xyi35b4c0l,M. Sargeant,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244535,140,5,1,12,55,5rurqie3qt1qav9ir5mkqinn,1,59.4,101.2,2019-12-02T15:29:14.173Z,2019-12-02T16:05:43Z,2257060257,233,91,2257060241,347,,2257060239,56,Left,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244631,141,1,1,13,9,5rurqie3qt1qav9ir5mkqinn,1,61.8,100,2019-12-02T15:29:28.392Z,2019-12-02T15:29:31Z,2257060753,107,,2257060761,213,4.3,2257060763,212,6.8,2257060757,140,59.3,2257060759,141,92.7,2257060755,56,Left,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244641,142,50,1,13,12,5rurqie3qt1qav9ir5mkqinn,1,58.1,97.2,2019-12-02T15:29:31.669Z,2019-12-02T15:29:33Z,2257060803,286,,2257060799,56,Left,2257060845,233,92,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244645,92,7,1,13,12,9m7z1upwp3svfn611ejq7d36v,0,41.9,2.8,2019-12-02T15:29:31.679Z,2019-12-02T15:29:33Z,2257060843,233,142,2257060827,56,Back,2257060829,285,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244649,143,3,1,13,14,5rurqie3qt1qav9ir5mkqinn,0,61.7,97.8,2019-12-02T15:29:33.424Z,2019-12-02T15:29:35Z,2257060849,286,,2257060847,56,Left,2257060873,233,93,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244653,93,7,1,13,14,9m7z1upwp3svfn611ejq7d36v,0,38.3,2.2,2019-12-02T15:29:33.434Z,2019-12-02T15:29:35Z,2257060865,285,,2257060863,56,Back,2257060869,233,143,,,,,,,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244659,94,49,1,13,16,9m7z1upwp3svfn611ejq7d36v,1,41.4,3.7,2019-12-02T15:29:35.403Z,2019-12-02T15:29:35Z,,,,,,,,,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244671,95,1,1,13,16,9m7z1upwp3svfn611ejq7d36v,1,41.4,3.7,2019-12-02T15:29:35.579Z,2019-12-02T15:29:37Z,2257060941,213,1.1,2257060939,141,9.7,2257060935,56,Back,2257060943,212,4.6,2257060937,140,43.4,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244681,96,50,1,13,18,9m7z1upwp3svfn611ejq7d36v,1,42.1,14,2019-12-02T15:29:36.894Z,2019-12-02T15:29:39Z,2257060973,56,Back,2257060993,233,144,2257060975,286,,,,,,,,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244679,144,7,1,13,18,5rurqie3qt1qav9ir5mkqinn,1,57.9,86,2019-12-02T15:29:36.904Z,2019-12-02T15:29:38Z,2257060991,233,96,2257060971,285,,2257060969,56,Left,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244685,145,1,1,13,18,5rurqie3qt1qav9ir5mkqinn,1,58.2,82.9,2019-12-02T15:29:37.617Z,2019-12-02T15:29:39Z,2257061003,212,9.1,2257060995,56,Left,2257060997,140,51.7,2257061001,213,2.4,2257060999,141,91.8,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244687,146,49,1,13,20,5rurqie3qt1qav9ir5mkqinn,1,53.8,92.3,2019-12-02T15:29:38.976Z,2019-12-02T15:29:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244705,147,1,1,13,21,5rurqie3qt1qav9ir5mkqinn,1,54.5,91.8,2019-12-02T15:29:39.872Z,2019-12-02T15:29:43Z,2257061067,56,Back,2257061071,141,74.8,2257061069,140,45.1,2257061075,212,15.2,2257061073,213,4.0,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244739,148,1,1,13,24,5rurqie3qt1qav9ir5mkqinn,1,45.4,67,2019-12-02T15:29:43.520Z,2019-12-02T15:29:48Z,2257061233,212,15.6,2257061231,213,4.6,2257061229,141,44.3,2257061225,56,Back,2257061227,140,43.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244747,149,1,1,13,29,5rurqie3qt1qav9ir5mkqinn,1,61.1,46.9,2019-12-02T15:29:48.720Z,2019-12-02T15:29:50Z,2257061279,212,15.1,2257061277,213,1.6,2257061271,56,Center,2257061273,140,61.0,2257061275,141,69.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244761,150,1,1,13,31,5rurqie3qt1qav9ir5mkqinn,1,62.2,60.8,2019-12-02T15:29:50.688Z,2019-12-02T15:29:52Z,2257061319,56,Center,2257061327,212,16.7,2257061321,140,70.5,2257061325,213,5.3,2257061323,141,39.8,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244765,151,1,1,13,33,5rurqie3qt1qav9ir5mkqinn,1,70.5,39.8,2019-12-02T15:29:52.697Z,2019-12-02T15:29:54Z,2257061347,140,66.6,2257061345,56,Center,2257061353,212,5.5,2257061351,213,3.9,2257061349,141,34.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244791,152,1,1,13,35,5rurqie3qt1qav9ir5mkqinn,1,66.6,34.5,2019-12-02T15:29:54.168Z,2019-12-02T15:29:58Z,2257061491,141,13.2,2257061489,140,87.3,2257061487,56,Right,2257061493,213,5.7,2257061495,212,26.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244803,153,1,1,13,40,5rurqie3qt1qav9ir5mkqinn,1,84.8,29.4,2019-12-02T15:29:58.816Z,2019-12-02T15:30:00Z,2257061535,56,Center,2257061537,140,79.1,2257061539,141,37.9,2257061543,212,8.3,2257061541,213,2.4,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244807,154,1,1,13,41,5rurqie3qt1qav9ir5mkqinn,0,78.9,34.9,2019-12-02T15:30:00.400Z,2019-12-02T16:04:43Z,2257061563,56,Center,2257061567,141,32.8,2257061565,140,81.8,2257061571,212,3.4,2257061569,213,5.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244819,97,61,1,13,43,9m7z1upwp3svfn611ejq7d36v,1,17,68.8,2019-12-02T15:30:01.790Z,2019-12-02T16:05:05Z,2257061615,56,Back,,,,,,,,,,,,,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244903,98,12,1,13,44,9m7z1upwp3svfn611ejq7d36v,1,14.6,59.3,2019-12-02T15:30:02.790Z,2019-12-02T16:05:06Z,2257062079,212,17.6,2257062073,140,26.3,2257062075,141,77.9,2257062077,213,0.8,2257062071,56,Back,,,,,,,,,,dvvoff2dssapkar9vfrk7k05x,F. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244833,155,1,1,13,44,5rurqie3qt1qav9ir5mkqinn,1,77.4,32.1,2019-12-02T15:30:03.336Z,2019-12-02T16:05:03Z,2257061683,56,Right,2257061689,213,3.9,2257061691,212,14.5,2257061687,141,17.4,2257061685,140,67.4,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244839,156,1,1,13,46,5rurqie3qt1qav9ir5mkqinn,1,68.1,17.4,2019-12-02T15:30:05.640Z,2019-12-02T15:30:07Z,2257061713,56,Center,2257061721,212,10.8,2257061719,213,0.7,2257061717,141,27.1,2257061715,140,76.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244855,157,1,1,13,48,5rurqie3qt1qav9ir5mkqinn,1,76.2,27.1,2019-12-02T15:30:07.040Z,2019-12-02T15:30:09Z,2257061807,212,7.0,2257061799,56,Center,2257061805,213,3.0,2257061803,141,28.5,2257061801,140,69.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244873,158,1,1,13,50,5rurqie3qt1qav9ir5mkqinn,1,69.6,28.5,2019-12-02T15:30:08.952Z,2019-12-02T15:30:10Z,2257061909,141,27.4,2257061905,56,Center,2257061913,212,10.2,2257061911,213,6.2,2257061907,140,79.3,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244883,159,1,1,13,52,5rurqie3qt1qav9ir5mkqinn,1,79.9,27.4,2019-12-02T15:30:10.808Z,2019-12-02T15:30:12Z,2257061959,140,89.4,2257061963,213,5.7,2257061965,212,12.3,2257061961,141,16.7,2257061957,56,Right,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244891,160,1,1,13,53,5rurqie3qt1qav9ir5mkqinn,0,89.4,16.7,2019-12-02T15:30:12.160Z,2019-12-02T15:30:13Z,2257062007,140,89.8,2257062005,56,Center,2257062001,2,,2257062013,212,3.6,2257062009,141,21.9,2257062011,213,1.5,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244907,99,61,1,13,54,9m7z1upwp3svfn611ejq7d36v,1,11.8,79.6,2019-12-02T15:30:12.790Z,2019-12-02T15:30:20Z,2257062093,56,Back,,,,,,,,,,,,,,,,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244927,100,5,1,13,55,9m7z1upwp3svfn611ejq7d36v,0,7.1,101.3,2019-12-02T15:30:14.400Z,2019-12-02T16:05:43Z,2257062187,347,,2257062185,56,Back,2257062209,233,161,,,,,,,,,,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169244921,161,5,1,13,55,5rurqie3qt1qav9ir5mkqinn,1,92.9,-1.3,2019-12-02T15:30:14.400Z,2019-12-02T15:30:16Z,2257062205,233,100,2257062155,347,,2257062153,56,Right,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245027,162,1,1,14,10,5rurqie3qt1qav9ir5mkqinn,1,91,0,2019-12-02T15:30:29.425Z,2019-12-02T15:30:31Z,2257062703,107,,2257062711,213,1.7,2257062713,212,13.3,2257062705,56,Right,2257062709,141,18.2,2257062707,140,89.9,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245039,163,1,1,14,12,5rurqie3qt1qav9ir5mkqinn,1,89.9,18.2,2019-12-02T15:30:31.105Z,2019-12-02T15:30:33Z,2257062777,212,6.2,2257062775,213,5.2,2257062773,141,10.1,2257062769,56,Right,2257062771,140,92.6,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245051,164,1,1,14,14,5rurqie3qt1qav9ir5mkqinn,1,92.6,10.1,2019-12-02T15:30:32.961Z,2019-12-02T15:30:34Z,2257062829,141,18.3,2257062831,213,2.4,2257062833,212,8.2,2257062827,140,86.9,2257062825,56,Right,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245069,165,1,1,14,15,5rurqie3qt1qav9ir5mkqinn,1,86.9,18.3,2019-12-02T15:30:34.193Z,2019-12-02T15:30:36Z,2257062923,141,10.7,2257062925,213,4.3,2257062921,140,84.5,2257062919,56,Right,2257062929,212,5.7,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245091,166,1,1,14,17,5rurqie3qt1qav9ir5mkqinn,1,83.7,11.3,2019-12-02T15:30:36.273Z,2019-12-02T15:30:55Z,2257063585,210,,2257063015,140,80.9,2257063013,56,Center,2257063021,212,15.8,2257063017,141,34.2,2257063019,213,1.8,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2169245097,167,15,1,14,20,5rurqie3qt1qav9ir5mkqinn,1,84.7,31.9,2019-12-02T15:30:38.865Z,2019-12-02T15:30:57Z,2257063719,233,101,2257063621,147,48.4,2257063043,63,,2257063605,29,,2257063607,55,166,2257063047,56,Center,2257063603,79,,2257063619,146,98.8,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,2257063609,102,49.8,2257063611,103,2257063045,22,,28.5,,2257063613,215,,2257063283,20,,2257063615,275,,,2257063617,138,,,,,
2169245107,101,10,1,14,20,9m7z1upwp3svfn611ejq7d36v,1,1.5,50.7,2019-12-02T15:30:38.965Z,2019-12-02T15:31:06Z,2257063721,233,167,2257063105,56,Back,2257063103,182,,2257064081,174,,2257063715,181,,2257063717,275,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245121,102,12,1,14,24,9m7z1upwp3svfn611ejq7d36v,1,5,40,2019-12-02T15:30:42.923Z,2019-12-02T15:30:44Z,2257063179,141,23.7,2257063181,213,4.2,2257063255,167,,2257063177,140,0.0,2257063175,56,Back,2257063183,212,13.1,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245129,103,6,1,14,24,9m7z1upwp3svfn611ejq7d36v,0,6.8,45.9,2019-12-02T15:30:43.674Z,2019-12-02T16:04:02Z,2257063221,73,,2257063257,233,168,2257063219,56,Back,,,,,,,,,,,,,,,,5wtbp5lk9z9wykiu3mjjop785,L. Dykes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245123,168,6,1,14,24,5rurqie3qt1qav9ir5mkqinn,1,93.2,54.1,2019-12-02T15:30:43.674Z,2019-12-02T15:30:44Z,2257063189,56,Center,2257063191,73,,2257063241,233,103,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245231,169,1,1,14,38,5rurqie3qt1qav9ir5mkqinn,1,99.6,99.5,2019-12-02T15:30:56.790Z,2019-12-02T15:31:49Z,2257063803,141,84.3,2257064975,189,,2257063801,140,80.9,2257063799,56,Left,2257063809,212,22.2,2257063807,213,3.6,2257063797,6,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245243,170,1,1,14,41,5rurqie3qt1qav9ir5mkqinn,0,71.7,75.3,2019-12-02T15:30:59.790Z,2019-12-02T15:31:50Z,2257063873,141,45.2,2257063875,213,5.5,2257063865,2,,2257063867,155,,2257063877,212,28.1,2257063871,140,90.1,2257063869,56,Center,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245257,104,12,1,14,43,9m7z1upwp3svfn611ejq7d36v,1,11.6,62.1,2019-12-02T15:31:02.787Z,2019-12-02T15:31:04Z,2257063945,141,54.6,2257063947,213,6.0,2257063943,140,30.1,2257063973,15,,2257063941,56,Back,2257063949,212,20.1,,,,,,,67nk9m4tqqwodh4mmdko5x90p,F. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245303,171,1,1,14,47,5rurqie3qt1qav9ir5mkqinn,1,64.8,39.5,2019-12-02T15:31:06.033Z,2019-12-02T15:31:08Z,2257064173,213,4.7,2257064167,56,Center,2257064175,212,11.2,2257064169,140,64.9,2257064171,141,23.1,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245329,172,1,1,14,49,5rurqie3qt1qav9ir5mkqinn,1,72.7,26.1,2019-12-02T15:31:08.778Z,2019-12-02T15:31:54Z,2257064275,56,Center,2257064923,22,,2257064277,140,90.6,2257064281,213,0.9,2257064919,210,,2257064273,155,,2257064921,154,,2257064279,141,60.5,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,2257064283,212,30.0,,,,,,,1,,,,,,,,,,,,,,,,,
2169245331,173,16,1,14,52,5rurqie3qt1qav9ir5mkqinn,1,90.8,54.3,2019-12-02T15:31:11.345Z,2019-12-02T15:31:38Z,2257064929,29,,2257064941,230,98.4,2257064927,76,,2257064937,103,2.5,2257064935,102,53.0,2257064293,56,Center,2257064939,215,,2257064933,55,172,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,2257064437,20,,2257064291,22,2257064289,17,,,,2257064931,154,,2257064943,231,50.4,,,,,,,,,,,
2169245547,105,1,1,15,31,9m7z1upwp3svfn611ejq7d36v,1,50.1,50.1,2019-12-02T15:31:50.340Z,2019-12-02T15:31:52Z,2257065493,141,49.1,2257065489,56,Back,2257065495,213,3.2,2257065497,212,13.0,2257065499,279,G,2257065491,140,37.7,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169245565,106,1,1,15,33,9m7z1upwp3svfn611ejq7d36v,1,40.4,49.6,2019-12-02T15:31:52.460Z,2019-12-02T15:31:55Z,2257065583,56,Left,2257065587,141,95.6,2257065593,212,41.6,2257065589,1,,2257065591,213,0.9,2257065585,140,66.5,2257065581,155,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,
