id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value
2154242069,320,40,2,45,59,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2019-09-30T10:33:06.052Z,2019-09-30T10:33:06Z,2181658613,130,5,2181658609,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",2181658607,30,"czz8zqjv03gdbbxiadp90pq6t, djh9uya9vanxsyfgpt1rc4yqx, 8ojm3gdn5n6t8vw7by016uvh1, 7julfat1nytmjyt6ylz8xkh5h, aau5rsq7q1752co1k5awet3h1, an1ovi7c16xed4jqub6oxgclx, 7m31qpkmuh3amb6navttdlvpx, aope7yfid6ez33sha2ip7t04p, akldj20vfqfopuvurujsgtsd1, 1bxa1c4eopzwml9zia9gjnd1x, a1654m0k2rptsqkxj96s955n9, 6cjoh22tb54qmsiqau1uxpc2y, 7djdok1lsff59fqiac317rc2x, 7um4xb0p8zr4o11lsyd9n0hqt, 1gypetmxap01gask7b5bznk5x, 9jq5k7h3itkm7dnb8qw9vqvh1, 9t8eb24gwj56ucggp7x0n0ewa",2181658615,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",2181658617,194,1bxa1c4eopzwml9zia9gjnd1x,2181658611,59,"1, 12, 3, 17, 5, 20, 7, 16, 27, 4, 15, 8, 9, 11, 13, 14, 21",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154242073,321,49,2,46,1,dcdnoyf6kzhj46iyfm7xq43fy,1,34,80.6,2019-09-30T10:33:07.901Z,2019-09-30T10:33:07Z,,,,,,,,,,,,,,,,,,,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,,,,,,
2154242077,322,1,2,46,4,dcdnoyf6kzhj46iyfm7xq43fy,1,56.1,82.4,2019-09-30T10:33:11.086Z,2019-09-30T10:33:30Z,2181658863,210,,2181658677,212,13.0,2181658671,140,64.7,2181658675,213,5.5,2181658669,56,Center,2181658673,141,68.7,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,1,,,,,
2154242079,323,13,2,46,7,dcdnoyf6kzhj46iyfm7xq43fy,1,65.5,67.6,2019-09-30T10:33:13.854Z,2019-09-30T10:33:31Z,2181658877,153,,2181658879,146,92.5,2181658707,20,,2181658687,56,Center,2181658873,103,8.3,2181658683,19,,2181658865,75,,2181658871,102,37.3,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,2181658869,55,322,2181658881,147,2181658685,22,2181658875,215,2181658867,29,,44.9,,,,,,
2154242081,612,52,2,46,10,5rurqie3qt1qav9ir5mkqinn,1,4.3,58.8,2019-09-30T10:33:16.811Z,2019-09-30T10:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154242093,613,1,2,46,14,5rurqie3qt1qav9ir5mkqinn,1,14.4,63.7,2019-09-30T10:33:20.269Z,2019-09-30T10:33:22Z,2181658765,212,9.0,2181658761,141,66.7,2181658771,189,,2181658757,56,Back,2181658755,123,,2181658763,213,0.2,2181658759,140,22.7,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154242101,614,1,2,46,17,5rurqie3qt1qav9ir5mkqinn,1,25.6,68.1,2019-09-30T10:33:23.228Z,2019-09-30T10:33:25Z,2181658805,141,86.0,2181658807,213,1.2,2181658803,140,30.4,2181658813,189,,2181658809,212,13.2,2181658801,56,Back,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242109,615,1,2,46,20,5rurqie3qt1qav9ir5mkqinn,1,34.5,82.7,2019-09-30T10:33:26.860Z,2019-09-30T10:33:28Z,2181658853,140,28.5,2181658855,141,72.9,2181658859,212,9.2,2181658851,56,Back,2181658857,213,4.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154242117,616,1,2,46,22,5rurqie3qt1qav9ir5mkqinn,1,28.5,72.9,2019-09-30T10:33:28.732Z,2019-09-30T10:33:32Z,2181658889,141,93.5,2181658893,212,17.5,2181658885,56,Back,2181658887,140,38.5,2181658891,213,0.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242131,617,1,2,46,26,5rurqie3qt1qav9ir5mkqinn,1,38.5,93.3,2019-09-30T10:33:32.843Z,2019-09-30T10:33:42Z,2181658985,189,,2181658967,213,5.2,2181658963,140,41.0,2181658961,56,Back,2181658965,141,86.8,2181658969,212,5.1,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154242137,618,1,2,46,36,5rurqie3qt1qav9ir5mkqinn,1,40.9,84.5,2019-09-30T10:33:42.571Z,2019-09-30T10:33:43Z,2181659001,141,97.4,2181658997,56,Left,2181659003,213,0.5,2181659005,212,19.0,2181658999,140,56.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242141,619,1,2,46,37,5rurqie3qt1qav9ir5mkqinn,1,57,96.8,2019-09-30T10:33:43.709Z,2019-09-30T10:33:44Z,2181659017,213,3.5,2181659011,56,Back,2181659019,212,16.2,2181659015,141,89.0,2181659013,140,42.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154242151,620,1,2,46,38,5rurqie3qt1qav9ir5mkqinn,1,40.1,85.3,2019-09-30T10:33:44.747Z,2019-09-30T10:33:48Z,2181659067,141,46.6,2181659071,212,31.2,2181659069,213,4.1,2181659063,56,Back,2181659065,140,24.1,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242155,621,1,2,46,42,5rurqie3qt1qav9ir5mkqinn,1,24.1,46.6,2019-09-30T10:33:48.556Z,2019-09-30T10:33:51Z,2181659081,141,33.4,2181659083,213,5.7,2181659077,56,Back,2181659079,140,38.5,2181659085,212,17.6,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154242173,622,1,2,46,45,5rurqie3qt1qav9ir5mkqinn,1,39,32.1,2019-09-30T10:33:51.756Z,2019-09-30T10:33:57Z,2181659177,141,6.1,2181659175,140,44.8,2181659181,212,18.7,2181659179,213,5.0,2181659173,56,Back,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242189,623,1,2,46,51,5rurqie3qt1qav9ir5mkqinn,1,55.3,18.5,2019-09-30T10:33:57.867Z,2019-09-30T10:34:02Z,2181659243,141,26.2,2181659247,212,19.1,2181659245,213,2.9,2181659239,56,Back,2181659241,140,37.8,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154242195,624,1,2,46,56,5rurqie3qt1qav9ir5mkqinn,1,45.1,29.1,2019-09-30T10:34:02.651Z,2019-09-30T10:34:05Z,2181659285,212,20.4,2181659279,140,58.1,2181659281,141,6.8,2181659277,56,Right,2181659283,213,5.4,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242205,625,1,2,46,59,5rurqie3qt1qav9ir5mkqinn,0,63.2,7.4,2019-09-30T10:34:05.131Z,2019-09-30T10:34:08Z,2181659335,213,0.3,2181659329,56,Right,2181659333,141,17.9,2181659331,140,84.5,2181659337,212,23.5,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154242203,324,49,2,47,1,dcdnoyf6kzhj46iyfm7xq43fy,1,12.8,83.3,2019-09-30T10:34:07.837Z,2019-09-30T10:34:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154242217,325,1,2,47,3,dcdnoyf6kzhj46iyfm7xq43fy,0,7.3,89,2019-09-30T10:34:09.095Z,2019-09-30T10:35:33Z,2181659375,56,Back,2181659429,157,,2181659377,140,10.8,2181659383,213,1.2,2181659381,141,100.0,2181659431,1,,2181659385,212,9.1,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154242219,326,5,2,47,4,dcdnoyf6kzhj46iyfm7xq43fy,0,13.2,101.2,2019-09-30T10:34:10.318Z,2019-09-30T11:02:34Z,2181659389,347,,2181659463,233,626,2181659387,56,Back,,,,,,,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154242233,626,5,2,47,4,5rurqie3qt1qav9ir5mkqinn,1,86.8,-1.2,2019-09-30T10:34:10.318Z,2019-09-30T10:34:18Z,2181659451,56,Right,2181659459,233,326,2181659453,347,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154242243,627,1,2,47,12,5rurqie3qt1qav9ir5mkqinn,1,81.2,0,2019-09-30T10:34:18.331Z,2019-09-30T10:34:22Z,2181659525,213,2.7,2181659519,56,Right,2181659523,141,9.5,2181659517,107,,2181659527,212,18.9,2181659521,140,64.8,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154242245,628,1,2,47,16,5rurqie3qt1qav9ir5mkqinn,1,60,14.1,2019-09-30T10:34:22.443Z,2019-09-30T10:34:25Z,2181659541,212,27.7,2181659537,141,53.3,2181659539,213,1.8,2181659533,56,Center,2181659535,140,52.9,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,
2154242259,629,1,2,47,19,5rurqie3qt1qav9ir5mkqinn,1,54,54.8,2019-09-30T10:34:25.355Z,2019-09-30T10:34:30Z,2181659615,141,92.3,2181659619,212,27.5,2181659617,213,1.2,2181659611,56,Left,2181659613,140,63.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242261,630,1,2,47,24,5rurqie3qt1qav9ir5mkqinn,1,64.9,91.8,2019-09-30T10:34:30.891Z,2019-09-30T10:34:31Z,2181659625,140,57.0,2181659629,213,3.6,2181659627,141,85.6,2181659623,56,Left,2181659631,212,9.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154242265,631,1,2,47,25,5rurqie3qt1qav9ir5mkqinn,0,58.4,84.7,2019-09-30T10:34:31.675Z,2019-09-30T10:34:32Z,2181659659,213,4.8,2181659653,56,Center,2181659661,212,14.4,2181659655,140,59.1,2181659657,141,63.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,
2154242267,327,49,2,47,26,dcdnoyf6kzhj46iyfm7xq43fy,1,39.7,27.7,2019-09-30T10:34:32.748Z,2019-09-30T10:34:32Z,,,,,,,,,,,,,,,,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,
2154242273,328,1,2,47,26,dcdnoyf6kzhj46iyfm7xq43fy,1,39.7,27.7,2019-09-30T10:34:33.084Z,2019-09-30T10:34:36Z,2181659687,56,Right,2181659693,213,6.0,2181659695,212,25.6,2181659691,141,17.7,2181659689,140,63.2,,,,,,,,,,akldj20vfqfopuvurujsgtsd1,L. Le Garrec,,,,,,,,,,,,,,,,,,,,
2154242281,329,1,2,47,29,dcdnoyf6kzhj46iyfm7xq43fy,1,62.3,23.6,2019-09-30T10:34:35.965Z,2019-09-30T10:34:37Z,2181659745,140,72.0,2181659751,212,12.6,2181659743,56,Center,2181659747,141,34.5,2181659749,213,0.6,,,,,,,,,,7m31qpkmuh3amb6navttdlvpx,A. Whelan,,,,,,,,,,,,,,,,,,,,
2154242289,330,1,2,47,31,dcdnoyf6kzhj46iyfm7xq43fy,0,72.9,34.2,2019-09-30T10:34:37.804Z,2019-09-30T10:34:40Z,2181659783,56,Center,2181659791,212,17.4,2181659785,140,85.1,2181659789,213,0.7,2181659787,141,51.6,,,,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154242291,632,54,2,47,36,5rurqie3qt1qav9ir5mkqinn,1,12.5,51.2,2019-09-30T10:34:42.205Z,2019-09-30T10:34:42Z,2181659805,232,,,,,,,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154242295,633,52,2,47,37,5rurqie3qt1qav9ir5mkqinn,1,12.5,51.2,2019-09-30T10:34:43.356Z,2019-09-30T10:34:43Z,,,,,,,,,,,,,,,,,,,,,,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154242335,634,1,2,47,47,5rurqie3qt1qav9ir5mkqinn,1,14.2,49.3,2019-09-30T10:34:53.868Z,2019-09-30T10:34:57Z,2181659977,189,,2181659967,140,24.7,2181659965,56,Back,2181659971,213,5.2,2181659973,212,23.8,2181659963,123,,2181659969,141,18.3,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,
2154242339,635,1,2,47,51,5rurqie3qt1qav9ir5mkqinn,1,24.9,18.3,2019-09-30T10:34:57.851Z,2019-09-30T10:34:59Z,2181659993,140,20.9,2181659999,212,13.5,2181659997,213,1.9,2181659995,141,37.1,2181659991,56,Back,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154242343,636,1,2,47,53,5rurqie3qt1qav9ir5mkqinn,1,20.9,37.1,2019-09-30T10:34:59.210Z,2019-09-30T10:35:02Z,2181660015,56,Back,2181660021,213,1.1,2181660017,140,30.9,2181660023,212,25.3,2181660019,141,70.9,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242353,637,1,2,47,56,5rurqie3qt1qav9ir5mkqinn,1,36.8,65.2,2019-09-30T10:35:02.395Z,2019-09-30T10:35:05Z,2181660065,213,5.9,2181660067,212,17.3,2181660061,140,52.0,2181660059,56,Center,2181660063,141,55.2,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242357,638,61,2,47,59,5rurqie3qt1qav9ir5mkqinn,0,52.3,55.4,2019-09-30T10:35:05.099Z,2019-09-30T10:35:05Z,2181660071,56,Center,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154242355,331,49,2,47,59,dcdnoyf6kzhj46iyfm7xq43fy,1,34.8,56.4,2019-09-30T10:35:05.278Z,2019-09-30T10:35:05Z,,,,,,,,,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154242369,332,1,2,48,1,dcdnoyf6kzhj46iyfm7xq43fy,0,30.6,64.8,2019-09-30T10:35:07.148Z,2019-09-30T10:35:08Z,2181660111,212,14.5,2181660109,213,1.0,2181660103,56,Back,2181660105,140,37.6,2181660107,141,83.2,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154242371,639,49,2,48,2,5rurqie3qt1qav9ir5mkqinn,1,60.2,32.1,2019-09-30T10:35:08.779Z,2019-09-30T10:35:08Z,,,,,,,,,,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154242381,640,1,2,48,3,5rurqie3qt1qav9ir5mkqinn,1,61.3,32.7,2019-09-30T10:35:09.307Z,2019-09-30T10:35:12Z,2181660169,212,8.3,2181660167,213,0.6,2181660163,140,68.0,2181660165,141,39.2,2181660161,56,Center,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
2154242391,641,1,2,48,6,5rurqie3qt1qav9ir5mkqinn,0,72.9,36.6,2019-09-30T10:35:12.123Z,2019-09-30T10:35:14Z,2181660217,56,Center,2181660219,140,90.0,2181660223,213,6.2,2181660221,141,34.6,2181660225,212,18.0,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154242395,333,49,2,48,9,dcdnoyf6kzhj46iyfm7xq43fy,1,9,67.8,2019-09-30T10:35:15.095Z,2019-09-30T10:35:20Z,,,,,,,,,,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154242399,334,1,2,48,10,dcdnoyf6kzhj46iyfm7xq43fy,0,9,67.8,2019-09-30T10:35:16.095Z,2019-09-30T10:35:22Z,2181660247,140,22.3,2181660251,213,1.0,2181660245,56,Back,2181660249,141,100.0,2181660253,212,27.1,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154242403,335,5,2,48,10,dcdnoyf6kzhj46iyfm7xq43fy,0,21.6,101.8,2019-09-30T10:35:16.780Z,2019-09-30T11:02:34Z,2181660365,233,642,2181660257,347,,2181660255,56,Back,,,,,,,,,,,,,,,,an1ovi7c16xed4jqub6oxgclx,V. Williams,,,,,,,,,,,,,,,,,,,,
2154242421,642,5,2,48,10,5rurqie3qt1qav9ir5mkqinn,1,78.4,-1.8,2019-09-30T10:35:16.780Z,2019-09-30T10:35:25Z,2181660359,56,Right,2181660361,347,,2181660363,233,335,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154242423,643,1,2,48,19,5rurqie3qt1qav9ir5mkqinn,1,67.6,0,2019-09-30T10:35:25.355Z,2019-09-30T10:35:27Z,2181660377,212,14.2,2181660375,213,2.3,2181660371,140,58.7,2181660373,141,14.0,2181660367,107,,2181660369,56,Right,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154242431,644,1,2,48,21,5rurqie3qt1qav9ir5mkqinn,1,58.5,12.3,2019-09-30T10:35:27.275Z,2019-09-30T10:35:28Z,2181660423,212,8.1,2181660421,213,5.6,2181660419,141,4.7,2181660417,140,64.4,2181660415,56,Right,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242437,645,1,2,48,22,5rurqie3qt1qav9ir5mkqinn,1,62.9,5.6,2019-09-30T10:35:28.411Z,2019-09-30T10:35:30Z,2181660443,141,11.0,2181660441,140,46.1,2181660447,212,18.0,2181660439,56,Back,2181660445,213,2.9,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154242451,646,1,2,48,24,5rurqie3qt1qav9ir5mkqinn,1,45.5,17.6,2019-09-30T10:35:30.843Z,2019-09-30T10:35:34Z,2181660505,140,46.4,2181660507,141,58.8,2181660503,56,Back,2181660511,212,28.0,2181660509,213,1.5,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242457,647,1,2,48,28,5rurqie3qt1qav9ir5mkqinn,1,46.5,56,2019-09-30T10:35:34.347Z,2019-09-30T10:35:37Z,2181660533,140,47.3,2181660531,56,Back,2181660535,141,27.1,2181660539,212,19.7,2181660537,213,4.8,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242467,648,1,2,48,30,5rurqie3qt1qav9ir5mkqinn,1,47.8,29.8,2019-09-30T10:35:36.971Z,2019-09-30T10:35:41Z,2181660569,212,21.3,2181660563,140,51.5,2181660561,56,Center,2181660567,213,1.4,2181660565,141,60.6,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242473,649,1,2,48,34,5rurqie3qt1qav9ir5mkqinn,1,51.5,60.6,2019-09-30T10:35:40.925Z,2019-09-30T10:35:46Z,2181660615,1,,2181660613,141,97.4,2181660607,155,,2181660609,56,Left,2181660619,212,40.4,2181660611,140,81.7,2181660617,213,0.7,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242479,650,1,2,48,39,5rurqie3qt1qav9ir5mkqinn,1,87.2,95.4,2019-09-30T10:35:45.947Z,2019-09-30T10:35:48Z,2181660649,213,3.3,2181660651,212,9.8,2181660645,140,78.0,2181660647,141,92.9,2181660643,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,
2154242481,651,1,2,48,42,5rurqie3qt1qav9ir5mkqinn,0,76.8,80.9,2019-09-30T10:35:48.347Z,2019-09-30T10:35:53Z,2181660659,141,76.1,2181660743,236,,2181660655,56,Center,2181660661,213,5.6,2181660663,212,5.0,2181660657,140,80.4,2181660745,233,336,2181660747,286,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,
2154242497,336,74,2,48,42,dcdnoyf6kzhj46iyfm7xq43fy,1,28.6,25.5,2019-09-30T10:35:48.357Z,2019-09-30T10:47:47Z,2181660729,285,,2181660727,56,Back,2181660749,233,651,,,,,,,,,,,,,,,,djh9uya9vanxsyfgpt1rc4yqx,M. Lundorf,,,,,,,,,,,,,,,,,,,,
2154242515,652,1,2,48,47,5rurqie3qt1qav9ir5mkqinn,1,60.3,72.4,2019-09-30T10:35:53.339Z,2019-09-30T10:35:59Z,2181660795,213,4.4,2181660793,141,40.7,2181660797,212,22.5,2181660791,140,54.0,2181660789,56,Center,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,
2154242525,653,1,2,48,52,5rurqie3qt1qav9ir5mkqinn,1,63.6,36.3,2019-09-30T10:35:58.954Z,2019-09-30T10:36:00Z,2181660839,56,Center,2181660843,141,38.9,2181660841,140,72.7,2181660845,213,0.2,2181660847,212,9.7,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,
2154242531,654,1,2,48,54,5rurqie3qt1qav9ir5mkqinn,1,74.7,36.7,2019-09-30T10:36:00.603Z,2019-09-30T10:36:03Z,2181660873,140,80.5,2181660871,56,Center,2181660875,141,31.2,2181660877,213,5.7,2181660879,212,7.1,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,
2154242535,655,61,2,48,57,5rurqie3qt1qav9ir5mkqinn,0,79.7,32.4,2019-09-30T10:36:03.839Z,2019-09-30T10:36:04Z,2181660883,56,Center,,,,,,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154242533,337,49,2,48,57,dcdnoyf6kzhj46iyfm7xq43fy,1,22.3,68.4,2019-09-30T10:36:04.060Z,2019-09-30T10:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154242541,338,1,2,48,58,dcdnoyf6kzhj46iyfm7xq43fy,1,22.3,68.4,2019-09-30T10:36:04.267Z,2019-09-30T10:36:06Z,2181660919,212,9.0,2181660917,213,2.8,2181660913,140,14.2,2181660911,56,Back,2181660915,141,72.7,,,,,,,,,,1bxa1c4eopzwml9zia9gjnd1x,D. Bowman,,,,,,,,,,,,,,,,,,,,
2154242543,339,1,2,49,0,dcdnoyf6kzhj46iyfm7xq43fy,0,14.9,73.8,2019-09-30T10:36:06.427Z,2019-09-30T10:36:08Z,2181660929,213,0.6,2181660927,141,76.9,2181660931,212,3.9,2181660939,233,656,2181660941,286,,2181660923,56,Back,2181660937,236,,2181660925,140,18.0,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154242545,656,74,2,49,0,5rurqie3qt1qav9ir5mkqinn,1,80.6,25,2019-09-30T10:36:06.437Z,2019-09-30T10:47:47Z,2181660933,56,Center,2181660955,233,339,2181660935,285,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154242559,340,1,2,49,6,dcdnoyf6kzhj46iyfm7xq43fy,1,3,87.1,2019-09-30T10:36:12.875Z,2019-09-30T10:36:14Z,2181661007,140,11.1,2181661013,212,10.5,2181661005,56,Back,2181661011,213,0.6,2181661009,141,96.2,,,,,,,,,,8ojm3gdn5n6t8vw7by016uvh1,F. Gibbons,,,,,,,,,,,,,,,,,,,,
2154242561,341,61,2,49,8,dcdnoyf6kzhj46iyfm7xq43fy,0,11.1,96.2,2019-09-30T10:36:14.412Z,2019-09-30T10:36:14Z,2181661017,56,Back,,,,,,,,,,,,,,,,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,,,,,,
2154242565,342,5,2,49,8,dcdnoyf6kzhj46iyfm7xq43fy,0,17.4,101.5,2019-09-30T10:36:14.810Z,2019-09-30T11:02:35Z,2181661033,56,Back,2181661043,233,657,2181661035,347,,,,,,,,,,,,,,,,,aope7yfid6ez33sha2ip7t04p,E. Brazil,,,,,,,,,,,,,,,,,,,,
2154242567,657,5,2,49,8,5rurqie3qt1qav9ir5mkqinn,1,82.6,-1.5,2019-09-30T10:36:14.810Z,2019-09-30T10:36:16Z,2181661039,347,,2181661041,233,342,2181661037,56,Right,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,
2154242575,658,1,2,49,12,5rurqie3qt1qav9ir5mkqinn,1,78.9,0,2019-09-30T10:36:18.095Z,2019-09-30T10:36:27Z,2181661075,56,Right,2181661083,212,10.6,2181661079,141,4.3,2181661077,140,88.3,2181661081,213,0.4,2181661073,107,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,
