id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId
2157495845,286,1,1,24,52,5rurqie3qt1qav9ir5mkqinn,1,99.5,0.5,2019-10-14T09:52:04.029Z,2019-10-14T09:52:27Z,2198179605,213,2.0,2198179603,141,29.5,2198179595,6,,2198179607,212,21.5,2198179599,56,Center,2198179601,140,91.3,2198179597,155,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157495847,287,61,1,24,56,5rurqie3qt1qav9ir5mkqinn,0,92.1,28.5,2019-10-14T09:52:07.910Z,2019-10-14T09:52:08Z,2198179611,56,Center,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
2157495853,231,1,1,24,59,spi3g782q7m4evjxn1sv6cfa,1,5.1,66.3,2019-10-14T09:52:10.661Z,2019-10-14T09:52:11Z,2198179641,212,8.4,2198179637,141,69.1,2198179635,140,12.9,2198179633,56,Back,2198179639,213,0.2,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157495855,232,49,1,25,0,spi3g782q7m4evjxn1sv6cfa,1,12.9,69.1,2019-10-14T09:52:11.557Z,2019-10-14T09:52:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157495859,288,45,1,25,1,5rurqie3qt1qav9ir5mkqinn,0,76.1,27.1,2019-10-14T09:52:12.956Z,2019-10-14T10:14:58Z,2198179659,56,Center,2198179707,233,233,2198179661,286,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157495863,233,3,1,25,1,spi3g782q7m4evjxn1sv6cfa,1,23.9,72.9,2019-10-14T09:52:12.966Z,2019-10-14T09:52:14Z,2198179677,285,,2198179693,233,288,2198179675,56,Back,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157495871,234,3,1,25,2,spi3g782q7m4evjxn1sv6cfa,0,27.2,83,2019-10-14T09:52:14.276Z,2019-10-14T09:52:17Z,2198179713,285,,2198179711,56,Back,2198179741,233,289,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157495875,289,7,1,25,2,5rurqie3qt1qav9ir5mkqinn,1,72.8,17,2019-10-14T09:52:14.286Z,2019-10-14T09:52:17Z,2198179723,233,234,2198179721,286,,2198179719,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157495877,290,49,1,25,5,5rurqie3qt1qav9ir5mkqinn,1,75.3,20.1,2019-10-14T09:52:16.766Z,2019-10-14T09:52:17Z,,,,,,,,,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
2157495893,291,1,1,25,5,5rurqie3qt1qav9ir5mkqinn,1,75.3,20.1,2019-10-14T09:52:16.958Z,2019-10-14T09:52:20Z,2198179797,141,13.2,2198179793,56,Right,2198179799,213,5.6,2198179801,212,7.3,2198179795,140,80.6,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
2157495913,292,1,1,25,9,5rurqie3qt1qav9ir5mkqinn,1,83,11.3,2019-10-14T09:52:20.734Z,2019-10-14T09:52:24Z,2198179855,140,71.2,2198179861,212,13.7,2198179859,213,2.7,2198179857,141,20.0,2198179853,56,Right,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157495931,293,1,1,25,12,5rurqie3qt1qav9ir5mkqinn,1,71.2,20,2019-10-14T09:52:24.326Z,2019-10-14T09:52:27Z,2198179939,212,7.7,2198179937,213,1.4,2198179931,56,Center,2198179935,141,31.3,2198179933,140,72.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2157495941,294,1,1,25,17,5rurqie3qt1qav9ir5mkqinn,1,69.6,29.2,2019-10-14T09:52:28.614Z,2019-10-14T09:52:30Z,2198179979,212,17.4,2198179973,140,63.5,2198179977,213,1.9,2198179975,141,53.0,2198179971,56,Center,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157495945,295,1,1,25,19,5rurqie3qt1qav9ir5mkqinn,1,63.7,54.6,2019-10-14T09:52:30.685Z,2019-10-14T09:52:32Z,2198179999,140,74.9,2198180003,213,0.7,2198180005,212,15.7,2198180001,141,70.0,2198179997,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
2157495947,296,1,1,25,20,5rurqie3qt1qav9ir5mkqinn,0,74.9,70,2019-10-14T09:52:31.433Z,2019-10-14T09:53:46Z,2198180017,141,75.0,2198180013,56,Center,2198180011,168,,2198180015,140,77.9,2198180021,212,4.6,2198180019,213,0.8,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,
2157495951,235,8,1,25,21,spi3g782q7m4evjxn1sv6cfa,1,23.2,18.2,2019-10-14T09:52:32.433Z,2019-10-14T09:53:51Z,2198180037,56,Back,,,,,,,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,
2157495955,236,49,1,25,21,spi3g782q7m4evjxn1sv6cfa,1,32.4,20.6,2019-10-14T09:52:32.433Z,2019-10-14T09:52:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,
2157495957,237,1,1,25,22,spi3g782q7m4evjxn1sv6cfa,1,32.4,20.6,2019-10-14T09:52:34.117Z,2019-10-14T09:52:35Z,2198180049,212,7.6,2198180047,213,5.5,2198180043,140,37.4,2198180041,56,Back,2198180045,141,12.5,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,
2157495959,238,1,1,25,23,spi3g782q7m4evjxn1sv6cfa,0,41.6,13.7,2019-10-14T09:52:35.212Z,2019-10-14T09:52:37Z,2198180059,213,1.1,2198180055,140,46.0,2198180061,212,9.3,2198180053,56,Back,2198180057,141,25.6,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,
2157495961,297,8,1,25,26,5rurqie3qt1qav9ir5mkqinn,1,55.3,78.1,2019-10-14T09:52:37.830Z,2019-10-14T09:52:37Z,2198180063,56,Center,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2157495963,298,49,1,25,27,5rurqie3qt1qav9ir5mkqinn,1,37,73.9,2019-10-14T09:52:38.910Z,2019-10-14T09:52:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157495967,299,1,1,25,27,5rurqie3qt1qav9ir5mkqinn,1,37,73.9,2019-10-14T09:52:39.022Z,2019-10-14T09:52:41Z,2198180081,141,63.0,2198180083,213,5.3,2198180079,140,42.2,2198180085,212,9.2,2198180077,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157495971,300,1,1,25,29,5rurqie3qt1qav9ir5mkqinn,1,41.8,58.4,2019-10-14T09:52:40.926Z,2019-10-14T09:52:45Z,2198180109,212,28.6,2198180107,213,4.8,2198180103,140,43.8,2198180105,141,16.4,2198180101,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
2157495973,301,1,1,25,33,5rurqie3qt1qav9ir5mkqinn,1,47,14.6,2019-10-14T09:52:45.141Z,2019-10-14T09:52:47Z,2198180117,141,3.4,2198180115,140,62.6,2198180113,56,Right,2198180119,213,5.8,2198180121,212,18.1,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157495975,302,1,1,25,36,5rurqie3qt1qav9ir5mkqinn,0,62.6,3.4,2019-10-14T09:52:47.694Z,2019-10-14T09:52:48Z,2198180129,141,7.1,2198180125,56,Right,2198180133,212,5.1,2198180131,213,0.5,2198180127,140,66.8,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157495977,239,61,1,25,36,spi3g782q7m4evjxn1sv6cfa,1,29.7,97.2,2019-10-14T09:52:48.101Z,2019-10-14T09:52:48Z,2198180135,56,Back,,,,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157495983,240,5,1,25,37,spi3g782q7m4evjxn1sv6cfa,0,39.3,101.6,2019-10-14T09:52:48.949Z,2019-10-14T09:53:06Z,2198180163,56,Back,2198180165,347,,2198180287,233,303,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,
2157496007,303,5,1,25,37,5rurqie3qt1qav9ir5mkqinn,1,60.7,-1.6,2019-10-14T09:52:48.949Z,2019-10-14T09:54:25Z,2198180269,56,Right,2198180285,233,240,2198180271,347,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,
2157496021,304,1,1,25,53,5rurqie3qt1qav9ir5mkqinn,1,61.4,0,2019-10-14T09:53:05.310Z,2019-10-14T09:53:10Z,2198180325,213,2.9,2198180321,141,7.6,2198180323,1,,2198180317,56,Back,2198180327,212,24.6,2198180315,107,,2198180319,140,38.7,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157496033,305,1,1,25,58,5rurqie3qt1qav9ir5mkqinn,1,38.2,12.8,2019-10-14T09:53:10.318Z,2019-10-14T09:53:15Z,2198180397,213,1.6,2198180395,141,53.3,2198180391,56,Back,2198180393,140,37.4,2198180399,212,27.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157496037,306,1,1,26,4,5rurqie3qt1qav9ir5mkqinn,1,51.3,59,2019-10-14T09:53:15.829Z,2019-10-14T09:53:17Z,2198180421,141,58.2,2198180417,56,Back,2198180419,140,43.9,2198180423,213,3.2,2198180425,212,7.8,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496047,307,1,1,26,5,5rurqie3qt1qav9ir5mkqinn,1,43.9,58.2,2019-10-14T09:53:17.374Z,2019-10-14T09:53:23Z,2198180485,213,1.5,2198180481,140,46.2,2198180483,141,91.1,2198180487,212,22.5,2198180479,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
2157496059,308,1,1,26,13,5rurqie3qt1qav9ir5mkqinn,1,44.9,87.5,2019-10-14T09:53:24.582Z,2019-10-14T09:53:27Z,2198180537,140,32.5,2198180539,141,67.5,2198180543,212,18.8,2198180535,56,Back,2198180541,213,3.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2157496065,309,1,1,26,15,5rurqie3qt1qav9ir5mkqinn,1,35.4,64.3,2019-10-14T09:53:27.190Z,2019-10-14T09:53:32Z,2198180585,212,25.2,2198180577,56,Back,2198180583,213,4.8,2198180579,140,37.4,2198180581,141,27.4,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496079,310,1,1,26,20,5rurqie3qt1qav9ir5mkqinn,1,47.3,29.8,2019-10-14T09:53:31.990Z,2019-10-14T09:53:34Z,2198180655,141,2.2,2198180659,212,23.9,2198180657,213,5.4,2198180653,140,61.4,2198180651,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157496093,311,1,1,26,22,5rurqie3qt1qav9ir5mkqinn,0,65.4,2.3,2019-10-14T09:53:34.414Z,2019-10-14T09:53:38Z,2198180709,212,33.4,2198180703,141,24.3,2198180699,56,Center,2198180705,1,,2198180707,213,0.5,2198180701,140,93.8,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157496091,241,52,1,26,26,spi3g782q7m4evjxn1sv6cfa,1,5.4,76,2019-10-14T09:53:38.101Z,2019-10-14T09:53:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157496103,242,1,1,26,27,spi3g782q7m4evjxn1sv6cfa,1,5.5,75.3,2019-10-14T09:53:39.238Z,2019-10-14T09:53:43Z,2198180765,212,22.6,2198180755,123,,2198180763,213,5.2,2198180757,56,Back,2198180761,141,46.0,2198180759,140,15.6,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157496105,243,1,1,26,32,spi3g782q7m4evjxn1sv6cfa,1,21.9,31.6,2019-10-14T09:53:43.894Z,2019-10-14T09:53:45Z,2198180775,213,4.8,2198180769,56,Back,2198180777,212,11.2,2198180771,140,22.3,2198180773,141,15.2,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,
2157496109,244,1,1,26,34,spi3g782q7m4evjxn1sv6cfa,1,22.3,15.2,2019-10-14T09:53:45.589Z,2019-10-14T09:53:51Z,2198180793,56,Back,2198180799,213,2.5,2198180797,141,40.1,2198180795,140,2.2,2198180801,212,27.1,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,
2157496117,245,1,1,26,39,spi3g782q7m4evjxn1sv6cfa,0,1.1,38.5,2019-10-14T09:53:51.111Z,2019-10-14T09:53:54Z,2198180849,213,4.8,2198180851,212,27.0,2198180845,140,3.3,2198180847,141,0.0,2198180843,56,Back,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157496119,246,5,1,26,42,spi3g782q7m4evjxn1sv6cfa,0,4.6,-1.4,2019-10-14T09:53:54.256Z,2019-10-14T09:54:26Z,2198180853,56,Back,2198180855,347,,2198181185,233,312,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157496137,312,5,1,26,42,5rurqie3qt1qav9ir5mkqinn,1,95.4,101.4,2019-10-14T09:53:54.256Z,2019-10-14T09:54:25Z,2198180971,347,,2198181183,233,246,2198180969,56,Left,,,,,,,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,
2157496139,313,1,1,27,0,5rurqie3qt1qav9ir5mkqinn,1,94,100,2019-10-14T09:54:12.357Z,2019-10-14T09:54:13Z,2198180983,213,4.3,2198180977,56,Left,2198180975,107,,2198180981,141,83.9,2198180979,140,89.4,2198180985,212,13.2,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,
2157496143,314,1,1,27,1,5rurqie3qt1qav9ir5mkqinn,1,89.4,83.9,2019-10-14T09:54:13.429Z,2019-10-14T09:54:14Z,2198181001,140,90.3,2198181003,141,95.1,2198181005,213,1.4,2198181007,212,7.7,2198180999,56,Left,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,
2157496147,315,1,1,27,2,5rurqie3qt1qav9ir5mkqinn,1,90.3,95.1,2019-10-14T09:54:14.182Z,2019-10-14T09:54:14Z,2198181011,56,Left,2198181013,140,84.9,2198181019,212,5.7,2198181015,141,95.9,2198181017,213,3.0,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,
2157496153,316,1,1,27,3,5rurqie3qt1qav9ir5mkqinn,1,84.9,95.9,2019-10-14T09:54:14.758Z,2019-10-14T09:54:16Z,2198181047,213,4.7,2198181045,141,77.9,2198181049,212,12.2,2198181043,140,84.7,2198181041,56,Center,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,
2157496157,317,1,1,27,4,5rurqie3qt1qav9ir5mkqinn,0,82.8,79.4,2019-10-14T09:54:16.358Z,2019-10-14T09:54:18Z,2198181083,286,,2198181073,212,2.2,2198181081,233,247,2198181069,141,79.9,2198181079,236,,2198181071,213,0.2,2198181067,140,84.9,2198181065,56,Left,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
2157496159,247,74,1,27,4,spi3g782q7m4evjxn1sv6cfa,1,13,26.5,2019-10-14T09:54:16.368Z,2019-10-14T10:35:47Z,2198181087,233,317,2198181077,285,,2198181075,56,Back,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157496163,248,49,1,27,7,spi3g782q7m4evjxn1sv6cfa,1,13.6,25.3,2019-10-14T09:54:19.206Z,2019-10-14T09:54:19Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157496165,249,1,1,27,8,spi3g782q7m4evjxn1sv6cfa,1,13.6,25.3,2019-10-14T09:54:19.718Z,2019-10-14T09:54:22Z,2198181099,56,Back,2198181103,141,37.6,2198181107,212,15.8,2198181105,213,2.6,2198181101,140,0.8,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,
2157496177,250,1,1,27,10,spi3g782q7m4evjxn1sv6cfa,0,0.8,37.6,2019-10-14T09:54:21.958Z,2019-10-14T09:54:25Z,2198181173,140,34.6,2198181181,212,42.5,2198181175,141,3.2,2198181177,1,,2198181171,56,Back,2198181179,213,5.7,2198181169,157,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,
2157496181,318,1,1,27,13,5rurqie3qt1qav9ir5mkqinn,0,70.9,96.5,2019-10-14T09:54:25.349Z,2019-10-14T09:54:26Z,2198181203,213,6.2,2198181205,212,13.3,2198181193,56,Left,2198181195,140,83.5,2198181199,141,95.1,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496197,251,1,1,27,17,spi3g782q7m4evjxn1sv6cfa,1,12.7,6.4,2019-10-14T09:54:28.902Z,2019-10-14T09:54:30Z,2198181279,140,6.6,2198181285,212,6.4,2198181281,141,7.4,2198181277,56,Back,2198181283,213,3.0,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,
2157496211,252,1,1,27,19,spi3g782q7m4evjxn1sv6cfa,0,6.7,7.4,2019-10-14T09:54:30.455Z,2019-10-14T09:54:37Z,2198181327,56,Center,2198181337,212,85.7,2198181335,213,0.1,2198181331,141,25.2,2198181329,140,87.5,2198181333,1,,2198181325,157,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,
2157496215,319,52,1,27,25,5rurqie3qt1qav9ir5mkqinn,1,14,71.1,2019-10-14T09:54:36.501Z,2019-10-14T09:54:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157496231,320,1,1,27,26,5rurqie3qt1qav9ir5mkqinn,1,15.4,64.5,2019-10-14T09:54:37.567Z,2019-10-14T09:54:41Z,2198181421,212,20.9,2198181415,140,23.3,2198181419,213,5.1,2198181413,56,Back,2198181411,123,,2198181417,141,36.3,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157496237,321,1,1,27,30,5rurqie3qt1qav9ir5mkqinn,1,23.6,33.3,2019-10-14T09:54:41.838Z,2019-10-14T09:54:45Z,2198181453,56,Back,2198181461,212,21.0,2198181459,213,2.0,2198181457,141,61.4,2198181455,140,15.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157496241,322,1,1,27,34,5rurqie3qt1qav9ir5mkqinn,1,15.2,61.4,2019-10-14T09:54:45.719Z,2019-10-14T09:54:47Z,2198181481,140,21.9,2198181479,56,Back,2198181483,141,76.6,2198181487,212,12.5,2198181485,213,1.0,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157496247,323,1,1,27,35,5rurqie3qt1qav9ir5mkqinn,1,21.9,76.6,2019-10-14T09:54:47.047Z,2019-10-14T09:54:49Z,2198181535,213,4.3,2198181531,140,15.7,2198181529,56,Back,2198181537,212,16.9,2198181533,141,53.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496255,324,1,1,27,37,5rurqie3qt1qav9ir5mkqinn,1,15.1,50.7,2019-10-14T09:54:49.207Z,2019-10-14T09:54:53Z,2198181581,140,22.5,2198181583,141,77.6,2198181579,56,Back,2198181587,212,19.9,2198181585,213,1.2,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,
2157496265,325,1,1,27,41,5rurqie3qt1qav9ir5mkqinn,1,21.7,75,2019-10-14T09:54:52.968Z,2019-10-14T09:54:57Z,2198181653,212,44.0,2198181647,141,10.3,2198181645,140,20.1,2198181649,1,,2198181641,196,,2198181651,213,4.7,2198181643,56,Back,2198181639,155,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496269,326,1,1,27,46,5rurqie3qt1qav9ir5mkqinn,1,24.9,17.6,2019-10-14T09:54:57.831Z,2019-10-14T09:54:58Z,2198181675,141,36.1,2198181671,56,Back,2198181673,140,29.4,2198181677,213,1.2,2198181679,212,13.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,
2157496271,327,61,1,27,47,5rurqie3qt1qav9ir5mkqinn,0,29.4,36.1,2019-10-14T09:54:58.878Z,2019-10-14T09:54:59Z,2198181683,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,
2157496273,253,49,1,27,48,spi3g782q7m4evjxn1sv6cfa,1,62.6,67.6,2019-10-14T09:54:59.638Z,2019-10-14T09:54:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157496279,254,1,1,27,49,spi3g782q7m4evjxn1sv6cfa,1,65.6,61.7,2019-10-14T09:55:01.110Z,2019-10-14T09:55:03Z,2198181703,141,36.6,2198181701,140,72.0,2198181705,213,5.1,2198181707,212,18.3,2198181699,56,Center,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,
2157496283,255,1,1,27,52,spi3g782q7m4evjxn1sv6cfa,0,73,47,2019-10-14T09:55:03.845Z,2019-10-14T09:55:04Z,2198181731,212,13.3,2198181723,56,Center,2198181729,213,6.0,2198181727,141,41.0,2198181725,140,85.1,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,
2157496285,328,49,1,27,53,5rurqie3qt1qav9ir5mkqinn,1,15.9,62.6,2019-10-14T09:55:05.127Z,2019-10-14T09:55:05Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496293,329,1,1,27,53,5rurqie3qt1qav9ir5mkqinn,1,15.9,62.6,2019-10-14T09:55:05.341Z,2019-10-14T09:55:07Z,2198181779,141,88.7,2198181783,212,18.4,2198181781,213,1.3,2198181777,140,20.4,2198181775,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496311,330,1,1,27,56,5rurqie3qt1qav9ir5mkqinn,1,20.4,88.7,2019-10-14T09:55:07.815Z,2019-10-14T09:55:11Z,2198181869,140,5.8,2198181875,213,3.6,2198181871,141,77.0,2198181879,212,17.3,2198181865,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
2157496325,331,1,1,28,0,5rurqie3qt1qav9ir5mkqinn,1,7.6,82.4,2019-10-14T09:55:11.727Z,2019-10-14T09:55:13Z,2198181935,213,0.9,2198181931,140,14.4,2198181929,56,Back,2198181937,212,11.6,2198181933,141,95.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,
2157496351,332,1,1,28,2,5rurqie3qt1qav9ir5mkqinn,1,13.2,94.7,2019-10-14T09:55:13.655Z,2019-10-14T09:55:18Z,2198182039,140,19.7,2198182041,141,77.0,2198182043,213,5.2,2198182045,212,13.8,2198182037,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,
