id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2791149341,246,5,1,23,57,36tr17foeaf9ejjmt2txuoy3y,1,-1.4,61.8,2025-03-23T14:54:36.480Z,2025-03-23T14:58:50Z,5597180685,56,Back,5597180689,233,227,5597180687,346,,,,,,,,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149363,247,1,1,24,18,36tr17foeaf9ejjmt2txuoy3y,1,4.8,58.5,2025-03-23T14:54:56.711Z,2025-03-23T14:54:58Z,5597180863,213,0.79,5597180859,141,76.6,5597180853,124,,5597180855,56,Back,5597180867,237,,5597180861,212,17.3,5597180857,140,16.4,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149367,248,1,1,24,19,36tr17foeaf9ejjmt2txuoy3y,1,17.5,76.6,2025-03-23T14:54:58.295Z,2025-03-23T14:54:59Z,5597180881,56,Back,5597180887,212,12.9,5597180885,141,76.3,5597180889,213,6.27,5597180883,140,29.8,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149371,249,1,1,24,21,36tr17foeaf9ejjmt2txuoy3y,1,29.9,76.1,2025-03-23T14:54:59.766Z,2025-03-23T14:55:01Z,5597180911,212,22.7,5597180907,140,8.5,5597180905,56,Back,5597180913,213,3.29,5597180909,141,71.1,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149377,250,1,1,24,23,36tr17foeaf9ejjmt2txuoy3y,1,8.5,71.1,2025-03-23T14:55:01.542Z,2025-03-23T14:55:06Z,5597180939,140,36.5,5597180943,212,29.4,5597180945,213,0.04,5597180937,56,Back,5597180947,1,,5597180941,141,73.0,5597180935,157,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149381,251,1,1,24,25,36tr17foeaf9ejjmt2txuoy3y,1,36.5,73,2025-03-23T14:55:03.943Z,2025-03-23T14:55:19Z,5597180967,56,Back,5597180973,212,18.1,5597180965,168,,5597180975,213,0.68,5597180969,140,49.9,5597180971,141,89.7,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149385,252,1,1,24,27,36tr17foeaf9ejjmt2txuoy3y,1,48.6,91.2,2025-03-23T14:55:06.087Z,2025-03-23T14:55:42Z,5597180995,141,96.9,5597180997,212,6.9,5597180999,213,2.54,5597180991,56,Back,5597180993,140,43.2,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149389,253,1,1,24,28,36tr17foeaf9ejjmt2txuoy3y,0,41.6,97.7,2025-03-23T14:55:07.272Z,2025-03-23T14:55:23Z,5597181023,212,25.0,5597181021,141,100.0,5597181015,155,,5597181019,140,65.3,5597181017,56,Left,5597181025,213,0.11,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149393,228,5,1,24,31,spi3g782q7m4evjxn1sv6cfa,1,36.4,-1.6,2025-03-23T14:55:10.457Z,2025-03-23T14:58:50Z,5597181035,233,254,5597181033,347,,5597181031,56,Back,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149391,254,5,1,24,31,36tr17foeaf9ejjmt2txuoy3y,0,63.6,101.6,2025-03-23T14:55:10.457Z,2025-03-23T14:55:13Z,5597181027,56,Left,5597181041,233,228,5597181029,347,,,,,,,,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149419,229,1,1,24,51,spi3g782q7m4evjxn1sv6cfa,1,38.3,0,2025-03-23T14:55:30.303Z,2025-03-23T14:55:31Z,5597181199,213,2.39,5597181193,140,26.8,5597181189,107,,5597181195,141,14.9,5597181203,189,,5597181191,56,Back,5597181197,212,16.5,,,,ehmzgi988h8g6rgekp3qivkr9,A. Lawrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149423,230,1,1,24,53,spi3g782q7m4evjxn1sv6cfa,1,26.8,14.9,2025-03-23T14:55:31.823Z,2025-03-23T14:55:52Z,5597181209,141,48.1,5597181213,213,2.00,5597181429,189,,5597181205,56,Back,5597181207,140,16.9,5597181211,212,24.9,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149425,231,1,1,24,54,spi3g782q7m4evjxn1sv6cfa,1,16.9,48.1,2025-03-23T14:55:32.815Z,2025-03-23T14:55:53Z,5597181243,212,13.3,5597181241,141,28.9,5597181431,189,,5597181237,56,Back,5597181239,140,19.3,5597181245,213,4.90,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149427,232,1,1,24,55,spi3g782q7m4evjxn1sv6cfa,1,19.3,28.9,2025-03-23T14:55:33.583Z,2025-03-23T14:55:34Z,5597181261,141,50.3,5597181263,212,14.6,5597181257,56,Back,5597181265,213,1.68,5597181259,140,17.8,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149429,233,1,1,24,55,spi3g782q7m4evjxn1sv6cfa,1,17.8,50.3,2025-03-23T14:55:34.223Z,2025-03-23T14:55:34Z,5597181271,140,32.3,5597181277,213,0.03,5597181275,212,15.2,5597181269,56,Back,5597181273,141,50.9,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149431,234,1,1,24,56,spi3g782q7m4evjxn1sv6cfa,1,32.3,50.9,2025-03-23T14:55:34.799Z,2025-03-23T14:56:16Z,5597181295,212,19.4,5597181697,156,,5597181297,213,2.01,5597181291,140,24.5,5597181289,56,Back,5597181293,141,76.7,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149433,235,1,1,24,58,spi3g782q7m4evjxn1sv6cfa,1,33.9,73.5,2025-03-23T14:55:37.455Z,2025-03-23T14:55:38Z,5597181309,141,91.5,5597181313,213,1.94,5597181307,140,29.4,5597181311,212,13.1,5597181305,56,Back,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149437,236,1,1,24,59,spi3g782q7m4evjxn1sv6cfa,1,29.4,91.5,2025-03-23T14:55:38.415Z,2025-03-23T14:55:47Z,5597181351,140,12.0,5597181357,213,3.75,5597181355,212,22.3,5597181353,141,72.6,5597181349,56,Back,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149445,237,1,1,25,8,spi3g782q7m4evjxn1sv6cfa,0,13,72.3,2025-03-23T14:55:46.990Z,2025-03-23T14:55:49Z,5597181387,141,77.9,5597181391,213,0.08,5597181381,155,,5597181385,140,57.7,5597181393,1,,5597181389,212,47.1,5597181383,56,Center,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149449,255,44,1,25,9,36tr17foeaf9ejjmt2txuoy3y,1,43.7,20.5,2025-03-23T14:55:48.366Z,2025-03-23T15:28:02Z,5597181421,233,238,5597181403,285,,5597181401,56,Back,,,,,,,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149447,238,44,1,25,9,spi3g782q7m4evjxn1sv6cfa,0,56.3,79.5,2025-03-23T14:55:48.367Z,2025-03-23T15:28:02Z,5597181425,233,255,5597181399,286,,5597181397,56,Left,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149453,256,61,1,25,10,36tr17foeaf9ejjmt2txuoy3y,1,46.1,17.9,2025-03-23T14:55:48.695Z,2025-03-23T14:56:06Z,5597181419,56,Back,,,,,,,,,,,,,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149455,257,49,1,25,13,36tr17foeaf9ejjmt2txuoy3y,1,34.9,39.8,2025-03-23T14:55:52.151Z,2025-03-23T14:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149463,258,1,1,25,15,36tr17foeaf9ejjmt2txuoy3y,1,33.9,53.7,2025-03-23T14:55:54.055Z,2025-03-23T14:55:55Z,5597181479,212,13.9,5597181473,56,Back,5597181477,141,49.6,5597181481,213,3.34,5597181475,140,20.9,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149479,259,1,1,25,17,36tr17foeaf9ejjmt2txuoy3y,1,21.2,49.6,2025-03-23T14:55:55.847Z,2025-03-23T14:56:00Z,5597181563,56,Back,5597181569,212,11.0,5597181571,213,0.03,5597181567,141,50.1,5597181565,140,31.7,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149495,260,1,1,25,21,36tr17foeaf9ejjmt2txuoy3y,1,32.5,56.9,2025-03-23T14:56:00.359Z,2025-03-23T14:56:06Z,5597181651,213,4.66,5597181645,140,31.2,5597181647,141,17.7,5597181649,212,26.7,5597181643,56,Back,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149499,261,1,1,25,28,36tr17foeaf9ejjmt2txuoy3y,1,37.8,10,2025-03-23T14:56:07.127Z,2025-03-23T14:56:08Z,5597181663,141,3.2,5597181659,56,Right,5597181667,213,6.09,5597181661,140,60.0,5597181665,212,23.8,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149503,262,1,1,25,29,36tr17foeaf9ejjmt2txuoy3y,0,60.3,4.3,2025-03-23T14:56:08.471Z,2025-03-23T14:56:42Z,5597181679,141,3.7,5597181851,286,,5597181845,236,,5597181683,213,6.09,5597181847,233,239,5597181677,140,62.3,5597181675,56,Right,5597181681,212,2.1,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149509,239,74,1,25,29,spi3g782q7m4evjxn1sv6cfa,1,38.6,98.1,2025-03-23T14:56:08.472Z,2025-03-23T15:00:43Z,5597181713,56,Back,5597181853,233,262,5597181805,285,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149513,240,5,1,25,31,spi3g782q7m4evjxn1sv6cfa,0,38.1,101.6,2025-03-23T14:56:10.199Z,2025-03-23T14:58:51Z,5597181719,56,Back,5597181727,233,263,5597181721,347,,,,,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149507,263,5,1,25,31,36tr17foeaf9ejjmt2txuoy3y,1,61.9,-1.6,2025-03-23T14:56:10.199Z,2025-03-23T14:58:50Z,5597181723,233,240,5597181711,347,,5597181709,56,Right,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149533,264,1,1,25,51,36tr17foeaf9ejjmt2txuoy3y,1,67.1,0,2025-03-23T14:56:29.495Z,2025-03-23T14:56:31Z,5597181813,141,11.1,5597181809,56,Right,5597181807,107,,5597181817,213,1.40,5597181811,140,68.5,5597181815,212,8.8,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149535,265,1,1,25,53,36tr17foeaf9ejjmt2txuoy3y,1,65.4,10.1,2025-03-23T14:56:31.847Z,2025-03-23T14:56:33Z,5597181821,56,Right,5597181827,212,5.4,5597181825,141,2.5,5597181829,213,4.40,5597181823,140,63.8,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149537,266,1,1,25,54,36tr17foeaf9ejjmt2txuoy3y,1,63.8,2.5,2025-03-23T14:56:32.887Z,2025-03-23T14:56:36Z,5597181863,212,22.5,5597181861,141,6.1,5597181857,56,Back,5597181865,213,3.03,5597181859,140,42.5,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149541,267,1,1,25,57,36tr17foeaf9ejjmt2txuoy3y,1,42.3,7.1,2025-03-23T14:56:36.199Z,2025-03-23T14:56:40Z,5597181905,140,25.4,5597181911,213,2.40,5597181907,141,31.2,5597181903,56,Back,5597181909,212,24.2,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149547,268,1,1,26,2,36tr17foeaf9ejjmt2txuoy3y,1,25.6,33.7,2025-03-23T14:56:40.488Z,2025-03-23T14:56:44Z,5597181945,140,48.7,5597181951,213,1.04,5597181941,196,,5597181947,141,94.5,5597181939,155,,5597181953,1,,5597181949,212,47.9,5597181943,56,Back,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149551,269,1,1,26,5,36tr17foeaf9ejjmt2txuoy3y,1,45.8,94.7,2025-03-23T14:56:44.407Z,2025-03-23T14:56:47Z,5597181977,212,17.4,5597181979,213,3.67,5597181971,56,Back,5597181973,140,31.5,5597181975,141,81.8,,,,,,,,,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149557,270,1,1,26,8,36tr17foeaf9ejjmt2txuoy3y,1,30.4,77,2025-03-23T14:56:47.399Z,2025-03-23T14:56:53Z,5597182017,1,,5597182007,56,Back,5597182011,141,26.2,5597182015,213,4.77,5597182013,212,34.6,5597182009,140,32.3,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149561,271,1,1,26,15,36tr17foeaf9ejjmt2txuoy3y,1,52.3,24.4,2025-03-23T14:56:53.559Z,2025-03-23T14:56:57Z,5597182041,141,3.7,5597182043,212,19.9,5597182037,56,Right,5597182039,140,65.7,5597182045,213,5.50,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149571,272,1,1,26,18,36tr17foeaf9ejjmt2txuoy3y,1,65.3,5.5,2025-03-23T14:56:57.271Z,2025-03-23T14:57:01Z,5597182087,141,11.1,5597182091,213,2.87,5597182085,140,52.1,5597182083,56,Right,5597182089,212,14.4,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149573,273,1,1,26,22,36tr17foeaf9ejjmt2txuoy3y,0,44.3,4,2025-03-23T14:57:01.208Z,2025-03-23T14:57:02Z,5597182101,212,1.6,5597182111,233,241,5597182115,286,,5597182099,141,4.4,5597182095,56,Back,5597182103,213,2.97,5597182109,236,,5597182097,140,42.8,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149575,241,74,1,26,22,spi3g782q7m4evjxn1sv6cfa,1,61.5,94.2,2025-03-23T14:57:01.209Z,2025-03-23T15:00:43Z,5597182117,233,273,5597182107,285,,5597182105,56,Left,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149579,242,5,1,26,24,spi3g782q7m4evjxn1sv6cfa,0,60,101.6,2025-03-23T14:57:02.711Z,2025-03-23T14:58:51Z,5597182139,56,Left,5597182155,233,274,5597182141,347,,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149583,274,5,1,26,24,36tr17foeaf9ejjmt2txuoy3y,1,40,-1.6,2025-03-23T14:57:02.711Z,2025-03-23T14:57:05Z,5597182147,347,,5597182149,233,242,5597182145,56,Back,,,,,,,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149611,275,1,1,26,48,36tr17foeaf9ejjmt2txuoy3y,1,42,0,2025-03-23T14:57:27.383Z,2025-03-23T14:57:29Z,5597182297,140,47.5,5597182301,212,8.6,5597182295,56,Back,5597182293,107,,5597182299,141,7.3,5597182303,213,0.83,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149615,276,61,1,26,51,36tr17foeaf9ejjmt2txuoy3y,0,47.5,7.3,2025-03-23T14:57:29.526Z,2025-03-23T14:57:29Z,5597182321,56,Back,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149619,243,5,1,26,52,spi3g782q7m4evjxn1sv6cfa,1,47.4,101.1,2025-03-23T14:57:30.751Z,2025-03-23T14:58:51Z,5597182345,233,277,5597182333,56,Back,5597182335,347,,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149621,277,5,1,26,52,36tr17foeaf9ejjmt2txuoy3y,0,52.6,-1.1,2025-03-23T14:57:30.751Z,2025-03-23T14:58:51Z,5597182341,347,,5597182349,233,243,5597182339,56,Right,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149633,244,1,1,26,56,spi3g782q7m4evjxn1sv6cfa,1,52.1,100,2025-03-23T14:57:34.831Z,2025-03-23T14:57:36Z,5597182401,140,73.7,5597182407,213,5.92,5597182405,212,24.3,5597182397,107,,5597182403,141,88.9,5597182409,1,,5597182399,56,Left,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149637,245,1,1,26,58,spi3g782q7m4evjxn1sv6cfa,0,74.1,94.4,2025-03-23T14:57:36.575Z,2025-03-23T15:23:40Z,5597218443,236,,5597218927,233,279,5597182425,56,Left,5597182431,212,2.2,5597182427,140,72.2,5597182433,213,2.72,5597182429,141,95.7,5597218445,286,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149645,279,74,1,26,58,36tr17foeaf9ejjmt2txuoy3y,1,28.8,4.1,2025-03-23T14:57:36.576Z,2025-03-23T15:23:41Z,5597218919,56,Back,5597218921,285,,5597219031,233,245,,,,,,,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149639,246,5,1,26,59,spi3g782q7m4evjxn1sv6cfa,1,66,101.8,2025-03-23T14:57:37.660Z,2025-03-23T14:58:07Z,5597182449,233,278,5597182435,56,Left,5597182437,347,,,,,,,,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149641,278,5,1,26,59,36tr17foeaf9ejjmt2txuoy3y,0,34,-1.8,2025-03-23T14:57:37.660Z,2025-03-23T15:23:47Z,5597182439,56,Back,5597182441,347,,5597182443,233,246,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149655,247,1,1,27,9,spi3g782q7m4evjxn1sv6cfa,1,66.7,100,2025-03-23T14:57:48.270Z,2025-03-23T14:58:10Z,5597182827,1,,5597182539,212,24.6,5597182533,56,Left,5597182825,107,,5597182541,213,5.97,5597182535,140,89.0,5597182537,141,90.9,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791156899,407,50,1,27,10,spi3g782q7m4evjxn1sv6cfa,1,83.2,94.4,2025-03-23T14:57:49.086Z,2025-03-23T15:25:06Z,5597221003,286,,5597221001,56,Left,5597221437,233,280,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149649,280,7,1,27,10,36tr17foeaf9ejjmt2txuoy3y,0,16.8,5.6,2025-03-23T14:57:49.087Z,2025-03-23T17:59:56Z,5597220789,285,,5597220787,56,Back,5597220799,233,407,5597467677,385,,5597467679,178,,,,,,,,,,,470uu9issmbdfyhxjq75gdbs9,Laia Aleixandri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149659,248,50,1,27,13,spi3g782q7m4evjxn1sv6cfa,1,85.1,91.2,2025-03-23T14:57:52.086Z,2025-03-23T15:25:19Z,5597182969,56,Left,5597221495,233,281,5597182971,286,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149661,249,43,1,27,13,spi3g782q7m4evjxn1sv6cfa,1,0,0,2025-03-23T14:57:52.086Z,2025-03-23T14:57:59Z,5597182557,56,Left,5597182565,233,281,5597182559,286,0,5597182607,144,50,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149653,281,7,1,27,13,36tr17foeaf9ejjmt2txuoy3y,0,14.9,8.8,2025-03-23T14:57:52.087Z,2025-03-23T17:59:59Z,5597467769,178,,5597467767,385,,5597182527,56,Back,5597221477,233,248,5597182529,285,,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149663,250,1,1,27,17,spi3g782q7m4evjxn1sv6cfa,1,88,92.6,2025-03-23T14:57:55.903Z,2025-03-23T14:57:56Z,5597182573,141,94.2,5597182571,140,80.8,5597182577,213,3.00,5597182575,212,7.6,5597182569,56,Left,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149665,251,1,1,27,17,spi3g782q7m4evjxn1sv6cfa,1,80.8,94.2,2025-03-23T14:57:56.479Z,2025-03-23T14:57:57Z,5597182583,56,Left,5597182589,212,4.4,5597182591,213,0.00,5597182587,141,94.2,5597182585,140,85.0,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149675,252,1,1,27,18,spi3g782q7m4evjxn1sv6cfa,1,85,94.2,2025-03-23T14:57:57.007Z,2025-03-23T14:58:00Z,5597182627,56,Left,5597182641,213,5.88,5597182631,140,89.7,5597182637,212,5.4,5597182633,141,91.1,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149679,253,1,1,27,22,spi3g782q7m4evjxn1sv6cfa,1,90.1,85.9,2025-03-23T14:58:00.542Z,2025-03-23T14:58:03Z,5597182667,213,4.19,5597182661,140,83.4,5597182665,212,14.1,5597182663,141,67.9,5597182659,56,Center,,,,,,,,,,69nz7p1izpw4i8tle2c8hls2y,A. Beever-Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149681,254,50,1,27,23,spi3g782q7m4evjxn1sv6cfa,1,78.4,69.6,2025-03-23T14:58:02.483Z,2025-03-23T15:26:29Z,5597223351,286,,5597223485,233,394,5597182671,56,Center,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791157347,394,7,1,27,24,36tr17foeaf9ejjmt2txuoy3y,1,21.6,30.4,2025-03-23T14:58:02.484Z,2025-03-23T18:00:18Z,5597223449,56,Back,5597468277,178,,5597223473,233,254,5597468275,383,,5597223451,285,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149685,282,49,1,27,25,36tr17foeaf9ejjmt2txuoy3y,1,21.3,40,2025-03-23T14:58:03.976Z,2025-03-23T15:26:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149695,283,1,1,27,26,36tr17foeaf9ejjmt2txuoy3y,1,26.5,48.5,2025-03-23T14:58:04.919Z,2025-03-23T15:26:32Z,5597182733,141,31.5,5597182729,56,Back,5597182731,140,29.6,5597182737,213,4.99,5597182735,212,12.0,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791149731,284,1,1,27,27,36tr17foeaf9ejjmt2txuoy3y,1,43.2,31.9,2025-03-23T14:58:06.352Z,2025-03-23T15:27:04Z,5597182885,212,14.6,5597182881,140,29.6,5597182887,213,3.36,5597223817,156,,5597182879,56,Back,5597182883,141,27.2,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
