id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2793658205,370,1,1,43,40,36tr17foeaf9ejjmt2txuoy3y,1,40.8,35.2,2025-03-30T13:44:09.368Z,2025-03-30T13:44:19Z,5610804063,141,58.2,5610804061,140,26.9,5610804067,212,21.4,5610804071,213,2.32,5610804059,56,Back,,,,,,,,,,1hoivq7vrd8hx0e5gk4tuyxyi,G. Prior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658277,371,1,1,43,50,36tr17foeaf9ejjmt2txuoy3y,1,26.9,53.3,2025-03-30T13:44:19.384Z,2025-03-30T13:44:22Z,5610804491,140,47.2,5610804493,141,50.3,5610804495,212,21.4,5610804489,56,Back,5610804497,213,6.19,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658285,372,61,1,43,53,36tr17foeaf9ejjmt2txuoy3y,0,46.7,50,2025-03-30T13:44:21.992Z,2025-03-30T13:44:22Z,5610804529,56,Back,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658341,381,61,1,43,55,dcdnoyf6kzhj46iyfm7xq43fy,1,61,42.8,2025-03-30T13:44:24.594Z,2025-03-30T13:44:24Z,5610804839,56,Center,,,,,,,,,,,,,,,,,,,,,,4payujvwgv750r4y1eeprn1g4,M. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658401,382,1,1,43,57,dcdnoyf6kzhj46iyfm7xq43fy,0,38.6,46.9,2025-03-30T13:44:26.204Z,2025-03-30T13:44:26Z,5610805197,141,40.9,5610805201,213,6.05,5610805199,212,17.9,5610805195,140,55.2,5610805193,56,Center,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658481,373,1,1,44,0,36tr17foeaf9ejjmt2txuoy3y,1,46.9,51.5,2025-03-30T13:44:29.064Z,2025-03-30T13:44:30Z,5610805597,140,46.6,5610805601,212,12.4,5610805603,213,4.69,5610805595,56,Back,5610805599,141,33.3,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658557,374,1,1,44,1,36tr17foeaf9ejjmt2txuoy3y,1,53.8,21.7,2025-03-30T13:44:30.216Z,2025-03-30T13:44:44Z,5610806035,141,5.6,5610806039,213,5.42,5610806033,140,62.8,5610806031,56,Right,5610806037,212,14.5,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658693,375,1,1,44,4,36tr17foeaf9ejjmt2txuoy3y,1,61.5,8.9,2025-03-30T13:44:33.048Z,2025-03-30T13:44:38Z,5610806831,141,14.9,5610806833,212,31.1,5610806829,140,90.9,5610806837,213,0.13,5610806827,56,Right,,,,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658709,376,1,1,44,9,36tr17foeaf9ejjmt2txuoy3y,0,91.4,18.9,2025-03-30T13:44:38.089Z,2025-03-30T13:44:39Z,5610806935,56,Center,5610806953,213,1.30,5610806947,141,50.0,5610806949,212,21.9,5610806927,2,,5610806939,140,96.9,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658735,383,52,1,44,10,dcdnoyf6kzhj46iyfm7xq43fy,1,4.4,53.3,2025-03-30T13:44:39.915Z,2025-03-30T13:44:40Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793660079,377,27,1,44,12,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-30T13:44:41.507Z,2025-03-30T13:55:06Z,5610874221,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793658775,384,27,1,44,12,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2025-03-30T13:44:41.507Z,2025-03-30T13:55:05Z,5610809693,41,Injury,5610809695,53,18f6a50q9okw7dcii40i8vd91,5610874189,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793660221,378,70,1,45,0,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-30T13:45:29.610Z,2025-03-30T13:45:45Z,5610814979,277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793662997,379,28,1,47,4,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2025-03-30T13:47:33.812Z,2025-03-30T13:55:06Z,5610874269,233,385,5610830277,55,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793662873,385,28,1,47,4,dcdnoyf6kzhj46iyfm7xq43fy,1,0,0,2025-03-30T13:47:33.812Z,2025-03-30T13:55:06Z,5610829571,55,384,5610874231,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793662999,386,68,1,47,10,dcdnoyf6kzhj46iyfm7xq43fy,1,14,53.6,2025-03-30T13:47:39.118Z,2025-03-30T13:47:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663033,380,68,1,47,11,36tr17foeaf9ejjmt2txuoy3y,0,92.4,47.2,2025-03-30T13:47:40.697Z,2025-03-30T13:47:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663127,387,52,1,47,18,dcdnoyf6kzhj46iyfm7xq43fy,1,14,53.6,2025-03-30T13:47:46.956Z,2025-03-30T13:47:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663515,388,1,1,47,28,dcdnoyf6kzhj46iyfm7xq43fy,0,14,53.6,2025-03-30T13:47:57.741Z,2025-03-30T13:48:03Z,5610833149,199,,5610833161,141,54.6,5610833165,212,35.8,5610833167,213,0.02,5610833157,140,48.1,5610833169,1,,5610833153,56,Back,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663521,381,8,1,47,34,36tr17foeaf9ejjmt2txuoy3y,1,42.2,30.3,2025-03-30T13:48:03.225Z,2025-03-30T13:48:03Z,5610833189,56,Back,,,,,,,,,,,,,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663573,382,49,1,47,36,36tr17foeaf9ejjmt2txuoy3y,1,60.7,24.7,2025-03-30T13:48:05.594Z,2025-03-30T13:48:05Z,,,,,,,,,,,,,,,,,,,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663649,383,1,1,47,37,36tr17foeaf9ejjmt2txuoy3y,0,60.4,27.6,2025-03-30T13:48:06.218Z,2025-03-30T13:48:11Z,5610833947,140,86.9,5610833955,1,,5610833951,212,38.9,5610833953,213,0.77,5610833943,155,,5610833945,56,Center,5610833949,141,67.5,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793663659,389,52,1,47,42,dcdnoyf6kzhj46iyfm7xq43fy,1,13.8,31.5,2025-03-30T13:48:11.820Z,2025-03-30T13:48:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664255,390,1,1,48,5,dcdnoyf6kzhj46iyfm7xq43fy,1,15.7,60.8,2025-03-30T13:48:34.589Z,2025-03-30T13:48:40Z,5610837317,56,Center,5610837315,199,,5610837327,1,,5610837325,213,6.19,5610837319,140,57.6,5610837323,212,44.2,5610837321,141,54.9,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664261,391,61,1,48,11,dcdnoyf6kzhj46iyfm7xq43fy,1,57.6,54.9,2025-03-30T13:48:40.205Z,2025-03-30T13:48:40Z,5610837375,56,Center,,,,,,,,,,,,,,,,,,,,,,4payujvwgv750r4y1eeprn1g4,M. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664395,384,12,1,48,13,36tr17foeaf9ejjmt2txuoy3y,1,36.8,49.4,2025-03-30T13:48:42.936Z,2025-03-30T13:48:48Z,5610838141,212,60.4,5610838137,140,92.8,5610838143,213,6.05,5610838135,56,Center,5610838139,141,28.9,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664361,392,52,1,48,17,dcdnoyf6kzhj46iyfm7xq43fy,1,12.1,75.9,2025-03-30T13:48:46.284Z,2025-03-30T13:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664379,393,1,1,48,17,dcdnoyf6kzhj46iyfm7xq43fy,1,12.1,75.9,2025-03-30T13:48:46.876Z,2025-03-30T13:48:51Z,5610838053,140,26.9,5610838051,56,Back,5610838055,141,96.3,5610838057,212,20.8,5610838079,287,,5610838059,213,0.73,5610838049,123,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664505,394,1,1,48,22,dcdnoyf6kzhj46iyfm7xq43fy,0,28.6,95,2025-03-30T13:48:51.644Z,2025-03-30T13:48:53Z,5610838769,140,55.2,5610838773,212,28.3,5610838771,141,100.0,5610838767,56,Left,5610838775,213,0.17,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664517,385,5,1,48,24,36tr17foeaf9ejjmt2txuoy3y,1,44.3,-2,2025-03-30T13:48:53.415Z,2025-03-30T13:55:09Z,5610838827,56,Back,5610838869,233,395,5610838829,347,,,,,,,,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664507,395,5,1,48,24,dcdnoyf6kzhj46iyfm7xq43fy,0,55.7,102,2025-03-30T13:48:53.415Z,2025-03-30T13:48:56Z,5610838779,347,,5610838901,233,385,5610838777,56,Left,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664757,386,1,1,48,36,36tr17foeaf9ejjmt2txuoy3y,1,61.5,0,2025-03-30T13:49:05.113Z,2025-03-30T13:49:08Z,5610840317,213,0.64,5610840305,107,,5610840307,56,Right,5610840313,212,11.0,5610840311,141,8.3,5610840309,140,69.9,,,,,,,8lfnj5bvo97dimx52no42nmqd,L. Wienroither,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664785,387,1,1,48,39,36tr17foeaf9ejjmt2txuoy3y,1,69.9,8.3,2025-03-30T13:49:08.361Z,2025-03-30T13:49:09Z,5610840477,212,9.9,5610840473,140,66.4,5610840471,56,Center,5610840475,141,21.8,5610840479,213,1.95,,,,,,,,,,8hq106ex872xezlr1j901kpux,K. Casparij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664841,388,1,1,48,40,36tr17foeaf9ejjmt2txuoy3y,1,66.4,24.6,2025-03-30T13:49:09.817Z,2025-03-30T13:49:11Z,5610840709,212,9.6,5610840705,140,75.4,5610840703,56,Center,5610840711,213,0.18,5610840707,141,27.1,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793664973,389,1,1,48,42,36tr17foeaf9ejjmt2txuoy3y,1,74.9,27.3,2025-03-30T13:49:11.784Z,2025-03-30T13:49:16Z,5610841365,212,24.6,5610841361,140,98.3,5610841363,141,24.7,5610841359,56,Center,5610841367,213,6.21,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793665067,390,1,1,48,47,36tr17foeaf9ejjmt2txuoy3y,1,98.3,24.7,2025-03-30T13:49:16.633Z,2025-03-30T13:49:29Z,5610842839,154,,5610841939,213,2.56,5610841937,212,15.9,5610841935,141,37.6,5610842837,210,15,5610841933,140,85.7,5610841931,56,Center,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2793665073,391,15,1,48,52,36tr17foeaf9ejjmt2txuoy3y,1,87.4,37.6,2025-03-30T13:49:21.051Z,2025-03-30T13:49:30Z,5610842877,100,,5610841975,22,,5610842881,147,46.9,5610842589,20,,5610842867,154,,5610842873,102,50.3,5610842869,55,390,5610842883,230,99.8,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,5610842879,146,96.7,,5610842863,78,5610842947,233,396,5610841979,56,Center,,5610842875,103,19,5610841977,17,5610842885,231,47.3,,5610842593,82,,5610842865,29,,
2793665083,396,10,1,48,52,dcdnoyf6kzhj46iyfm7xq43fy,1,3.3,53.1,2025-03-30T13:49:21.151Z,2025-03-30T13:49:30Z,5610842029,56,Back,5610842027,94,,5610842971,233,391,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793665107,392,6,1,48,53,36tr17foeaf9ejjmt2txuoy3y,1,93,42.7,2025-03-30T13:49:22.716Z,2025-03-30T13:55:15Z,5610842179,56,Center,5610842223,233,397,5610842183,75,,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793665093,397,6,1,48,53,dcdnoyf6kzhj46iyfm7xq43fy,0,7,57.3,2025-03-30T13:49:22.716Z,2025-03-30T13:49:28Z,5610842107,56,Back,5610842109,73,,5610842271,233,392,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793665945,393,1,1,49,33,36tr17foeaf9ejjmt2txuoy3y,0,99.5,0.5,2025-03-30T13:50:02.217Z,2025-03-30T13:56:33Z,5610846715,213,1.77,5610846707,56,Center,5610846713,212,41.6,5610846711,141,60.5,5610846701,6,,5610846703,155,,5610846717,1,,5610846705,223,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,5610846699,2,,,5610846709,140,,,,,,,91.6,,,,,,,,,,,,,,,,
2793665991,394,1,1,49,36,36tr17foeaf9ejjmt2txuoy3y,0,91.6,60.5,2025-03-30T13:50:05.744Z,2025-03-30T13:58:04Z,5610846987,213,4.90,5610846981,140,93.0,5610846983,141,49.3,5610846977,155,,5610846985,212,7.8,5610846979,56,Center,,,,,,,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793665939,398,12,1,49,37,dcdnoyf6kzhj46iyfm7xq43fy,1,5.7,48.2,2025-03-30T13:50:06.189Z,2025-03-30T13:50:09Z,5610846649,140,8.0,5610846657,212,4.3,5610846659,213,0.97,5610846647,56,Back,5610846691,15,,5610846653,141,53.4,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666027,395,15,1,49,40,36tr17foeaf9ejjmt2txuoy3y,1,93,49.3,2025-03-30T13:50:09.544Z,2025-03-30T13:57:57Z,5610856413,103,19,5610856415,458,,5610856423,230,98.5,5610847169,56,Center,5610856419,146,96.0,5610856425,231,48.9,5610856181,328,,5610856409,78,,4iweh8975rkssez3r9vlk1wfe,N. Layzell,5610856449,233,399,,5610856177,15,5610856411,102,48.4,5610856417,100,,,5610847167,17,,5610856421,147,5610856175,25,,48.9,5610856183,82,,,,,
2793666019,399,10,1,49,40,dcdnoyf6kzhj46iyfm7xq43fy,1,4,51.1,2025-03-30T13:50:09.644Z,2025-03-30T13:57:58Z,5610847131,56,Back,5610856523,233,395,5610847129,94,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666115,400,12,1,49,44,dcdnoyf6kzhj46iyfm7xq43fy,1,12.4,53.9,2025-03-30T13:50:13.309Z,2025-03-30T13:50:15Z,5610847669,141,59.9,5610847665,56,Back,5610847667,140,9.7,5610847671,212,5.0,5610847673,213,2.18,,,,,,,,,,af3x1ptiil8vti00lxf1x8ewa,M. Symonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666149,401,12,1,49,45,dcdnoyf6kzhj46iyfm7xq43fy,1,9.7,59.9,2025-03-30T13:50:14.277Z,2025-03-30T13:58:11Z,5610847851,212,12.1,5610847857,213,0.39,5610847903,15,,5610847845,141,66.7,5610847841,140,20.3,5610847839,56,Back,,,,,,,4payujvwgv750r4y1eeprn1g4,M. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666193,396,1,1,49,45,36tr17foeaf9ejjmt2txuoy3y,1,75.3,41.5,2025-03-30T13:50:14.697Z,2025-03-30T13:50:18Z,5610848059,140,89.0,5610848065,213,5.69,5610848057,56,Center,5610848063,212,17.4,5610848061,141,27.1,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666221,397,1,1,49,49,36tr17foeaf9ejjmt2txuoy3y,1,89.9,23.4,2025-03-30T13:50:18.473Z,2025-03-30T13:50:19Z,5610848217,141,29.1,5610848213,56,Center,5610848215,140,78.4,5610848221,213,2.83,5610848219,212,12.7,,,,,,,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666251,398,1,1,49,50,36tr17foeaf9ejjmt2txuoy3y,1,78.4,29.1,2025-03-30T13:50:19.609Z,2025-03-30T13:50:21Z,5610848387,56,Right,5610848395,213,5.40,5610848393,212,13.5,5610848391,141,13.8,5610848389,140,86.6,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666285,399,1,1,49,52,36tr17foeaf9ejjmt2txuoy3y,0,86.6,13.8,2025-03-30T13:50:21.449Z,2025-03-30T13:50:22Z,5610848543,2,,5610848549,140,90.3,5610848545,155,,5610848555,213,1.40,5610848547,56,Center,5610848553,212,22.6,5610848551,141,46.6,,,,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666343,402,12,1,49,54,dcdnoyf6kzhj46iyfm7xq43fy,1,9.6,56.3,2025-03-30T13:50:23.613Z,2025-03-30T13:50:26Z,5610848849,56,Back,5610848857,213,0.56,5610848853,141,81.1,5610848851,140,35.3,5610848855,212,31.8,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666335,400,1,1,49,56,36tr17foeaf9ejjmt2txuoy3y,0,81.5,44.5,2025-03-30T13:50:25.273Z,2025-03-30T13:50:27Z,5610848961,286,,5610848809,140,83.8,5610848957,233,403,5610848815,213,1.02,5610848807,56,Center,5610848813,212,4.6,5610848955,236,,5610848811,141,50.3,brflebs8m00rgali2owyoyove,M. Fowler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666357,403,74,1,49,56,dcdnoyf6kzhj46iyfm7xq43fy,1,18.8,58.4,2025-03-30T13:50:25.274Z,2025-03-30T13:55:21Z,5610848935,285,,5610848933,56,Back,5610848991,233,400,,,,,,,,,,,,,,,,4payujvwgv750r4y1eeprn1g4,M. Agyemang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666441,401,1,1,50,0,36tr17foeaf9ejjmt2txuoy3y,1,72.7,35.2,2025-03-30T13:50:29.064Z,2025-03-30T13:50:33Z,5610849437,212,15.5,5610849435,141,14.7,5610849431,56,Right,5610849433,140,79.2,5610849439,213,5.17,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666489,402,1,1,50,3,36tr17foeaf9ejjmt2txuoy3y,1,77.8,19.5,2025-03-30T13:50:32.857Z,2025-03-30T13:50:50Z,5610849749,140,89.8,5610849745,155,,5610850961,154,,5610849753,212,26.6,5610850959,210,15,5610849751,141,54.0,5610849755,213,1.08,5610849747,56,Center,eb0h79vh5dwggjx7shj0ovetx,Leila Ouahabi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2793666499,403,15,1,50,6,36tr17foeaf9ejjmt2txuoy3y,1,89.8,54,2025-03-30T13:50:35.609Z,2025-03-30T13:50:50Z,5610851005,328,,5610850061,72,,5610850999,214,,5610849809,56,Center,5610850985,79,,5610851027,233,404,5610850991,55,402,5610850997,103,22.2,brflebs8m00rgali2owyoyove,M. Fowler,5610850987,29,,,5610851003,108,5610850059,25,,5610851009,147,50.4,,5610850995,102,50.2,5610851007,146,5610849805,17,,98.5,5610850989,154,,,,,
2793666511,404,10,1,50,6,dcdnoyf6kzhj46iyfm7xq43fy,1,2.6,50.6,2025-03-30T13:50:35.709Z,2025-03-30T13:50:50Z,5610849871,56,Back,5610851055,233,403,5610849867,178,,5610849869,182,,5610850045,177,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666557,405,52,1,50,8,dcdnoyf6kzhj46iyfm7xq43fy,1,2.6,50.6,2025-03-30T13:50:37.767Z,2025-03-30T13:50:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666765,406,1,1,50,27,dcdnoyf6kzhj46iyfm7xq43fy,0,14.6,47.3,2025-03-30T13:50:55.997Z,2025-03-30T13:50:57Z,5610851503,199,,5610851505,56,Center,5610851507,140,51.2,5610851515,212,39.0,5610851511,141,37.9,5610851519,213,6.12,5610851523,1,,,,,4uest450f12ikgunglu92j0tl,M. Loeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666819,404,3,1,50,30,36tr17foeaf9ejjmt2txuoy3y,0,54.8,70.8,2025-03-30T13:50:59.565Z,2025-03-30T15:09:51Z,5610851935,233,407,5610851839,286,,5610851837,56,Center,,,,,,,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666829,407,7,1,50,30,dcdnoyf6kzhj46iyfm7xq43fy,1,45.2,29.2,2025-03-30T13:50:59.566Z,2025-03-30T15:09:50Z,5610851887,56,Back,5610851921,233,404,5610851889,285,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666865,408,1,1,50,32,dcdnoyf6kzhj46iyfm7xq43fy,1,42.8,18.9,2025-03-30T13:51:01.053Z,2025-03-30T13:51:03Z,5610852033,212,12.0,5610852031,141,6.7,5610852035,213,5.52,5610852029,140,51.0,5610852027,56,Right,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666905,409,1,1,50,33,dcdnoyf6kzhj46iyfm7xq43fy,1,44.6,6.8,2025-03-30T13:51:02.909Z,2025-03-30T13:51:05Z,5610852313,140,38.1,5610852323,212,8.4,5610852327,213,2.51,5610852317,141,14.1,5610852309,56,Back,,,,,,,,,,d1fnp3b9t3mfz4aj2csayfhwq,K. Seike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666945,410,1,1,50,36,dcdnoyf6kzhj46iyfm7xq43fy,0,38.1,14.3,2025-03-30T13:51:05.373Z,2025-03-30T13:51:08Z,5610852523,155,,5610852539,213,0.26,5610852525,56,Center,5610852527,140,76.3,5610852533,212,41.5,5610852529,141,29.8,5610852543,1,,,,,2w5e7dfxr588qpxex7cstyyy2,M. Auée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793666991,405,59,1,50,41,36tr17foeaf9ejjmt2txuoy3y,1,22.2,70.3,2025-03-30T13:51:10.089Z,2025-03-30T13:51:11Z,5610852825,56,Back,,,,,,,,,,,,,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793667009,406,12,1,50,42,36tr17foeaf9ejjmt2txuoy3y,1,22.2,70.3,2025-03-30T13:51:11.017Z,2025-03-30T13:51:12Z,5610852927,212,30.8,5610852997,167,,5610852925,141,100.0,5610852929,213,0.78,5610852923,140,43.1,5610852921,56,Back,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793667013,407,5,1,50,42,36tr17foeaf9ejjmt2txuoy3y,0,40.8,102,2025-03-30T13:51:11.150Z,2025-03-30T13:55:10Z,5610853047,233,411,5610852973,347,,5610852971,56,Back,,,,,,,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793667005,411,5,1,50,42,dcdnoyf6kzhj46iyfm7xq43fy,1,59.2,-2,2025-03-30T13:51:11.150Z,2025-03-30T13:55:09Z,5610852897,347,,5610852895,56,Right,5610853037,233,407,,,,,,,,,,,,,,,,2w5e7dfxr588qpxex7cstyyy2,M. Auée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793667123,412,1,1,50,49,dcdnoyf6kzhj46iyfm7xq43fy,1,49.5,0,2025-03-30T13:51:18.285Z,2025-03-30T13:51:19Z,5610853591,213,0.77,5610853587,141,5.8,5610853589,212,7.6,5610853585,140,54.7,5610853581,107,,5610853583,56,Right,,,,,,,2w5e7dfxr588qpxex7cstyyy2,M. Auée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
