id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/15/value
2353367555,316,5,1,44,1,cz26xwowfjp8ei14n9z2ac135,0,29.6,-1.5,2021-11-07T19:29:33.079Z,2021-11-07T19:40:46Z,3218127951,347,,3218127949,56,Back,3218129399,233,467,,,,,,,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353367807,467,5,1,44,1,5rurqie3qt1qav9ir5mkqinn,1,70.4,101.5,2021-11-07T19:29:33.079Z,2021-11-07T19:29:59Z,3218129377,233,316,3218129345,347,,3218129343,56,Left,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353367859,468,1,1,44,28,5rurqie3qt1qav9ir5mkqinn,1,79.6,100,2021-11-07T19:29:59.583Z,2021-11-07T19:30:05Z,3218129659,141,88.3,3218129657,140,82.2,3218129663,213,5.0,3218129661,212,9.7,3218129653,107,,3218129655,56,Left,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353367861,469,4,1,44,34,5rurqie3qt1qav9ir5mkqinn,1,82.4,89.8,2021-11-07T19:30:05.511Z,2021-11-07T19:30:17Z,3218130385,265,,3218130383,152,,3218130381,13,,3218130387,286,,3218129671,56,Left,3218130411,233,317,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353367945,317,4,1,44,34,cz26xwowfjp8ei14n9z2ac135,0,17.6,10.2,2021-11-07T19:30:05.512Z,2021-11-07T19:30:18Z,3218130465,233,469,3218130197,285,,3218130193,152,,3218130191,56,Back,3218130195,265,,3218130189,13,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368129,470,70,1,44,58,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-11-07T19:30:29.909Z,2021-11-07T19:30:30Z,3218131241,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368275,471,1,1,45,16,5rurqie3qt1qav9ir5mkqinn,0,89.3,92.6,2021-11-07T19:30:47.446Z,2021-11-07T19:30:49Z,3218132287,212,30.8,3218132289,213,4.7,3218132273,2,,3218132275,5,,3218132285,141,47.3,3218132283,140,90.3,3218132281,56,Center,3218132277,155,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,3218132279,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368401,318,4,1,45,19,cz26xwowfjp8ei14n9z2ac135,1,10.3,53.6,2021-11-07T19:30:50.502Z,2021-11-07T19:31:04Z,3218132987,233,472,3218132957,13,,3218132959,294,,3218132965,285,,3218132961,56,Back,3218132963,152,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368315,472,4,1,45,19,5rurqie3qt1qav9ir5mkqinn,0,89.7,46.4,2021-11-07T19:30:50.503Z,2021-11-07T19:31:04Z,3218132529,286,,3218132527,152,,3218132523,294,,3218132521,13,,3218132525,56,Center,3218132993,233,318,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368617,319,1,1,45,52,cz26xwowfjp8ei14n9z2ac135,1,10.9,54.5,2021-11-07T19:31:23.957Z,2021-11-07T19:31:27Z,3218134249,157,,3218134247,5,,3218134257,141,7.3,3218134259,212,48.4,3218134261,213,5.6,3218134263,1,,3218134251,152,,3218134253,56,Back,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,3218134255,140,,,,45.4,,,,,,,,,,,,,,,,,,,,,,,,,
2353368681,320,1,1,45,56,cz26xwowfjp8ei14n9z2ac135,1,45.4,7.3,2021-11-07T19:31:27.315Z,2021-11-07T19:31:36Z,3218134691,212,22.2,3218134695,213,2.7,3218134683,56,Back,3218134685,140,26.3,3218134687,141,21.2,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368675,473,30,1,46,5,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-11-07T19:31:36.359Z,2021-11-07T19:31:36Z,3218134657,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353368687,321,30,1,46,5,cz26xwowfjp8ei14n9z2ac135,1,0,0,2021-11-07T19:31:36.661Z,2021-11-07T19:31:37Z,3218134719,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353377801,324,18,2,45,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2021-11-07T19:46:37.702Z,2021-11-07T19:46:38Z,3218185423,44,Defender,3218185421,42,,3218185471,55,325,3218185425,59,23,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353377807,325,19,2,45,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2021-11-07T19:46:37.703Z,2021-11-07T19:46:38Z,3218185465,55,324,3218185463,44,Defender,3218185461,293,5,3218185455,145,6,3218185451,42,,3218185459,292,4,3218185457,59,22,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378135,326,32,2,45,0,cz26xwowfjp8ei14n9z2ac135,1,0,0,2021-11-07T19:47:01.669Z,2021-11-07T19:47:02Z,3218186893,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378123,476,32,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-11-07T19:47:01.669Z,2021-11-07T19:47:02Z,3218186863,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378171,477,1,2,45,1,5rurqie3qt1qav9ir5mkqinn,1,50.1,50.1,2021-11-07T19:47:02.794Z,2021-11-07T19:47:04Z,3218187059,212,19.4,3218187057,141,58.4,3218187055,140,32.4,3218187053,56,Back,3218187061,213,2.8,3218187063,279,S,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378185,478,1,2,45,2,5rurqie3qt1qav9ir5mkqinn,1,35.9,60,2021-11-07T19:47:04.596Z,2021-11-07T19:47:05Z,3218187153,213,4.2,3218187151,212,24.9,3218187147,140,23.3,3218187145,56,Back,3218187149,141,28.9,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378211,479,1,2,45,4,5rurqie3qt1qav9ir5mkqinn,1,23.3,28.9,2021-11-07T19:47:05.724Z,2021-11-07T19:47:07Z,3218187287,213,1.5,3218187285,212,23.0,3218187281,140,24.5,3218187283,141,62.6,3218187279,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378235,480,1,2,45,6,5rurqie3qt1qav9ir5mkqinn,1,24.5,62.1,2021-11-07T19:47:07.724Z,2021-11-07T19:47:10Z,3218187371,213,1.4,3218187367,141,90.2,3218187369,212,19.4,3218187363,56,Back,3218187365,140,27.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378265,481,1,2,45,8,5rurqie3qt1qav9ir5mkqinn,1,25,90.8,2021-11-07T19:47:10.325Z,2021-11-07T19:47:12Z,3218187493,56,Back,3218187499,212,19.9,3218187497,141,93.5,3218187495,140,43.9,3218187501,213,0.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378275,482,1,2,45,10,5rurqie3qt1qav9ir5mkqinn,0,43.9,93.5,2021-11-07T19:47:12.652Z,2021-11-07T19:47:13Z,3218187537,212,20.7,3218187535,141,100.0,3218187539,213,0.2,3218187533,140,63.1,3218187531,56,Left,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378385,327,5,2,45,11,cz26xwowfjp8ei14n9z2ac135,1,34.9,-0.9,2021-11-07T19:47:13.392Z,2021-11-07T20:37:11Z,3218188165,233,483,3218188147,56,Back,3218188149,347,,,,,,,,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378277,483,5,2,45,11,5rurqie3qt1qav9ir5mkqinn,0,65.1,100.9,2021-11-07T19:47:13.392Z,2021-11-07T19:47:25Z,3218188171,233,327,3218187557,347,,3218187555,56,Left,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378441,328,1,2,45,23,cz26xwowfjp8ei14n9z2ac135,1,25.7,0,2021-11-07T19:47:24.857Z,2021-11-07T19:47:35Z,3218188467,213,0.2,3218188469,1,,3218188459,56,Right,3218188457,107,,3218188463,141,5.9,3218188461,140,53.2,3218188465,212,29.3,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378453,329,3,2,45,33,cz26xwowfjp8ei14n9z2ac135,1,83.6,12,2021-11-07T19:47:35.136Z,2021-11-07T19:47:37Z,3218188541,233,484,3218188531,56,Right,3218188533,286,,,,,,,,,,,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378455,484,45,2,45,33,5rurqie3qt1qav9ir5mkqinn,0,16.4,88,2021-11-07T19:47:35.136Z,2021-11-07T19:47:37Z,3218188555,233,329,3218188535,56,Back,3218188537,285,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378461,330,1,2,45,35,cz26xwowfjp8ei14n9z2ac135,0,87.3,11.3,2021-11-07T19:47:36.761Z,2021-11-07T19:47:39Z,3218188603,56,Right,3218188593,2,,3218188693,236,,3218188611,212,3.3,3218188613,213,1.5,3218188609,141,16.1,3218188607,140,87.5,3218188707,286,,enjtkmi8hjldw767n70b6mxg5,C. Walker,3218188699,233,3218188597,155,,485,,,,,,,,,,,,,,,,,,,,,,,,,
2353378473,485,12,2,45,35,5rurqie3qt1qav9ir5mkqinn,1,7.1,86,2021-11-07T19:47:36.861Z,2021-11-07T19:47:39Z,3218188665,56,Back,3218188663,185,,3218188717,233,330,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378597,331,5,2,45,37,cz26xwowfjp8ei14n9z2ac135,1,92.4,-1.5,2021-11-07T19:47:39.281Z,2021-11-07T19:47:53Z,3218189315,233,486,3218189303,56,Right,3218189305,347,,,,,,,,,,,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378491,486,5,2,45,37,5rurqie3qt1qav9ir5mkqinn,0,7.6,101.5,2021-11-07T19:47:39.281Z,2021-11-07T20:37:11Z,3218189323,233,331,3218188783,347,,3218188781,56,Back,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378639,332,1,2,45,51,cz26xwowfjp8ei14n9z2ac135,1,90.7,0,2021-11-07T19:47:52.904Z,2021-11-07T19:47:56Z,3218189557,140,92.4,3218189559,141,31.6,3218189555,56,Center,3218189553,107,,3218189565,1,,3218189563,213,1.5,3218189561,212,22.2,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378657,333,1,2,45,55,cz26xwowfjp8ei14n9z2ac135,1,90.7,29.8,2021-11-07T19:47:56.880Z,2021-11-07T19:47:58Z,3218189659,213,3.5,3218189655,212,8.1,3218189651,141,26.1,3218189645,56,Center,3218189649,140,83.4,,,,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378675,334,1,2,45,56,cz26xwowfjp8ei14n9z2ac135,1,74.7,23.9,2021-11-07T19:47:58.305Z,2021-11-07T19:48:29Z,3218189745,213,1.0,3218189743,212,22.5,3218189741,141,52.4,3218189739,140,85.6,3218189737,56,Center,3218190543,210,13,3218190545,154,,3218189733,2,,nygly0mk02elp9ylmq30xhw5,T. Yallop,3218189735,155,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378681,335,44,2,45,59,cz26xwowfjp8ei14n9z2ac135,1,85.2,50,2021-11-07T19:48:01.168Z,2021-11-07T19:48:02Z,3218189791,233,487,3218189769,286,,3218189767,56,Center,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378677,487,44,2,45,59,5rurqie3qt1qav9ir5mkqinn,0,14.8,50,2021-11-07T19:48:01.169Z,2021-11-07T19:48:03Z,3218189833,233,335,3218189751,285,,3218189749,56,Back,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378685,336,13,2,46,0,cz26xwowfjp8ei14n9z2ac135,1,88.5,50.7,2021-11-07T19:48:01.952Z,2021-11-07T19:48:29Z,3218189781,56,Center,3218190559,103,58.3,3218190557,102,49.4,3218190553,55,334,3218190551,154,,3218190261,15,,3218190265,328,,3218190547,85,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,3218190549,29,3218189779,17,,,,3218189777,22,,3218190561,230,3218190563,231,99.1,49.5,,,,,,,,,,,,,,,
2353378697,337,5,2,46,0,cz26xwowfjp8ei14n9z2ac135,0,101,47,2021-11-07T19:48:02.365Z,2021-11-07T20:37:11Z,3218191093,233,488,3218189857,56,Center,3218189859,346,,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378683,488,5,2,46,0,5rurqie3qt1qav9ir5mkqinn,1,-1,53,2021-11-07T19:48:02.365Z,2021-11-07T19:48:48Z,3218189771,56,Back,3218191089,233,337,3218190935,346,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378809,489,1,2,46,19,5rurqie3qt1qav9ir5mkqinn,1,3,58.4,2021-11-07T19:48:21.325Z,2021-11-07T19:49:27Z,3218190427,140,14.9,3218190439,189,,3218190429,141,83.3,3218190425,56,Back,3218192619,124,,3218190431,212,21.0,3218190433,213,0.9,3218192621,237,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378847,490,1,2,46,22,5rurqie3qt1qav9ir5mkqinn,1,14.9,83.3,2021-11-07T19:48:24.308Z,2021-11-07T19:48:29Z,3218190575,212,14.3,3218190577,213,0.3,3218190571,140,27.9,3218190573,141,89.6,3218190569,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378859,491,1,2,46,27,5rurqie3qt1qav9ir5mkqinn,1,29.9,90.2,2021-11-07T19:48:29.508Z,2021-11-07T19:48:31Z,3218190609,213,4.2,3218190611,1,,3218190607,212,42.5,3218190605,141,35.8,3218190601,56,Back,3218190603,140,9.9,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378895,492,1,2,46,29,5rurqie3qt1qav9ir5mkqinn,1,9.9,35.8,2021-11-07T19:48:31.172Z,2021-11-07T19:48:36Z,3218190779,213,5.8,3218190775,141,14.4,3218190777,212,31.8,3218190773,140,36.8,3218190771,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378899,493,61,2,46,34,5rurqie3qt1qav9ir5mkqinn,0,33,10,2021-11-07T19:48:36.557Z,2021-11-07T19:48:36Z,3218190791,56,Back,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378949,338,5,2,46,35,cz26xwowfjp8ei14n9z2ac135,1,73,101.4,2021-11-07T19:48:37.665Z,2021-11-07T19:48:45Z,3218190981,347,,3218190983,233,494,3218190979,56,Left,,,,,,,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353378917,494,5,2,46,35,5rurqie3qt1qav9ir5mkqinn,0,27,-1.4,2021-11-07T19:48:37.665Z,2021-11-07T20:37:12Z,3218190879,56,Back,3218190989,233,338,3218190881,347,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379013,339,1,2,46,43,cz26xwowfjp8ei14n9z2ac135,1,62.8,100,2021-11-07T19:48:45.200Z,2021-11-07T19:48:54Z,3218191309,213,4.6,3218191299,107,,3218191307,212,14.1,3218191305,141,81.4,3218191303,140,61.0,3218191301,56,Left,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379019,340,4,2,46,49,cz26xwowfjp8ei14n9z2ac135,1,60,82.6,2021-11-07T19:48:51.481Z,2021-11-07T20:36:30Z,3218191327,286,,3218375509,233,495,3218191607,294,,3218191321,56,Left,3218191323,152,,3218191319,13,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379057,495,4,2,46,49,5rurqie3qt1qav9ir5mkqinn,0,40,17.4,2021-11-07T19:48:51.482Z,2021-11-07T20:36:30Z,3218191525,56,Back,3218191523,294,,3218375517,233,340,3218191521,13,,3218191529,285,,3218191527,152,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379113,341,1,2,47,1,cz26xwowfjp8ei14n9z2ac135,1,59.1,80.5,2021-11-07T19:49:03.448Z,2021-11-07T19:49:08Z,3218191765,5,,3218191777,213,3.2,3218191767,152,,3218191769,56,Back,3218191773,141,77.0,3218191771,140,37.2,3218191775,212,23.1,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379121,342,1,2,47,6,cz26xwowfjp8ei14n9z2ac135,1,37.2,77,2021-11-07T19:49:08.232Z,2021-11-07T19:49:09Z,3218191793,56,Back,3218191795,140,36.9,3218191801,213,4.7,3218191797,141,43.7,3218191799,212,22.6,,,,,,,,,,cvuaoz9c41od4r0j3sajszsut,K. Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379129,343,1,2,47,8,cz26xwowfjp8ei14n9z2ac135,0,36.9,43.7,2021-11-07T19:49:09.688Z,2021-11-07T19:49:10Z,3218191815,212,29.2,3218191817,213,5.7,3218191813,141,19.5,3218191809,56,Right,3218191811,140,59.9,,,,,,,,,,emo8wffj0agou65ijs2seiaqd,A. Stringer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379125,496,49,2,47,8,5rurqie3qt1qav9ir5mkqinn,1,31.7,66.6,2021-11-07T19:49:10.445Z,2021-11-07T19:49:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379155,497,1,2,47,9,5rurqie3qt1qav9ir5mkqinn,1,39.7,76.1,2021-11-07T19:49:11.372Z,2021-11-07T19:49:13Z,3218191929,213,2.8,3218191927,212,24.5,3218191923,140,17.4,3218191921,56,Back,3218191925,141,86.9,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379197,498,1,2,47,11,5rurqie3qt1qav9ir5mkqinn,1,24.4,87.4,2021-11-07T19:49:12.941Z,2021-11-07T19:49:17Z,3218192125,56,Back,3218192131,212,17.4,3218192133,213,4.4,3218192129,141,63.0,3218192127,140,19.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379295,499,1,2,47,15,5rurqie3qt1qav9ir5mkqinn,1,20.3,77.2,2021-11-07T19:49:17.268Z,2021-11-07T19:49:27Z,3218192561,213,4.8,3218192563,1,,3218192555,140,22.4,3218192553,56,Back,3218192559,212,38.1,3218192557,141,21.3,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379317,500,1,2,47,25,5rurqie3qt1qav9ir5mkqinn,0,41.7,20.7,2021-11-07T19:49:26.956Z,2021-11-07T19:49:29Z,3218192653,1,,3218192651,213,0.3,3218192643,56,Center,3218192645,140,73.0,3218192647,141,34.6,3218192649,212,34.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379325,344,49,2,47,29,cz26xwowfjp8ei14n9z2ac135,1,29.3,61.7,2021-11-07T19:49:30.920Z,2021-11-07T19:49:31Z,,,,,,,,,,,,,,,,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379357,345,1,2,47,29,cz26xwowfjp8ei14n9z2ac135,1,29.3,61.7,2021-11-07T19:49:31.232Z,2021-11-07T19:49:34Z,3218192837,140,33.2,3218192835,56,Back,3218192839,141,87.5,3218192843,213,1.3,3218192841,212,18.0,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379383,346,1,2,47,32,cz26xwowfjp8ei14n9z2ac135,1,33.2,87.5,2021-11-07T19:49:34.663Z,2021-11-07T19:49:38Z,3218192953,56,Left,3218192955,140,60.2,3218192961,213,6.3,3218192957,141,86.9,3218192959,212,28.4,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379415,347,1,2,47,36,cz26xwowfjp8ei14n9z2ac135,1,60.2,86.9,2021-11-07T19:49:38.408Z,2021-11-07T19:49:42Z,3218193143,213,3.2,3218193141,212,23.1,3218193139,141,83.8,3218193137,140,38.3,3218193135,56,Back,,,,,,,,,,enjtkmi8hjldw767n70b6mxg5,C. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379451,348,1,2,47,41,cz26xwowfjp8ei14n9z2ac135,1,33.6,83.8,2021-11-07T19:49:42.695Z,2021-11-07T19:49:45Z,3218193325,213,4.4,3218193321,141,53.7,3218193323,212,21.4,3218193317,56,Back,3218193319,140,27.6,,,,,,,,,,7op9czmiln7ktmvetw97scz4l,Y. Hasegawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379483,349,1,2,47,43,cz26xwowfjp8ei14n9z2ac135,1,27.6,53.7,2021-11-07T19:49:44.984Z,2021-11-07T19:49:48Z,3218193459,140,46.0,3218193457,56,Back,3218193461,141,16.8,3218193463,212,31.7,3218193465,213,5.4,3218193455,155,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379499,350,1,2,47,46,cz26xwowfjp8ei14n9z2ac135,1,56.7,29.8,2021-11-07T19:49:48.447Z,2021-11-07T19:49:50Z,3218193555,141,32.5,3218193557,212,1.8,3218193559,213,1.5,3218193553,140,56.9,3218193551,56,Center,,,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379525,351,1,2,47,48,cz26xwowfjp8ei14n9z2ac135,1,56.9,32.5,2021-11-07T19:49:50.328Z,2021-11-07T19:49:53Z,3218193659,141,23.6,3218193655,56,Back,3218193657,140,31.7,3218193663,213,3.4,3218193661,212,27.1,,,,,,,,,,9ov9x5gap2t34kv8clhwjqvh1,D. Brynjarsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379559,352,1,2,47,51,cz26xwowfjp8ei14n9z2ac135,1,31.7,23.6,2021-11-07T19:49:53.296Z,2021-11-07T19:49:58Z,3218193805,213,0.1,3218193803,212,23.4,3218193801,141,28.3,3218193797,56,Center,3218193799,140,53.8,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379561,353,4,2,47,52,cz26xwowfjp8ei14n9z2ac135,1,53.4,29.6,2021-11-07T19:49:54.451Z,2021-11-07T19:49:58Z,3218193823,286,,3218193821,265,,3218193817,56,Center,3218193819,152,,3218193829,233,501,3218193815,13,,,,,,,,egntdpd5mpnv6i8n8uv4yolhx,Z. Wyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353379537,501,4,2,47,52,5rurqie3qt1qav9ir5mkqinn,0,46.6,70.4,2021-11-07T19:49:54.452Z,2021-11-07T19:49:59Z,3218193701,56,Back,3218193697,13,,3218193709,265,,3218193713,285,,3218193705,152,,3218193839,233,353,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
