id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2335787573,252,1,1,40,18,5rurqie3qt1qav9ir5mkqinn,0,99.5,99.5,2021-09-26T18:26:13.479Z,2021-09-26T18:26:27Z,3125838843,140,78.2,3125838845,141,0.0,3125838849,213,4.4,3125838835,6,,3125838833,2,,3125839233,225,,3125838837,155,,3125838851,1,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,3125838841,56,Right,3125838847,212,71.7,,,,,,,,,,,,,,,,,,,,,,,
2335787577,253,5,1,40,24,5rurqie3qt1qav9ir5mkqinn,0,77.7,-1.4,2021-09-26T18:26:19.769Z,2021-09-26T18:26:28Z,3125838855,347,,3125838853,56,Right,3125839293,233,374,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787661,374,5,1,40,24,36tr17foeaf9ejjmt2txuoy3y,1,22.3,101.4,2021-09-26T18:26:19.769Z,2021-09-26T19:46:15Z,3125839271,347,,3125839287,233,253,3125839269,56,Back,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787667,375,1,1,40,32,36tr17foeaf9ejjmt2txuoy3y,1,21.9,100,2021-09-26T18:26:27.751Z,2021-09-26T18:26:29Z,3125839343,56,Back,3125839359,213,4.1,3125839355,212,13.2,3125839351,141,86.0,3125839341,107,,3125839347,140,14.3,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787697,376,1,1,40,34,36tr17foeaf9ejjmt2txuoy3y,1,21.4,84.8,2021-09-26T18:26:29.296Z,2021-09-26T18:26:33Z,3125839475,212,27.8,3125839473,141,44.2,3125839471,140,18.1,3125839477,213,4.6,3125839469,56,Back,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787711,377,1,1,40,38,36tr17foeaf9ejjmt2txuoy3y,1,20.3,35.5,2021-09-26T18:26:33.287Z,2021-09-26T18:26:35Z,3125839547,140,33.9,3125839551,212,25.5,3125839553,213,5.3,3125839549,141,4.4,3125839545,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787731,378,1,1,40,40,36tr17foeaf9ejjmt2txuoy3y,0,33.9,4.4,2021-09-26T18:26:35.080Z,2021-09-26T18:26:36Z,3125839643,141,13.5,3125839645,212,18.2,3125839639,56,Right,3125839641,140,50.2,3125839647,213,0.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787745,254,8,1,40,43,5rurqie3qt1qav9ir5mkqinn,1,50.7,79.9,2021-09-26T18:26:38.390Z,2021-09-26T18:26:38Z,3125839727,56,Left,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787781,379,1,1,40,43,36tr17foeaf9ejjmt2txuoy3y,1,45.3,10.9,2021-09-26T18:26:38.754Z,2021-09-26T18:26:41Z,3125839847,56,Back,3125839851,141,8.0,3125839855,213,3.3,3125839853,212,11.7,3125839849,140,34.3,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787831,380,1,1,40,46,36tr17foeaf9ejjmt2txuoy3y,1,36.3,10.1,2021-09-26T18:26:41.033Z,2021-09-26T18:26:46Z,3125840201,212,35.7,3125840207,1,,3125840193,140,48.2,3125840191,56,Back,3125840197,141,59.3,3125840203,213,1.2,3125840187,155,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787839,255,45,1,40,50,5rurqie3qt1qav9ir5mkqinn,0,41.4,24.6,2021-09-26T18:26:45.848Z,2021-09-26T18:26:48Z,3125840249,285,,3125840323,233,381,3125840247,56,Back,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787843,381,3,1,40,50,36tr17foeaf9ejjmt2txuoy3y,1,58.6,75.4,2021-09-26T18:26:45.848Z,2021-09-26T18:26:48Z,3125840261,56,Center,3125840299,233,255,3125840263,286,,,,,,,,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787937,382,1,1,40,53,36tr17foeaf9ejjmt2txuoy3y,1,73.8,88.6,2021-09-26T18:26:48.208Z,2021-09-26T18:26:58Z,3125840799,213,0.5,3125840793,140,82.0,3125840795,141,96.2,3125840791,56,Left,3125840797,212,10.0,,,,,,,,,,dgkmt7f5k9oqruxzsi3x9em6t,C. Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335793253,309,45,1,41,1,5rurqie3qt1qav9ir5mkqinn,0,9.4,32.2,2021-09-26T18:26:55.906Z,2021-09-26T18:36:09Z,3125869219,285,,3125869233,233,389,3125869217,56,Back,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788429,389,3,1,41,1,36tr17foeaf9ejjmt2txuoy3y,1,90.6,67.8,2021-09-26T18:26:55.906Z,2021-09-26T18:36:09Z,3125843517,286,,3125843515,56,Center,3125869231,233,309,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787933,256,43,1,41,2,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-09-26T18:26:57.647Z,2021-09-26T18:27:56Z,3125840777,285,0,3125843899,144,45,3125840775,56,Back,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787949,383,1,1,41,3,36tr17foeaf9ejjmt2txuoy3y,0,99.5,60.9,2021-09-26T18:26:58.320Z,2021-09-26T18:27:07Z,3125840957,286,,3125840883,213,4.4,3125840951,236,,3125840877,140,98.7,3125840875,56,Center,3125840879,141,56.4,3125840953,233,257,3125840881,212,3.2,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787965,257,74,1,41,3,5rurqie3qt1qav9ir5mkqinn,1,2.1,40.7,2021-09-26T18:26:58.321Z,2021-09-26T18:39:22Z,3125840945,285,,3125840943,56,Back,3125840979,233,383,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788001,258,6,1,41,6,5rurqie3qt1qav9ir5mkqinn,0,1.7,42.2,2021-09-26T18:27:01.238Z,2021-09-26T18:27:04Z,3125841167,73,,3125841165,56,Back,3125841193,233,384,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335787997,384,6,1,41,6,36tr17foeaf9ejjmt2txuoy3y,1,98.3,57.8,2021-09-26T18:27:01.238Z,2021-09-26T18:34:16Z,3125841155,56,Center,3125841157,73,,3125841175,233,258,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788247,385,1,1,41,29,36tr17foeaf9ejjmt2txuoy3y,1,99.5,99.5,2021-09-26T18:27:24.352Z,2021-09-26T18:27:28Z,3125842571,140,89.8,3125842577,213,4.4,3125842561,2,,3125842567,223,,3125842569,56,Center,3125842565,155,,3125842563,6,,3125842575,212,32.2,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,3125842573,141,54.6,3125842579,1,,,,,,,,,,,,,,,,,,,,,,,,
2335788251,386,61,1,41,33,36tr17foeaf9ejjmt2txuoy3y,1,89.8,54.6,2021-09-26T18:27:28.336Z,2021-09-26T18:27:28Z,3125842583,56,Center,,,,,,,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788279,259,12,1,41,35,5rurqie3qt1qav9ir5mkqinn,1,5.6,41.9,2021-09-26T18:27:30.351Z,2021-09-26T18:27:31Z,3125842711,140,0.0,3125842717,213,3.7,3125842723,167,,3125842709,56,Back,3125842715,212,8.4,3125842713,141,35.7,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788277,387,61,1,41,36,36tr17foeaf9ejjmt2txuoy3y,1,94.3,65.8,2021-09-26T18:27:30.976Z,2021-09-26T18:27:31Z,3125842707,56,Center,,,,,,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788281,260,6,1,41,36,5rurqie3qt1qav9ir5mkqinn,0,2.2,35,2021-09-26T18:27:31.104Z,2021-09-26T18:27:34Z,3125842721,73,,3125842847,233,388,3125842719,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788299,388,6,1,41,36,36tr17foeaf9ejjmt2txuoy3y,1,97.8,65,2021-09-26T18:27:31.104Z,2021-09-26T18:34:17Z,3125842833,233,260,3125842805,73,,3125842799,56,Center,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788469,390,1,1,41,57,36tr17foeaf9ejjmt2txuoy3y,0,99.9,99.5,2021-09-26T18:27:52.224Z,2021-09-26T18:27:53Z,3125843729,56,Center,3125843725,155,,3125843723,6,,3125843739,1,,3125843733,141,42.4,3125843735,212,39.3,3125843731,140,94.3,3125843727,223,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,3125843737,213,4.6,3125843721,2,,,,,,,,,,,,,,,,,,,,,,,,
2335788539,391,1,1,42,1,36tr17foeaf9ejjmt2txuoy3y,1,77.4,22.8,2021-09-26T18:27:56.808Z,2021-09-26T18:28:00Z,3125844095,141,26.8,3125844093,140,94.4,3125844099,213,0.2,3125844091,56,Center,3125844097,212,18.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788563,392,1,1,42,5,36tr17foeaf9ejjmt2txuoy3y,0,96.5,26.4,2021-09-26T18:28:00.449Z,2021-09-26T18:28:01Z,3125844207,140,97.6,3125844211,212,14.0,3125844213,213,1.5,3125844205,56,Center,3125844209,141,46.9,,,,,,,,,,9e65qlc7dfjkajyhzhak8sc7p,J. Sonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788559,261,52,1,42,6,5rurqie3qt1qav9ir5mkqinn,1,2.3,52.5,2021-09-26T18:28:01.590Z,2021-09-26T18:28:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788799,262,1,1,42,31,5rurqie3qt1qav9ir5mkqinn,1,8,52.2,2021-09-26T18:28:26.774Z,2021-09-26T18:28:29Z,3125845369,140,12.5,3125845365,123,,3125845375,213,1.3,3125845373,212,21.1,3125845371,141,82.4,3125845367,56,Back,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788805,263,1,1,42,34,5rurqie3qt1qav9ir5mkqinn,1,12.5,82.4,2021-09-26T18:28:29.109Z,2021-09-26T18:28:30Z,3125845427,213,0.4,3125845421,140,29.7,3125845423,141,94.1,3125845425,212,19.7,3125845419,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788843,264,1,1,42,35,5rurqie3qt1qav9ir5mkqinn,1,29.7,94.1,2021-09-26T18:28:30.798Z,2021-09-26T18:28:33Z,3125845607,212,11.7,3125845601,56,Back,3125845605,141,77.0,3125845603,140,29.0,3125845609,213,4.6,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788863,265,1,1,42,38,5rurqie3qt1qav9ir5mkqinn,0,29,77,2021-09-26T18:28:33.846Z,2021-09-26T18:28:35Z,3125845671,155,,3125845677,141,89.6,3125845681,213,0.4,3125845679,212,19.7,3125845675,140,45.9,3125845673,56,Back,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788975,266,4,1,42,41,5rurqie3qt1qav9ir5mkqinn,1,39.8,88.1,2021-09-26T18:28:35.975Z,2021-09-26T18:34:18Z,3125863753,294,,3125846281,233,393,3125846255,13,,3125846271,286,,3125846259,56,Back,3125846263,152,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335788889,393,4,1,42,41,36tr17foeaf9ejjmt2txuoy3y,0,60.2,11.9,2021-09-26T18:28:35.976Z,2021-09-26T18:28:46Z,3125846287,233,266,3125845801,152,,3125845797,294,,3125845799,56,Right,3125845795,13,,3125845805,285,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789055,267,1,1,42,59,5rurqie3qt1qav9ir5mkqinn,1,42.3,84.4,2021-09-26T18:28:54.774Z,2021-09-26T18:28:57Z,3125846729,5,,3125846739,212,7.9,3125846735,140,45.5,3125846733,56,Back,3125846741,213,5.2,3125846731,152,,3125846737,141,73.9,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789067,268,1,1,43,2,5rurqie3qt1qav9ir5mkqinn,1,45.5,73.9,2021-09-26T18:28:56.926Z,2021-09-26T18:28:58Z,3125846801,141,91.1,3125846799,140,45.3,3125846797,56,Back,3125846803,212,11.7,3125846805,213,1.6,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789089,269,1,1,43,3,5rurqie3qt1qav9ir5mkqinn,0,45.3,91.1,2021-09-26T18:28:58.415Z,2021-09-26T18:29:00Z,3125846909,141,100.0,3125846915,1,,3125846913,213,0.1,3125846905,56,Left,3125846903,155,,3125846907,140,87.2,3125846911,212,44.5,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789093,270,5,1,43,5,5rurqie3qt1qav9ir5mkqinn,0,82.4,101,2021-09-26T18:28:59.924Z,2021-09-26T19:46:15Z,3125846927,347,,3125846925,56,Left,3125847263,233,394,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789157,394,5,1,43,5,36tr17foeaf9ejjmt2txuoy3y,1,17.6,-1,2021-09-26T18:28:59.924Z,2021-09-26T18:29:07Z,3125847215,347,,3125847213,56,Back,3125847229,233,270,,,,,,,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789185,395,1,1,43,12,36tr17foeaf9ejjmt2txuoy3y,1,24.5,0,2021-09-26T18:29:07.207Z,2021-09-26T18:29:10Z,3125847385,140,8.2,3125847383,56,Back,3125847389,212,19.9,3125847391,213,2.6,3125847387,141,13.5,3125847381,107,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789201,396,1,1,43,15,36tr17foeaf9ejjmt2txuoy3y,1,7.4,14.6,2021-09-26T18:29:09.995Z,2021-09-26T18:29:12Z,3125847509,140,11.9,3125847513,212,7.9,3125847515,213,5.3,3125847507,56,Back,3125847511,141,5.2,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789233,397,1,1,43,17,36tr17foeaf9ejjmt2txuoy3y,0,17.2,4.6,2021-09-26T18:29:11.947Z,2021-09-26T18:29:14Z,3125847677,140,56.2,3125847685,1,,3125847683,213,0.5,3125847681,212,45.6,3125847679,141,34.2,3125847673,155,,3125847675,56,Center,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789295,271,1,1,43,22,5rurqie3qt1qav9ir5mkqinn,1,41.5,69.7,2021-09-26T18:29:17.454Z,2021-09-26T18:29:19Z,3125847997,212,16.9,3125847991,56,Back,3125847995,141,94.1,3125847993,140,38.6,3125847999,213,1.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789321,272,1,1,43,24,5rurqie3qt1qav9ir5mkqinn,1,38.6,94.1,2021-09-26T18:29:18.990Z,2021-09-26T18:29:21Z,3125848167,141,68.7,3125848171,213,3.7,3125848175,1,,3125848163,56,Back,3125848165,140,12.2,3125848169,212,32.7,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789329,273,49,1,43,26,5rurqie3qt1qav9ir5mkqinn,1,12.2,68.7,2021-09-26T18:29:21.430Z,2021-09-26T18:29:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789421,274,1,1,43,28,5rurqie3qt1qav9ir5mkqinn,1,8.4,60.5,2021-09-26T18:29:22.943Z,2021-09-26T18:29:28Z,3125848591,141,89.7,3125848597,1,,3125848587,56,Back,3125848585,157,,3125848589,140,33.2,3125848593,212,32.7,3125848595,213,0.7,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789425,275,50,1,43,33,5rurqie3qt1qav9ir5mkqinn,1,27.4,73.1,2021-09-26T18:29:28.478Z,2021-09-26T18:29:30Z,3125848607,56,Back,3125848693,233,398,3125848609,285,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789439,398,7,1,43,33,36tr17foeaf9ejjmt2txuoy3y,0,72.6,26.9,2021-09-26T18:29:28.479Z,2021-09-26T18:29:29Z,3125848669,286,,3125848687,233,275,3125848667,56,Center,,,,,,,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789485,276,1,1,43,36,5rurqie3qt1qav9ir5mkqinn,1,34.4,85.7,2021-09-26T18:29:30.990Z,2021-09-26T18:29:34Z,3125848919,141,65.1,3125848915,56,Back,3125848921,212,18.4,3125848923,213,5.4,3125848917,140,45.7,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789513,277,1,1,43,39,5rurqie3qt1qav9ir5mkqinn,1,42,69.7,2021-09-26T18:29:33.965Z,2021-09-26T18:29:38Z,3125849081,212,13.5,3125849079,141,89.0,3125849075,56,Back,3125849077,140,45.1,3125849083,213,1.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789529,278,1,1,43,42,5rurqie3qt1qav9ir5mkqinn,0,45.1,89,2021-09-26T18:29:37.701Z,2021-09-26T18:29:38Z,3125849171,140,61.6,3125849177,213,0.2,3125849169,56,Left,3125849175,212,17.7,3125849173,141,94.4,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789517,399,49,1,43,43,36tr17foeaf9ejjmt2txuoy3y,1,37,6.7,2021-09-26T18:29:38.233Z,2021-09-26T18:29:38Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789559,400,1,1,43,44,36tr17foeaf9ejjmt2txuoy3y,1,36.2,6.7,2021-09-26T18:29:38.952Z,2021-09-26T18:29:42Z,3125849281,1,,3125849273,140,5.8,3125849275,141,35.8,3125849279,213,2.6,3125849271,56,Back,3125849277,212,37.6,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789577,401,1,1,43,47,36tr17foeaf9ejjmt2txuoy3y,1,6.6,35.1,2021-09-26T18:29:41.921Z,2021-09-26T18:29:44Z,3125849371,140,15.8,3125849377,213,0.9,3125849375,212,15.2,3125849367,56,Back,3125849373,141,52.4,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789593,402,1,1,43,49,36tr17foeaf9ejjmt2txuoy3y,1,15.8,52.4,2021-09-26T18:29:44.072Z,2021-09-26T18:29:46Z,3125849453,212,30.6,3125849443,56,Back,3125849449,141,8.3,3125849447,140,21.8,3125849457,213,4.9,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789627,403,1,1,43,51,36tr17foeaf9ejjmt2txuoy3y,1,21.8,8.3,2021-09-26T18:29:46.170Z,2021-09-26T18:29:49Z,3125849621,213,0.8,3125849617,141,26.1,3125849613,56,Back,3125849615,140,33.6,3125849619,212,17.3,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789639,404,1,1,43,54,36tr17foeaf9ejjmt2txuoy3y,1,33.6,26.1,2021-09-26T18:29:49.376Z,2021-09-26T18:29:50Z,3125849675,140,25.6,3125849673,56,Back,3125849679,212,9.5,3125849681,213,3.6,3125849677,141,19.5,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789671,405,1,1,43,55,36tr17foeaf9ejjmt2txuoy3y,1,25.6,19.5,2021-09-26T18:29:50.443Z,2021-09-26T18:29:53Z,3125849809,56,Back,3125849813,141,36.9,3125849815,212,21.2,3125849817,213,2.6,3125849811,140,8.8,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789729,406,1,1,43,58,36tr17foeaf9ejjmt2txuoy3y,1,11,35.2,2021-09-26T18:29:53.472Z,2021-09-26T18:29:59Z,3125850119,56,Back,3125850125,212,18.6,3125850123,141,8.6,3125850121,140,15.1,3125850127,213,4.9,,,,,,,,,,jnfo5n6yvloyqcpt5g1x5yvp,K. Benameur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789751,407,1,1,44,4,36tr17foeaf9ejjmt2txuoy3y,1,22,8.8,2021-09-26T18:29:59.377Z,2021-09-26T18:30:01Z,3125850237,213,5.9,3125850231,140,30.1,3125850233,141,4.1,3125850235,212,9.1,3125850229,56,Back,,,,,,,,,,6bcvcloym3tzxss5hgsw4h1at,A. Kennedy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789789,408,1,1,44,6,36tr17foeaf9ejjmt2txuoy3y,1,30.3,4.1,2021-09-26T18:30:01.556Z,2021-09-26T18:30:04Z,3125850483,141,20.7,3125850485,212,11.3,3125850481,140,29.3,3125850487,213,1.7,3125850479,56,Back,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789831,409,1,1,44,9,36tr17foeaf9ejjmt2txuoy3y,1,33.9,24.6,2021-09-26T18:30:04.697Z,2021-09-26T18:30:10Z,3125850721,140,46.6,3125850719,56,Back,3125850729,213,0.1,3125850725,212,13.4,3125850723,141,27.1,,,,,,,,,,7gmh6g5c39asg7gnthx1jxp79,L. Coombs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789835,410,3,1,44,15,36tr17foeaf9ejjmt2txuoy3y,0,58.2,24.6,2021-09-26T18:30:10.128Z,2021-09-26T18:30:11Z,3125850765,286,,3125850763,56,Center,3125850779,211,,,,,,,,,,,,,,,,,5wob73qv36q7d73zzzu57x8lx,E. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789851,279,1,1,44,16,5rurqie3qt1qav9ir5mkqinn,1,32.7,75.1,2021-09-26T18:30:11.686Z,2021-09-26T18:30:13Z,3125850853,213,3.5,3125850849,141,61.8,3125850845,56,Back,3125850847,140,9.4,3125850851,212,26.1,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789855,280,49,1,44,18,5rurqie3qt1qav9ir5mkqinn,1,9.4,61.8,2021-09-26T18:30:13.446Z,2021-09-26T18:30:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789895,281,1,1,44,21,5rurqie3qt1qav9ir5mkqinn,0,7.8,65.7,2021-09-26T18:30:16.254Z,2021-09-26T18:30:19Z,3125851091,56,Left,3125851103,212,56.1,3125851087,155,,3125851107,213,0.5,3125851099,141,100.0,3125851095,140,55.9,3125851111,1,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335789899,282,5,1,44,24,5rurqie3qt1qav9ir5mkqinn,0,54.6,101.8,2021-09-26T18:30:19.088Z,2021-09-26T18:30:22Z,3125851119,347,,3125851261,233,411,3125851117,56,Left,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
