id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2411686475,417,1,1,43,19,5rurqie3qt1qav9ir5mkqinn,1,14.9,88.4,2022-04-24T18:28:24.548Z,2022-04-24T18:28:26Z,3523345387,141,49.0,3523345391,213,4.6,3523345389,212,27.0,3523345385,140,11.7,3523345383,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686505,418,1,1,43,22,5rurqie3qt1qav9ir5mkqinn,1,11.7,49,2022-04-24T18:28:26.868Z,2022-04-24T18:28:32Z,3523345599,212,24.2,3523345593,56,Back,3523345595,140,28.7,3523345597,141,24.9,3523345601,213,5.5,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686517,419,1,1,43,27,5rurqie3qt1qav9ir5mkqinn,1,30.4,25,2022-04-24T18:28:31.980Z,2022-04-24T18:28:33Z,3523345677,140,30.1,3523345679,141,64.8,3523345681,212,27.1,3523345675,56,Back,3523345683,213,1.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686549,421,1,1,43,29,5rurqie3qt1qav9ir5mkqinn,1,30.4,65.4,2022-04-24T18:28:33.804Z,2022-04-24T18:28:38Z,3523345855,213,0.9,3523345853,212,22.6,3523345851,141,91.8,3523345849,140,43.4,3523345847,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686617,422,1,1,43,36,5rurqie3qt1qav9ir5mkqinn,1,69.6,91.5,2022-04-24T18:28:40.939Z,2022-04-24T18:28:45Z,3523346187,141,72.7,3523346191,213,3.9,3523346185,140,57.6,3523346189,212,17.9,3523346183,56,Center,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686633,423,1,1,43,40,5rurqie3qt1qav9ir5mkqinn,1,58.2,73.6,2022-04-24T18:28:45.179Z,2022-04-24T18:28:46Z,3523346259,140,35.0,3523346261,141,65.8,3523346263,212,24.9,3523346265,213,3.4,3523346257,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686675,424,1,1,43,42,5rurqie3qt1qav9ir5mkqinn,1,35,65.8,2022-04-24T18:28:46.835Z,2022-04-24T18:28:52Z,3523346497,213,4.9,3523346491,140,39.3,3523346495,212,30.3,3523346489,56,Back,3523346493,141,21.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686701,425,1,1,43,47,5rurqie3qt1qav9ir5mkqinn,1,59.8,17.4,2022-04-24T18:28:52.324Z,2022-04-24T18:28:58Z,3523346661,141,16.1,3523346659,140,70.4,3523346663,212,11.2,3523346665,213,6.2,3523346657,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686713,426,1,1,43,53,5rurqie3qt1qav9ir5mkqinn,1,70.8,33.4,2022-04-24T18:28:58.195Z,2022-04-24T18:29:02Z,3523346731,212,42.1,3523346733,213,1.3,3523346723,196,,3523346727,140,79.6,3523346735,1,,3523346725,56,Left,3523346729,141,93.8,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686729,427,1,1,43,57,5rurqie3qt1qav9ir5mkqinn,0,85.1,95.7,2022-04-24T18:29:01.963Z,2022-04-24T18:29:05Z,3523346853,155,,3523346861,212,58.0,3523346851,2,,3523346863,213,5.0,3523346857,140,100.0,3523346855,56,Right,3523346859,141,14.0,3523346865,1,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686737,344,5,1,44,0,7kt37xy93vjy6wac8vq6fqz3g,1,-1.1,87.2,2022-04-24T18:29:05.469Z,2022-04-24T18:30:18Z,3523346907,346,,3523346909,233,428,3523346905,56,Back,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411686733,428,5,1,44,0,5rurqie3qt1qav9ir5mkqinn,0,101.1,12.8,2022-04-24T18:29:05.469Z,2022-04-24T18:29:06Z,3523346931,233,344,3523346881,346,,3523346879,56,Right,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687027,345,27,1,44,40,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-04-24T18:29:45.055Z,2022-04-24T18:29:49Z,3523348501,233,429,3523348493,53,93h0czojeo1ywk4ln2af0bglx,3523348489,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687019,429,27,1,44,40,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-04-24T18:29:45.055Z,2022-04-24T18:29:54Z,3523348543,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687183,346,70,1,45,0,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-04-24T18:30:05.114Z,2022-04-24T18:30:26Z,3523349299,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687385,347,28,1,45,46,7kt37xy93vjy6wac8vq6fqz3g,1,0,0,2022-04-24T18:30:50.735Z,2022-04-24T18:30:51Z,3523350549,233,430,3523350487,55,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687389,430,28,1,45,46,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-04-24T18:30:50.735Z,2022-04-24T18:31:12Z,3523350555,233,347,3523350505,55,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687485,348,1,1,46,0,7kt37xy93vjy6wac8vq6fqz3g,0,5,63,2022-04-24T18:31:04.687Z,2022-04-24T18:31:06Z,3523351055,213,0.2,3523351059,74,,3523351057,1,,3523351053,212,41.4,3523351051,141,74.7,3523351045,124,,3523351049,140,43.7,3523351047,56,Back,6vqain7mmp94wueprv9aj5xp1,S. MacIver,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687503,431,1,1,46,3,5rurqie3qt1qav9ir5mkqinn,0,62.7,19.2,2022-04-24T18:31:08.384Z,2022-04-24T18:31:08Z,3523351163,213,0.1,3523351159,141,22.1,3523351161,212,13.6,3523351155,56,Center,3523351157,140,75.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687513,349,1,1,46,4,7kt37xy93vjy6wac8vq6fqz3g,1,26.3,77.6,2022-04-24T18:31:09.110Z,2022-04-24T18:31:10Z,3523351213,213,0.3,3523351211,212,15.9,3523351203,56,Back,3523351207,140,40.7,3523351209,141,84.8,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687533,350,1,1,46,5,7kt37xy93vjy6wac8vq6fqz3g,1,41.2,88.4,2022-04-24T18:31:10.486Z,2022-04-24T18:31:12Z,3523351331,140,34.7,3523351339,213,2.6,3523351335,141,94.2,3523351327,56,Back,3523351337,212,7.9,,,,,,,,,,6flq1204p7494fm1ct06w6ket,I. Christiansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687541,351,1,1,46,7,7kt37xy93vjy6wac8vq6fqz3g,0,34.6,94.2,2022-04-24T18:31:12.495Z,2022-04-24T18:31:14Z,3523351371,212,20.2,3523351373,213,0.3,3523351367,140,53.2,3523351369,141,100.0,3523351363,56,Left,3523351361,155,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687543,352,5,1,46,9,7kt37xy93vjy6wac8vq6fqz3g,0,55.8,102,2022-04-24T18:31:14.192Z,2022-04-24T18:31:21Z,3523351377,56,Left,3523351379,347,,3523351661,233,432,,,,,,,,,,,,,,,,8lf62k2iwmb23gywex08s6m09,P. Pattinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687589,432,5,1,46,9,5rurqie3qt1qav9ir5mkqinn,1,44.2,-2,2022-04-24T18:31:14.192Z,2022-04-24T18:36:09Z,3523351657,233,352,3523351637,56,Back,3523351639,347,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687623,433,1,1,46,16,5rurqie3qt1qav9ir5mkqinn,1,33.2,0,2022-04-24T18:31:21.153Z,2022-04-24T18:31:25Z,3523351823,212,19.4,3523351821,141,22.8,3523351825,213,2.1,3523351817,56,Back,3523351815,107,,3523351819,140,23.8,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687635,434,1,1,46,20,5rurqie3qt1qav9ir5mkqinn,0,24.1,23.7,2022-04-24T18:31:25.272Z,2022-04-24T18:39:58Z,3523351907,212,18.5,3523351903,140,39.6,3523351905,141,36.7,3523351909,213,0.5,3523351901,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687665,353,49,1,46,25,7kt37xy93vjy6wac8vq6fqz3g,1,57.7,62.6,2022-04-24T18:31:29.727Z,2022-04-24T18:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687677,354,1,1,46,25,7kt37xy93vjy6wac8vq6fqz3g,0,57.7,62.6,2022-04-24T18:31:29.990Z,2022-04-24T18:31:30Z,3523352069,141,74.5,3523352065,56,Center,3523352073,213,1.5,3523352067,140,58.2,3523352071,212,8.1,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687685,435,1,1,46,26,5rurqie3qt1qav9ir5mkqinn,1,41.3,28.9,2022-04-24T18:31:30.672Z,2022-04-24T18:31:33Z,3523352127,212,17.7,3523352129,213,3.9,3523352123,140,29.3,3523352125,141,10.6,3523352121,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687687,436,49,1,46,28,5rurqie3qt1qav9ir5mkqinn,1,29.3,10.6,2022-04-24T18:31:33.281Z,2022-04-24T18:31:33Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687703,437,1,1,46,28,5rurqie3qt1qav9ir5mkqinn,1,29.3,10.6,2022-04-24T18:31:33.449Z,2022-04-24T18:31:36Z,3523352223,213,6.1,3523352221,212,12.5,3523352217,140,40.9,3523352215,56,Back,3523352219,141,6.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687715,438,1,1,46,31,5rurqie3qt1qav9ir5mkqinn,1,40.9,6.8,2022-04-24T18:31:36.096Z,2022-04-24T18:31:37Z,3523352281,140,62.2,3523352279,56,Right,3523352285,212,23.8,3523352283,141,18.9,3523352287,213,0.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687727,439,1,1,46,33,5rurqie3qt1qav9ir5mkqinn,1,64.2,21.3,2022-04-24T18:31:37.848Z,2022-04-24T18:31:39Z,3523352347,56,Right,3523352355,213,4.5,3523352353,212,10.7,3523352351,141,5.8,3523352349,140,62.5,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687739,440,1,1,46,34,5rurqie3qt1qav9ir5mkqinn,1,62.4,5.8,2022-04-24T18:31:39.464Z,2022-04-24T18:31:41Z,3523352407,212,13.5,3523352401,56,Right,3523352405,141,4.4,3523352403,140,75.2,3523352409,213,6.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687761,441,1,1,46,36,5rurqie3qt1qav9ir5mkqinn,1,75,5.8,2022-04-24T18:31:41.120Z,2022-04-24T18:31:43Z,3523352525,141,5.8,3523352523,140,58.2,3523352529,213,3.1,3523352521,56,Right,3523352527,212,17.6,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687805,442,1,1,46,38,5rurqie3qt1qav9ir5mkqinn,1,58.2,6.2,2022-04-24T18:31:43.561Z,2022-04-24T18:31:50Z,3523352775,213,2.8,3523352763,56,Back,3523352771,141,19.4,3523352773,212,29.6,3523352767,140,31.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687813,443,1,1,46,46,5rurqie3qt1qav9ir5mkqinn,1,56.6,26.7,2022-04-24T18:31:50.743Z,2022-04-24T18:31:51Z,3523352817,140,64.7,3523352825,213,1.1,3523352819,141,54.2,3523352815,56,Center,3523352821,212,20.5,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687829,444,1,1,46,47,5rurqie3qt1qav9ir5mkqinn,1,65.2,56.3,2022-04-24T18:31:51.824Z,2022-04-24T18:31:55Z,3523352905,140,74.5,3523352903,56,Left,3523352909,212,25.3,3523352907,141,90.6,3523352911,213,1.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687845,445,1,1,46,51,5rurqie3qt1qav9ir5mkqinn,1,69.9,92.6,2022-04-24T18:31:55.695Z,2022-04-24T18:31:59Z,3523353007,213,6.2,3523352999,56,Left,3523353001,140,90.7,3523353005,212,22.0,3523353003,141,88.7,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687857,446,1,1,46,55,5rurqie3qt1qav9ir5mkqinn,1,94.6,88.1,2022-04-24T18:31:59.703Z,2022-04-24T18:32:01Z,3523353063,140,75.3,3523353065,141,89.3,3523353069,213,3.1,3523353061,56,Left,3523353067,212,20.3,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687869,447,1,1,46,56,5rurqie3qt1qav9ir5mkqinn,1,76.9,90,2022-04-24T18:32:01.191Z,2022-04-24T18:32:02Z,3523353131,141,73.5,3523353133,212,13.1,3523353135,213,4.2,3523353127,56,Center,3523353129,140,70.5,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687907,448,1,1,46,58,5rurqie3qt1qav9ir5mkqinn,1,70.5,73.5,2022-04-24T18:32:02.847Z,2022-04-24T18:32:07Z,3523353351,140,85.3,3523353349,56,Left,3523353355,212,16.2,3523353353,141,80.3,3523353357,213,0.3,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687923,450,50,1,47,1,5rurqie3qt1qav9ir5mkqinn,1,87,80.9,2022-04-24T18:32:05.957Z,2022-04-24T18:32:09Z,3523353413,56,Left,3523353415,286,,3523353451,233,355,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687903,355,7,1,47,1,7kt37xy93vjy6wac8vq6fqz3g,0,13,19.1,2022-04-24T18:32:05.958Z,2022-04-24T18:33:14Z,3523353331,285,,3523353447,233,450,3523353329,56,Back,,,,,,,,,,,,,,,,3c80px00lrpe84s9yurszqcid,N. Björn,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687911,449,43,1,47,3,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-04-24T18:32:07.848Z,2022-04-24T18:32:12Z,3523353577,144,49,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687961,451,1,1,47,5,5rurqie3qt1qav9ir5mkqinn,1,68.9,72.3,2022-04-24T18:32:09.815Z,2022-04-24T18:32:14Z,3523353601,141,40.1,3523353597,56,Center,3523353605,213,4.4,3523353603,212,22.9,3523353599,140,62.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687981,452,1,1,47,9,5rurqie3qt1qav9ir5mkqinn,1,64.8,25.3,2022-04-24T18:32:13.952Z,2022-04-24T18:32:15Z,3523353699,140,75.2,3523353701,141,41.2,3523353705,213,0.8,3523353703,212,15.4,3523353697,56,Center,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687991,453,1,1,47,11,5rurqie3qt1qav9ir5mkqinn,1,74.8,41.6,2022-04-24T18:32:15.840Z,2022-04-24T18:32:17Z,3523353769,141,58.2,3523353765,56,Center,3523353773,213,2.3,3523353767,140,65.5,3523353771,212,14.9,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411687993,454,1,1,47,12,5rurqie3qt1qav9ir5mkqinn,1,65.5,60.3,2022-04-24T18:32:17.472Z,2022-04-24T18:32:18Z,3523353821,213,1.2,3523353817,141,91.1,3523353819,212,22.1,3523353813,56,Left,3523353815,140,72.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688019,455,1,1,47,13,5rurqie3qt1qav9ir5mkqinn,1,72.2,91.1,2022-04-24T18:32:18.351Z,2022-04-24T18:32:21Z,3523353933,213,6.2,3523353931,212,17.9,3523353927,140,89.2,3523353929,141,88.9,3523353925,56,Left,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688029,456,1,1,47,16,5rurqie3qt1qav9ir5mkqinn,1,89.2,88.9,2022-04-24T18:32:21.639Z,2022-04-24T18:32:23Z,3523353981,213,5.3,3523353979,212,15.0,3523353973,56,Center,3523353975,140,96.7,3523353977,141,70.2,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688047,457,1,1,47,18,5rurqie3qt1qav9ir5mkqinn,1,96.7,70.2,2022-04-24T18:32:23.600Z,2022-04-24T18:32:26Z,3523354051,140,90.5,3523354049,56,Center,3523354055,212,11.1,3523354053,141,56.9,3523354057,213,4.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688049,458,61,1,47,21,5rurqie3qt1qav9ir5mkqinn,0,90.4,56.9,2022-04-24T18:32:25.848Z,2022-04-24T18:32:37Z,3523354061,56,Center,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688083,356,12,1,47,24,7kt37xy93vjy6wac8vq6fqz3g,1,8.2,47.2,2022-04-24T18:32:29.590Z,2022-04-24T18:33:18Z,3523354231,213,1.1,3523354223,56,Back,3523354227,141,100.0,3523354237,167,,3523354225,140,24.8,3523354229,212,41.1,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688085,357,5,1,47,25,7kt37xy93vjy6wac8vq6fqz3g,0,21.8,102,2022-04-24T18:32:30.535Z,2022-04-24T18:32:37Z,3523354235,347,,3523354233,56,Back,3523354465,233,459,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688139,459,5,1,47,25,5rurqie3qt1qav9ir5mkqinn,1,78.2,-2,2022-04-24T18:32:30.535Z,2022-04-24T18:36:09Z,3523354459,347,,3523354461,233,357,3523354457,56,Right,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688157,460,1,1,47,34,5rurqie3qt1qav9ir5mkqinn,1,70.2,0,2022-04-24T18:32:39.327Z,2022-04-24T18:34:26Z,3523354561,141,14.9,3523354563,212,14.4,3523354557,56,Right,3523354559,140,61.9,3523354555,107,,3523354565,213,2.2,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688177,461,1,1,47,35,5rurqie3qt1qav9ir5mkqinn,1,61.6,17.4,2022-04-24T18:32:40.583Z,2022-04-24T18:32:43Z,3523354671,213,5.7,3523354667,141,7.1,3523354665,140,70.9,3523354669,212,12.0,3523354663,56,Right,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688197,462,1,1,47,38,5rurqie3qt1qav9ir5mkqinn,0,74.7,5.3,2022-04-24T18:32:43.056Z,2022-04-24T18:34:24Z,3523354779,1,,3523354775,212,47.9,3523354777,213,1.0,3523354771,140,97.7,3523354773,141,66.1,3523354767,155,,3523354769,56,Center,3523354765,2,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688195,358,12,1,47,40,7kt37xy93vjy6wac8vq6fqz3g,1,3.1,33.3,2022-04-24T18:32:44.717Z,2022-04-24T18:32:46Z,3523354813,167,,3523354757,140,0.0,3523354759,141,30.4,3523354761,212,5.3,3523354755,56,Back,3523354763,213,3.5,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688205,359,6,1,47,40,7kt37xy93vjy6wac8vq6fqz3g,0,0,29.2,2022-04-24T18:32:45.470Z,2022-04-24T18:33:04Z,3523354797,73,,3523355417,233,463,3523354793,56,Back,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688317,463,6,1,47,40,5rurqie3qt1qav9ir5mkqinn,1,100,70.8,2022-04-24T18:32:45.470Z,2022-04-24T18:34:32Z,3523355395,56,Center,3523355403,233,359,3523355397,73,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688419,464,1,1,48,14,5rurqie3qt1qav9ir5mkqinn,0,99.5,99.5,2022-04-24T18:33:19.567Z,2022-04-24T18:36:45Z,3523355975,56,Center,3523355979,141,48.5,3523355981,212,35.0,3523355983,213,4.6,3523355977,140,95.2,3523355967,2,,3523355973,223,,3523355971,155,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,3523355985,1,,3523355969,6,,,,,,,,,,,,,,,,,,,,,,
2411688417,360,12,1,48,16,7kt37xy93vjy6wac8vq6fqz3g,1,7.5,52.2,2022-04-24T18:33:21.309Z,2022-04-24T18:33:23Z,3523355963,212,8.1,3523355961,141,62.3,3523355965,213,1.0,3523355959,140,11.6,3523356011,15,,3523355957,56,Back,,,,,,,e6s5iphbrws04dxrvw0xqd7f9,M. Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688489,361,12,1,48,20,7kt37xy93vjy6wac8vq6fqz3g,1,13.4,55.2,2022-04-24T18:33:25.533Z,2022-04-24T18:33:39Z,3523356451,212,28.7,3523356445,56,Back,3523356449,141,63.6,3523356453,213,0.2,3523356447,140,40.2,,,,,,,,,,9x4qkir5sofsdi6jf3qdnvgx6,H. Bennison,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688461,465,1,1,48,22,5rurqie3qt1qav9ir5mkqinn,1,65.9,44,2022-04-24T18:33:26.942Z,2022-04-24T18:33:30Z,3523356257,141,47.5,3523356255,140,77.1,3523356253,56,Center,3523356259,212,12.0,3523356261,213,0.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688469,466,1,1,48,25,5rurqie3qt1qav9ir5mkqinn,1,76,51.3,2022-04-24T18:33:30.391Z,2022-04-24T18:33:33Z,3523356291,140,79.6,3523356293,141,86.5,3523356295,212,24.2,3523356289,56,Left,3523356297,213,1.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688481,467,1,1,48,28,5rurqie3qt1qav9ir5mkqinn,1,78,84.8,2022-04-24T18:33:32.998Z,2022-04-24T18:33:35Z,3523356359,56,Left,3523356361,140,89.3,3523356363,141,90.3,3523356365,212,12.4,3523356367,213,0.3,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411688493,468,1,1,48,30,5rurqie3qt1qav9ir5mkqinn,1,89.3,90.3,2022-04-24T18:33:35.383Z,2022-05-26T13:58:23Z,3523356471,155,,3523356483,1,,3523362907,210,13,3523356469,2,,3523356473,56,Center,3523362909,154,,3523356477,141,38.8,3523356479,212,35.4,3sn815dsm0i0rnw9nigjyb0et,B. Mead,1,3523356481,213,4.9,3523356475,140,,,,,,,,,,,94.0,,,,,,,,,,,
2411688495,469,13,1,48,34,5rurqie3qt1qav9ir5mkqinn,1,94,38.8,2022-04-24T18:33:39.590Z,2022-05-26T13:58:24Z,3523356489,22,,3523362925,146,96.5,3523356491,17,,3523362927,147,54.3,3523362477,328,,3523362467,15,,3523362923,103,2.8,3523362911,83,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,3523362917,55,468,3523356493,56,3523362483,153,3523362915,154,3523362921,102,3523362913,29,,,Center,,,,59.0,,,,,,,
