id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2376384827,159,49,1,22,27,36tr17foeaf9ejjmt2txuoy3y,1,34.4,93.9,2022-01-23T19:07:37.299Z,2022-01-23T19:07:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384849,160,1,1,22,28,36tr17foeaf9ejjmt2txuoy3y,1,35.9,94.4,2022-01-23T19:07:37.995Z,2022-01-23T19:07:39Z,3337847539,141,86.8,3337847537,140,28.3,3337847543,213,3.7,3337847535,56,Back,3337847541,212,9.5,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384889,161,1,1,22,30,36tr17foeaf9ejjmt2txuoy3y,1,25.9,83.6,2022-01-23T19:07:39.451Z,2022-01-23T19:07:43Z,3337847781,140,40.0,3337847783,141,80.9,3337847785,212,14.9,3337847779,56,Back,3337847787,213,6.2,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384893,162,50,1,22,33,36tr17foeaf9ejjmt2txuoy3y,1,35,81.2,2022-01-23T19:07:43.156Z,2022-01-23T19:07:47Z,3337848083,233,201,3337847797,286,,3337847795,56,Back,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384933,201,7,1,22,33,5rurqie3qt1qav9ir5mkqinn,1,65,18.8,2022-01-23T19:07:43.157Z,2022-01-23T19:07:46Z,3337848069,233,162,3337848037,56,Right,3337848039,285,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384939,202,49,1,22,36,5rurqie3qt1qav9ir5mkqinn,1,74.1,29.8,2022-01-23T19:07:46.407Z,2022-01-23T19:07:46Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384965,203,1,1,22,37,5rurqie3qt1qav9ir5mkqinn,1,74.1,29.8,2022-01-23T19:07:46.631Z,2022-01-23T19:07:48Z,3337848199,212,27.6,3337848201,213,1.2,3337848195,140,84.4,3337848193,56,Center,3337848197,141,67.2,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376384991,204,1,1,22,39,5rurqie3qt1qav9ir5mkqinn,1,85.3,65.1,2022-01-23T19:07:48.846Z,2022-01-23T19:08:39Z,3337848393,213,4.2,3337848391,212,10.2,3337848935,210,15,3337848937,154,,3337848389,141,51.8,3337848387,140,80.9,3337848385,56,Center,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2376384993,205,15,1,22,42,5rurqie3qt1qav9ir5mkqinn,1,80.9,51.8,2022-01-23T19:07:51.646Z,2022-01-23T19:08:39Z,3337848401,18,,3337848947,55,204,3337848957,147,52.0,3337848403,56,Center,3337848561,20,,3337850721,215,,3337848951,102,53.7,3337848945,154,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,3337848943,29,3337848941,76,3337848983,233,3337848955,146,3337848953,103,19,,,,163,3337848565,82,,82.8,3337848399,22,,,,,,
2376385031,163,10,1,22,42,36tr17foeaf9ejjmt2txuoy3y,1,21.8,62.6,2022-01-23T19:07:51.746Z,2022-01-23T19:07:56Z,3337848579,94,,3337848581,56,Back,3337848633,233,205,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385047,164,49,1,22,47,36tr17foeaf9ejjmt2txuoy3y,1,21.8,62.6,2022-01-23T19:07:56.628Z,2022-01-23T19:07:56Z,,,,,,,,,,,,,,,,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385069,165,1,1,22,47,36tr17foeaf9ejjmt2txuoy3y,1,21.8,53.4,2022-01-23T19:07:57.187Z,2022-01-23T19:07:58Z,3337848815,213,4.9,3337848813,212,22.0,3337848807,56,Back,3337848811,141,21.8,3337848809,140,26.2,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385101,166,1,1,22,49,36tr17foeaf9ejjmt2txuoy3y,1,26.2,21.6,2022-01-23T19:07:58.883Z,2022-01-23T19:08:03Z,3337849043,140,13.0,3337849045,141,26.5,3337849047,212,14.3,3337849049,213,2.9,3337849041,56,Back,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385167,167,4,1,22,58,36tr17foeaf9ejjmt2txuoy3y,1,21.2,37.6,2022-01-23T19:08:08.077Z,2022-01-23T19:08:10Z,3337849417,285,,3337849473,233,206,3337849407,56,Back,3337849413,265,,3337849405,13,,3337849409,152,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385155,206,4,1,22,58,5rurqie3qt1qav9ir5mkqinn,0,78.8,62.4,2022-01-23T19:08:08.078Z,2022-01-23T19:08:21Z,3337849357,286,,3337849349,13,,3337849355,265,,3337849353,152,,3337849351,56,Center,3337849489,233,167,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385325,168,1,1,23,18,36tr17foeaf9ejjmt2txuoy3y,1,22.3,32.8,2022-01-23T19:08:28.300Z,2022-01-23T20:41:03Z,3337850371,140,40.5,3337850365,5,,3337850367,152,,3337850369,56,Back,3337850377,213,0.2,3337850375,212,19.6,3337850373,141,39.5,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385359,169,1,1,23,20,36tr17foeaf9ejjmt2txuoy3y,1,39.4,37.4,2022-01-23T19:08:30.148Z,2022-01-23T19:08:35Z,3337850605,213,1.9,3337850603,212,31.1,3337850599,140,28.6,3337850597,56,Back,3337850601,141,80.0,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385375,170,1,1,23,27,36tr17foeaf9ejjmt2txuoy3y,1,33.2,68.8,2022-01-23T19:08:37.163Z,2022-01-23T19:08:39Z,3337850711,140,47.5,3337850709,56,Back,3337850717,213,5.7,3337850715,212,18.0,3337850713,141,54.3,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385377,171,1,1,23,29,36tr17foeaf9ejjmt2txuoy3y,1,47.5,53.1,2022-01-23T19:08:39.188Z,2022-01-23T19:08:40Z,3337850757,212,13.9,3337850753,140,41.4,3337850755,141,71.2,3337850751,56,Back,3337850759,213,2.1,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385399,172,1,1,23,31,36tr17foeaf9ejjmt2txuoy3y,1,41.4,71.2,2022-01-23T19:08:40.780Z,2022-01-23T19:08:43Z,3337850913,212,7.7,3337850915,213,3.6,3337850907,56,Back,3337850909,140,35.0,3337850911,141,65.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385423,173,1,1,23,34,36tr17foeaf9ejjmt2txuoy3y,1,34.5,67.2,2022-01-23T19:08:43.476Z,2022-01-23T19:08:47Z,3337851057,141,72.1,3337851053,56,Back,3337851055,140,43.5,3337851061,213,0.3,3337851059,212,10.0,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385463,174,1,1,23,37,36tr17foeaf9ejjmt2txuoy3y,1,44.8,72,2022-01-23T19:08:47.299Z,2022-01-23T19:08:50Z,3337851327,56,Left,3337851335,213,0.5,3337851333,212,18.4,3337851331,141,85.0,3337851329,140,60.2,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385503,175,1,1,23,39,36tr17foeaf9ejjmt2txuoy3y,0,62.8,91.1,2022-01-23T19:08:48.675Z,2022-01-23T19:09:05Z,3337851601,141,89.7,3337851599,140,64.3,3337851607,236,,3337851613,286,,3337851605,213,5.7,3337851603,212,1.8,3337851609,233,207,3337851597,56,Left,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385459,207,74,1,23,39,5rurqie3qt1qav9ir5mkqinn,1,43,3.8,2022-01-23T19:08:48.676Z,2022-01-23T19:09:14Z,3337851619,233,175,3337851311,285,,3337851309,56,Back,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385555,176,1,1,23,46,36tr17foeaf9ejjmt2txuoy3y,1,60,90.5,2022-01-23T19:08:55.627Z,2022-01-23T19:09:00Z,3337851981,212,19.7,3337851983,213,3.4,3337851979,141,82.6,3337851975,56,Back,3337851977,140,41.9,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385579,177,1,1,23,50,36tr17foeaf9ejjmt2txuoy3y,1,41.9,82.6,2022-01-23T19:09:00.052Z,2022-01-23T19:09:04Z,3337852155,1,,3337852149,212,33.7,3337852143,56,Back,3337852151,213,3.6,3337852145,140,13.3,3337852147,141,60.0,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385633,178,1,1,23,54,36tr17foeaf9ejjmt2txuoy3y,1,12.6,57.8,2022-01-23T19:09:04.404Z,2022-01-23T19:09:13Z,3337852501,141,49.7,3337852499,140,25.2,3337852505,213,5.9,3337852503,212,14.3,3337852497,56,Back,,,,,,,,,,bkjq8yp0rffvauz0nz94flfu2,K. Keating,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385647,179,1,1,24,3,36tr17foeaf9ejjmt2txuoy3y,1,28,68.5,2022-01-23T19:09:12.940Z,2022-01-23T19:09:14Z,3337852571,56,Back,3337852579,213,1.3,3337852577,212,14.2,3337852575,141,88.3,3337852573,140,32.2,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385673,180,1,1,24,4,36tr17foeaf9ejjmt2txuoy3y,1,32.2,88.3,2022-01-23T19:09:14.380Z,2022-01-23T19:09:18Z,3337852697,213,3.4,3337852693,141,81.1,3337852695,212,22.0,3337852689,56,Back,3337852691,140,11.8,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385693,181,1,1,24,9,36tr17foeaf9ejjmt2txuoy3y,1,10.5,77.2,2022-01-23T19:09:18.532Z,2022-01-23T19:09:21Z,3337852801,213,5.4,3337852795,140,20.7,3337852793,56,Back,3337852797,141,59.0,3337852799,212,16.4,,,,,,,,,,c6k1w8sothxmc08dbhqjzp1w5,A. Greenwood,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385723,182,1,1,24,11,36tr17foeaf9ejjmt2txuoy3y,1,21.1,57.5,2022-01-23T19:09:21.156Z,2022-01-23T19:09:26Z,3337853011,213,4.6,3337853007,141,36.3,3337853003,56,Back,3337853005,140,19.9,3337853009,212,14.5,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385737,183,1,1,24,17,36tr17foeaf9ejjmt2txuoy3y,1,20.9,33.3,2022-01-23T19:09:26.620Z,2022-01-23T19:09:28Z,3337853063,141,36.0,3337853065,212,18.4,3337853067,213,0.1,3337853061,140,38.3,3337853059,56,Back,,,,,,,,,,5vuw3lywsh90t394m8h6g5ihh,S. Houghton,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385749,184,1,1,24,18,36tr17foeaf9ejjmt2txuoy3y,1,38.4,35.8,2022-01-23T19:09:28.276Z,2022-01-23T19:09:30Z,3337853149,213,1.9,3337853143,140,36.5,3337853145,141,43.3,3337853147,212,5.5,3337853141,56,Back,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385809,185,1,1,24,20,36tr17foeaf9ejjmt2txuoy3y,1,36.5,43.3,2022-01-23T19:09:30.012Z,2022-01-23T19:09:36Z,3337853531,56,Back,3337853539,213,5.0,3337853537,212,21.5,3337853533,140,43.2,3337853535,141,13.5,,,,,,,,,,8h7r4d4z2gjne58xwu3koiok5,K. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385843,186,3,1,24,26,36tr17foeaf9ejjmt2txuoy3y,1,64.6,16.5,2022-01-23T19:09:36.124Z,2022-01-23T19:09:42Z,3337853753,286,,3337853763,233,208,3337853751,56,Right,,,,,,,,,,,,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385813,208,45,1,24,26,5rurqie3qt1qav9ir5mkqinn,0,35.4,83.5,2022-01-23T19:09:36.124Z,2022-01-23T19:09:42Z,3337853579,285,,3337853767,233,186,3337853577,56,Back,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385867,187,1,1,24,32,36tr17foeaf9ejjmt2txuoy3y,0,90.8,17.3,2022-01-23T19:09:41.884Z,2022-01-23T19:09:44Z,3337853893,213,1.2,3337853879,155,,3337853883,56,Center,3337853887,140,97.8,3337853889,141,49.6,3337853891,212,23.2,3337853877,2,,,,,bmw6mvkeropjorm2rxzw2fzai,J. Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385863,209,52,1,24,35,5rurqie3qt1qav9ir5mkqinn,1,4.1,53.6,2022-01-23T19:09:44.446Z,2022-01-23T19:09:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376385999,210,1,1,24,52,5rurqie3qt1qav9ir5mkqinn,1,8.5,50.4,2022-01-23T19:10:01.470Z,2022-01-23T19:18:39Z,3337854719,212,13.2,3337854713,56,Back,3337854727,189,,3337854715,140,15.9,3337854717,141,66.1,3337854721,213,0.9,3337878077,123,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386015,211,43,1,24,55,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-01-23T19:10:04.815Z,2022-01-23T19:11:39Z,3337859681,144,49,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386037,212,43,1,24,58,5rurqie3qt1qav9ir5mkqinn,1,0,0,2022-01-23T19:10:07.775Z,2022-01-23T19:10:58Z,3337857667,144,49,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386065,213,1,1,25,0,5rurqie3qt1qav9ir5mkqinn,0,14.3,69.6,2022-01-23T19:10:09.583Z,2022-01-23T19:10:10Z,3337855037,212,42.0,3337855035,141,19.1,3337855033,140,37.3,3337855039,213,5.3,3337855041,1,,3337855031,56,Back,3337855029,155,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386083,188,49,1,25,2,36tr17foeaf9ejjmt2txuoy3y,1,49.6,79.4,2022-01-23T19:10:11.604Z,2022-01-23T19:10:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386093,189,1,1,25,2,36tr17foeaf9ejjmt2txuoy3y,0,49.5,79.3,2022-01-23T19:10:11.899Z,2022-01-23T19:10:13Z,3337855171,56,Left,3337855179,213,0.3,3337855173,140,61.0,3337855175,141,85.1,3337855177,212,12.7,,,,,,,,,,cm84oje8txj7m34zuhhv68ct1,K. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386125,214,49,1,25,5,5rurqie3qt1qav9ir5mkqinn,1,29.3,23,2022-01-23T19:10:15.238Z,2022-01-23T19:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386129,190,45,1,25,6,36tr17foeaf9ejjmt2txuoy3y,0,63,74,2022-01-23T19:10:15.900Z,2022-01-23T19:10:18Z,3337855379,285,,3337855473,233,215,3337855377,56,Center,,,,,,,,,,,,,,,,10d8jj5vwrmib55tth0isfvft,L. Hemp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386139,215,3,1,25,6,5rurqie3qt1qav9ir5mkqinn,1,37,26,2022-01-23T19:10:15.900Z,2022-01-23T19:10:18Z,3337855467,286,,3337855463,233,190,3337855445,56,Back,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386183,216,1,1,25,8,5rurqie3qt1qav9ir5mkqinn,1,34.4,30.7,2022-01-23T19:10:17.622Z,2022-01-23T19:10:21Z,3337855685,213,1.9,3337855679,140,27.6,3337855683,212,24.8,3337855677,56,Back,3337855681,141,65.7,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386235,217,1,1,25,11,5rurqie3qt1qav9ir5mkqinn,1,31.9,66,2022-01-23T19:10:20.998Z,2022-01-23T19:10:25Z,3337855981,212,22.0,3337855975,56,Back,3337855977,140,44.4,3337855983,213,0.9,3337855979,141,92.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386257,218,1,1,25,16,5rurqie3qt1qav9ir5mkqinn,0,56.2,93.2,2022-01-23T19:10:25.447Z,2022-01-23T19:10:28Z,3337856101,140,71.9,3337856099,56,Center,3337856097,196,,3337856095,155,,3337856109,1,,3337856105,212,44.3,3337856103,141,32.8,3337856107,213,5.1,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386303,192,50,1,25,20,36tr17foeaf9ejjmt2txuoy3y,1,29.3,68.9,2022-01-23T19:10:30.325Z,2022-01-23T19:10:33Z,3337856491,233,219,3337856355,285,,3337856353,56,Back,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386319,219,7,1,25,20,5rurqie3qt1qav9ir5mkqinn,1,70.7,31.1,2022-01-23T19:10:30.326Z,2022-01-23T19:10:33Z,3337856483,233,192,3337856431,286,,3337856429,56,Center,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386291,191,43,1,25,21,36tr17foeaf9ejjmt2txuoy3y,1,0,0,2022-01-23T19:10:30.572Z,2022-01-23T19:10:33Z,3337856473,144,49,,,,,,,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386325,220,49,1,25,23,5rurqie3qt1qav9ir5mkqinn,1,74.3,75.9,2022-01-23T19:10:33.062Z,2022-01-23T19:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386363,221,1,1,25,27,5rurqie3qt1qav9ir5mkqinn,0,73.9,73.6,2022-01-23T19:10:36.615Z,2022-01-23T19:10:38Z,3337856659,141,69.4,3337856661,212,3.6,3337856653,155,,3337856655,56,Center,3337856657,140,76.0,3337856663,213,5.4,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386375,193,1,1,25,28,36tr17foeaf9ejjmt2txuoy3y,0,24.3,27.6,2022-01-23T19:10:38.412Z,2022-01-23T19:10:40Z,3337856741,212,13.6,3337856739,141,37.3,3337856737,140,35.6,3337856743,213,0.5,3337856733,3,,3337856735,56,Back,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386403,222,1,1,25,32,5rurqie3qt1qav9ir5mkqinn,1,73.7,54.9,2022-01-23T19:10:41.790Z,2022-01-23T19:10:44Z,3337856933,213,3.8,3337856929,141,43.0,3337856931,212,12.8,3337856925,56,Center,3337856923,155,,3337856927,140,64.2,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386435,223,1,1,25,34,5rurqie3qt1qav9ir5mkqinn,1,64.3,44.9,2022-01-23T19:10:43.974Z,2022-01-23T19:10:46Z,3337857103,140,58.6,3337857105,141,67.3,3337857107,212,16.4,3337857101,56,Center,3337857109,213,1.9,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386451,224,1,1,25,37,5rurqie3qt1qav9ir5mkqinn,1,59,68.5,2022-01-23T19:10:46.790Z,2022-01-23T19:10:49Z,3337857231,140,66.1,3337857229,56,Center,3337857237,213,5.2,3337857235,212,14.6,3337857233,141,50.1,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386457,225,1,1,25,40,5rurqie3qt1qav9ir5mkqinn,1,66.1,50.1,2022-01-23T19:10:49.886Z,2022-01-23T19:10:50Z,3337857313,141,43.6,3337857315,212,11.9,3337857307,56,Center,3337857309,140,55.6,3337857319,213,3.5,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386471,226,1,1,25,41,5rurqie3qt1qav9ir5mkqinn,1,55.6,43.6,2022-01-23T19:10:50.878Z,2022-01-23T19:10:53Z,3337857443,212,9.4,3337857445,213,4.0,3337857437,56,Back,3337857439,140,49.5,3337857441,141,33.4,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386501,227,1,1,25,43,5rurqie3qt1qav9ir5mkqinn,1,51.2,35.8,2022-01-23T19:10:53.102Z,2022-01-23T19:10:58Z,3337857679,213,1.4,3337857671,56,Center,3337857673,140,54.6,3337857675,141,59.9,3337857677,212,16.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386515,228,1,1,25,49,5rurqie3qt1qav9ir5mkqinn,1,56.3,56,2022-01-23T19:10:58.510Z,2022-01-23T19:11:00Z,3337857787,212,14.3,3337857785,141,36.0,3337857783,140,52.2,3337857789,213,4.4,3337857781,56,Center,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386547,229,1,1,25,50,5rurqie3qt1qav9ir5mkqinn,1,52.2,36,2022-01-23T19:11:00.238Z,2022-01-23T19:11:04Z,3337857981,155,,3337857995,1,,3337857993,213,1.1,3337857991,212,46.7,3337857989,141,96.8,3337857987,140,72.9,3337857985,56,Left,3337857983,196,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386561,230,1,1,25,55,5rurqie3qt1qav9ir5mkqinn,1,77.3,96.3,2022-01-23T19:11:04.670Z,2022-01-23T19:11:08Z,3337858129,141,90.0,3337858127,140,53.7,3337858135,213,3.3,3337858125,56,Left,3337858133,212,25.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386595,231,1,1,25,58,5rurqie3qt1qav9ir5mkqinn,1,53.7,90,2022-01-23T19:11:07.950Z,2022-01-23T19:11:12Z,3337858441,141,57.2,3337858443,212,27.3,3337858445,213,5.3,3337858437,56,Center,3337858439,140,68.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386609,232,1,1,26,3,5rurqie3qt1qav9ir5mkqinn,0,69,63.4,2022-01-23T19:11:12.847Z,2022-01-23T19:11:16Z,3337858541,141,33.6,3337858531,155,,3337858549,213,5.5,3337858545,212,28.9,3337858535,56,Center,3337858537,140,88.6,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386631,194,1,1,26,6,36tr17foeaf9ejjmt2txuoy3y,0,15.1,66.7,2022-01-23T19:11:16.172Z,2022-01-23T19:11:17Z,3337858653,56,Back,3337858655,140,17.3,3337858657,141,69.0,3337858659,212,2.8,3337858661,213,0.6,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386653,195,6,1,26,9,36tr17foeaf9ejjmt2txuoy3y,0,0,74.8,2022-01-23T19:11:19.252Z,2022-01-23T19:11:23Z,3337858783,56,Back,3337858787,73,,3337858913,233,233,,,,,,,,,,,,,,,,1cyzpbgl74lage7toh7f1tgb9,D. Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376386669,233,6,1,26,9,5rurqie3qt1qav9ir5mkqinn,1,100,25.2,2022-01-23T19:11:19.252Z,2022-01-23T19:19:44Z,3337858871,75,,3337858893,233,195,3337858869,56,Center,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
