id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/value,qualifier/14/value
2381233243,344,1,1,38,33,spi3g782q7m4evjxn1sv6cfa,1,66.1,68.7,2022-02-11T20:23:43.818Z,2022-02-11T20:24:13Z,3363363025,210,15,3363361367,213,5.1,3363361365,212,18.7,3363361363,141,43.7,3363361359,56,Center,3363361361,140,73.5,3363363027,154,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2381233249,345,15,1,38,36,spi3g782q7m4evjxn1sv6cfa,1,75,40,2022-02-11T20:23:46.635Z,2022-02-11T20:24:14Z,3363361385,22,,3363363081,215,,3363363073,55,344,3363362483,20,,3363363067,78,,3363363077,102,51.0,3363361387,18,,3363362519,233,308,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,3363363071,154,,3363361389,56,,3363363083,328,3363363079,103,19,3363363085,146,81.8,3363363069,29,,3363362489,82,3363363087,147,,,,Center,43.0,
2381233253,308,10,1,38,36,5rurqie3qt1qav9ir5mkqinn,1,18.2,69.9,2022-02-11T20:23:46.735Z,2022-02-11T20:24:05Z,3363361415,94,,3363362537,233,345,3363361417,56,Back,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233315,309,4,1,38,40,5rurqie3qt1qav9ir5mkqinn,1,30.8,70.8,2022-02-11T20:23:50.899Z,2022-02-11T20:23:53Z,3363361737,152,,3363361855,233,346,3363361859,285,,3363361735,56,Back,3363361739,265,,3363361733,13,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233337,346,4,1,38,40,spi3g782q7m4evjxn1sv6cfa,0,69.2,29.2,2022-02-11T20:23:50.900Z,2022-02-11T20:23:54Z,3363361839,13,,3363361887,233,309,3363361845,265,,3363361843,152,,3363361841,56,Center,3363361847,286,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233537,310,1,1,39,1,5rurqie3qt1qav9ir5mkqinn,1,35,72.1,2022-02-11T20:24:12.051Z,2022-02-11T20:24:13Z,3363363017,213,3.3,3363363007,56,Back,3363363005,152,,3363363009,140,6.8,3363363003,5,,3363363011,141,63.0,3363363013,212,30.2,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233543,311,1,1,39,2,5rurqie3qt1qav9ir5mkqinn,1,6.8,63,2022-02-11T20:24:12.915Z,2022-02-11T20:24:13Z,3363363049,213,0.4,3363363043,140,32.9,3363363045,141,81.5,3363363041,56,Back,3363363047,212,30.2,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233549,312,1,1,39,3,5rurqie3qt1qav9ir5mkqinn,1,32.9,81.5,2022-02-11T20:24:13.747Z,2022-02-11T20:24:14Z,3363363095,140,10.1,3363363093,56,Back,3363363099,212,26.8,3363363101,213,3.6,3363363097,141,63.9,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233581,313,1,1,39,4,5rurqie3qt1qav9ir5mkqinn,1,10.1,63.9,2022-02-11T20:24:14.515Z,2022-02-11T20:24:18Z,3363363291,213,5.2,3363363293,1,,3363363287,141,18.6,3363363285,140,26.2,3363363289,212,35.1,3363363283,56,Back,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233617,314,1,1,39,8,5rurqie3qt1qav9ir5mkqinn,0,23.9,22.1,2022-02-11T20:24:18.405Z,2022-02-11T20:24:20Z,3363363477,140,69.6,3363363481,212,48.5,3363363475,56,Right,3363363483,213,6.1,3363363473,157,,3363363485,1,,3363363479,141,11.9,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233653,347,1,1,39,11,spi3g782q7m4evjxn1sv6cfa,1,19,74.2,2022-02-11T20:24:22.026Z,2022-02-11T20:24:24Z,3363363667,212,8.3,3363363661,56,Back,3363363665,141,83.6,3363363669,213,0.9,3363363663,140,24.0,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233657,348,49,1,39,13,spi3g782q7m4evjxn1sv6cfa,1,24.5,89.3,2022-02-11T20:24:24.234Z,2022-02-11T20:24:24Z,,,,,,,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233719,349,1,1,39,15,spi3g782q7m4evjxn1sv6cfa,0,24.6,92.4,2022-02-11T20:24:26.153Z,2022-02-11T20:24:29Z,3363364003,141,98.1,3363364009,1,,3363364005,212,47.9,3363364001,140,70.1,3363363999,56,Left,3363363997,157,,3363364007,213,0.1,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233745,315,49,1,39,21,5rurqie3qt1qav9ir5mkqinn,1,29.3,11.7,2022-02-11T20:24:31.492Z,2022-02-11T20:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233781,316,1,1,39,21,5rurqie3qt1qav9ir5mkqinn,1,29.3,11.7,2022-02-11T20:24:31.739Z,2022-02-11T20:24:33Z,3363364295,212,32.1,3363364299,1,,3363364293,141,51.0,3363364291,140,12.3,3363364289,56,Back,3363364297,213,2.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233813,317,1,1,39,22,5rurqie3qt1qav9ir5mkqinn,1,12.3,51,2022-02-11T20:24:33.332Z,2022-02-11T20:24:35Z,3363364465,212,27.3,3363364463,141,80.5,3363364459,56,Back,3363364461,140,29.9,3363364467,213,0.8,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233835,318,1,1,39,25,5rurqie3qt1qav9ir5mkqinn,1,23.8,81.7,2022-02-11T20:24:35.794Z,2022-02-11T20:24:38Z,3363364583,140,11.5,3363364589,213,4.1,3363364585,141,54.0,3363364581,56,Back,3363364587,212,22.8,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233865,319,1,1,39,27,5rurqie3qt1qav9ir5mkqinn,0,12.8,54.8,2022-02-11T20:24:37.907Z,2022-02-11T20:24:40Z,3363364733,157,,3363364739,141,80.9,3363364735,56,Left,3363364737,140,65.3,3363364741,212,57.9,3363364745,1,,3363364743,213,0.3,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233893,350,49,1,39,32,spi3g782q7m4evjxn1sv6cfa,1,45.4,37,2022-02-11T20:24:42.473Z,2022-02-11T20:24:42Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233917,351,1,1,39,32,spi3g782q7m4evjxn1sv6cfa,1,45.4,37,2022-02-11T20:24:42.953Z,2022-02-11T20:24:45Z,3363365037,212,20.5,3363365035,141,47.9,3363365039,213,0.4,3363365033,140,63.6,3363365031,56,Center,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233929,352,1,1,39,34,spi3g782q7m4evjxn1sv6cfa,0,63.2,48.2,2022-02-11T20:24:45.273Z,2022-02-11T20:24:54Z,3363365125,213,6.0,3363365121,212,23.9,3363365111,140,85.3,3363365635,168,,3363365117,141,39.8,3363365103,56,Center,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381233933,320,52,1,39,36,5rurqie3qt1qav9ir5mkqinn,1,15,58.4,2022-02-11T20:24:47.061Z,2022-02-11T20:24:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234265,321,1,1,39,59,5rurqie3qt1qav9ir5mkqinn,1,12.7,61.8,2022-02-11T20:25:10.242Z,2022-02-11T20:25:14Z,3363366845,212,39.5,3363366843,141,91.7,3363366849,1,,3363366839,140,44.9,3363366833,123,,3363366835,56,Back,3363366847,213,0.5,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234275,322,1,1,40,3,5rurqie3qt1qav9ir5mkqinn,1,44.9,91.7,2022-02-11T20:25:13.907Z,2022-02-11T20:25:14Z,3363366877,56,Back,3363366883,212,21.4,3363366885,213,3.6,3363366879,140,26.7,3363366881,141,77.5,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234285,323,1,1,40,4,5rurqie3qt1qav9ir5mkqinn,1,26.7,77.5,2022-02-11T20:25:14.754Z,2022-02-11T20:25:16Z,3363366969,212,16.2,3363366963,56,Back,3363366965,140,40.0,3363366967,141,65.5,3363366971,213,5.8,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234291,324,1,1,40,6,5rurqie3qt1qav9ir5mkqinn,1,41,70.5,2022-02-11T20:25:16.586Z,2022-02-11T20:25:17Z,3363367001,56,Back,3363367005,141,30.4,3363367003,140,31.4,3363367009,213,4.4,3363367007,212,29.1,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234301,325,1,1,40,7,5rurqie3qt1qav9ir5mkqinn,1,31.4,30.4,2022-02-11T20:25:17.547Z,2022-02-11T20:25:20Z,3363367075,141,61.5,3363367073,140,11.0,3363367079,213,2.4,3363367071,56,Back,3363367077,212,30.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234319,326,1,1,40,9,5rurqie3qt1qav9ir5mkqinn,1,16.3,63.9,2022-02-11T20:25:20.339Z,2022-02-11T20:25:22Z,3363367165,56,Back,3363367169,141,86.3,3363367171,212,23.7,3363367167,140,33.6,3363367173,213,0.7,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234345,327,1,1,40,12,5rurqie3qt1qav9ir5mkqinn,1,25.2,86.5,2022-02-11T20:25:22.883Z,2022-02-11T20:25:25Z,3363367327,140,37.0,3363367331,212,19.4,3363367329,141,64.5,3363367333,213,5.4,3363367325,56,Back,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234377,328,1,1,40,15,5rurqie3qt1qav9ir5mkqinn,1,34.6,63,2022-02-11T20:25:25.602Z,2022-02-11T20:25:28Z,3363367551,141,27.7,3363367547,56,Back,3363367553,212,26.6,3363367555,213,5.2,3363367549,140,45.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234407,329,1,1,40,18,5rurqie3qt1qav9ir5mkqinn,0,46.3,37.1,2022-02-11T20:25:28.570Z,2022-02-11T20:25:31Z,3363367713,213,0.9,3363367707,140,62.8,3363367711,212,27.4,3363367705,56,Center,3363367709,141,68.4,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234415,353,8,1,40,21,spi3g782q7m4evjxn1sv6cfa,1,41.8,38.3,2022-02-11T20:25:32.121Z,2022-02-11T20:25:32Z,3363367739,56,Back,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234427,354,49,1,40,23,spi3g782q7m4evjxn1sv6cfa,1,44.6,40.9,2022-02-11T20:25:33.578Z,2022-02-11T20:25:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234491,355,1,1,40,24,spi3g782q7m4evjxn1sv6cfa,1,49.7,47.2,2022-02-11T20:25:34.601Z,2022-02-11T20:25:40Z,3363368177,141,71.1,3363368181,213,1.1,3363368179,212,18.2,3363368173,56,Center,3363368175,140,57.5,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234517,356,1,1,40,29,spi3g782q7m4evjxn1sv6cfa,1,61,80.8,2022-02-11T20:25:39.929Z,2022-02-11T20:25:42Z,3363368327,140,55.1,3363368331,212,9.6,3363368329,141,70.0,3363368325,56,Center,3363368333,213,4.0,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234545,357,1,1,40,31,spi3g782q7m4evjxn1sv6cfa,0,55.1,69.9,2022-02-11T20:25:42.331Z,2022-02-11T20:25:44Z,3363368501,1,,3363368497,212,37.6,3363368489,155,,3363368499,213,5.7,3363368493,140,84.7,3363368495,141,38.8,3363368491,56,Center,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234565,330,12,1,40,34,5rurqie3qt1qav9ir5mkqinn,1,9.6,67,2022-02-11T20:25:44.842Z,2022-02-11T20:25:45Z,3363368595,56,Back,3363368599,141,87.7,3363368601,212,28.0,3363368605,15,,3363368603,213,0.5,3363368597,140,32.6,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234603,358,1,1,40,36,spi3g782q7m4evjxn1sv6cfa,1,76.7,34.8,2022-02-11T20:25:46.825Z,2022-02-11T20:25:48Z,3363368795,141,27.9,3363368799,213,5.9,3363368793,140,86.7,3363368791,56,Center,3363368797,212,11.5,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234655,359,1,1,40,38,spi3g782q7m4evjxn1sv6cfa,1,86.7,29.7,2022-02-11T20:25:48.649Z,2022-02-11T20:37:17Z,3363368975,141,55.8,3363371137,154,,3363368973,140,86.9,3363368979,213,1.6,3363368971,56,Center,3363368969,155,,3363371135,210,13,3363368977,212,17.7,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2381234685,360,44,1,40,40,spi3g782q7m4evjxn1sv6cfa,1,87.3,58.6,2022-02-11T20:25:51.121Z,2022-02-11T20:25:53Z,3363369127,233,331,3363369093,286,,3363369091,56,Center,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234651,331,44,1,40,40,5rurqie3qt1qav9ir5mkqinn,0,12.7,41.4,2022-02-11T20:25:51.122Z,2022-02-11T20:25:53Z,3363369131,233,360,3363368953,285,,3363368951,56,Back,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234689,361,13,1,40,41,spi3g782q7m4evjxn1sv6cfa,1,90,57.9,2022-02-11T20:25:51.977Z,2022-02-11T20:26:23Z,3363371145,29,,3363371143,74,,3363371159,231,49.5,3363371147,154,,3363369119,56,Center,3363369117,17,,3363371157,230,99.1,3363371149,55,359,1cfhmihovl78l8osqbo1w9nth,G. Reiten,3363370657,15,,3363370661,328,,3363371155,103,3363371153,102,52.6,3363369115,22,,,,,,,,,,,70.8,,,
2381234675,332,5,1,40,42,5rurqie3qt1qav9ir5mkqinn,1,-1.1,50.2,2022-02-11T20:25:52.370Z,2022-02-11T20:25:56Z,3363369059,56,Back,3363369061,346,,3363369351,233,362,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381234719,362,5,1,40,42,spi3g782q7m4evjxn1sv6cfa,0,101.1,49.8,2022-02-11T20:25:52.370Z,2022-02-11T20:34:21Z,3363369301,56,Center,3363369303,346,,3363369361,233,332,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235023,333,1,1,41,8,5rurqie3qt1qav9ir5mkqinn,1,3.3,57.2,2022-02-11T20:26:19.212Z,2022-02-11T20:26:21Z,3363370991,1,,3363371001,189,,3363370999,74,,3363370987,212,69.7,3363370979,124,,3363370985,141,20.1,3363370983,140,65.2,3363370989,213,5.9,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,3363370981,56,Right,,,,,,,,,,,,,,,,,,,,,,,,
2381235117,334,1,1,41,11,5rurqie3qt1qav9ir5mkqinn,1,65.2,20.1,2022-02-11T20:26:21.674Z,2022-02-11T20:26:28Z,3363371481,56,Right,3363371485,141,12.9,3363371489,213,6.0,3363371483,140,81.1,3363371487,212,17.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235171,335,1,1,41,19,5rurqie3qt1qav9ir5mkqinn,1,77.9,10,2022-02-11T20:26:29.938Z,2022-02-11T20:26:31Z,3363371749,141,16.1,3363371745,56,Right,3363371751,212,18.0,3363371753,213,2.9,3363371747,140,61.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235205,336,1,1,41,21,5rurqie3qt1qav9ir5mkqinn,1,61.2,16.1,2022-02-11T20:26:31.794Z,2022-02-11T20:26:33Z,3363371887,212,11.3,3363371881,56,Right,3363371889,213,5.8,3363371883,140,70.9,3363371885,141,8.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235247,337,1,1,41,23,5rurqie3qt1qav9ir5mkqinn,1,70.9,8.8,2022-02-11T20:26:33.705Z,2022-02-11T20:26:37Z,3363372127,140,85.9,3363372131,212,15.9,3363372133,213,0.1,3363372125,56,Right,3363372129,141,12.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235249,338,50,1,41,27,5rurqie3qt1qav9ir5mkqinn,1,91.6,9.1,2022-02-11T20:26:37.474Z,2022-02-11T20:26:41Z,3363372137,56,Right,3363372139,286,,3363372357,233,363,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235273,363,7,1,41,27,spi3g782q7m4evjxn1sv6cfa,1,8.4,90.9,2022-02-11T20:26:37.475Z,2022-02-11T20:26:41Z,3363372287,285,,3363372321,233,338,3363372281,167,,3363372285,56,Back,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235339,339,5,1,41,28,5rurqie3qt1qav9ir5mkqinn,1,87.5,-1.5,2022-02-11T20:26:38.546Z,2022-02-11T20:26:49Z,3363372717,56,Right,3363372751,233,364,3363372719,347,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235277,364,5,1,41,28,spi3g782q7m4evjxn1sv6cfa,0,12.5,101.5,2022-02-11T20:26:38.546Z,2022-02-11T20:34:21Z,3363372755,233,339,3363372303,56,Back,3363372305,347,,,,,,,,,,,,,,,,,1euxm106eodeidsr5gor1kbmd,A. Nouwen,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235371,340,1,1,41,39,5rurqie3qt1qav9ir5mkqinn,1,85.7,0,2022-02-11T20:26:49.554Z,2022-02-11T20:26:51Z,3363372881,140,93.2,3363372883,141,14.4,3363372885,212,13.7,3363372879,56,Right,3363372887,213,1.0,3363372877,107,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235413,341,1,1,41,41,5rurqie3qt1qav9ir5mkqinn,1,93.2,14.4,2022-02-11T20:26:51.794Z,2022-02-11T20:26:55Z,3363373139,56,Right,3363373141,140,85.8,3363373145,212,10.7,3363373143,141,3.5,3363373147,213,3.9,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235441,342,1,1,41,44,5rurqie3qt1qav9ir5mkqinn,1,85.8,3.5,2022-02-11T20:26:55.090Z,2022-02-11T20:26:57Z,3363373299,140,78.5,3363373297,56,Right,3363373301,141,14.1,3363373303,212,10.5,3363373305,213,2.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235485,343,1,1,41,47,5rurqie3qt1qav9ir5mkqinn,1,76.2,13.8,2022-02-11T20:26:57.362Z,2022-02-11T20:27:01Z,3363373495,140,53.1,3363373493,56,Right,3363373499,212,24.4,3363373501,213,3.0,3363373497,141,17.9,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235521,344,1,1,41,51,5rurqie3qt1qav9ir5mkqinn,1,53.9,13.8,2022-02-11T20:27:01.522Z,2022-02-11T20:27:05Z,3363373681,141,50.3,3363373683,212,25.3,3363373675,56,Back,3363373679,140,49.3,3363373685,213,1.8,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235593,345,1,1,41,54,5rurqie3qt1qav9ir5mkqinn,1,50.4,56.6,2022-02-11T20:27:05.226Z,2022-02-11T20:27:13Z,3363374049,56,Left,3363374057,213,0.6,3363374051,140,83.7,3363374059,1,,3363374053,141,93.9,3363374055,212,43.2,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235645,346,1,1,42,2,5rurqie3qt1qav9ir5mkqinn,1,77.1,90.5,2022-02-11T20:27:13.121Z,2022-02-11T20:27:43Z,3363374331,56,Center,3363374339,213,5.2,3363374327,2,,3363375923,154,,3363374333,140,91.4,3363374335,141,46.1,3363374329,155,,3363374341,1,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,3363374337,212,33.7,3363375921,210,1,,,,,,,,,,,,,,,,,,,13,,
2381235649,347,13,1,42,5,5rurqie3qt1qav9ir5mkqinn,1,92,50.2,2022-02-11T20:27:15.546Z,2022-02-11T20:27:43Z,3363375959,231,48.6,3363375927,74,,3363375931,154,,3363375939,103,73.6,3363375925,113,,3363374365,56,Center,3363375189,328,,3363374363,17,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,3363375945,215,,3363375937,102,,3363375929,29,3363375933,55,346,3363375941,214,,3363375183,15,,3363375957,230,3363374361,22,,,,50.4,,99.4
2381235669,348,5,1,42,6,5rurqie3qt1qav9ir5mkqinn,0,101.2,55.6,2022-02-11T20:27:16.985Z,2022-02-11T20:27:17Z,3363374507,233,365,3363374447,346,,3363374445,56,Center,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235675,365,5,1,42,6,spi3g782q7m4evjxn1sv6cfa,1,-1.2,44.4,2022-02-11T20:27:16.985Z,2022-02-11T20:34:21Z,3363374465,346,,3363374463,56,Back,3363374495,233,348,,,,,,,,,,,,,,,,1cfhmihovl78l8osqbo1w9nth,G. Reiten,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235957,366,1,1,42,28,spi3g782q7m4evjxn1sv6cfa,0,5,37,2022-02-11T20:27:39.289Z,2022-02-11T20:27:43Z,3363375901,56,Center,3363375903,140,61.6,3363375909,213,6.1,3363375905,141,23.3,3363375913,74,,3363375911,1,,3363375899,124,,3363375907,212,60.2,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381235991,349,49,1,42,36,5rurqie3qt1qav9ir5mkqinn,1,45.1,74.4,2022-02-11T20:27:46.602Z,2022-02-11T20:27:46Z,,,,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381236015,350,3,1,42,36,5rurqie3qt1qav9ir5mkqinn,0,46.6,75.4,2022-02-11T20:27:47.223Z,2022-02-11T20:27:52Z,3363376263,286,,3363376461,233,367,3363376261,56,Back,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381236045,367,7,1,42,36,spi3g782q7m4evjxn1sv6cfa,1,53.4,24.6,2022-02-11T20:27:47.224Z,2022-02-11T20:27:52Z,3363376439,233,350,3363376401,56,Center,3363376403,285,,,,,,,,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381236049,368,49,1,42,41,spi3g782q7m4evjxn1sv6cfa,1,55.4,6.2,2022-02-11T20:27:51.447Z,2022-02-11T20:27:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381236101,369,50,1,42,45,spi3g782q7m4evjxn1sv6cfa,1,45.2,11.2,2022-02-11T20:27:55.424Z,2022-02-11T20:27:56Z,3363376749,286,,3363376787,233,351,3363376747,56,Back,,,,,,,,,,,,,,,,8m3okb64mh1m7dfmp0km4wct1,F. Kirby,,,,,,,,,,,,,,,,,,,,,,,,,,,
