id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2366331697,429,1,1,41,55,5rurqie3qt1qav9ir5mkqinn,1,45,70,2021-12-12T19:27:05.165Z,2021-12-12T19:27:07Z,3285808169,212,7.4,3285808167,141,60.0,3285808163,56,Back,3285808171,213,5.1,3285808165,140,47.7,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366331715,430,1,1,41,57,5rurqie3qt1qav9ir5mkqinn,1,44.9,66.7,2021-12-12T19:27:07.798Z,2021-12-12T19:27:11Z,3285808275,141,67.5,3285808271,140,35.0,3285808281,213,3.1,3285808269,56,Back,3285808279,212,10.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366331781,431,1,1,41,59,5rurqie3qt1qav9ir5mkqinn,1,35,67.5,2021-12-12T19:27:09.878Z,2021-12-12T19:27:21Z,3285808625,213,5.6,3285808623,212,50.8,3285808617,56,Center,3285808619,140,73.2,3285808615,155,,3285808621,141,21.6,3285808627,1,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366331785,432,4,1,42,9,5rurqie3qt1qav9ir5mkqinn,1,78.4,33.5,2021-12-12T19:27:19.213Z,2021-12-12T19:34:35Z,3285808647,56,Center,3285808651,152,,3285808643,13,,3285822733,233,206,3285808645,295,,3285808653,286,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366331805,206,4,1,42,9,28u3q82ip96ahymkup01vfxli,0,21.6,66.5,2021-12-12T19:27:19.214Z,2021-12-12T19:34:35Z,3285808761,285,,3285808757,56,Back,3285822737,233,432,3285808759,152,,3285808755,295,,3285808753,13,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2366331953,207,17,1,42,16,28u3q82ip96ahymkup01vfxli,1,0,0,2021-12-12T19:27:26.067Z,2021-12-12T19:27:46Z,3285809527,165,,3285809525,33,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332293,434,1,1,43,29,5rurqie3qt1qav9ir5mkqinn,1,76.5,31.6,2021-12-12T19:28:39.581Z,2021-12-12T19:42:20Z,3285811179,140,76.1,3285811181,141,34.7,3285835787,154,,3285811177,56,Center,3285811185,213,1.8,3285833157,5,,3285835785,210,15,3285833159,152,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,3285811183,212,2.1,1,,,,,,,,,,,,,,,,,,,,,,
2366332295,435,15,1,43,31,5rurqie3qt1qav9ir5mkqinn,1,83.2,38.2,2021-12-12T19:28:41.061Z,2021-12-12T19:42:21Z,3285835827,147,39.7,3285811201,56,Center,3285835823,328,,3285833907,24,,3285839121,17,,3285833909,72,,3285835825,146,83.4,3285835807,78,,6679bfd6bjylogbe4ebese85x,K. McCabe,3285835811,154,,,3285835809,29,,3285833939,233,3285835813,55,3285835821,215,208,,3285835817,102,48.8,434,3285835819,103,,3285833917,82,,19
2366332301,208,10,1,43,31,28u3q82ip96ahymkup01vfxli,1,18.3,67.8,2021-12-12T19:28:41.161Z,2021-12-12T19:39:54Z,3285811225,56,Back,3285833947,233,435,3285811223,94,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332309,209,12,1,43,33,28u3q82ip96ahymkup01vfxli,1,7.8,59.4,2021-12-12T19:28:43.907Z,2021-12-12T19:28:53Z,3285811265,56,Back,3285811271,212,15.3,3285811459,15,,3285811273,213,0.0,3285811267,140,22.4,3285811269,141,60.3,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332327,210,1,1,43,39,28u3q82ip96ahymkup01vfxli,0,27.4,66.9,2021-12-12T19:28:49.588Z,2021-12-12T19:28:50Z,3285811375,141,79.9,3285811371,56,Left,3285811377,212,25.6,3285811373,140,50.3,3285811379,213,0.4,,,,,,,,,,19qjvbtfwo55xwsqu5dmwh9ii,S. O’Brien,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332347,436,1,1,43,41,5rurqie3qt1qav9ir5mkqinn,1,40.1,31.8,2021-12-12T19:28:51.653Z,2021-12-12T19:28:53Z,3285811475,212,13.4,3285811473,141,21.9,3285811469,56,Back,3285811471,140,29.1,3285811477,213,3.7,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332363,437,1,1,43,43,5rurqie3qt1qav9ir5mkqinn,1,27.5,21.9,2021-12-12T19:28:53.276Z,2021-12-12T19:28:56Z,3285811551,212,23.5,3285811547,140,14.6,3285811549,141,50.1,3285811545,56,Back,3285811553,213,2.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332387,438,1,1,43,46,5rurqie3qt1qav9ir5mkqinn,1,14.6,50.1,2021-12-12T19:28:56.501Z,2021-12-12T19:29:00Z,3285811675,212,17.4,3285811669,56,Back,3285811673,141,70.3,3285811671,140,24.8,3285811677,213,0.9,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332395,439,1,1,43,50,5rurqie3qt1qav9ir5mkqinn,1,27.7,71.7,2021-12-12T19:29:00.325Z,2021-12-12T19:29:01Z,3285811731,141,70.8,3285811735,213,6.2,3285811727,56,Back,3285811733,212,12.6,3285811729,140,39.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332423,440,1,1,43,51,5rurqie3qt1qav9ir5mkqinn,1,39.7,70.8,2021-12-12T19:29:01.669Z,2021-12-12T19:29:04Z,3285811853,212,11.9,3285811849,140,29.3,3285811855,213,2.7,3285811847,56,Back,3285811851,141,77.8,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332455,441,1,1,43,54,5rurqie3qt1qav9ir5mkqinn,1,29,75.9,2021-12-12T19:29:04.525Z,2021-12-12T19:29:09Z,3285811977,56,Back,3285811985,213,4.7,3285811981,141,35.1,3285811979,140,28.6,3285811983,212,27.7,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332473,442,1,1,43,59,5rurqie3qt1qav9ir5mkqinn,1,28.7,29.2,2021-12-12T19:29:09.013Z,2021-12-12T19:29:11Z,3285812055,56,Back,3285812063,213,0.2,3285812057,140,42.1,3285812061,212,14.4,3285812059,141,33.7,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332485,443,1,1,44,1,5rurqie3qt1qav9ir5mkqinn,1,42.1,33.7,2021-12-12T19:29:11.237Z,2021-12-12T19:29:12Z,3285812113,140,31.8,3285812115,141,29.2,3285812119,213,3.4,3285812117,212,11.2,3285812111,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332505,444,1,1,44,2,5rurqie3qt1qav9ir5mkqinn,1,29.2,30.3,2021-12-12T19:29:12.541Z,2021-12-12T19:29:15Z,3285812225,212,15.3,3285812219,56,Back,3285812223,141,51.6,3285812221,140,24.6,3285812227,213,1.9,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332539,445,1,1,44,5,5rurqie3qt1qav9ir5mkqinn,1,26.2,56.3,2021-12-12T19:29:15.294Z,2021-12-12T19:33:42Z,3285812365,141,92.0,3285812371,1,,3285812363,140,56.0,3285812359,155,,3285812361,56,Left,3285812367,212,39.6,3285812369,213,0.7,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332563,446,1,1,44,10,5rurqie3qt1qav9ir5mkqinn,1,56.4,93.3,2021-12-12T19:29:20.165Z,2021-12-12T19:29:23Z,3285812471,56,Back,3285812477,212,17.6,3285812479,213,3.5,3285812475,141,85.4,3285812473,140,40.4,3285812469,3,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332597,447,1,1,44,13,5rurqie3qt1qav9ir5mkqinn,1,35.9,77.8,2021-12-12T19:29:23.301Z,2021-12-12T19:29:28Z,3285812655,212,23.2,3285812649,56,Back,3285812651,140,23.5,3285812657,213,4.1,3285812653,141,49.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332613,448,1,1,44,18,5rurqie3qt1qav9ir5mkqinn,1,24.2,46.1,2021-12-12T19:29:28.293Z,2021-12-12T19:33:38Z,3285812753,212,13.6,3285812749,140,28.8,3285812755,213,1.2,3285812747,56,Back,3285812751,141,64.8,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332647,449,1,1,44,21,5rurqie3qt1qav9ir5mkqinn,1,28.8,64.8,2021-12-12T19:29:31.190Z,2021-12-12T19:36:06Z,3285812975,213,6.3,3285814773,233,211,3285812969,140,71.4,3285812967,56,Center,3285812973,212,44.7,3285812971,141,63.0,3285812965,155,,3285812977,1,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332649,450,3,1,44,24,5rurqie3qt1qav9ir5mkqinn,0,74.4,62.2,2021-12-12T19:29:34.190Z,2021-12-12T19:36:02Z,3285812987,56,Center,3285825569,233,211,3285825061,286,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332641,211,7,1,44,24,28u3q82ip96ahymkup01vfxli,1,25.6,37.8,2021-12-12T19:29:34.191Z,2021-12-12T19:35:59Z,3285812919,56,Back,3285812921,285,,3285825539,233,450,,,,,,,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332675,451,1,1,44,28,5rurqie3qt1qav9ir5mkqinn,1,70,48.7,2021-12-12T19:29:38.749Z,2021-12-12T19:36:53Z,3285813123,141,32.2,3285813119,56,Center,3285827611,210,15,3285813125,212,13.5,3285813127,213,5.3,3285813121,140,77.2,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,1,,,,,,,,,,,,,,,,,,,,,,
2366332677,452,15,1,44,31,5rurqie3qt1qav9ir5mkqinn,1,81,38.3,2021-12-12T19:29:41.189Z,2021-12-12T19:36:53Z,3285813139,56,Center,3285827631,146,85.4,3285827617,78,,3285827619,29,,3285827621,55,451,3285813135,22,,3285826881,18,,3285826879,72,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,3285827625,102,49.9,,3285826929,233,212,3285826885,82,3285827627,103,3285827633,147,,41.0,3285827629,215,,19,,,,,,,
2366332681,212,10,1,44,31,28u3q82ip96ahymkup01vfxli,1,14.6,63.3,2021-12-12T19:29:41.289Z,2021-12-12T19:36:34Z,3285813157,56,Back,3285826935,233,452,3285813155,94,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332819,213,12,1,44,36,28u3q82ip96ahymkup01vfxli,1,11.9,13.2,2021-12-12T19:29:46.332Z,2021-12-12T19:30:08Z,3285813997,141,16.7,3285813993,56,Right,3285813999,212,43.2,3285814001,213,0.1,3285813995,140,53.0,,,,,,,,,,cyyd2qf3ej2rzd916xnl3kvrp,E. de Graaf,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332743,453,1,1,44,40,5rurqie3qt1qav9ir5mkqinn,1,45.5,81.5,2021-12-12T19:29:50.661Z,2021-12-12T19:29:55Z,3285813537,141,47.2,3285813541,213,4.9,3285813533,56,Back,3285813539,212,23.7,3285813535,140,49.4,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332749,454,1,1,44,45,5rurqie3qt1qav9ir5mkqinn,1,63.4,35.2,2021-12-12T19:29:54.997Z,2021-12-12T19:29:56Z,3285813571,141,43.0,3285813569,140,66.2,3285813567,56,Center,3285813573,212,6.1,3285813575,213,1.1,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332763,455,1,1,44,46,5rurqie3qt1qav9ir5mkqinn,1,66.2,43,2021-12-12T19:29:56.004Z,2021-12-12T19:29:59Z,3285813667,141,28.9,3285813669,212,10.2,3285813665,140,62.9,3285813671,213,4.4,3285813663,56,Center,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332801,456,1,1,44,49,5rurqie3qt1qav9ir5mkqinn,1,66.5,15.9,2021-12-12T19:29:59.012Z,2021-12-12T19:30:05Z,3285813883,213,0.0,3285813875,56,Right,3285813885,1,,3285813879,141,17.7,3285813881,212,32.3,3285813877,140,97.2,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332815,457,1,1,44,55,5rurqie3qt1qav9ir5mkqinn,1,95.6,27.4,2021-12-12T19:30:05.645Z,2021-12-12T19:38:06Z,3285813977,213,2.1,3285813971,140,92.4,3285813973,141,36.0,3285830499,210,15,3285813969,56,Center,3285813975,212,6.7,3285830501,154,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,1,,,,,,,,,,,,,,,,,,,,,,
2366332823,458,15,1,44,58,5rurqie3qt1qav9ir5mkqinn,1,91.4,34.7,2021-12-12T19:30:08.141Z,2021-12-12T19:38:06Z,3285830523,55,457,3285829467,20,,3285830533,146,92.8,3285830527,102,46.4,3285830529,103,11.1,3285830535,147,36.8,3285830517,80,,3285814021,56,Center,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,3285830519,29,,,3285830531,328,,3285829487,233,3285814019,63,3285829471,82,214,,3285830521,154,,,3285814017,22,,,,,
2366332825,214,10,1,44,58,28u3q82ip96ahymkup01vfxli,1,5.6,63.7,2021-12-12T19:30:08.241Z,2021-12-12T19:37:40Z,3285814029,94,,3285829507,233,458,3285814031,56,Back,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,
2366335439,235,40,1,45,0,28u3q82ip96ahymkup01vfxli,1,0,0,2021-12-12T19:30:09.934Z,2021-12-12T19:38:33Z,3285828017,59,"1, 6, 14, 18, 15, 22, 9, 3, 7, 27, 8, 10, 19, 20, 34, 48",3285828023,194,6z0hgg9qdlso8lnckkut63qvp,3285828019,130,2,3285828015,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5",3285828021,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0",3285828013,30,"7n8jink50lk1tivoqpe57h32t, 9bluldps4u93urd4x9p0xk4id, cyyd2qf3ej2rzd916xnl3kvrp, 6z0hgg9qdlso8lnckkut63qvp, d3qtg5xhiwe3zamb4mh50whjp, 8hmqpyniap0whyfhco0dhp3v9, 9idtgzdbxfmiguf2slmvla47p, 3km1u2mw1tkioh2mucow7d1pl, 6zu0f63ej8pixk97nfzrexiad, 19qjvbtfwo55xwsqu5dmwh9ii, 2hoa4v8810rmsbi85pfanyfl6, 35dugfli98k74i3x6qqo1kgdl, dg4urp2frtf72el6t9tittl1x, 78t6ukughvq0bdib0hzwnh9ex, dkjsgguge2u6wrt9epktjqbys, 1gypetmxap01gask7b5bznk5x",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332851,459,1,1,45,1,5rurqie3qt1qav9ir5mkqinn,1,95.4,26.7,2021-12-12T19:30:11.540Z,2021-12-12T19:30:14Z,3285814183,213,3.3,3285814175,56,Center,3285814179,141,22.8,3285814181,212,16.5,3285814177,140,79.9,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332863,460,1,1,45,4,5rurqie3qt1qav9ir5mkqinn,0,79.9,22.8,2021-12-12T19:30:14.533Z,2021-12-12T19:30:16Z,3285814241,140,100.0,3285814237,155,,3285814245,212,27.4,3285814239,56,Center,3285814247,213,0.6,3285814243,141,46.4,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332881,215,5,1,45,6,28u3q82ip96ahymkup01vfxli,1,-0.8,51.8,2021-12-12T19:30:16.304Z,2021-12-12T19:35:25Z,3285814327,56,Back,3285814345,233,461,3285814329,346,,,,,,,,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
2366332865,461,5,1,45,6,5rurqie3qt1qav9ir5mkqinn,0,100.8,48.2,2021-12-12T19:30:16.304Z,2021-12-12T19:30:19Z,3285814383,233,215,3285814249,56,Center,3285814251,346,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333069,216,1,1,45,35,28u3q82ip96ahymkup01vfxli,0,3.9,50,2021-12-12T19:30:45.908Z,2021-12-12T19:30:47Z,3285815291,141,51.6,3285815287,56,Back,3285815297,1,,3285815289,140,46.8,3285815299,74,,3285815295,213,0.0,3285815285,155,,3285815293,212,45.1,7n8jink50lk1tivoqpe57h32t,D. Lambourne,3285815283,124,,,,,,,,,,,,,,,,,,,,,,,,
2366333061,462,70,1,45,36,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-12-12T19:30:46.264Z,2021-12-12T19:30:46Z,3285815255,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333089,463,1,1,45,39,5rurqie3qt1qav9ir5mkqinn,0,60.3,58.1,2021-12-12T19:30:49.004Z,2021-12-12T19:30:50Z,3285815425,3,,3285815431,141,53.6,3285815435,213,5.9,3285815433,212,8.2,3285815427,56,Center,3285815429,140,67.5,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333101,217,1,1,45,40,28u3q82ip96ahymkup01vfxli,0,41.5,58.7,2021-12-12T19:30:50.164Z,2021-12-12T19:30:52Z,3285815513,212,14.3,3285815505,3,,3285815511,141,37.9,3285815509,140,39.5,3285815507,56,Back,3285815515,213,4.6,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333129,219,50,1,45,43,28u3q82ip96ahymkup01vfxli,1,39.2,34,2021-12-12T19:30:53.323Z,2021-12-12T19:30:56Z,3285815643,286,,3285815669,233,464,3285815641,56,Back,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333113,464,7,1,45,43,5rurqie3qt1qav9ir5mkqinn,0,60.8,66,2021-12-12T19:30:53.324Z,2021-12-12T19:30:56Z,3285815661,233,219,3285815577,285,,3285815575,56,Center,,,,,,,,,,,,,,,,e6pdkq17etv9k527m94sqqu39,M. Iwabuchi,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333123,218,43,1,45,45,28u3q82ip96ahymkup01vfxli,1,0,0,2021-12-12T19:30:55.141Z,2021-12-12T19:31:03Z,3285815919,144,49,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333153,220,1,1,45,48,28u3q82ip96ahymkup01vfxli,0,36.3,2.5,2021-12-12T19:30:58.492Z,2021-12-12T19:31:00Z,3285815777,56,Back,3285815781,141,3.1,3285815779,140,40.5,3285815859,286,,3285815785,213,0.1,3285815855,233,465,3285815783,212,4.4,3285815853,236,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333159,465,74,1,45,48,5rurqie3qt1qav9ir5mkqinn,1,61.3,94.1,2021-12-12T19:30:58.493Z,2021-12-12T19:35:12Z,3285815835,285,,3285815865,233,220,3285815833,56,Left,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333225,221,5,1,45,50,28u3q82ip96ahymkup01vfxli,1,39.6,-1.5,2021-12-12T19:31:00.612Z,2021-12-12T19:31:09Z,3285816191,56,Back,3285816209,233,466,3285816193,347,,,,,,,,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333167,466,5,1,45,50,5rurqie3qt1qav9ir5mkqinn,0,60.4,101.5,2021-12-12T19:31:00.612Z,2021-12-12T19:35:25Z,3285815877,56,Left,3285815879,347,,3285816227,233,221,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333239,222,1,1,45,59,28u3q82ip96ahymkup01vfxli,0,42,0,2021-12-12T19:31:09.533Z,2021-12-12T19:31:11Z,3285816295,141,5.8,3285816293,140,61.8,3285816291,56,Right,3285816297,212,21.4,3285816301,1,,3285816299,213,0.2,3285816289,107,,,,,cyyd2qf3ej2rzd916xnl3kvrp,E. de Graaf,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333271,467,1,1,46,2,5rurqie3qt1qav9ir5mkqinn,1,27.6,91.2,2021-12-12T19:31:12.676Z,2021-12-12T19:31:15Z,3285816457,3,,3285816461,140,44.4,3285816459,56,Back,3285816465,212,17.6,3285816467,213,0.0,3285816463,141,91.4,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333275,468,61,1,46,5,5rurqie3qt1qav9ir5mkqinn,1,44.4,91.4,2021-12-12T19:31:15.374Z,2021-12-12T19:31:15Z,3285816487,56,Back,,,,,,,,,,,,,,,,,,,,,,c705ailfiov40xwoysz0ggct1,N. Parris,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333293,223,1,1,46,5,28u3q82ip96ahymkup01vfxli,0,55.2,3.7,2021-12-12T19:31:15.773Z,2021-12-12T19:31:18Z,3285816609,213,0.0,3285816603,140,68.5,3285816599,155,,3285816607,212,14.0,3285816601,56,Right,3285816605,141,4.4,,,,,,,9idtgzdbxfmiguf2slmvla47p,J. Sigsworth,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333317,469,1,1,46,8,5rurqie3qt1qav9ir5mkqinn,1,20.5,93.6,2021-12-12T19:31:18.444Z,2021-12-12T19:31:21Z,3285816743,140,34.9,3285816745,141,96.0,3285816749,213,0.1,3285816747,212,15.2,3285816741,56,Back,3285816739,3,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333319,470,49,1,46,11,5rurqie3qt1qav9ir5mkqinn,1,34.9,96,2021-12-12T19:31:21.581Z,2021-12-12T19:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333341,471,1,1,46,11,5rurqie3qt1qav9ir5mkqinn,1,34.9,96,2021-12-12T19:31:21.932Z,2021-12-12T19:31:25Z,3285816891,141,84.8,3285816895,213,3.8,3285816889,140,25.9,3285816893,212,12.1,3285816887,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333353,472,1,1,46,15,5rurqie3qt1qav9ir5mkqinn,1,29.3,74.8,2021-12-12T19:31:25.676Z,2021-12-12T19:31:28Z,3285816953,213,4.7,3285816945,56,Back,3285816949,141,39.7,3285816951,212,23.9,3285816947,140,28.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333371,473,1,1,46,18,5rurqie3qt1qav9ir5mkqinn,1,28.6,39.7,2021-12-12T19:31:27.972Z,2021-12-12T19:31:30Z,3285817061,212,15.0,3285817057,140,30.9,3285817059,141,17.9,3285817055,56,Back,3285817063,213,4.9,,,,,,,,,,38qt5ejhfdsmvetk15rnfozit,S. Sørensen,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333389,474,1,1,46,20,5rurqie3qt1qav9ir5mkqinn,0,34.5,13.5,2021-12-12T19:31:30.828Z,2021-12-12T19:31:34Z,3285817179,213,0.2,3285817181,1,,3285817177,212,41.3,3285817173,140,73.2,3285817171,56,Center,3285817175,141,24.4,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333409,224,1,1,46,25,28u3q82ip96ahymkup01vfxli,1,27.4,73.2,2021-12-12T19:31:35.093Z,2021-12-12T19:31:37Z,3285817281,213,4.0,3285817279,212,21.2,3285817273,56,Back,3285817277,141,50.1,3285817275,140,13.9,,,,,,,,,,8hmqpyniap0whyfhco0dhp3v9,A. Plumptre,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333423,225,1,1,46,27,28u3q82ip96ahymkup01vfxli,0,13.8,50.1,2021-12-12T19:31:36.989Z,2021-12-12T19:31:39Z,3285817363,141,100.0,3285817367,213,1.3,3285817369,1,,3285817365,212,36.0,3285817359,56,Back,3285817357,155,,3285817361,140,22.5,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
2366333427,226,5,1,46,29,28u3q82ip96ahymkup01vfxli,0,27,101.4,2021-12-12T19:31:39.494Z,2021-12-12T19:31:50Z,3285817377,56,Back,3285817379,347,,3285817723,233,475,,,,,,,,,,,,,,,,7n8jink50lk1tivoqpe57h32t,D. Lambourne,,,,,,,,,,,,,,,,,,,,,,,,,,
