id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,assist,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2379005733,103,1,1,14,14,5rurqie3qt1qav9ir5mkqinn,1,50.4,11.6,2022-02-05T12:45:30.925Z,2022-02-05T12:45:37Z,3351669699,140,37.4,3351669705,213,2.2,3351669695,56,Back,3351669701,141,41.6,3351669703,212,24.5,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005745,104,1,1,14,21,5rurqie3qt1qav9ir5mkqinn,1,35.3,40.4,2022-02-05T12:45:37.549Z,2022-02-05T12:45:38Z,3351669763,212,42.5,3351669759,140,60.5,3351669761,141,89.4,3351669767,1,,3351669765,213,0.9,3351669757,56,Left,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005761,105,1,1,14,22,5rurqie3qt1qav9ir5mkqinn,1,60.5,89.4,2022-02-05T12:45:38.893Z,2022-02-05T12:45:41Z,3351669885,212,14.5,3351669879,140,73.4,3351669889,213,5.9,3351669877,56,Left,3351669881,141,81.8,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005781,106,1,1,14,24,5rurqie3qt1qav9ir5mkqinn,1,73.4,81.8,2022-02-05T12:45:40.909Z,2022-02-05T12:45:44Z,3351669997,56,Center,3351670005,213,4.5,3351669999,140,69.6,3351670001,141,59.9,3351670003,212,15.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005805,107,1,1,14,27,5rurqie3qt1qav9ir5mkqinn,0,69.6,59.9,2022-02-05T12:45:43.965Z,2022-02-05T12:46:02Z,3351670091,56,Center,3351670095,141,76.4,3351670099,213,0.7,3351670097,212,17.4,3351670093,140,82.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005791,106,61,1,14,28,axwnneoekq2f2yq6r1l704y96,1,24,25.3,2022-02-05T12:45:44.627Z,2022-02-05T12:45:44Z,3351670049,56,Back,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005811,107,49,1,14,29,axwnneoekq2f2yq6r1l704y96,1,24.1,11,2022-02-05T12:45:46.135Z,2022-02-05T12:45:46Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005833,108,50,1,14,31,axwnneoekq2f2yq6r1l704y96,1,22.8,8.8,2022-02-05T12:45:48.371Z,2022-02-05T12:45:51Z,3351670341,233,108,3351670189,56,Back,3351670191,285,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005861,108,7,1,14,31,5rurqie3qt1qav9ir5mkqinn,1,77.2,91.2,2022-02-05T12:45:48.372Z,2022-02-05T12:45:51Z,3351670333,233,108,3351670319,56,Left,3351670321,286,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005863,109,49,1,14,34,5rurqie3qt1qav9ir5mkqinn,1,72.5,85.7,2022-02-05T12:45:50.813Z,2022-02-05T12:45:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005899,110,1,1,14,34,5rurqie3qt1qav9ir5mkqinn,1,72.5,85.7,2022-02-05T12:45:50.997Z,2022-02-05T12:45:54Z,3351670535,140,76.9,3351670537,141,61.8,3351670541,213,5.0,3351670533,56,Center,3351670539,212,16.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005901,111,50,1,14,38,5rurqie3qt1qav9ir5mkqinn,1,77,60.4,2022-02-05T12:45:54.709Z,2022-02-05T12:45:58Z,3351670719,233,109,3351670545,56,Center,3351670547,286,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379005937,109,7,1,14,38,axwnneoekq2f2yq6r1l704y96,0,23,39.6,2022-02-05T12:45:54.710Z,2022-02-05T12:45:58Z,3351670695,285,,3351670699,233,111,3351670693,56,Back,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006029,112,1,1,14,47,5rurqie3qt1qav9ir5mkqinn,1,69.4,39.8,2022-02-05T12:46:03.933Z,2022-02-05T12:46:05Z,3351671107,140,49.8,3351671113,213,3.8,3351671105,56,Back,3351671111,212,25.9,3351671109,141,16.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006077,113,1,1,14,49,5rurqie3qt1qav9ir5mkqinn,1,49.8,16.7,2022-02-05T12:46:05.637Z,2022-02-05T12:46:09Z,3351671337,212,35.3,3351671341,1,,3351671335,141,65.7,3351671331,56,Back,3351671339,213,1.9,3351671333,140,38.6,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006117,114,1,1,14,53,5rurqie3qt1qav9ir5mkqinn,1,38.6,65.7,2022-02-05T12:46:09.757Z,2022-02-05T12:46:12Z,3351671513,212,18.1,3351671507,56,Center,3351671511,141,66.0,3351671515,213,0.0,3351671509,140,55.8,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006133,115,1,1,14,56,5rurqie3qt1qav9ir5mkqinn,1,55.8,66,2022-02-05T12:46:12.685Z,2022-02-05T12:46:14Z,3351671587,140,56.6,3351671585,56,Right,3351671593,213,4.7,3351671591,212,34.5,3351671595,1,,3351671589,141,15.3,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006147,116,1,1,14,57,5rurqie3qt1qav9ir5mkqinn,1,56.6,15.3,2022-02-05T12:46:14.388Z,2022-02-05T12:46:15Z,3351671635,56,Back,3351671639,141,15.5,3351671641,212,15.9,3351671637,140,41.5,3351671643,213,3.1,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006177,117,1,1,14,59,5rurqie3qt1qav9ir5mkqinn,1,39.8,15.9,2022-02-05T12:46:16.301Z,2022-02-05T12:46:18Z,3351671761,155,,3351671763,56,Right,3351671769,212,30.4,3351671771,213,6.3,3351671767,141,14.7,3351671765,140,68.7,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006179,118,61,1,15,2,5rurqie3qt1qav9ir5mkqinn,0,68.7,14.7,2022-02-05T12:46:18.828Z,2022-02-05T12:46:19Z,3351671775,56,Right,,,,,,,,,,,,,,,,,,,,,,cxl4bxs35ifb8o5cq9jxi1ec5,T. Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006209,110,1,1,15,4,axwnneoekq2f2yq6r1l704y96,1,26.6,69.6,2022-02-05T12:46:20.603Z,2022-02-05T12:46:21Z,3351671935,140,36.4,3351671941,213,5.9,3351671933,56,Back,3351671937,141,63.1,3351671939,212,11.2,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006213,111,49,1,15,5,axwnneoekq2f2yq6r1l704y96,1,36.4,63.1,2022-02-05T12:46:21.795Z,2022-02-05T12:46:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006233,112,1,1,15,5,axwnneoekq2f2yq6r1l704y96,1,36.4,63.1,2022-02-05T12:46:22.227Z,2022-02-05T12:46:25Z,3351672065,56,Back,3351672073,213,1.1,3351672067,140,39.7,3351672071,212,7.9,3351672069,141,73.6,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006241,113,3,1,15,8,axwnneoekq2f2yq6r1l704y96,0,45.8,68.2,2022-02-05T12:46:24.994Z,2022-02-05T12:46:25Z,3351672123,211,,3351672107,56,Back,3351672109,286,,,,,,,,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006271,119,49,1,15,11,5rurqie3qt1qav9ir5mkqinn,1,51,39.1,2022-02-05T12:46:28.421Z,2022-02-05T12:46:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006323,120,1,1,15,12,5rurqie3qt1qav9ir5mkqinn,1,51,39.1,2022-02-05T12:46:28.588Z,2022-02-05T13:20:29Z,3351672453,1,,3351672449,212,39.3,3351672443,56,Left,3351672451,213,0.9,3351672447,141,82.9,3351672445,140,75.4,3351673967,210,15,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006329,121,15,1,15,16,5rurqie3qt1qav9ir5mkqinn,1,85,69.1,2022-02-05T12:46:33.197Z,2022-02-05T13:20:30Z,3351673981,55,120,3351673725,233,114,3351802779,138,,3351673987,103,27.2,3351672467,22,,3351673979,29,,3351673991,146,99.0,3351802777,275,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,3351673667,20,,,3351673989,215,3351672469,64,3351673977,79,,3351673985,102,50.6,,,,3351673993,147,3351672471,56,,,,49.8,Center,,,,
2379006343,114,10,1,15,16,axwnneoekq2f2yq6r1l704y96,1,1.9,47.3,2022-02-05T12:46:33.297Z,2022-02-05T12:46:58Z,3351672543,182,,3351673575,179,,3351673577,275,,3351672545,56,Back,3351673737,233,121,3351673573,175,,,,,,,,eofeaerj2f8tm1xldw18e2o5x,M. Earps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006391,122,1,1,15,20,5rurqie3qt1qav9ir5mkqinn,1,93.1,30.9,2022-02-05T12:46:37.108Z,2022-02-05T13:20:49Z,3351678413,210,15,3351672815,213,3.1,3351672809,140,81.0,3351672811,141,32.5,3351672813,212,12.8,3351672807,56,Center,3351678415,154,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006397,123,15,1,15,23,5rurqie3qt1qav9ir5mkqinn,1,85.4,32.1,2022-02-05T12:46:39.565Z,2022-02-05T13:20:49Z,3351677801,20,,3351672827,63,,3351678437,147,36.3,3351678421,78,,3351678427,55,122,3351678431,102,50.3,3351677811,233,115,3351678423,29,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,3351672825,22,,,3351678435,146,3351672829,56,3351678425,154,,3351677805,82,,88.8,,Center,3351678433,103,,,,,,19,,,,,
2379006401,115,10,1,15,23,axwnneoekq2f2yq6r1l704y96,1,12,62.4,2022-02-05T12:46:39.665Z,2022-02-05T12:48:31Z,3351672851,56,Back,3351672849,94,,3351677831,233,123,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006461,124,61,1,15,27,5rurqie3qt1qav9ir5mkqinn,0,94.9,25.8,2022-02-05T12:46:44.229Z,2022-02-05T12:46:44Z,3351673115,56,Center,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006487,116,12,1,15,28,axwnneoekq2f2yq6r1l704y96,1,4.7,77.5,2022-02-05T12:46:45.443Z,2022-02-05T12:49:32Z,3351673233,213,1.0,3351673277,167,,3351673227,140,13.4,3351673229,141,100.0,3351673231,212,18.3,3351673225,56,Back,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006491,117,5,1,15,29,axwnneoekq2f2yq6r1l704y96,0,14.4,101.4,2022-02-05T12:46:46.325Z,2022-02-05T12:52:43Z,3351673263,347,,3351673731,233,125,3351673261,56,Back,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006585,125,5,1,15,29,5rurqie3qt1qav9ir5mkqinn,1,85.6,-1.4,2022-02-05T12:46:46.325Z,2022-02-05T12:46:57Z,3351673661,56,Right,3351673691,233,117,3351673663,347,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006771,126,1,1,16,2,5rurqie3qt1qav9ir5mkqinn,1,84.7,0,2022-02-05T12:47:18.740Z,2022-02-05T12:47:20Z,3351674591,56,Right,3351674599,213,1.9,3351674593,140,82.5,3351674595,141,9.8,3351674589,107,,3351674597,212,8.3,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006781,127,1,1,16,3,5rurqie3qt1qav9ir5mkqinn,1,82.5,9.8,2022-02-05T12:47:20.173Z,2022-02-05T12:47:21Z,3351674655,212,4.7,3351674653,141,4.6,3351674657,213,4.0,3351674649,56,Right,3351674651,140,79.5,,,,,,,,,,cxl4bxs35ifb8o5cq9jxi1ec5,T. Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006801,128,1,1,16,4,5rurqie3qt1qav9ir5mkqinn,1,79.5,4.6,2022-02-05T12:47:21.340Z,2022-02-05T12:47:42Z,3351674745,140,85.1,3351674747,141,7.4,3351674749,212,6.2,3351674743,56,Right,3351674751,213,0.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006805,129,50,1,16,5,5rurqie3qt1qav9ir5mkqinn,1,87,10,2022-02-05T12:47:22.370Z,2022-02-05T12:47:24Z,3351674781,233,118,3351674759,56,Right,3351674761,286,,,,,,,,,,,,,,,,,cxl4bxs35ifb8o5cq9jxi1ec5,T. Heath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006793,118,7,1,16,5,axwnneoekq2f2yq6r1l704y96,1,13,90,2022-02-05T12:47:22.371Z,2022-02-05T12:47:24Z,3351674779,233,129,3351674707,56,Back,3351674709,285,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006795,119,49,1,16,6,axwnneoekq2f2yq6r1l704y96,1,7.6,91.8,2022-02-05T12:47:23.282Z,2022-02-05T12:47:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006811,120,1,1,16,7,axwnneoekq2f2yq6r1l704y96,0,7.3,93.3,2022-02-05T12:47:24.106Z,2022-02-05T12:47:24Z,3351674801,56,Back,3351674799,157,,3351674811,1,,3351674805,141,93.5,3351674809,213,0.0,3351674807,212,3.7,3351674803,140,10.8,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006881,130,61,1,16,8,5rurqie3qt1qav9ir5mkqinn,1,85.4,3.1,2022-02-05T12:47:24.814Z,2022-02-05T12:48:13Z,3351675093,56,Right,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006999,121,5,1,16,9,axwnneoekq2f2yq6r1l704y96,1,13.8,102,2022-02-05T12:47:26.107Z,2022-02-05T12:47:45Z,3351675647,233,131,3351675629,347,,3351675627,56,Back,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379006889,131,5,1,16,9,5rurqie3qt1qav9ir5mkqinn,0,86.2,-2,2022-02-05T12:47:26.107Z,2022-02-05T12:52:44Z,3351675651,233,121,3351675129,56,Right,3351675131,347,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007007,122,1,1,16,29,axwnneoekq2f2yq6r1l704y96,1,17.2,100,2022-02-05T12:47:45.482Z,2022-02-05T12:47:47Z,3351675663,56,Back,3351675669,212,19.4,3351675661,107,,3351675667,141,80.2,3351675665,140,29.1,3351675671,213,5.4,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007019,123,1,1,16,31,axwnneoekq2f2yq6r1l704y96,0,29.1,80.2,2022-02-05T12:47:47.579Z,2022-02-05T12:47:48Z,3351675701,213,4.5,3351675697,141,68.7,3351675695,140,27.6,3351675699,212,8.0,3351675693,56,Back,3351675691,3,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007017,132,49,1,16,31,5rurqie3qt1qav9ir5mkqinn,1,69.6,21.6,2022-02-05T12:47:48.236Z,2022-02-05T12:47:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007041,133,1,1,16,32,5rurqie3qt1qav9ir5mkqinn,1,69.6,21.6,2022-02-05T12:47:48.909Z,2022-02-05T12:47:50Z,3351675777,141,37.0,3351675781,213,1.7,3351675775,140,68.1,3351675771,3,,3351675773,56,Center,3351675779,212,10.6,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007063,134,1,1,16,33,5rurqie3qt1qav9ir5mkqinn,1,68.1,37.3,2022-02-05T12:47:50.340Z,2022-02-05T12:47:53Z,3351675897,141,70.5,3351675893,56,Center,3351675899,212,23.2,3351675895,140,63.1,3351675901,213,1.8,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007159,135,1,1,16,42,5rurqie3qt1qav9ir5mkqinn,1,66.2,70.3,2022-02-05T12:47:59.100Z,2022-02-05T12:48:00Z,3351676309,140,86.0,3351676315,213,0.5,3351676311,141,88.7,3351676307,56,Left,3351676313,212,24.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007169,136,1,1,16,43,5rurqie3qt1qav9ir5mkqinn,1,86,88.7,2022-02-05T12:48:00.204Z,2022-02-05T12:48:01Z,3351676361,140,58.8,3351676359,56,Left,3351676365,212,29.0,3351676363,141,81.7,3351676367,213,3.3,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007207,137,1,1,16,45,5rurqie3qt1qav9ir5mkqinn,1,58.8,81.7,2022-02-05T12:48:01.564Z,2022-02-05T12:48:06Z,3351676569,56,Back,3351676577,213,3.4,3351676575,212,18.2,3351676573,141,75.9,3351676571,140,41.9,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007233,138,1,1,16,49,5rurqie3qt1qav9ir5mkqinn,1,58.7,79.9,2022-02-05T12:48:06.068Z,2022-02-05T12:48:08Z,3351676711,212,15.5,3351676713,213,5.3,3351676705,56,Center,3351676707,140,67.0,3351676709,141,61.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007287,139,1,1,16,51,5rurqie3qt1qav9ir5mkqinn,1,67,61.1,2022-02-05T12:48:07.917Z,2022-02-05T12:48:12Z,3351676969,212,47.7,3351676963,56,Back,3351676965,140,23.3,3351676973,1,,3351676967,141,41.8,3351676971,213,3.4,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007319,140,1,1,16,59,5rurqie3qt1qav9ir5mkqinn,1,30.4,40.3,2022-02-05T12:48:15.469Z,2022-02-05T13:22:11Z,3351677119,212,23.8,3351677113,56,Back,3351677121,213,5.0,3351677117,141,6.7,3351677115,140,36.7,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007417,141,1,1,17,0,5rurqie3qt1qav9ir5mkqinn,1,36.7,6.7,2022-02-05T12:48:16.708Z,2022-02-05T12:48:26Z,3351677589,141,21.0,3351677587,140,57.6,3351677593,213,0.4,3351677585,56,Right,3351677591,212,24.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007421,142,4,1,17,7,5rurqie3qt1qav9ir5mkqinn,1,57.3,21.2,2022-02-05T12:48:24.453Z,2022-02-05T12:48:26Z,3351677617,265,,3351677615,152,,3351677645,233,124,3351677611,13,,3351677619,286,,3351677613,56,Center,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007415,124,4,1,17,7,axwnneoekq2f2yq6r1l704y96,0,42.7,78.8,2022-02-05T12:48:24.454Z,2022-02-05T12:48:26Z,3351677571,13,,3351677663,233,142,3351677579,285,,3351677573,56,Back,3351677575,152,,3351677577,265,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007671,143,1,1,17,35,5rurqie3qt1qav9ir5mkqinn,1,55.8,18.8,2022-02-05T12:48:51.484Z,2022-02-05T12:48:52Z,3351678841,140,70.7,3351678837,152,,3351678835,196,,3351678843,141,91.4,3351678849,1,,3351678839,56,Left,3351678833,155,,3351678845,212,51.8,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,3351678831,5,,,3351678847,213,,,,,,,,,1.3,,,,,,,,,,,,,,,
2379007675,144,1,1,17,35,5rurqie3qt1qav9ir5mkqinn,1,70.7,91.4,2022-02-05T12:48:52.444Z,2022-02-05T12:48:53Z,3351678867,140,59.3,3351678873,213,3.3,3351678865,56,Left,3351678871,212,12.1,3351678869,141,88.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007709,145,1,1,17,36,5rurqie3qt1qav9ir5mkqinn,1,59.3,88.6,2022-02-05T12:48:53.204Z,2022-02-05T12:48:56Z,3351678993,140,69.1,3351678999,213,5.4,3351678991,56,Center,3351678997,212,15.4,3351678995,141,71.7,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007719,146,1,1,17,38,5rurqie3qt1qav9ir5mkqinn,1,69.1,71.7,2022-02-05T12:48:54.884Z,2022-02-05T12:49:01Z,3351679039,140,67.7,3351679045,213,1.7,3351679037,56,Left,3351679041,141,92.9,3351679043,212,14.5,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007723,147,1,1,17,39,5rurqie3qt1qav9ir5mkqinn,1,67.7,92.9,2022-02-05T12:48:55.708Z,2022-02-05T12:49:00Z,3351679061,56,Center,3351679063,140,67.4,3351679069,213,4.7,3351679065,141,72.7,3351679067,212,13.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007729,148,1,1,17,39,5rurqie3qt1qav9ir5mkqinn,0,67.4,72.7,2022-02-05T12:48:56.436Z,2022-02-05T12:49:02Z,3351679089,213,0.2,3351679083,140,75.7,3351679097,286,,3351679081,56,Center,3351679087,212,8.9,3351679085,141,75.4,3351679093,233,125,3351679091,236,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007725,125,74,1,17,39,axwnneoekq2f2yq6r1l704y96,1,31.5,12.9,2022-02-05T12:48:56.437Z,2022-02-05T12:52:46Z,3351679101,233,148,3351679075,285,,3351679073,56,Back,,,,,,,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007735,126,49,1,17,43,axwnneoekq2f2yq6r1l704y96,1,31.8,7.4,2022-02-05T12:49:00.378Z,2022-02-05T12:49:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007753,127,1,1,17,44,axwnneoekq2f2yq6r1l704y96,1,33.7,6.8,2022-02-05T12:49:00.811Z,2022-02-05T12:49:02Z,3351679197,212,10.6,3351679195,141,7.7,3351679191,56,Back,3351679199,213,3.1,3351679193,140,23.6,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007765,128,1,1,17,45,axwnneoekq2f2yq6r1l704y96,1,23.6,7.7,2022-02-05T12:49:02.298Z,2022-02-05T12:49:03Z,3351679271,1,,3351679265,141,4.4,3351679267,212,33.8,3351679261,56,Right,3351679259,155,,3351679269,213,6.2,3351679263,140,55.7,,,,4ihrb3uj478vlzrbh94jj1i3t,Ona Batlle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379007767,129,61,1,17,47,axwnneoekq2f2yq6r1l704y96,0,55.7,4.4,2022-02-05T12:49:03.490Z,2022-02-05T12:49:03Z,3351679275,56,Right,,,,,,,,,,,,,,,,,,,,,,2fg7mgljmrqedc61uiff36ytx,S. Bruun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
