id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/13/value,qualifier/17/value,assist
2672999523,197,1,1,15,25,5rurqie3qt1qav9ir5mkqinn,1,26.1,25.6,2024-04-14T18:00:36.206Z,2024-04-14T18:00:40Z,4951768219,56,Back,4951768223,141,52.5,4951768221,140,45.0,4951768225,212,27.0,4951768217,155,,4951768227,213,0.74,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999537,198,1,1,15,29,5rurqie3qt1qav9ir5mkqinn,0,45,54.6,2024-04-14T18:00:39.991Z,2024-04-14T18:00:47Z,4951768303,141,75.6,4951768299,56,Center,4951768305,212,24.4,4951768307,213,0.63,4951768301,140,63.8,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999565,100,49,1,15,32,9m7z1upwp3svfn611ejq7d36v,1,41.6,19.7,2024-04-14T18:00:43.273Z,2025-02-24T15:44:43Z,,,,,,,,,,,,,,,,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999603,101,1,1,15,33,9m7z1upwp3svfn611ejq7d36v,1,43.3,22.4,2024-04-14T18:00:43.577Z,2025-02-24T15:44:43Z,4951768659,213,1.52,4951768653,140,44.2,4951768651,56,Back,4951768655,141,48.8,4951768657,212,18.0,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999629,102,1,1,15,36,9m7z1upwp3svfn611ejq7d36v,1,47.7,53.3,2024-04-14T18:00:46.985Z,2024-04-14T18:00:50Z,4951768805,213,1.84,4951768793,56,Back,4951768795,140,43.5,4951768801,212,16.4,4951768797,141,76.6,,,,,,,,,,eb7we8p5gqqiplruf94dhr6x,E. Syme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999631,103,1,1,15,39,9m7z1upwp3svfn611ejq7d36v,0,53.5,79,2024-04-14T18:00:50.041Z,2024-04-14T18:00:51Z,4951768817,141,81.4,4951768815,140,54.7,4951768821,213,0.91,4951768937,233,199,4951768941,286,,4951768819,212,2.1,4951768813,56,Left,4951768935,236,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999641,199,74,1,15,39,5rurqie3qt1qav9ir5mkqinn,1,48.2,11.1,2024-04-14T18:00:50.042Z,2024-04-14T18:22:52Z,4951768875,56,Back,4951768953,233,103,4951768877,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999665,200,49,1,15,42,5rurqie3qt1qav9ir5mkqinn,1,57.1,9.4,2024-04-14T18:00:52.790Z,2024-04-14T18:00:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999723,201,1,1,15,46,5rurqie3qt1qav9ir5mkqinn,0,66.4,13.2,2024-04-14T18:00:56.775Z,2024-04-14T18:00:58Z,4951769367,141,14.7,4951769431,233,104,4951769429,236,,4951769365,140,70.7,4951769435,286,,4951769371,213,0.22,4951769363,56,Right,4951769369,212,4.6,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999731,104,74,1,15,46,9m7z1upwp3svfn611ejq7d36v,1,22.4,75.9,2024-04-14T18:00:56.776Z,2024-04-14T18:22:53Z,4951769419,285,,4951769417,56,Back,4951769481,233,201,,,,,,,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999761,202,1,1,15,49,5rurqie3qt1qav9ir5mkqinn,1,53.9,18.8,2024-04-14T18:00:59.886Z,2024-04-14T18:01:02Z,4951769595,141,34.8,4951769599,213,0.82,4951769593,140,63.5,4951769591,56,Center,4951769597,212,14.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999785,203,1,1,15,51,5rurqie3qt1qav9ir5mkqinn,1,66.6,38.6,2024-04-14T18:01:02.279Z,2024-04-14T18:01:04Z,4951769745,56,Center,4951769751,212,8.7,4951769749,141,43.4,4951769753,213,0.38,4951769747,140,74.3,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999811,204,1,1,15,54,5rurqie3qt1qav9ir5mkqinn,1,74.5,42.1,2024-04-14T18:01:04.854Z,2024-04-14T18:01:06Z,4951769901,141,28.3,4951769897,56,Center,4951769905,213,4.76,4951769899,140,74.9,4951769903,212,9.4,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999863,205,1,1,15,55,5rurqie3qt1qav9ir5mkqinn,1,74.7,28.5,2024-04-14T18:01:06.366Z,2024-04-14T18:01:09Z,4951770185,212,16.0,4951770179,56,Right,4951770187,213,4.87,4951770183,141,5.3,4951770181,140,77.1,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999887,206,1,1,15,59,5rurqie3qt1qav9ir5mkqinn,1,78.2,6.1,2024-04-14T18:01:09.814Z,2024-04-14T18:01:12Z,4951770301,141,27.0,4951770303,212,14.4,4951770299,140,76.1,4951770297,56,Center,4951770305,213,1.72,,,,,,,,,,n70i0c7uk1qxianxoiotqmeh,E. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999915,207,1,1,16,2,5rurqie3qt1qav9ir5mkqinn,1,75.8,28.8,2024-04-14T18:01:12.574Z,2024-04-14T18:01:14Z,4951770475,56,Center,4951770481,212,20.9,4951770479,141,59.0,4951770477,140,72.0,4951770483,213,1.76,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999943,208,1,1,16,4,5rurqie3qt1qav9ir5mkqinn,1,71.6,59.4,2024-04-14T18:01:14.694Z,2024-04-14T18:01:17Z,4951770675,141,81.1,4951770677,212,15.5,4951770673,140,76.0,4951770679,213,1.27,4951770671,56,Left,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672999975,209,1,1,16,7,5rurqie3qt1qav9ir5mkqinn,1,78.2,82.1,2024-04-14T18:01:17.854Z,2024-04-14T18:01:21Z,4951770855,212,9.9,4951770849,56,Left,4951770859,213,0.45,4951770853,141,88.4,4951770851,140,86.7,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000015,210,1,1,16,10,5rurqie3qt1qav9ir5mkqinn,1,88.1,88.9,2024-04-14T18:01:20.934Z,2024-04-14T18:01:24Z,4951771101,141,84.5,4951771097,56,Left,4951771103,212,6.2,4951771099,140,82.9,4951771105,213,3.64,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000031,211,1,1,16,13,5rurqie3qt1qav9ir5mkqinn,1,82.9,84.5,2024-04-14T18:01:24.054Z,2024-04-14T18:01:25Z,4951771175,213,2.93,4951771167,56,Left,4951771169,140,72.2,4951771173,212,11.5,4951771171,141,88.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000089,212,1,1,16,14,5rurqie3qt1qav9ir5mkqinn,1,72.3,88,2024-04-14T18:01:25.238Z,2024-04-14T18:01:29Z,4951771465,140,76.7,4951771467,141,62.0,4951771463,56,Center,4951771469,212,18.3,4951771471,213,4.97,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000173,213,1,1,16,18,5rurqie3qt1qav9ir5mkqinn,1,75.4,68.1,2024-04-14T18:01:29.046Z,2024-04-14T18:01:35Z,4951771989,141,36.9,4951771991,212,27.7,4951771985,56,Center,4951771993,213,4.01,4951771987,140,58.4,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000187,214,1,1,16,23,5rurqie3qt1qav9ir5mkqinn,0,60.1,33,2024-04-14T18:01:33.654Z,2024-04-14T18:02:57Z,4951772083,141,54.6,4951772089,212,30.1,4951772071,155,,4951772091,213,0.51,4951772073,56,Center,4951772079,140,85.1,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000167,105,12,1,16,23,9m7z1upwp3svfn611ejq7d36v,1,12,37.7,2024-04-14T18:01:34.376Z,2025-02-24T15:44:43Z,4951771971,213,0.78,4951771963,56,Back,4951771969,212,27.1,4951771967,141,65.8,4951771975,15,,4951771965,140,30.3,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000225,215,1,1,16,27,5rurqie3qt1qav9ir5mkqinn,1,56.1,29.2,2024-04-14T18:01:37.926Z,2024-04-14T18:01:39Z,4951772285,141,45.7,4951772283,140,66.7,4951772289,213,0.79,4951772281,56,Center,4951772287,212,15.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000243,216,1,1,16,28,5rurqie3qt1qav9ir5mkqinn,1,67.7,47,2024-04-14T18:01:39.175Z,2024-04-14T18:01:40Z,4951772393,141,61.4,4951772389,56,Center,4951772391,140,68.3,4951772395,212,9.8,4951772397,213,1.51,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000269,217,1,1,16,29,5rurqie3qt1qav9ir5mkqinn,1,68.1,62.1,2024-04-14T18:01:40.054Z,2024-04-14T18:01:42Z,4951772585,213,4.57,4951772579,140,66.7,4951772583,212,10.6,4951772577,56,Center,4951772581,141,46.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000301,218,1,1,16,32,5rurqie3qt1qav9ir5mkqinn,1,66.7,46.7,2024-04-14T18:01:42.479Z,2024-04-14T18:01:44Z,4951772761,56,Center,4951772769,213,1.36,4951772763,140,69.1,4951772767,212,11.8,4951772765,141,63.7,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000351,219,1,1,16,33,5rurqie3qt1qav9ir5mkqinn,1,69.2,64,2024-04-14T18:01:44.278Z,2024-04-14T18:01:46Z,4951773001,141,43.6,4951772997,56,Center,4951773003,212,14.1,4951773005,213,4.55,4951772999,140,67.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000381,220,1,1,16,35,5rurqie3qt1qav9ir5mkqinn,1,67,43.6,2024-04-14T18:01:46.437Z,2024-04-14T18:01:48Z,4951773157,212,7.5,4951773155,141,36.7,4951773151,56,Center,4951773153,140,72.6,4951773159,213,5.61,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000411,221,1,1,16,37,5rurqie3qt1qav9ir5mkqinn,1,72.6,36.9,2024-04-14T18:01:48.270Z,2024-04-14T18:01:49Z,4951773343,56,Center,4951773349,141,54.2,4951773351,212,12.1,4951773353,213,1.34,4951773347,140,75.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000445,222,1,1,16,39,5rurqie3qt1qav9ir5mkqinn,1,74.9,52.4,2024-04-14T18:01:49.662Z,2024-04-14T18:01:52Z,4951773533,141,39.7,4951773531,140,66.1,4951773529,56,Center,4951773541,213,3.89,4951773537,212,12.6,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000473,223,1,1,16,41,5rurqie3qt1qav9ir5mkqinn,1,66.3,36.3,2024-04-14T18:01:52.189Z,2024-04-14T18:01:55Z,4951773725,213,4.34,4951773719,140,59.6,4951773723,212,19.5,4951773717,56,Right,4951773721,141,9.5,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000509,224,1,1,16,44,5rurqie3qt1qav9ir5mkqinn,1,59.6,9.5,2024-04-14T18:01:55.398Z,2024-04-14T18:01:57Z,4951773917,56,Center,4951773921,141,33.7,4951773919,140,66.1,4951773925,213,1.18,4951773923,212,17.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000559,225,1,1,16,46,5rurqie3qt1qav9ir5mkqinn,1,69.4,34.3,2024-04-14T18:01:57.198Z,2024-04-14T18:02:01Z,4951774167,140,67.6,4951774165,56,Center,4951774171,212,9.8,4951774173,213,1.77,4951774169,141,48.4,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000567,226,1,1,16,49,5rurqie3qt1qav9ir5mkqinn,1,67.5,48.4,2024-04-14T18:02:00.150Z,2024-04-15T16:28:49Z,4951774199,141,78.8,4951774201,212,21.1,4951774195,56,Center,4951774197,140,71.6,4951774203,213,1.37,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673487227,1266,1,1,16,50,5rurqie3qt1qav9ir5mkqinn,0,75.5,86.4,2024-04-14T18:02:00.630Z,2024-04-15T16:28:47Z,4954388281,56,Center,4954388287,212,13.0,4954388285,141,67.4,4954388289,213,4.62,4954388283,140,74.3,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000563,106,49,1,16,51,9m7z1upwp3svfn611ejq7d36v,1,27.2,31.5,2024-04-14T18:02:01.560Z,2024-04-14T18:02:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000575,107,1,1,16,51,9m7z1upwp3svfn611ejq7d36v,1,27.2,31.5,2024-04-14T18:02:01.649Z,2024-04-14T18:02:03Z,4951774255,212,8.9,4951774257,213,4.49,4951774249,56,Back,4951774253,141,18.8,4951774251,140,25.3,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000597,108,1,1,16,53,9m7z1upwp3svfn611ejq7d36v,1,24.4,16.4,2024-04-14T18:02:03.568Z,2025-02-24T15:44:43Z,4951774405,141,9.7,4951774409,213,6.13,4951774403,140,52.3,4951774401,56,Right,4951774407,212,29.6,,,,,,,,,,cytn6o3qnh30ljakz2dfj2k15,E. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000611,109,1,1,16,56,9m7z1upwp3svfn611ejq7d36v,0,56.8,7.4,2024-04-14T18:02:07.097Z,2024-04-14T18:02:07Z,4951774479,56,Center,4951774487,213,0.53,4951774481,140,74.8,4951774483,141,23.6,4951774485,212,21.9,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000631,227,49,1,16,59,5rurqie3qt1qav9ir5mkqinn,1,27.3,70.3,2024-04-14T18:02:09.677Z,2024-04-14T18:02:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000657,228,1,1,16,59,5rurqie3qt1qav9ir5mkqinn,1,27.4,70.5,2024-04-14T18:02:10.070Z,2024-04-14T18:02:11Z,4951774747,140,27.5,4951774753,213,4.72,4951774749,141,44.0,4951774751,212,18.0,4951774745,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000677,229,1,1,17,0,5rurqie3qt1qav9ir5mkqinn,1,27.6,44.2,2024-04-14T18:02:11.342Z,2024-04-14T18:02:12Z,4951774887,141,54.2,4951774883,56,Back,4951774889,212,10.5,4951774885,140,35.2,4951774891,213,0.71,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000723,230,1,1,17,2,5rurqie3qt1qav9ir5mkqinn,1,36.3,56.3,2024-04-14T18:02:12.614Z,2024-04-14T18:02:15Z,4951775137,213,2.15,4951775135,212,13.7,4951775129,56,Back,4951775131,140,29.2,4951775133,141,73.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000759,231,1,1,17,5,5rurqie3qt1qav9ir5mkqinn,1,29.3,73.3,2024-04-14T18:02:15.846Z,2024-04-14T18:02:18Z,4951775321,141,57.8,4951775317,56,Back,4951775323,212,14.2,4951775319,140,38.4,4951775325,213,5.45,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000839,232,1,1,17,7,5rurqie3qt1qav9ir5mkqinn,1,38,54.2,2024-04-14T18:02:18.030Z,2024-04-14T18:02:24Z,4951775889,141,32.5,4951775885,56,Back,4951775891,212,15.0,4951775887,140,35.3,4951775893,213,4.52,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000877,233,1,1,17,13,5rurqie3qt1qav9ir5mkqinn,1,48.2,27.7,2024-04-14T18:02:24.014Z,2024-04-14T18:02:28Z,4951776147,141,52.8,4951776145,140,53.0,4951776151,213,1.28,4951776149,212,17.8,4951776143,56,Center,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000917,234,1,1,17,17,5rurqie3qt1qav9ir5mkqinn,1,56.6,56,2024-04-14T18:02:28.166Z,2024-04-14T18:02:31Z,4951776399,212,25.4,4951776393,56,Left,4951776395,140,68.7,4951776397,141,88.3,4951776401,213,1.05,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000951,235,1,1,17,20,5rurqie3qt1qav9ir5mkqinn,1,69.1,88.4,2024-04-14T18:02:31.165Z,2024-04-14T18:02:33Z,4951776657,213,2.85,4951776649,56,Left,4951776655,212,11.4,4951776651,140,58.7,4951776653,141,93.2,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673000985,236,1,1,17,23,5rurqie3qt1qav9ir5mkqinn,1,58.6,93.2,2024-04-14T18:02:33.686Z,2024-04-14T18:02:36Z,4951776883,56,Center,4951776889,212,17.0,4951776885,140,60.8,4951776891,213,4.85,4951776887,141,68.5,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001019,237,1,1,17,26,5rurqie3qt1qav9ir5mkqinn,1,63.9,61.8,2024-04-14T18:02:36.797Z,2024-04-14T18:02:39Z,4951777093,212,19.9,4951777087,56,Center,4951777095,213,4.28,4951777089,140,56.0,4951777091,141,35.2,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001061,238,1,1,17,29,5rurqie3qt1qav9ir5mkqinn,1,56,35.2,2024-04-14T18:02:39.605Z,2024-04-14T18:02:44Z,4951777355,141,55.2,4951777361,213,0.76,4951777357,212,19.8,4951777353,140,69.7,4951777351,56,Center,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001075,239,1,1,17,33,5rurqie3qt1qav9ir5mkqinn,1,70.4,41.9,2024-04-14T18:02:44.205Z,2024-04-14T18:02:45Z,4951777475,141,53.1,4951777477,212,8.5,4951777473,140,73.9,4951777479,213,1.12,4951777471,56,Center,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001087,240,1,1,17,34,5rurqie3qt1qav9ir5mkqinn,0,74.5,54.3,2024-04-14T18:02:45.334Z,2024-04-14T18:02:49Z,4951777525,140,77.2,4951777715,233,110,4951777527,141,49.6,4951777531,213,5.44,4951777529,212,4.3,4951777523,56,Center,4951777713,236,,4951777719,286,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001109,110,74,1,17,34,9m7z1upwp3svfn611ejq7d36v,1,16.8,39.5,2024-04-14T18:02:45.335Z,2024-04-14T18:22:53Z,4951777665,56,Back,4951777735,233,240,4951777667,285,,,,,,,,,,,,,,,,,e39rl5n2uybgh0pmftd01e1nt,A. Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001127,111,49,1,17,39,9m7z1upwp3svfn611ejq7d36v,1,23.1,38.9,2024-04-14T18:02:50.185Z,2024-04-14T18:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,elwdifg4h5rxc82vfo1xz7z6d,S. Stratigakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001145,112,1,1,17,39,9m7z1upwp3svfn611ejq7d36v,1,23.1,38.9,2024-04-14T18:02:50.202Z,2024-04-14T18:03:56Z,4951777907,141,26.1,4951777911,213,5.05,4951777909,212,9.2,4951777903,56,Back,4951777905,140,26.0,,,,,,,,,,elwdifg4h5rxc82vfo1xz7z6d,S. Stratigakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001177,113,1,1,17,40,9m7z1upwp3svfn611ejq7d36v,1,26,26.1,2024-04-14T18:02:51.320Z,2024-04-14T18:02:53Z,4951778061,56,Back,4951778063,140,44.3,4951778069,213,0.08,4951778067,212,19.3,4951778065,141,28.5,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001195,114,1,1,17,43,9m7z1upwp3svfn611ejq7d36v,1,44.3,28.5,2024-04-14T18:02:53.704Z,2024-04-14T18:38:32Z,4951778183,140,36.5,4951778189,213,2.87,4951778185,141,31.8,4951778187,212,8.5,4951778181,56,Back,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001253,115,1,1,17,48,9m7z1upwp3svfn611ejq7d36v,1,27.6,37.6,2024-04-14T18:02:59.057Z,2024-04-14T18:03:00Z,4951778529,213,1.70,4951778523,140,24.6,4951778525,141,74.5,4951778527,212,25.3,4951778521,56,Back,,,,,,,,,,dtadpzl4ocembhsgou8zjsjjd,F. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001265,116,1,1,17,49,9m7z1upwp3svfn611ejq7d36v,1,24.6,74.5,2024-04-14T18:03:00.225Z,2024-04-14T18:03:01Z,4951778583,140,23.7,4951778589,213,4.60,4951778585,141,61.7,4951778587,212,8.8,4951778581,56,Back,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001339,117,1,1,17,50,9m7z1upwp3svfn611ejq7d36v,1,23.7,61.7,2024-04-14T18:03:01.145Z,2024-04-14T18:03:07Z,4951779043,140,25.7,4951779049,213,1.39,4951779045,141,78.8,4951779047,212,11.8,4951779041,56,Back,,,,,,,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001369,118,1,1,17,57,9m7z1upwp3svfn611ejq7d36v,1,27.2,75.3,2024-04-14T18:03:07.801Z,2024-04-14T18:03:10Z,4951779237,140,19.0,4951779241,212,10.8,4951779239,141,65.8,4951779243,213,3.79,4951779235,56,Back,,,,,,,,,,7julfat1nytmjyt6ylz8xkh5h,M. Connolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673001405,119,1,1,17,59,9m7z1upwp3svfn611ejq7d36v,1,18.3,61.5,2024-04-14T18:03:10.273Z,2024-04-14T18:03:14Z,4951779525,212,12.3,4951779527,213,3.86,4951779519,56,Back,4951779523,141,49.6,4951779521,140,9.5,,,,,,,,,,f204o8gildjfs87uhezqphul0,B. Aspin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
