id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/12/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2621366117,10,1,1,0,34,5rurqie3qt1qav9ir5mkqinn,1,39.4,81.1,2023-11-26T14:01:12.510Z,2023-11-26T14:01:17Z,4675493461,213,4.60,4675493459,212,32.5,4675493453,56,Back,4675493457,141,33.7,4675493455,140,35.8,4675493481,1,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366191,11,1,1,0,39,5rurqie3qt1qav9ir5mkqinn,1,40.1,26.2,2023-11-26T14:01:17.726Z,2023-11-26T14:01:21Z,4675493795,141,8.8,4675493789,56,Back,4675493799,212,12.2,4675493801,213,4.96,4675493791,140,43.0,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366259,12,1,1,0,42,5rurqie3qt1qav9ir5mkqinn,1,43.6,9.8,2023-11-26T14:01:20.942Z,2023-11-26T14:01:24Z,4675494169,56,Back,4675494181,213,2.51,4675494179,212,14.2,4675494173,140,32.7,4675494177,141,22.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366319,13,1,1,0,45,5rurqie3qt1qav9ir5mkqinn,1,31.9,24.9,2023-11-26T14:01:23.918Z,2023-11-26T14:01:27Z,4675494451,56,Back,4675494459,213,2.60,4675494455,141,43.0,4675494453,140,12.6,4675494457,212,23.7,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366423,14,1,1,0,49,5rurqie3qt1qav9ir5mkqinn,1,15.1,50.6,2023-11-26T14:01:27.422Z,2023-11-26T14:01:31Z,4675494841,56,Back,4675494849,213,1.34,4675494843,140,19.7,4675494847,212,20.8,4675494845,141,80.3,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366489,15,1,1,0,53,5rurqie3qt1qav9ir5mkqinn,1,24.9,77.6,2023-11-26T14:01:31.582Z,2023-11-26T14:01:34Z,4675495133,141,92.6,4675495137,213,1.14,4675495129,56,Back,4675495135,212,11.2,4675495131,140,29.4,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366675,16,1,1,0,56,5rurqie3qt1qav9ir5mkqinn,1,35.1,95.1,2023-11-26T14:01:34.446Z,2023-11-26T14:01:42Z,4675496061,212,54.4,4675496059,141,88.3,4675496055,56,Left,4675496065,1,,4675496057,140,86.7,4675496063,213,6.20,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366685,17,1,1,1,4,5rurqie3qt1qav9ir5mkqinn,0,96.4,73.6,2023-11-26T14:01:42.662Z,2023-11-26T14:01:45Z,4675496123,141,70.0,4675496127,213,4.27,4675496399,286,,4675496125,212,2.7,4675496393,236,,4675496395,233,10,4675496119,56,Center,4675496121,140,95.3,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366697,10,74,1,1,4,cz26xwowfjp8ei14n9z2ac135,1,4.5,26.4,2023-11-26T14:01:42.663Z,2023-11-26T14:15:19Z,4675496483,233,17,4675496169,285,,4675496167,56,Back,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366715,11,6,1,1,5,cz26xwowfjp8ei14n9z2ac135,0,4.6,28.2,2023-11-26T14:01:43.895Z,2023-11-26T14:15:22Z,4675496607,233,18,4675496443,56,Back,4675496445,73,,,,,,,,,,,,,,,,,7mdnewy67dddv3ahqw1qhbx05,R. Shimizu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621366707,18,6,1,1,5,5rurqie3qt1qav9ir5mkqinn,1,95.4,71.8,2023-11-26T14:01:43.895Z,2023-11-26T14:01:46Z,4675496513,73,,4675496511,56,Center,4675496563,233,11,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621367371,19,1,1,1,30,5rurqie3qt1qav9ir5mkqinn,0,99.5,99.5,2023-11-26T14:02:08.982Z,2023-11-26T14:06:08Z,4675499561,140,93.2,4675499551,2,,4675499563,141,54.6,4675499567,213,4.50,4675499557,223,,4675499553,6,,4675499565,212,31.2,4675499555,155,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,4675499559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621370211,39,15,1,1,32,5rurqie3qt1qav9ir5mkqinn,1,87.9,65.4,2023-11-26T14:02:10.429Z,2023-11-26T14:06:06Z,4675531237,103,19,4675514127,64,,4675531263,147,61.9,4675531267,231,52.3,4675531213,25,,4675531265,230,98.1,4675531247,328,,4675531257,82,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,4675531253,458,,4675514129,56,Center,4675531317,233,12,4675531231,102,49.7,4675531223,78,4675531215,20,4675531261,146,90.6,,,,,,,,,,,,,
2621367457,12,10,1,1,32,cz26xwowfjp8ei14n9z2ac135,1,9.4,38.1,2023-11-26T14:02:10.529Z,2023-11-26T14:06:06Z,4675499987,56,Back,4675499985,94,,4675531335,233,39,,,,,,,,,,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621367387,20,43,1,1,33,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-11-26T14:02:11.293Z,2023-11-26T14:03:33Z,4675499635,250,0,4675509947,144,39,4675499629,56,Center,4675499625,22,0,4675499627,17,0,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621367553,13,43,1,1,37,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-11-26T14:02:15.452Z,2023-11-26T14:04:06Z,4675500409,213,0.15,4675500401,56,Back,4675500405,141,40.0,4675514787,144,12,4675500407,212,23.3,4675500403,140,32.1,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621367669,21,1,1,1,37,5rurqie3qt1qav9ir5mkqinn,1,69.9,61.1,2023-11-26T14:02:15.862Z,2023-11-26T14:03:10Z,4675500989,141,33.6,4675500985,56,Center,4675500987,140,81.7,4675500993,213,5.30,4675500991,212,22.4,4675507057,25,,4675507053,210,16,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2621367677,22,16,1,1,41,5rurqie3qt1qav9ir5mkqinn,1,77.3,24.1,2023-11-26T14:02:20.133Z,2023-11-26T14:03:10Z,4675507153,375,01:40.193,4675507127,103,29.7,4675507115,20,,4675501055,56,Center,4675507119,29,,4675507149,374,2023-11-26 14:02:18.355,4675507121,55,21,4675507137,230,98.5,1o0o6thivoulnmsklkpbwpiad,F. Maanum,4675507141,231,47.1,4675507117,77,,4675507125,102,53.5,4675507113,25,,4675507129,215,4675501053,18,,,,,,,,,,,,,,,,
2621368761,14,1,1,2,28,cz26xwowfjp8ei14n9z2ac135,1,49.7,50.3,2023-11-26T14:03:06.229Z,2023-11-26T14:07:24Z,4675542789,279,G,4675506741,212,18.9,4675506745,213,2.79,4675506735,140,32.8,4675506733,56,Back,4675506737,141,59.9,,,,,,,a5ew0j9hz4ounrjkeco7g6iuh,R. Ueki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621368805,15,1,1,2,29,cz26xwowfjp8ei14n9z2ac135,1,32.8,59.9,2023-11-26T14:03:07.667Z,2023-11-26T14:03:09Z,4675506991,212,29.9,4675506981,56,Left,4675507027,189,,4675506989,141,92.3,4675506985,140,52.1,4675506993,213,0.83,,,,,,,cs3pg64kurip4uftscemh01k9,A. Tysiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369005,16,1,1,2,32,cz26xwowfjp8ei14n9z2ac135,1,54.1,92.6,2023-11-26T14:03:10.211Z,2023-11-26T14:03:17Z,4675508033,140,65.6,4675508043,213,6.22,4675508035,141,91.5,4675508031,56,Left,4675508039,212,12.1,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369017,17,61,1,2,38,cz26xwowfjp8ei14n9z2ac135,0,89.5,76.9,2023-11-26T14:03:16.868Z,2023-11-26T14:03:17Z,4675508089,56,Center,,,,,,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369035,23,49,1,2,39,5rurqie3qt1qav9ir5mkqinn,1,12,29.2,2023-11-26T14:03:17.478Z,2023-11-26T14:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369081,24,1,1,2,39,5rurqie3qt1qav9ir5mkqinn,1,12,29.2,2023-11-26T14:03:17.531Z,2023-11-26T14:03:19Z,4675508411,140,9.5,4675508413,141,32.8,4675508417,213,2.39,4675508409,56,Back,4675508415,212,3.6,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369111,25,12,1,2,41,5rurqie3qt1qav9ir5mkqinn,1,4.1,30,2023-11-26T14:03:19.629Z,2023-11-26T14:03:21Z,4675508595,56,Back,4675508601,212,22.4,4675508597,140,9.9,4675508683,167,,4675508603,213,4.99,4675508599,141,0.0,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369403,18,5,1,2,42,cz26xwowfjp8ei14n9z2ac135,1,86.9,101.7,2023-11-26T14:03:20.483Z,2023-11-26T14:03:34Z,4675510109,233,26,4675510061,56,Left,4675510063,347,,,,,,,,,,,,,,,,,e93vn46w6kk9xwdb8forgzil1,V. Asseyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369117,26,5,1,2,42,5rurqie3qt1qav9ir5mkqinn,0,13.1,-1.7,2023-11-26T14:03:20.483Z,2023-11-26T14:15:39Z,4675508633,347,,4675510253,233,18,4675508631,56,Back,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369479,19,1,1,2,55,cz26xwowfjp8ei14n9z2ac135,0,83.8,100,2023-11-26T14:03:33.843Z,2023-11-26T14:03:36Z,4675510405,140,93.6,4675510407,141,84.1,4675510403,56,Left,4675510411,213,5.42,4675510401,107,,4675510409,212,15.8,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369501,27,1,1,2,56,5rurqie3qt1qav9ir5mkqinn,1,6.9,17,2023-11-26T14:03:34.909Z,2023-11-26T14:03:38Z,4675510511,213,6.00,4675510507,141,14.4,4675510503,56,Back,4675510505,140,12.7,4675510509,212,6.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369603,32,49,1,2,56,5rurqie3qt1qav9ir5mkqinn,1,5.6,33.7,2023-11-26T14:03:35.158Z,2023-11-26T14:58:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369521,28,1,1,2,57,5rurqie3qt1qav9ir5mkqinn,1,12.7,14.4,2023-11-26T14:03:36.149Z,2023-11-26T14:57:55Z,4675510607,56,Back,4675510615,213,2.15,4675510609,140,10.6,4675510613,212,4.1,4675510611,141,19.4,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369509,20,43,1,2,59,cz26xwowfjp8ei14n9z2ac135,1,0,0,2023-11-26T14:03:37.308Z,2023-11-26T14:03:41Z,4675510901,144,61,4675510557,56,Left,,,,,,,,,,,,,,,,,,,cannlc91eqjjy24i7keyvyaui,E. Harries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369537,29,1,1,2,59,5rurqie3qt1qav9ir5mkqinn,0,13,15.9,2023-11-26T14:03:37.422Z,2023-11-26T14:59:45Z,4675510671,140,14.7,4675922105,233,342,4675922103,236,,4675510681,212,2.1,4675510667,56,Back,4675922109,286,,4675510685,213,0.52,4675510677,141,17.4,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621448521,342,74,1,2,59,cz26xwowfjp8ei14n9z2ac135,1,80.5,96.2,2023-11-26T14:03:37.423Z,2023-11-26T15:10:07Z,4675922079,285,,4675922077,56,Left,4675922137,233,29,,,,,,,,,,,,,,,,dfodeak21qhzgxr7qs85f3vf9,K. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369563,30,1,1,3,0,5rurqie3qt1qav9ir5mkqinn,1,18.3,26.8,2023-11-26T14:03:38.573Z,2023-11-26T14:03:40Z,4675510791,140,15.1,4675510795,212,10.9,4675510797,213,1.88,4675510793,141,42.1,4675510789,56,Back,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369599,31,1,1,3,1,5rurqie3qt1qav9ir5mkqinn,1,15.1,42.1,2023-11-26T14:03:39.333Z,2023-11-26T14:03:41Z,4675510981,141,35.8,4675510979,140,7.1,4675510983,212,9.4,4675510985,213,3.61,4675510977,56,Back,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369689,33,1,1,3,3,5rurqie3qt1qav9ir5mkqinn,1,5.6,33.7,2023-11-26T14:03:41.909Z,2023-11-26T14:03:44Z,4675511403,56,Back,4675511407,140,22.2,4675511397,155,,4675511413,212,24.6,4675511415,213,5.50,4675511411,141,8.2,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369783,34,1,1,3,6,5rurqie3qt1qav9ir5mkqinn,1,24.6,7.7,2023-11-26T14:03:44.358Z,2023-11-26T14:03:47Z,4675511875,212,7.5,4675511873,141,8.9,4675511877,213,3.03,4675511869,56,Back,4675511871,140,17.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369877,35,1,1,3,8,5rurqie3qt1qav9ir5mkqinn,0,14.7,6.8,2023-11-26T14:03:46.645Z,2023-11-26T14:03:50Z,4675512381,141,13.1,4675512377,56,Back,4675512375,155,,4675512379,140,44.7,4675512383,212,31.8,4675512385,213,0.14,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621369861,21,44,1,3,10,cz26xwowfjp8ei14n9z2ac135,1,57.4,86.3,2023-11-26T14:03:48.931Z,2023-11-26T14:03:51Z,4675512703,233,36,4675512317,286,,4675512309,56,Left,,,,,,,,,,,,,,,,stp0u46f1xc7a2mgvbkoy76x,H. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
