id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2617434057,86,49,1,9,47,5rurqie3qt1qav9ir5mkqinn,1,32.7,17.6,2023-11-12T18:56:04.269Z,2023-11-12T18:56:04Z,,,,,,,,,,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434071,87,1,1,9,47,5rurqie3qt1qav9ir5mkqinn,1,32.7,17.6,2023-11-12T18:56:04.500Z,2023-11-12T18:56:05Z,4654548559,141,23.0,4654548561,212,3.7,4654548555,56,Back,4654548557,140,32.0,4654548563,213,1.77,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434193,88,1,1,9,48,5rurqie3qt1qav9ir5mkqinn,1,32,23,2023-11-12T18:56:05.212Z,2023-11-12T18:56:13Z,4654549297,56,Back,4654549305,212,18.5,4654549307,213,2.37,4654549303,141,41.9,4654549301,140,19.3,,,,,,,,,,30z4o4w3iw0frztn9isqwx2ei,K. Cooney-Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434235,89,1,1,9,56,5rurqie3qt1qav9ir5mkqinn,1,19.2,49.6,2023-11-12T18:56:13.316Z,2023-11-12T18:56:15Z,4654549505,213,3.32,4654549497,56,Back,4654549503,212,8.8,4654549499,140,11.0,4654549501,141,47.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434305,90,1,1,9,59,5rurqie3qt1qav9ir5mkqinn,1,12.4,47,2023-11-12T18:56:15.692Z,2023-11-12T18:56:21Z,4654549955,141,21.0,4654549953,140,20.2,4654549957,212,19.5,4654549951,56,Back,4654549959,213,5.15,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434363,91,1,1,10,4,5rurqie3qt1qav9ir5mkqinn,1,30.4,16.5,2023-11-12T18:56:21.293Z,2023-11-12T18:56:25Z,4654550251,140,46.9,4654550249,56,Back,4654550257,213,0.11,4654550253,141,19.4,4654550255,212,17.4,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434387,92,1,1,10,8,5rurqie3qt1qav9ir5mkqinn,1,54.4,31.2,2023-11-12T18:56:25.476Z,2023-11-12T18:56:27Z,4654550395,56,Center,4654550403,213,1.45,4654550397,140,57.0,4654550399,141,63.9,4654550401,212,22.4,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434465,93,1,1,10,11,5rurqie3qt1qav9ir5mkqinn,1,59.4,67.9,2023-11-12T18:56:27.684Z,2023-11-12T18:56:32Z,4654550851,212,29.7,4654550849,141,91.5,4654550853,213,0.57,4654550845,56,Left,4654550847,140,83.2,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434467,83,45,1,10,16,28u3q82ip96ahymkup01vfxli,0,17.9,15.6,2023-11-12T18:56:32.621Z,2023-11-12T18:56:34Z,4654550865,56,Back,4654551009,233,94,4654550867,285,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434493,94,3,1,10,16,5rurqie3qt1qav9ir5mkqinn,1,82.1,84.4,2023-11-12T18:56:32.621Z,2023-11-13T16:32:04Z,4654550989,233,83,4654550985,56,Left,4656624733,464,,4654550987,286,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434507,84,45,1,10,17,28u3q82ip96ahymkup01vfxli,0,20.5,30,2023-11-12T18:56:34.380Z,2023-11-12T18:56:37Z,4654551055,285,,4654551053,56,Back,4654551271,233,95,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434523,95,3,1,10,17,5rurqie3qt1qav9ir5mkqinn,1,79.5,70,2023-11-12T18:56:34.380Z,2023-11-13T16:32:09Z,4654551165,286,,4654551163,56,Center,4654551197,233,84,4656624827,464,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434555,96,1,1,10,19,5rurqie3qt1qav9ir5mkqinn,0,76.2,66.9,2023-11-12T18:56:36.445Z,2023-11-12T18:56:39Z,4654551341,56,Center,4654551351,141,40.0,4654551355,212,21.2,4654551347,140,65.9,4654551357,213,4.18,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434571,85,43,1,10,23,28u3q82ip96ahymkup01vfxli,1,0,0,2023-11-12T18:56:40.398Z,2023-11-12T18:56:46Z,4654551821,144,49,,,,,,,,,,,,,,,,,,,,,,brdcdz9kn3vsijb2l5rbbgudx,J. Rantala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434585,86,49,1,10,25,28u3q82ip96ahymkup01vfxli,1,34.5,63.7,2023-11-12T18:56:42.318Z,2023-11-12T18:56:42Z,,,,,,,,,,,,,,,,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434609,87,3,1,10,25,28u3q82ip96ahymkup01vfxli,1,29,59.5,2023-11-12T18:56:42.397Z,2023-11-13T16:32:25Z,4654551659,285,,4654551655,233,97,4656625049,464,,4654551619,56,Back,,,,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434587,97,45,1,10,25,5rurqie3qt1qav9ir5mkqinn,0,71,40.5,2023-11-12T18:56:42.397Z,2023-11-12T18:56:47Z,4654551521,286,,4654551519,56,Center,4654551847,233,87,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434663,88,1,1,10,26,28u3q82ip96ahymkup01vfxli,1,28.6,55.5,2023-11-12T18:56:43.494Z,2023-11-12T18:56:47Z,4654551891,141,32.7,4654551889,140,25.7,4654551887,56,Back,4654551893,212,15.8,4654551895,213,4.52,,,,,,,,,,9gk2t1276n9yt0nvgakzr82c5,L. Petermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434681,89,1,1,10,30,28u3q82ip96ahymkup01vfxli,1,23.1,24,2023-11-12T18:56:47.487Z,2023-11-12T18:56:48Z,4654551959,140,6.6,4654551965,213,2.72,4654551963,212,19.0,4654551957,56,Back,4654551961,141,35.4,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434697,90,1,1,10,31,28u3q82ip96ahymkup01vfxli,1,6.9,36.3,2023-11-12T18:56:48.599Z,2023-11-12T18:56:51Z,4654552077,56,Back,4654552083,212,14.8,4654552079,140,5.0,4654552085,213,1.71,4654552081,141,57.9,,,,,,,,,,5mcszf3yuxwxcggl8ds2v1a7d,J. Thibaud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434747,91,1,1,10,34,28u3q82ip96ahymkup01vfxli,1,5.7,58.5,2023-11-12T18:56:50.710Z,2023-11-12T18:56:55Z,4654552389,212,19.1,4654552385,140,14.3,4654552383,56,Back,4654552387,141,83.3,4654552391,213,1.08,,,,,,,,,,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434749,92,50,1,10,38,28u3q82ip96ahymkup01vfxli,1,10.6,95.8,2023-11-12T18:56:55.390Z,2023-11-12T18:56:57Z,4654552571,233,98,4654552397,56,Back,4654552399,285,,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434755,98,7,1,10,38,5rurqie3qt1qav9ir5mkqinn,1,89.4,4.2,2023-11-12T18:56:55.391Z,2023-11-13T16:32:51Z,4654552421,167,,4654552459,233,92,4654552425,286,,4654552423,56,Right,4656625361,383,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434789,93,5,1,10,39,28u3q82ip96ahymkup01vfxli,1,7.4,102,2023-11-12T18:56:55.887Z,2023-11-12T18:56:58Z,4654552635,56,Back,4654552637,347,,4654552693,233,99,,,,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617434761,99,5,1,10,39,5rurqie3qt1qav9ir5mkqinn,0,92.6,-2,2023-11-12T18:56:55.887Z,2023-11-12T18:57:12Z,4654552701,233,93,4654552455,56,Right,4654552457,347,,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435105,94,1,1,11,1,28u3q82ip96ahymkup01vfxli,0,9,100,2023-11-12T18:57:18.606Z,2023-11-12T18:57:19Z,4654554491,212,13.6,4654554489,141,96.6,4654554485,56,Back,4654554493,213,6.01,4654554483,107,,4654554487,140,21.5,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435113,100,8,1,11,2,5rurqie3qt1qav9ir5mkqinn,1,83.6,5.3,2023-11-12T18:57:19.444Z,2023-11-13T16:35:19Z,4656627071,384,,4654554533,56,Right,,,,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435163,101,1,1,11,4,5rurqie3qt1qav9ir5mkqinn,1,90,19.5,2023-11-12T18:57:20.861Z,2023-11-13T16:37:13Z,4654554791,213,3.02,4654554789,212,5.1,4654554785,140,85.2,4654554787,141,20.4,4654554783,56,Right,4654589361,156,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435167,102,1,1,11,5,5rurqie3qt1qav9ir5mkqinn,0,85.2,20.4,2023-11-12T18:57:21.892Z,2023-11-13T16:37:16Z,4654554849,233,95,4654554853,286,,4654554811,141,23.1,4654554847,236,,4654554809,140,86.5,4654554813,212,2.3,4654554815,213,0.93,4654554807,56,Center,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435145,95,74,1,11,5,28u3q82ip96ahymkup01vfxli,1,15,80.9,2023-11-12T18:57:21.893Z,2023-11-13T16:37:16Z,4654554717,56,Back,4654554855,233,102,4654554719,285,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435209,103,49,1,11,7,5rurqie3qt1qav9ir5mkqinn,1,84.6,33.4,2023-11-12T18:57:23.821Z,2023-11-13T16:37:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435223,104,13,1,11,8,5rurqie3qt1qav9ir5mkqinn,1,84.8,34.7,2023-11-12T18:57:24.980Z,2023-11-13T16:38:14Z,4654555147,56,Center,4654555143,22,,4654556391,72,,4654556681,103,23.6,4654556685,230,98.9,4654556679,102,44.0,4656629079,63,,4654556687,231,46.9,6ywketcafnc6x3tncvohzesx5,V. Pelova,,4654556683,458,,4654556677,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435217,96,5,1,11,9,28u3q82ip96ahymkup01vfxli,1,-1.2,57.9,2023-11-12T18:57:26.420Z,2023-11-13T16:38:19Z,4654555099,56,Back,4654555103,346,,4654555307,233,105,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435249,105,5,1,11,9,5rurqie3qt1qav9ir5mkqinn,0,101.2,42.1,2023-11-12T18:57:26.420Z,2023-11-13T16:38:16Z,4654555325,233,96,4654555285,346,,4654555283,56,Center,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435537,98,1,1,11,34,28u3q82ip96ahymkup01vfxli,1,5,63,2023-11-12T18:57:50.838Z,2023-11-12T18:58:50Z,4654556921,213,0.94,4654556945,189,,4654561277,124,,4654561279,237,,4654556919,212,27.6,4654556915,140,20.6,4654556917,141,95.7,4654556913,56,Back,avud4qv9xovwlr2pxc8fcmiuh,J. Leitzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435581,99,3,1,11,36,28u3q82ip96ahymkup01vfxli,1,27.5,91.1,2023-11-12T18:57:52.902Z,2023-11-13T16:38:54Z,4654557175,285,,4656629607,464,,4654557173,56,Back,4654557189,233,106,,,,,,,,,,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435571,106,45,1,11,36,5rurqie3qt1qav9ir5mkqinn,0,72.5,8.9,2023-11-12T18:57:52.902Z,2023-11-13T16:38:56Z,4654557121,286,,4654557119,56,Right,4654557219,233,99,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435593,100,1,1,11,39,28u3q82ip96ahymkup01vfxli,1,34,88.9,2023-11-12T18:57:56.526Z,2023-11-12T18:57:58Z,4654557275,56,Left,4654557273,155,,4654557277,140,65.8,4654557289,213,0.12,4654557285,212,33.6,4654557293,1,,4654557281,141,94.7,,,,d3qtg5xhiwe3zamb4mh50whjp,S. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435599,101,1,1,11,40,28u3q82ip96ahymkup01vfxli,0,65.8,94.7,2023-11-12T18:57:56.958Z,2023-11-13T16:40:27Z,4654557327,140,65.7,4654557323,3,,4654557325,56,Left,4654557329,141,87.8,4654557333,212,4.7,4654557335,213,4.69,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435603,107,1,1,11,41,5rurqie3qt1qav9ir5mkqinn,0,35,13.2,2023-11-12T18:57:58.188Z,2023-11-12T18:57:58Z,4654557347,3,,4654557355,212,9.5,4654557357,213,6.04,4654557353,141,9.8,4654557349,56,Back,4654557351,140,43.8,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435647,102,1,1,11,43,28u3q82ip96ahymkup01vfxli,1,60.8,89.3,2023-11-12T18:57:59.638Z,2023-11-12T18:58:01Z,4654557589,141,95.4,4654557585,56,Left,4654557587,140,73.4,4654557593,213,0.30,4654557591,212,13.9,,,,,,,,,,brdcdz9kn3vsijb2l5rbbgudx,J. Rantala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435685,103,1,1,11,44,28u3q82ip96ahymkup01vfxli,1,73.4,95.4,2023-11-12T18:58:01.055Z,2023-11-12T18:58:04Z,4654557781,56,Center,4654557789,213,4.11,4654557785,141,68.2,4654557787,212,22.4,4654557783,140,61.3,,,,,,,,,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435727,104,1,1,11,47,28u3q82ip96ahymkup01vfxli,1,62.9,63,2023-11-12T18:58:04.022Z,2023-11-12T18:58:07Z,4654558041,212,29.1,4654558039,141,25.3,4654558035,56,Center,4654558037,140,76.1,4654558043,213,5.21,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435761,105,1,1,11,51,28u3q82ip96ahymkup01vfxli,1,74.1,30.1,2023-11-12T18:58:07.886Z,2023-11-12T18:58:10Z,4654558221,212,10.9,4654558217,140,83.6,4654558215,56,Center,4654558223,213,0.42,4654558219,141,36.7,,,,,,,,,,3322apmmg9crui9646d4cbm5l,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435765,106,1,1,11,52,28u3q82ip96ahymkup01vfxli,0,84.4,40,2023-11-12T18:58:09.494Z,2023-11-13T16:41:15Z,4654558259,56,Center,4654558269,213,1.09,4654558265,141,70.5,4656631441,168,,4654558263,140,94.8,4654558267,212,23.4,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435773,108,49,1,11,55,5rurqie3qt1qav9ir5mkqinn,1,6.4,25.6,2023-11-12T18:58:11.829Z,2023-11-12T18:58:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435839,109,1,1,11,56,5rurqie3qt1qav9ir5mkqinn,1,8.2,9.7,2023-11-12T18:58:13.404Z,2023-11-12T18:58:17Z,4654558721,141,11.9,4654558719,140,28.4,4654558725,213,0.07,4654558717,56,Back,4654558723,212,21.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435845,110,61,1,11,59,5rurqie3qt1qav9ir5mkqinn,0,28.6,11.9,2023-11-12T18:58:16.524Z,2023-11-12T18:58:41Z,4654558761,56,Back,,,,,,,,,,,,,,,,,,,,,,5duflqiee345rp4s7uqkhcq95,C. Lacasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435837,107,49,1,12,0,28u3q82ip96ahymkup01vfxli,1,73.5,95.6,2023-11-12T18:58:17.406Z,2023-11-12T18:58:17Z,,,,,,,,,,,,,,,,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435861,108,1,1,12,1,28u3q82ip96ahymkup01vfxli,1,73.5,95.6,2023-11-12T18:58:17.638Z,2023-11-12T18:58:18Z,4654558855,140,72.5,4654558857,141,89.6,4654558853,56,Left,4654558859,212,4.2,4654558861,213,4.46,,,,,,,,,,4r1z04gidueqs684yxeyrq8ve,C. Nevin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435911,109,1,1,12,1,28u3q82ip96ahymkup01vfxli,1,72.5,89.6,2023-11-12T18:58:18.455Z,2023-11-12T18:58:22Z,4654559201,141,96.2,4654559197,56,Left,4654559205,213,0.47,4654559199,140,81.0,4654559203,212,10.0,,,,,,,,,,brdcdz9kn3vsijb2l5rbbgudx,J. Rantala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435961,110,1,1,12,5,28u3q82ip96ahymkup01vfxli,1,81.5,85.1,2023-11-12T18:58:22.478Z,2023-11-13T16:42:45Z,4654559541,2,,4654559551,212,28.6,4654560643,210,13,4654560647,154,,4656632027,20,,4654559549,141,46.6,4656632025,223,,4654559543,155,,7f7tbbjqhhyydjj4wurm28xcl,H. Cain,1,4654559547,140,92.5,4654559555,213,5.13,4654559545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2617436181,113,44,1,12,7,28u3q82ip96ahymkup01vfxli,1,91.2,44.7,2023-11-12T18:58:24.030Z,2023-11-13T16:42:10Z,4654560963,56,Center,4654560965,286,,4654560973,233,112,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436117,112,44,1,12,7,5rurqie3qt1qav9ir5mkqinn,0,8.8,55.3,2023-11-12T18:58:24.031Z,2023-11-13T16:42:10Z,4654560579,56,Back,4654560581,285,,4654560983,233,113,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435963,111,13,1,12,8,28u3q82ip96ahymkup01vfxli,1,89.9,53.6,2023-11-12T18:58:24.750Z,2023-11-13T16:42:45Z,4654560691,230,98.8,4654559565,17,,4654559569,56,Center,4654560683,55,110,4654560687,102,33.3,4654560681,154,,4654560285,15,,4654559563,22,,15ueea8j21zale5d23rifkct1,J. Cayman,,4654560675,75,,4654560689,103,2.8,4654560679,29,,4654560693,231,52.5,4654560289,328,,,,,,,,,,,,,,,,,,,,
2617435967,111,5,1,12,10,5rurqie3qt1qav9ir5mkqinn,1,-1,59,2023-11-12T18:58:26.636Z,2023-11-12T18:58:27Z,4654559635,233,112,4654559593,56,Back,4654559595,346,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617435973,112,5,1,12,10,28u3q82ip96ahymkup01vfxli,0,101,41,2023-11-12T18:58:26.636Z,2023-11-12T18:59:54Z,4654559617,346,,4654559613,56,Center,4654559641,233,111,,,,,,,,,,,,,,,,15ueea8j21zale5d23rifkct1,J. Cayman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436225,113,1,1,12,32,5rurqie3qt1qav9ir5mkqinn,1,4.6,46.3,2023-11-12T18:58:48.756Z,2023-11-12T18:58:50Z,4654561255,141,62.0,4654561263,237,,4654561253,140,13.1,4654561257,212,13.9,4654561249,124,,4654561259,213,0.87,4654561251,56,Back,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436275,114,1,1,12,33,5rurqie3qt1qav9ir5mkqinn,1,13.4,62,2023-11-12T18:58:50.355Z,2023-11-12T18:58:53Z,4654561561,56,Back,4654561569,213,1.69,4654561565,141,83.2,4654561567,212,14.5,4654561563,140,11.8,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436281,115,1,1,12,36,5rurqie3qt1qav9ir5mkqinn,0,11.8,83.2,2023-11-12T18:58:53.428Z,2023-11-12T18:58:56Z,4654561601,56,Back,4654561809,236,,4654561815,286,,4654561811,233,114,4654561609,213,0.15,4654561605,141,83.9,4654561607,212,3.2,4654561603,140,14.8,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436317,114,74,1,12,36,28u3q82ip96ahymkup01vfxli,1,86.9,7.3,2023-11-12T18:58:53.429Z,2023-11-12T18:59:56Z,4654561797,285,,4654561795,56,Right,4654561821,233,115,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436323,115,5,1,12,40,28u3q82ip96ahymkup01vfxli,0,84.6,-1.4,2023-11-12T18:58:56.638Z,2023-11-12T18:58:59Z,4654562035,233,116,4654561845,56,Right,4654561847,347,,,,,,,,,,,,,,,,,6k1s7y9dnzdpppppdco7bgudx,C. Bott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436345,116,5,1,12,40,5rurqie3qt1qav9ir5mkqinn,1,15.4,101.4,2023-11-12T18:58:56.638Z,2023-11-12T18:59:54Z,4654562021,233,115,4654561997,56,Back,4654561999,347,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436607,117,1,1,13,0,5rurqie3qt1qav9ir5mkqinn,1,17.6,100,2023-11-12T18:59:17.052Z,2023-11-12T18:59:19Z,4654563523,141,93.8,4654563527,213,5.90,4654563515,107,,4654563517,56,Back,4654563525,212,13.3,4654563519,140,29.4,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436609,118,61,1,13,2,5rurqie3qt1qav9ir5mkqinn,0,29.4,93.8,2023-11-12T18:59:19.499Z,2023-11-12T18:59:19Z,4654563533,56,Back,,,,,,,,,,,,,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436619,116,49,1,13,3,28u3q82ip96ahymkup01vfxli,1,74.9,4.7,2023-11-12T18:59:20.377Z,2023-11-12T18:59:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436637,117,1,1,13,3,28u3q82ip96ahymkup01vfxli,1,74.9,4.7,2023-11-12T18:59:20.526Z,2023-11-12T18:59:22Z,4654563725,212,5.5,4654563723,141,11.9,4654563727,213,2.05,4654563719,56,Right,4654563721,140,72.5,,,,,,,,,,3km1u2mw1tkioh2mucow7d1pl,S. Tierney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617436657,118,1,1,13,5,28u3q82ip96ahymkup01vfxli,1,71.7,8.6,2023-11-12T18:59:22.031Z,2023-11-12T18:59:23Z,4654563829,140,77.4,4654563831,141,4.1,4654563827,56,Right,4654563833,212,6.7,4654563835,213,5.81,,,,,,,,,,3322apmmg9crui9646d4cbm5l,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
