id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2600718293,122,1,1,16,30,5rurqie3qt1qav9ir5mkqinn,1,71.9,4.1,2023-10-06T18:46:32.259Z,2023-10-06T18:46:38Z,4565316565,213,1.67,4565316563,212,8.9,4565316557,56,Right,4565316559,140,71.1,4565316561,141,17.1,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600863793,874,83,1,16,35,axwnneoekq2f2yq6r1l704y96,1,29.7,91.6,2023-10-06T18:46:37.046Z,2023-10-07T00:22:32Z,4566103753,399,6ywketcafnc6x3tncvohzesx5,,,,,,,,,,,,,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718391,123,1,1,16,37,5rurqie3qt1qav9ir5mkqinn,1,76.2,8,2023-10-06T18:46:38.723Z,2023-10-06T18:46:43Z,4565317075,141,11.1,4565317073,140,87.8,4565317079,212,12.4,4565317081,213,0.17,4565317069,56,Right,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718399,124,50,1,16,40,5rurqie3qt1qav9ir5mkqinn,1,87.8,13.1,2023-10-06T18:46:41.516Z,2023-10-06T18:46:45Z,4565317133,56,Right,4565317311,233,144,4565317139,286,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718411,144,7,1,16,40,axwnneoekq2f2yq6r1l704y96,1,12.2,86.9,2023-10-06T18:46:41.517Z,2023-10-07T00:22:44Z,4565317269,233,124,4565317227,285,,4566104099,385,,4565317221,56,Back,,,,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718445,145,12,1,16,43,axwnneoekq2f2yq6r1l704y96,1,8.3,98,2023-10-06T18:46:44.765Z,2023-10-06T18:46:45Z,4565317349,140,11.7,4565317351,141,98.6,4565317355,213,0.11,4565317347,56,Back,4565317353,212,3.6,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718473,125,61,1,16,44,5rurqie3qt1qav9ir5mkqinn,1,86.6,1.7,2023-10-06T18:46:45.336Z,2023-10-06T18:47:20Z,4565317425,56,Right,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718499,126,5,1,16,44,5rurqie3qt1qav9ir5mkqinn,0,86.6,-1.8,2023-10-06T18:46:45.709Z,2023-10-06T20:28:17Z,4565317539,56,Right,4565317541,347,,4565319219,233,146,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718807,146,5,1,16,44,axwnneoekq2f2yq6r1l704y96,1,13.4,101.8,2023-10-06T18:46:45.709Z,2023-10-06T18:47:05Z,4565319171,347,,4565319165,56,Back,4565319211,233,126,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718851,147,1,1,17,3,axwnneoekq2f2yq6r1l704y96,0,15.5,100,2023-10-06T18:47:04.837Z,2023-10-06T18:47:06Z,4565319361,212,25.2,4565319359,141,97.5,4565319355,56,Back,4565319365,1,,4565319357,140,39.3,4565319353,107,,4565319363,213,6.16,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718907,127,1,1,17,6,5rurqie3qt1qav9ir5mkqinn,1,64.3,2.8,2023-10-06T18:47:07.659Z,2023-10-06T18:47:09Z,4565319629,212,9.2,4565319625,140,72.9,4565319623,56,Right,4565319627,141,5.0,4565319631,213,0.16,4565319621,3,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600718933,128,1,1,17,8,5rurqie3qt1qav9ir5mkqinn,0,72.9,5,2023-10-06T18:47:09.347Z,2023-10-06T18:47:10Z,4565319755,213,2.34,4565319747,140,71.2,4565319743,56,Right,4565319749,141,7.7,4565319739,3,,4565319751,212,2.6,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719035,148,1,1,17,8,axwnneoekq2f2yq6r1l704y96,1,33.9,90.3,2023-10-06T18:47:09.629Z,2023-10-06T18:47:15Z,4565320275,141,99.2,4565320277,212,9.5,4565320273,140,40.9,4565320269,3,,4565320279,213,0.69,4565320271,56,Back,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719047,149,61,1,17,12,axwnneoekq2f2yq6r1l704y96,0,40.7,99,2023-10-06T18:47:14.093Z,2023-10-06T19:33:40Z,4565320309,56,Back,,,,,,,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719339,129,5,1,17,13,5rurqie3qt1qav9ir5mkqinn,1,63.9,-2,2023-10-06T18:47:14.708Z,2023-10-06T18:47:32Z,4565321665,56,Right,4565321667,347,,4565321695,233,150,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719053,150,5,1,17,13,axwnneoekq2f2yq6r1l704y96,0,36.1,102,2023-10-06T18:47:14.708Z,2023-10-06T20:28:17Z,4565321733,233,129,4565320329,347,,4565320327,56,Back,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719365,130,1,1,17,30,5rurqie3qt1qav9ir5mkqinn,1,65.9,0,2023-10-06T18:47:31.771Z,2023-10-06T18:47:32Z,4565321769,107,,4565321771,56,Right,4565321779,213,1.33,4565321775,141,11.1,4565321773,140,68.0,4565321777,212,9.2,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719501,131,1,1,17,31,5rurqie3qt1qav9ir5mkqinn,1,68,11.1,2023-10-06T18:47:32.507Z,2023-10-06T18:47:39Z,4565322521,140,68.9,4565322519,56,Right,4565322527,213,4.87,4565322523,141,2.2,4565322525,212,6.1,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719459,151,83,1,17,35,axwnneoekq2f2yq6r1l704y96,0,37.6,96.6,2023-10-06T18:47:36.693Z,2023-10-06T20:34:48Z,4565323031,399,8jooatan3cxd38v2jyf23pot1,,,,,,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719517,132,1,1,17,37,5rurqie3qt1qav9ir5mkqinn,0,65.8,1.4,2023-10-06T18:47:38.772Z,2023-10-06T18:47:45Z,4565322605,233,152,4565322589,140,64.0,4565322603,236,,4565322593,212,1.9,4565322587,56,Right,4565322595,213,3.25,4565322609,286,,4565322591,141,1.1,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719493,152,74,1,17,37,axwnneoekq2f2yq6r1l704y96,1,39,98.4,2023-10-06T18:47:38.773Z,2023-10-06T18:47:41Z,4565322497,56,Back,4565322629,233,132,4565322499,285,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719635,133,5,1,17,37,5rurqie3qt1qav9ir5mkqinn,1,61.8,-2,2023-10-06T18:47:39.262Z,2023-10-06T20:28:18Z,4565323207,56,Right,4565323209,347,,4565323279,233,153,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719513,153,5,1,17,37,axwnneoekq2f2yq6r1l704y96,0,38.2,102,2023-10-06T18:47:39.262Z,2023-10-06T18:47:46Z,4565322583,56,Back,4565323317,233,133,4565322585,347,,,,,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719741,134,1,1,17,49,5rurqie3qt1qav9ir5mkqinn,0,62.6,0,2023-10-06T18:47:51.083Z,2023-10-06T18:47:54Z,4565323735,212,13.2,4565323733,141,10.3,4565323737,213,0.69,4565323727,107,,4565323925,189,,4565323731,140,72.3,4565323729,56,Right,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719759,154,49,1,17,52,axwnneoekq2f2yq6r1l704y96,1,36.4,80.6,2023-10-06T18:47:53.285Z,2023-10-06T18:54:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719767,155,1,1,17,52,axwnneoekq2f2yq6r1l704y96,1,36.4,80.6,2023-10-06T18:47:53.397Z,2023-10-06T18:47:54Z,4565323941,141,83.5,4565323945,213,0.27,4565323943,212,7.4,4565323937,56,Back,4565323939,140,43.2,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719887,156,1,1,17,53,axwnneoekq2f2yq6r1l704y96,1,43.2,84.5,2023-10-06T18:47:54.405Z,2023-10-06T18:48:01Z,4565324637,213,0.21,4565324635,212,31.9,4565324629,140,72.9,4565324631,141,94.4,4565324627,56,Left,4565324625,155,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600719939,157,1,1,17,59,axwnneoekq2f2yq6r1l704y96,1,73.8,77.6,2023-10-06T18:48:00.989Z,2023-10-06T18:48:04Z,4565324921,141,67.2,4565324917,56,Center,4565324925,213,4.74,4565324923,212,7.1,4565324919,140,74.0,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720015,158,1,1,18,3,axwnneoekq2f2yq6r1l704y96,1,79.7,71.7,2023-10-06T18:48:04.509Z,2023-10-06T18:48:08Z,4565325285,212,1.7,4565325287,213,1.94,4565325279,56,Center,4565325283,141,74.1,4565325281,140,79.1,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720051,159,1,1,18,6,axwnneoekq2f2yq6r1l704y96,0,77.7,67.2,2023-10-06T18:48:08.038Z,2023-10-06T18:48:09Z,4565325465,155,,4565325467,56,Center,4565325471,141,38.3,4565325469,140,86.4,4565325473,212,21.7,4565325475,213,5.15,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720093,135,12,1,18,8,5rurqie3qt1qav9ir5mkqinn,1,13.3,66.3,2023-10-06T18:48:10.011Z,2023-10-06T18:48:14Z,4565325677,56,Back,4565325863,167,,4565325679,140,20.0,4565325683,212,25.3,4565325685,213,1.29,4565325691,15,,4565325681,141,100.0,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720131,136,5,1,18,12,5rurqie3qt1qav9ir5mkqinn,0,17,102,2023-10-06T18:48:13.445Z,2023-10-06T20:28:18Z,4565326151,233,160,4565325835,56,Back,4565325837,347,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720169,160,5,1,18,12,axwnneoekq2f2yq6r1l704y96,1,83,-2,2023-10-06T18:48:13.445Z,2023-10-06T18:48:16Z,4565326023,347,,4565326103,233,136,4565326021,56,Right,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720239,161,1,1,18,16,axwnneoekq2f2yq6r1l704y96,1,86,0,2023-10-06T18:48:17.574Z,2023-10-06T18:48:20Z,4565326401,212,15.4,4565326399,141,7.7,4565326395,56,Right,4565326403,213,2.70,4565326397,140,72.7,4565326393,107,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720259,162,1,1,18,18,axwnneoekq2f2yq6r1l704y96,1,71.4,6.5,2023-10-06T18:48:19.885Z,2023-10-06T18:48:21Z,4565326549,212,6.9,4565326551,213,6.07,4565326543,56,Right,4565326547,141,4.4,4565326545,140,77.8,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720297,163,1,1,18,19,axwnneoekq2f2yq6r1l704y96,1,77.9,4.4,2023-10-06T18:48:20.917Z,2023-10-06T18:48:24Z,4565326799,56,Right,4565326807,213,3.16,4565326803,141,4.1,4565326805,212,11.3,4565326801,140,67.1,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720331,164,1,1,18,22,axwnneoekq2f2yq6r1l704y96,1,67.9,4.9,2023-10-06T18:48:24.045Z,2023-10-06T18:48:26Z,4565326991,212,32.7,4565326995,213,2.01,4565326987,141,48.4,4565326997,1,,4565326983,140,54.6,4565326979,56,Center,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720403,165,1,1,18,25,axwnneoekq2f2yq6r1l704y96,1,53.6,49.7,2023-10-06T18:48:26.493Z,2023-10-06T18:48:31Z,4565327399,213,1.27,4565327391,56,Left,4565327395,141,93.6,4565327393,140,62.4,4565327397,212,31.2,,,,,,,,,,bl6mkergo04815vpi73fgtwb9,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720445,166,1,1,18,30,axwnneoekq2f2yq6r1l704y96,1,65.2,97.2,2023-10-06T18:48:31.861Z,2023-10-06T18:48:35Z,4565327649,213,5.36,4565327641,56,Left,4565327645,141,85.6,4565327647,212,9.9,4565327643,140,70.9,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720475,137,45,1,18,34,5rurqie3qt1qav9ir5mkqinn,0,32.8,20,2023-10-06T18:48:35.462Z,2023-10-06T18:49:43Z,4565328527,285,,4565333021,233,180,4565328525,56,Back,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721419,180,3,1,18,34,axwnneoekq2f2yq6r1l704y96,1,67.2,80,2023-10-06T18:48:35.462Z,2023-10-07T00:25:52Z,4565332967,56,Left,4566108837,464,,4565332973,286,,4565333009,233,137,,,,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720471,167,1,1,18,35,axwnneoekq2f2yq6r1l704y96,1,68.4,81.2,2023-10-06T18:48:36.437Z,2023-10-07T00:26:03Z,4565327819,213,4.44,4565327811,56,Center,4565327815,141,67.3,4565327813,140,65.9,4565327817,212,9.8,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720513,168,1,1,18,36,axwnneoekq2f2yq6r1l704y96,1,65.4,62.7,2023-10-06T18:48:37.765Z,2023-10-06T18:48:40Z,4565328061,140,63.5,4565328059,56,Center,4565328065,212,26.2,4565328063,141,24.3,4565328067,213,4.64,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720541,169,1,1,18,39,axwnneoekq2f2yq6r1l704y96,1,63.5,24.3,2023-10-06T18:48:40.765Z,2023-10-06T18:48:42Z,4565328191,56,Center,4565328199,213,2.53,4565328197,212,11.0,4565328193,140,54.9,4565328195,141,33.6,,,,,,,,,,2s15k44faiinj3gz5tswtv4d1,H. Blundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720571,170,1,1,18,41,axwnneoekq2f2yq6r1l704y96,1,53.8,34.2,2023-10-06T18:48:42.861Z,2023-10-06T18:48:45Z,4565328411,140,61.0,4565328415,212,13.3,4565328413,141,50.3,4565328417,213,0.97,4565328409,56,Center,,,,,,,,,,9t8eb24gwj56ucggp7x0n0ewa,M. Le Tissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720629,171,1,1,18,43,axwnneoekq2f2yq6r1l704y96,1,62.3,54.8,2023-10-06T18:48:44.973Z,2023-10-06T18:48:48Z,4565328689,213,1.02,4565328685,141,68.7,4565328687,212,11.1,4565328683,140,67.8,4565328681,56,Center,,,,,,,,,,9ijnmgmapjcnctich86692tw5,K. Zelem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720671,172,1,1,18,47,axwnneoekq2f2yq6r1l704y96,1,63.9,70.8,2023-10-06T18:48:48.757Z,2023-10-06T18:48:51Z,4565328913,140,71.5,4565328917,212,17.0,4565328915,141,92.9,4565328919,213,1.08,4565328911,56,Left,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720747,173,1,1,18,50,axwnneoekq2f2yq6r1l704y96,1,75.5,90.8,2023-10-06T18:48:51.638Z,2023-10-06T18:48:56Z,4565329331,140,91.7,4565329335,212,17.8,4565329333,141,83.0,4565329337,213,5.98,4565329329,56,Left,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720771,174,1,1,18,55,axwnneoekq2f2yq6r1l704y96,1,87.7,89.6,2023-10-06T18:48:56.421Z,2023-10-06T18:48:58Z,4565329481,56,Left,4565329487,212,17.1,4565329483,140,71.9,4565329485,141,95.9,4565329489,213,2.89,,,,,,,,,,d29d4xtq3ib0nim6keirgdx3p,L. Galton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720823,175,1,1,18,56,axwnneoekq2f2yq6r1l704y96,1,69.4,94.4,2023-10-06T18:48:58.221Z,2023-10-06T18:49:01Z,4565329761,140,80.2,4565329769,212,16.0,4565329773,213,5.50,4565329765,141,77.8,4565329757,56,Center,,,,,,,,,,2a45d0hq84uxfi5t9c65dw7vt,E. Toone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720895,176,1,1,18,59,axwnneoekq2f2yq6r1l704y96,1,77.6,81.7,2023-10-06T18:49:01.077Z,2023-10-06T18:49:07Z,4565330167,212,9.1,4565330163,140,77.8,4565330165,141,95.1,4565330161,56,Left,4565330169,213,1.55,,,,,,,,,,8e7wbpcbwxvdz0fojwuyov3rp,G. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720935,177,1,1,19,5,axwnneoekq2f2yq6r1l704y96,1,83.3,95.1,2023-10-06T18:49:07.030Z,2023-10-07T00:26:49Z,4565330411,140,88.2,4566109971,224,,4565334911,154,,4565330409,56,Center,4565330415,212,29.0,4565330405,2,,4565334907,210,15,4565330417,213,4.89,d29d4xtq3ib0nim6keirgdx3p,L. Galton,4565330413,141,53.1,4566109973,72,,1,4565330407,155,,,,,,,,,,,,,,,,,,,,,,
2600720955,178,44,1,19,6,axwnneoekq2f2yq6r1l704y96,1,88.8,50.1,2023-10-06T18:49:07.458Z,2023-10-06T18:49:10Z,4565330493,286,,4565330547,233,138,4565330491,56,Center,,,,,,,,,,,,,,,,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720913,138,44,1,19,6,5rurqie3qt1qav9ir5mkqinn,0,11.2,49.9,2023-10-06T18:49:07.459Z,2023-10-06T18:49:11Z,4565330577,233,178,4565330255,56,Back,4565330257,285,,,,,,,,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720957,179,15,1,19,8,axwnneoekq2f2yq6r1l704y96,1,88.5,46.9,2023-10-06T18:49:09.717Z,2023-10-07T00:26:50Z,4565330513,56,Center,4565334377,328,,4565334373,15,,4565334927,146,98.2,4565334923,102,46.4,4565334915,29,,4565334919,55,177,4565334989,233,139,dzhvgrdkl4nuj8z4fd9to0ag9,Geyse,4565330509,17,,4565330505,22,,,4565334913,80,4565334925,103,14.6,4565334917,154,4565334929,147,,,,,,,,,50,,,,,,
2600720961,139,10,1,19,8,5rurqie3qt1qav9ir5mkqinn,1,1.8,51.2,2023-10-06T18:49:09.817Z,2023-10-07T00:26:53Z,4565334477,233,179,4566110413,377,,4565330561,182,,4565330563,56,Back,4565330671,177,,4565330559,178,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600720967,140,52,1,19,9,5rurqie3qt1qav9ir5mkqinn,1,1.8,51.2,2023-10-06T18:49:11.027Z,2023-10-07T00:26:58Z,4566110545,377,,,,,,,,,,,,,,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721231,141,1,1,19,25,5rurqie3qt1qav9ir5mkqinn,1,13.2,49.4,2023-10-06T18:49:27.123Z,2023-10-06T18:49:30Z,4565331859,212,18.2,4565331853,56,Back,4565331857,141,73.3,4565331855,140,20.9,4565331861,213,1.11,4565331851,123,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721297,142,1,1,19,28,5rurqie3qt1qav9ir5mkqinn,1,21.7,73.5,2023-10-06T18:49:29.963Z,2023-10-06T18:49:33Z,4565332321,212,21.7,4565332319,141,49.1,4565332317,140,8.4,4565332323,213,4.01,4565332315,56,Back,,,,,,,,,,3kfxvwa38a7oq0d126jm4o9ka,Laia Codina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721387,143,1,1,19,32,5rurqie3qt1qav9ir5mkqinn,1,9,45.4,2023-10-06T18:49:33.859Z,2023-10-06T18:49:40Z,4565332791,56,Back,4565332795,140,15.1,4565332807,213,5.09,4565332803,212,17.5,4565332799,141,21.5,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721447,144,1,1,19,39,5rurqie3qt1qav9ir5mkqinn,1,21.8,18.2,2023-10-06T18:49:40.715Z,2023-10-06T18:49:45Z,4565333141,213,2.23,4565333139,212,21.7,4565333135,140,9.1,4565333137,141,43.3,4565333133,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721489,145,1,1,19,43,5rurqie3qt1qav9ir5mkqinn,0,12.2,55.4,2023-10-06T18:49:44.875Z,2023-10-06T18:49:47Z,4565333341,140,32.5,4565333349,213,0.81,4565333345,141,88.4,4565333347,212,30.9,4565333337,56,Back,4565333333,155,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721485,181,61,1,19,45,axwnneoekq2f2yq6r1l704y96,1,61.9,16.4,2023-10-06T18:49:47.238Z,2023-10-07T00:27:26Z,4565333325,56,Right,,,,,,,,,,,,,,,,,,,,,,440p9vyf2bnhoivrea2biq9k9,Lucía García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721561,146,1,1,19,48,5rurqie3qt1qav9ir5mkqinn,1,61.6,90.3,2023-10-06T18:49:50.171Z,2023-10-06T18:49:52Z,4565333749,141,72.3,4565333745,56,Center,4565333753,212,12.4,4565333757,213,4.85,4565333747,140,63.2,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721573,147,1,1,19,50,5rurqie3qt1qav9ir5mkqinn,0,63.4,74,2023-10-06T18:49:52.251Z,2023-10-06T18:49:56Z,4565333797,141,88.6,4565333801,213,2.61,4565333793,56,Back,4565333795,140,47.4,4565333799,212,19.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721597,182,49,1,19,53,axwnneoekq2f2yq6r1l704y96,1,49.2,16.1,2023-10-06T18:49:54.710Z,2023-10-06T18:49:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721631,183,1,1,19,53,axwnneoekq2f2yq6r1l704y96,0,49.2,16.1,2023-10-06T18:49:54.782Z,2023-10-06T18:50:14Z,4565334061,56,Back,4565334069,213,2.02,4565334065,141,35.5,4565334063,140,43.2,4565334067,212,14.6,,,,,,,,,,1haq2mkmbebj3jbt0z2jom4lx,H. Ladd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721677,148,49,1,19,58,5rurqie3qt1qav9ir5mkqinn,1,50.8,51,2023-10-06T18:49:59.819Z,2023-10-06T18:49:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600721685,149,61,1,19,59,5rurqie3qt1qav9ir5mkqinn,1,51.2,51.3,2023-10-06T18:50:00.433Z,2023-10-06T18:50:00Z,4565334407,56,Center,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
