id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,keyPass
2627297267,138,1,1,15,0,5rurqie3qt1qav9ir5mkqinn,1,90.2,72.9,2023-12-10T12:45:24.043Z,2023-12-10T12:45:26Z,4707127907,141,64.3,4707127903,140,75.5,4707127899,56,Center,4707127909,212,16.5,4707127911,213,3.50,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297277,139,1,1,15,3,5rurqie3qt1qav9ir5mkqinn,1,73.8,63,2023-12-10T12:45:26.403Z,2023-12-10T12:45:27Z,4707127987,213,0.03,4707127979,56,Center,4707127983,141,63.7,4707127985,212,14.7,4707127981,140,87.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297339,140,1,1,15,4,5rurqie3qt1qav9ir5mkqinn,1,87.8,63.7,2023-12-10T12:45:27.307Z,2023-12-10T12:45:31Z,4707128249,56,Left,4707128259,213,0.93,4707128255,141,82.3,4707128257,212,15.7,4707128251,140,96.7,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297377,141,1,1,15,8,5rurqie3qt1qav9ir5mkqinn,1,96.2,81.7,2023-12-10T12:45:31.579Z,2023-12-10T12:45:34Z,4707128459,212,25.1,4707128461,213,3.27,4707128453,56,Center,4707128457,141,77.0,4707128455,140,72.5,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297419,142,1,1,15,11,5rurqie3qt1qav9ir5mkqinn,1,70.9,79.1,2023-12-10T12:45:34.275Z,2023-12-10T12:45:38Z,4707128703,140,71.1,4707128707,212,14.0,4707128705,141,58.5,4707128701,56,Center,4707128709,213,4.73,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297477,143,1,1,15,14,5rurqie3qt1qav9ir5mkqinn,1,78.5,65.1,2023-12-10T12:45:37.899Z,2023-12-10T12:45:42Z,4707129053,212,11.8,4707129047,56,Center,4707129055,213,0.58,4707129049,140,87.9,4707129051,141,74.7,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297481,146,83,1,15,18,spi3g782q7m4evjxn1sv6cfa,0,20.2,24.9,2023-12-10T12:45:41.554Z,2023-12-10T12:52:58Z,4707155443,399,ddagc0khq0zh1ywynyci8nzrp,,,,,,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297533,144,1,1,15,19,5rurqie3qt1qav9ir5mkqinn,0,80.1,76.6,2023-12-10T12:45:42.507Z,2023-12-10T12:45:48Z,4707129311,213,6.26,4707129303,56,Center,4707129307,141,75.9,4707129305,140,97.1,4707129309,212,17.9,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297527,147,8,1,15,21,spi3g782q7m4evjxn1sv6cfa,1,5.9,25.5,2023-12-10T12:45:45.106Z,2023-12-10T18:59:02Z,4707129283,56,Back,4708947981,385,,,,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297539,145,61,1,15,22,5rurqie3qt1qav9ir5mkqinn,1,97,75.9,2023-12-10T12:45:45.260Z,2023-12-10T12:45:45Z,4707129339,56,Center,,,,,,,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297541,146,5,1,15,22,5rurqie3qt1qav9ir5mkqinn,0,100.6,76.2,2023-12-10T12:45:45.763Z,2023-12-10T12:45:47Z,4707129357,346,,4707129439,233,148,4707129355,56,Center,,,,,,,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627297555,148,5,1,15,22,spi3g782q7m4evjxn1sv6cfa,1,-0.6,23.8,2023-12-10T12:45:45.763Z,2023-12-10T13:03:47Z,4707129419,233,146,4707129407,56,Back,4707129409,346,,,,,,,,,,,,,,,,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298023,149,1,1,15,53,spi3g782q7m4evjxn1sv6cfa,0,3.9,50.1,2023-12-10T12:46:16.370Z,2023-12-10T19:02:50Z,4707131559,56,Back,4707131569,213,0.40,4707131565,212,33.9,4707131563,141,69.3,4707131557,124,,4707131593,189,,4707131561,140,33.7,4707131573,1,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,4707131577,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627635331,876,44,1,15,53,5rurqie3qt1qav9ir5mkqinn,1,60.4,23.4,2023-12-10T12:46:16.873Z,2023-12-10T22:10:23Z,4708967119,286,,4708967983,189,,4708980301,233,904,4708967115,56,Center,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627635335,904,44,1,15,53,spi3g782q7m4evjxn1sv6cfa,0,39.6,76.6,2023-12-10T12:46:16.874Z,2024-01-22T07:21:25Z,4708967903,285,,4708967899,233,876,4708967895,189,,4708967897,56,Back,,,,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627635579,877,61,1,15,54,5rurqie3qt1qav9ir5mkqinn,1,60.4,30.3,2023-12-10T12:46:17.873Z,2023-12-10T19:05:32Z,4708968869,189,,4708968509,56,Center,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298901,156,49,1,15,54,5rurqie3qt1qav9ir5mkqinn,1,59,12.5,2023-12-10T12:46:17.924Z,2023-12-10T19:03:14Z,4707136663,189,,,,,,,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298185,148,2,1,15,55,5rurqie3qt1qav9ir5mkqinn,1,60.7,24.6,2023-12-10T12:46:18.612Z,2023-12-10T19:03:05Z,4707132581,56,Center,4707132567,140,72.4,4707132579,7,5qxvej7pcqqr989sba7k0jv85,4707132569,141,37.4,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298225,152,55,1,15,55,spi3g782q7m4evjxn1sv6cfa,1,26.2,71.1,2023-12-10T12:46:18.613Z,2023-12-10T19:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298047,147,43,1,15,57,5rurqie3qt1qav9ir5mkqinn,1,0,0,2023-12-10T12:46:21.020Z,2023-12-10T12:46:28Z,4707132361,144,39,4707131721,22,0,4707131723,63,0,4707131731,249,0,4707131725,56,Center,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298075,150,43,1,15,59,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-12-10T12:46:23.033Z,2023-12-10T12:46:29Z,4707131897,182,0,4707132453,144,10,4707131899,56,Back,4707132095,179,0,4707132093,176,0,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298115,151,43,1,15,59,spi3g782q7m4evjxn1sv6cfa,1,0,0,2023-12-10T12:46:23.043Z,2023-12-10T12:46:31Z,4707132641,144,52,,,,,,,,,,,,,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298469,153,1,1,16,23,spi3g782q7m4evjxn1sv6cfa,1,24.4,69.4,2023-12-10T12:46:46.482Z,2023-12-10T19:06:13Z,4707134111,1,,4707134101,56,Center,4708971131,189,,4707134103,140,62.5,4707134099,241,,4707134107,212,40.1,4707134105,141,73.8,4707134109,213,0.07,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,4707134097,157,,4707134095,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298481,154,44,1,16,26,spi3g782q7m4evjxn1sv6cfa,1,61.7,76.5,2023-12-10T12:46:49.380Z,2023-12-10T12:46:51Z,4707134163,56,Center,4707134165,286,,4707134233,233,149,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298463,149,44,1,16,26,5rurqie3qt1qav9ir5mkqinn,0,38.3,23.5,2023-12-10T12:46:49.381Z,2023-12-10T12:46:51Z,4707134311,233,154,4707134063,56,Back,4707134065,285,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298487,155,1,1,16,26,spi3g782q7m4evjxn1sv6cfa,0,62.5,73.8,2023-12-10T12:46:49.906Z,2023-12-10T12:46:50Z,4707134201,141,73.9,4707134203,212,6.3,4707134199,140,68.5,4707134205,213,0.01,4707134195,168,,4707134193,3,,4707134197,56,Center,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298537,150,1,1,16,27,5rurqie3qt1qav9ir5mkqinn,1,29.8,22.8,2023-12-10T12:46:51.044Z,2023-12-10T12:46:54Z,4707134519,157,,4707134529,213,0.73,4707134525,141,35.2,4707134531,1,,4707134523,140,38.7,4707134527,212,12.6,4707134521,56,Back,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298541,151,4,1,16,30,5rurqie3qt1qav9ir5mkqinn,1,31.9,31.6,2023-12-10T12:46:53.857Z,2023-12-10T12:46:56Z,4707134641,56,Back,4707134671,233,156,4707134639,294,,4707134645,265,,4707134637,13,,4707134647,285,,4707134643,152,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298527,156,4,1,16,30,spi3g782q7m4evjxn1sv6cfa,0,68.1,68.4,2023-12-10T12:46:53.858Z,2023-12-10T12:46:56Z,4707134575,294,,4707134573,13,,4707134599,286,,4707134593,265,,4707134587,152,,4707134579,56,Center,4707134687,233,151,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298747,152,1,1,16,40,5rurqie3qt1qav9ir5mkqinn,1,29.3,27.6,2023-12-10T12:47:03.317Z,2023-12-10T19:07:18Z,4707135687,152,,4707135695,140,29.3,4707135685,5,,4707135689,56,Back,4707135701,141,71.2,4707135705,213,1.57,4707135703,212,29.6,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298811,153,1,1,16,47,5rurqie3qt1qav9ir5mkqinn,1,32.8,68.8,2023-12-10T12:47:10.909Z,2023-12-10T12:47:16Z,4707135959,56,Back,4707135961,140,34.8,4707135965,212,29.5,4707135963,141,25.6,4707135967,213,4.78,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298817,154,1,1,16,52,5rurqie3qt1qav9ir5mkqinn,0,36.3,25,2023-12-10T12:47:15.885Z,2023-12-10T12:47:16Z,4707136011,141,0.0,4707136013,212,38.7,4707136017,213,5.81,4707136019,1,,4707136007,140,69.1,4707136003,155,,4707136005,56,Right,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298833,155,5,1,16,53,5rurqie3qt1qav9ir5mkqinn,0,69.4,-1.1,2023-12-10T12:47:16.488Z,2023-12-10T12:47:31Z,4707136067,347,,4707136821,233,157,4707136065,56,Right,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627298991,157,5,1,16,53,spi3g782q7m4evjxn1sv6cfa,1,30.6,101.1,2023-12-10T12:47:16.488Z,2023-12-10T13:03:47Z,4707136775,56,Back,4707136777,347,,4707136797,233,155,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299009,158,1,1,17,6,spi3g782q7m4evjxn1sv6cfa,1,30.4,100,2023-12-10T12:47:29.458Z,2023-12-10T19:07:55Z,4707136901,212,10.3,4707136899,141,88.0,4707136903,213,5.19,4707136893,107,,4707136897,140,34.9,4707136895,56,Back,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299031,159,1,1,17,7,spi3g782q7m4evjxn1sv6cfa,1,34.9,88,2023-12-10T12:47:31.049Z,2023-12-10T19:07:58Z,4707137025,141,91.4,4707137023,140,29.0,4707137027,212,6.6,4707137029,213,2.78,4707137021,56,Back,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299085,160,1,1,17,9,spi3g782q7m4evjxn1sv6cfa,1,26.6,92.1,2023-12-10T12:47:32.514Z,2023-12-10T19:08:03Z,4707137267,212,8.0,4707137263,140,19.0,4707137265,141,91.7,4707137269,213,3.18,4707137261,56,Back,,,,,,,,,,c0my4y3kjf7jbbfujj5l8e8yx,N. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299091,161,1,1,17,13,spi3g782q7m4evjxn1sv6cfa,0,24,94.5,2023-12-10T12:47:37.009Z,2023-12-10T12:47:37Z,4707137289,141,100.0,4707137291,212,14.9,4707137293,213,0.29,4707137287,140,37.6,4707137285,56,Back,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299231,157,5,1,17,14,5rurqie3qt1qav9ir5mkqinn,1,69.8,-1.2,2023-12-10T12:47:37.334Z,2023-12-10T12:47:50Z,4707137977,347,,4707137975,56,Right,4707137987,233,162,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299099,162,5,1,17,14,spi3g782q7m4evjxn1sv6cfa,0,30.2,101.2,2023-12-10T12:47:37.334Z,2023-12-10T13:03:47Z,4707137993,233,157,4707137325,347,,4707137323,56,Back,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299255,158,1,1,17,26,5rurqie3qt1qav9ir5mkqinn,1,75,0,2023-12-10T12:47:49.790Z,2023-12-10T12:47:51Z,4707138129,141,24.9,4707138125,56,Center,4707138131,212,21.0,4707138123,107,,4707138127,140,85.2,4707138133,213,1.03,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299333,159,1,1,17,28,5rurqie3qt1qav9ir5mkqinn,1,80.2,24.7,2023-12-10T12:47:51.805Z,2023-12-10T12:47:55Z,4707138501,141,4.1,4707138499,140,72.6,4707138503,212,16.1,4707138497,56,Right,4707138505,213,4.19,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299361,160,1,1,17,32,5rurqie3qt1qav9ir5mkqinn,1,70.1,4.3,2023-12-10T12:47:55.861Z,2023-12-10T12:47:57Z,4707138641,141,28.0,4707138637,56,Center,4707138643,212,16.2,4707138645,213,1.51,4707138639,140,71.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299405,161,1,1,17,34,5rurqie3qt1qav9ir5mkqinn,1,68.3,23.3,2023-12-10T12:47:57.526Z,2023-12-10T12:48:00Z,4707138883,213,0.59,4707138879,141,33.9,4707138881,212,13.0,4707138877,140,78.6,4707138875,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299423,162,1,1,17,37,5rurqie3qt1qav9ir5mkqinn,1,76.2,31,2023-12-10T12:48:00.165Z,2023-12-10T12:48:01Z,4707139003,141,27.4,4707139007,212,17.7,4707138999,56,Center,4707139009,213,6.14,4707139001,140,92.9,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299437,163,1,1,17,38,5rurqie3qt1qav9ir5mkqinn,0,92.9,27.4,2023-12-10T12:48:01.654Z,2023-12-10T12:48:02Z,4707139093,140,97.9,4707139095,141,52.1,4707139089,56,Center,4707139103,213,1.27,4707139099,212,17.6,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299419,163,8,1,17,38,spi3g782q7m4evjxn1sv6cfa,1,4.7,47,2023-12-10T12:48:01.657Z,2023-12-10T19:08:53Z,4707138985,56,Back,4708979557,14,,4708979311,383,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299443,164,49,1,17,39,spi3g782q7m4evjxn1sv6cfa,1,9.3,45.2,2023-12-10T12:48:02.914Z,2023-12-10T12:48:03Z,,,,,,,,,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299561,165,1,1,17,44,spi3g782q7m4evjxn1sv6cfa,1,15.8,15,2023-12-10T12:48:07.985Z,2023-12-10T12:48:09Z,4707139679,56,Back,4707139687,213,6.24,4707139683,141,14.3,4707139685,212,10.1,4707139681,140,25.4,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299601,166,1,1,17,46,spi3g782q7m4evjxn1sv6cfa,1,23.2,15.8,2023-12-10T12:48:09.282Z,2023-12-10T12:48:11Z,4707139863,141,23.4,4707139867,213,2.74,4707139865,212,13.3,4707139859,56,Back,4707139861,140,11.5,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299603,167,61,1,17,48,spi3g782q7m4evjxn1sv6cfa,0,10.4,23.7,2023-12-10T12:48:11.569Z,2023-12-10T12:48:11Z,4707139875,56,Back,,,,,,,,,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299607,164,49,1,17,49,5rurqie3qt1qav9ir5mkqinn,1,93,72.6,2023-12-10T12:48:12.166Z,2023-12-10T12:48:12Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299619,165,50,1,17,49,5rurqie3qt1qav9ir5mkqinn,1,93.6,70.4,2023-12-10T12:48:12.536Z,2023-12-10T12:48:15Z,4707139963,56,Center,4707139965,286,,4707140211,233,168,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299653,168,7,1,17,49,spi3g782q7m4evjxn1sv6cfa,1,6.4,29.6,2023-12-10T12:48:12.537Z,2023-12-10T19:10:34Z,4707140193,233,165,4707140117,56,Back,4708984997,385,,4707140119,285,,,,,,,,,,,,,,6ypmyozp8zmq4tk36n49oz5xx,È. Périsset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299647,166,83,1,17,51,5rurqie3qt1qav9ir5mkqinn,0,94.5,73.3,2023-12-10T12:48:14.189Z,2023-12-10T12:48:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299695,170,61,1,17,51,spi3g782q7m4evjxn1sv6cfa,1,10.9,23.6,2023-12-10T12:48:14.570Z,2023-12-10T19:10:57Z,4707140337,56,Back,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299665,169,49,1,17,52,spi3g782q7m4evjxn1sv6cfa,1,10.9,23.6,2023-12-10T12:48:15.337Z,2023-12-10T19:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299709,171,1,1,17,53,spi3g782q7m4evjxn1sv6cfa,0,11,15.6,2023-12-10T12:48:16.674Z,2023-12-10T12:48:17Z,4707140433,213,5.77,4707140435,1,,4707140429,141,0.0,4707140419,157,,4707140431,212,24.4,4707140423,56,Back,4707140427,140,31.3,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299915,167,5,1,17,54,5rurqie3qt1qav9ir5mkqinn,1,72.1,101.5,2023-12-10T12:48:17.477Z,2023-12-10T12:48:40Z,4707141533,56,Left,4707141535,347,,4707141549,233,172,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299711,172,5,1,17,54,spi3g782q7m4evjxn1sv6cfa,0,27.9,-1.5,2023-12-10T12:48:17.477Z,2023-12-10T13:03:48Z,4707141571,233,167,4707140441,56,Back,4707140443,347,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299923,168,1,1,18,14,5rurqie3qt1qav9ir5mkqinn,1,75.4,100,2023-12-10T12:48:37.646Z,2023-12-10T19:12:00Z,4707141591,56,Left,4707141595,141,86.8,4707141597,212,9.9,4707141593,140,73.3,4708989351,189,,4707141589,107,,4707141599,213,4.49,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299941,169,1,1,18,15,5rurqie3qt1qav9ir5mkqinn,1,73.3,86.8,2023-12-10T12:48:38.542Z,2023-12-10T19:12:01Z,4707141655,140,78.3,4707141653,56,Left,4707141657,141,96.5,4707141659,212,8.4,4707141661,213,0.90,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299973,170,1,1,18,18,5rurqie3qt1qav9ir5mkqinn,1,79.2,96.8,2023-12-10T12:48:41.726Z,2023-12-10T12:48:44Z,4707141839,56,Left,4707141841,140,67.7,4707141849,213,3.15,4707141843,141,96.6,4707141847,212,12.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299977,173,83,1,18,20,spi3g782q7m4evjxn1sv6cfa,0,30.2,3.4,2023-12-10T12:48:43.890Z,2023-12-10T12:52:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ek8x7y3jt0xcebttt75qi5exh,J. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299981,171,1,1,18,21,5rurqie3qt1qav9ir5mkqinn,0,69.7,98.1,2023-12-10T12:48:44.502Z,2023-12-10T12:48:45Z,4707141885,212,15.0,4707141887,213,3.25,4707141879,56,Left,4707141883,141,95.7,4707141881,140,55.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627299999,174,49,1,18,23,spi3g782q7m4evjxn1sv6cfa,1,42.1,4.1,2023-12-10T12:48:46.474Z,2023-12-10T12:48:46Z,,,,,,,,,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627300009,175,50,1,18,24,spi3g782q7m4evjxn1sv6cfa,1,50.3,7.5,2023-12-10T12:48:47.813Z,2023-12-10T12:48:50Z,4707141987,286,,4707141985,56,Right,4707142185,233,172,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627300039,172,7,1,18,24,5rurqie3qt1qav9ir5mkqinn,1,49.7,92.5,2023-12-10T12:48:47.814Z,2023-12-10T19:12:29Z,4707142113,56,Back,4708991189,384,,4707142115,285,,4707142139,233,175,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627300041,173,49,1,18,26,5rurqie3qt1qav9ir5mkqinn,1,41.2,92,2023-12-10T12:48:49.774Z,2023-12-10T12:48:50Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627300083,174,1,1,18,26,5rurqie3qt1qav9ir5mkqinn,1,41.2,92,2023-12-10T12:48:50.006Z,2023-12-10T12:48:54Z,4707142399,213,3.91,4707142395,141,57.8,4707142397,212,33.6,4707142393,140,18.1,4707142401,1,,4707142391,56,Back,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
