id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2619114705,226,1,1,21,11,5rurqie3qt1qav9ir5mkqinn,1,10.3,69.4,2023-11-19T14:21:17.528Z,2023-11-19T14:21:22Z,4663479771,140,3.4,4663479769,56,Back,4663479773,141,49.6,4663479777,213,4.22,4663479775,212,15.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114721,227,1,1,21,15,5rurqie3qt1qav9ir5mkqinn,1,8,55.5,2023-11-19T14:21:21.929Z,2023-11-19T14:21:24Z,4663479839,56,Back,4663479845,212,26.1,4663479837,155,,4663479847,213,0.22,4663479843,141,64.0,4663479841,140,32.2,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114725,228,61,1,21,17,5rurqie3qt1qav9ir5mkqinn,0,31.5,66.1,2023-11-19T14:21:23.208Z,2023-11-19T14:27:50Z,4663479863,56,Back,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114717,176,49,1,21,17,dcdnoyf6kzhj46iyfm7xq43fy,1,62,29.6,2023-11-19T14:21:23.495Z,2023-11-19T14:21:23Z,,,,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114741,229,83,1,21,19,5rurqie3qt1qav9ir5mkqinn,0,31.5,66.1,2023-11-19T14:21:25.616Z,2023-11-20T13:25:20Z,4663490589,399,18f6a50q9okw7dcii40i8vd91,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114751,177,61,1,21,20,dcdnoyf6kzhj46iyfm7xq43fy,1,61,27.3,2023-11-19T14:21:26.535Z,2023-11-19T14:21:50Z,4663479989,56,Center,,,,,,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114801,178,1,1,21,21,dcdnoyf6kzhj46iyfm7xq43fy,0,62.3,4.3,2023-11-19T14:21:27.903Z,2023-11-19T14:21:32Z,4663480193,140,100.0,4663480197,212,40.3,4663480195,141,3.1,4663480201,1,,4663480191,56,Right,4663480199,213,6.26,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114805,231,56,1,21,25,5rurqie3qt1qav9ir5mkqinn,1,4.2,92.3,2023-11-19T14:21:31.705Z,2023-11-19T14:22:18Z,4663480215,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114807,179,5,1,21,26,dcdnoyf6kzhj46iyfm7xq43fy,0,100.8,7.6,2023-11-19T14:21:32.621Z,2023-11-19T14:21:34Z,4663480217,56,Right,4663480237,233,232,4663480219,346,,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114809,232,5,1,21,26,5rurqie3qt1qav9ir5mkqinn,1,-0.8,92.4,2023-11-19T14:21:32.621Z,2023-11-19T14:49:39Z,4663480231,346,,4663480229,56,Back,4663480233,233,179,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114993,233,1,1,22,2,5rurqie3qt1qav9ir5mkqinn,0,4.3,49.4,2023-11-19T14:22:08.033Z,2023-11-19T14:22:10Z,4663481203,1,,4663481207,74,,4663481199,212,53.1,4663481195,140,53.1,4663481197,141,70.0,4663481193,56,Center,4663481191,124,,4663481201,213,0.27,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114991,180,44,1,22,3,dcdnoyf6kzhj46iyfm7xq43fy,1,47.7,29,2023-11-19T14:22:09.888Z,2023-11-19T14:22:11Z,4663481187,56,Back,4663481229,233,234,4663481189,285,,,,,,,,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619114999,234,44,1,22,3,5rurqie3qt1qav9ir5mkqinn,0,52.3,71,2023-11-19T14:22:09.889Z,2023-11-19T14:22:13Z,4663481225,56,Center,4663481249,233,180,4663481227,286,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115009,181,1,1,22,4,dcdnoyf6kzhj46iyfm7xq43fy,1,48.5,28.1,2023-11-19T14:22:10.088Z,2023-11-19T14:22:12Z,4663481283,3,,4663481293,213,1.18,4663481287,140,53.4,4663481285,56,Center,4663481289,141,46.5,4663481291,212,13.5,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115013,182,49,1,22,6,dcdnoyf6kzhj46iyfm7xq43fy,1,53.5,46.9,2023-11-19T14:22:12.112Z,2023-11-19T14:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115035,183,1,1,22,6,dcdnoyf6kzhj46iyfm7xq43fy,1,53.5,46.9,2023-11-19T14:22:12.208Z,2023-11-20T08:04:54Z,4663481423,140,40.6,4663481427,212,14.2,4663481425,141,53.3,4663481429,213,2.83,4663481421,56,Back,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115057,184,1,1,22,7,dcdnoyf6kzhj46iyfm7xq43fy,0,41.1,53.1,2023-11-19T14:22:13.520Z,2023-11-20T08:04:55Z,4663481535,213,0.13,4663481537,1,,4663481533,212,32.7,4663481529,140,72.0,4663481525,157,,4663481527,56,Center,4663481531,141,59.3,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115049,235,44,1,22,9,5rurqie3qt1qav9ir5mkqinn,1,30,39.3,2023-11-19T14:22:15.312Z,2023-11-19T14:22:17Z,4663481609,233,185,4663481487,285,,4663481485,56,Back,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115065,185,44,1,22,9,dcdnoyf6kzhj46iyfm7xq43fy,0,70,60.7,2023-11-19T14:22:15.313Z,2023-11-19T14:56:48Z,4663481581,286,,4663481613,233,235,4663481579,56,Center,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115081,236,1,1,22,9,5rurqie3qt1qav9ir5mkqinn,1,31.9,37.9,2023-11-19T14:22:15.776Z,2023-11-20T08:05:24Z,4663481647,56,Center,4663481655,213,0.24,4663481645,3,,4663481653,212,22.3,4663481649,140,52.5,4663481651,141,45.7,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619287185,997,49,1,22,12,5rurqie3qt1qav9ir5mkqinn,1,53,45.5,2023-11-19T14:22:18.132Z,2023-11-20T08:05:46Z,,,,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115085,237,61,1,22,12,5rurqie3qt1qav9ir5mkqinn,0,50.5,43.9,2023-11-19T14:22:18.313Z,2023-11-19T14:40:58Z,4663481665,56,Center,,,,,,,,,,,,,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619287197,834,49,1,22,14,dcdnoyf6kzhj46iyfm7xq43fy,1,47,54.5,2023-11-19T14:22:20.132Z,2023-11-20T08:05:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115135,186,1,1,22,15,dcdnoyf6kzhj46iyfm7xq43fy,1,48.5,42.5,2023-11-19T14:22:21.560Z,2023-11-19T14:22:24Z,4663481875,56,Back,4663481881,212,11.6,4663481877,140,39.8,4663481883,213,3.81,4663481879,141,31.9,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115161,187,1,1,22,18,dcdnoyf6kzhj46iyfm7xq43fy,1,39.9,31,2023-11-19T14:22:24.392Z,2023-11-19T14:22:27Z,4663481991,140,38.3,4663481989,56,Back,4663481993,141,49.5,4663481997,213,1.70,4663481995,212,12.7,,,,,,,,,,18f6a50q9okw7dcii40i8vd91,G. Bergsvand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115199,188,1,1,22,21,dcdnoyf6kzhj46iyfm7xq43fy,1,38.6,53,2023-11-19T14:22:27.456Z,2023-11-19T14:22:31Z,4663482181,141,73.0,4663482177,56,Back,4663482185,213,1.49,4663482179,140,39.6,4663482183,212,13.6,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115217,189,1,1,22,25,dcdnoyf6kzhj46iyfm7xq43fy,1,42.4,71.4,2023-11-19T14:22:31.488Z,2023-11-19T14:22:33Z,4663482281,140,45.1,4663482279,56,Back,4663482287,213,5.16,4663482283,141,62.7,4663482285,212,6.6,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115233,190,1,1,22,27,dcdnoyf6kzhj46iyfm7xq43fy,1,42.2,63.4,2023-11-19T14:22:33.808Z,2023-11-19T14:22:35Z,4663482359,140,34.7,4663482357,56,Back,4663482363,212,16.7,4663482365,213,4.22,4663482361,141,41.8,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115275,191,1,1,22,29,dcdnoyf6kzhj46iyfm7xq43fy,1,34.7,41.3,2023-11-19T14:22:35.736Z,2023-11-19T14:22:40Z,4663482591,141,2.1,4663482593,212,40.2,4663482597,1,,4663482587,56,Right,4663482585,155,,4663482595,213,5.56,4663482589,140,63.3,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115289,192,3,1,22,35,dcdnoyf6kzhj46iyfm7xq43fy,0,69.4,5.2,2023-11-19T14:22:41.487Z,2023-11-20T08:06:21Z,4663482675,286,,4663482689,233,238,4664399855,465,,4663482673,56,Right,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115293,238,7,1,22,35,5rurqie3qt1qav9ir5mkqinn,1,30.6,94.8,2023-11-19T14:22:41.488Z,2023-11-20T08:06:18Z,4663482677,56,Back,4663482679,285,,4664399851,383,,4663482685,233,192,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115295,239,49,1,22,36,5rurqie3qt1qav9ir5mkqinn,1,18.7,92.9,2023-11-19T14:22:42.601Z,2023-11-19T14:22:42Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115315,193,83,1,22,40,dcdnoyf6kzhj46iyfm7xq43fy,0,78.4,6.3,2023-11-19T14:22:46.344Z,2023-11-20T13:25:20Z,4663490567,399,6679bfd6bjylogbe4ebese85x,,,,,,,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115325,194,83,1,22,42,dcdnoyf6kzhj46iyfm7xq43fy,0,81.2,5.4,2023-11-19T14:22:48.153Z,2023-11-20T13:25:19Z,4663490557,399,6679bfd6bjylogbe4ebese85x,,,,,,,,,,,,,,,,,,,,,,7oxif0j9hg9lpvrmqj8ocdnmd,Li Mengwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115403,240,1,1,22,46,5rurqie3qt1qav9ir5mkqinn,0,15,97.5,2023-11-19T14:22:51.976Z,2023-11-20T08:06:36Z,4663483251,213,0.01,4663483229,157,,4663483239,140,53.5,4663483243,141,98.3,4663483247,212,40.4,4663483255,1,,4663483233,56,Left,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115419,195,49,1,22,50,dcdnoyf6kzhj46iyfm7xq43fy,1,42.4,2.3,2023-11-19T14:22:56.888Z,2023-11-19T14:22:56Z,,,,,,,,,,,,,,,,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115445,196,1,1,22,51,dcdnoyf6kzhj46iyfm7xq43fy,1,42.4,2.3,2023-11-19T14:22:57.128Z,2023-11-19T14:23:01Z,4663483481,213,1.11,4663483479,212,12.5,4663483473,56,Back,4663483477,141,18.7,4663483475,140,47.7,,,,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115475,197,1,1,22,57,dcdnoyf6kzhj46iyfm7xq43fy,1,47.2,34.3,2023-11-19T14:23:03.017Z,2023-11-19T14:23:06Z,4663483631,140,39.8,4663483637,213,1.93,4663483633,141,64.7,4663483629,56,Back,4663483635,212,22.1,,,,,,,,,,5t9mthxv6kthq6tnntv5q4fdh,Vicky Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115487,198,1,1,23,0,dcdnoyf6kzhj46iyfm7xq43fy,1,42.8,66.7,2023-11-19T14:23:06.008Z,2023-11-19T14:23:07Z,4663483681,56,Left,4663483689,213,0.86,4663483685,141,93.6,4663483687,212,24.2,4663483683,140,57.9,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115509,199,1,1,23,1,dcdnoyf6kzhj46iyfm7xq43fy,0,57.9,93.6,2023-11-19T14:23:07.529Z,2023-11-19T14:23:11Z,4663483827,56,Left,4663483831,141,100.0,4663483835,213,0.23,4663483833,212,23.0,4663483829,140,79.2,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115515,200,5,1,23,5,dcdnoyf6kzhj46iyfm7xq43fy,0,81.6,101.5,2023-11-19T14:23:11.564Z,2023-11-19T14:27:47Z,4663483843,56,Left,4663483849,347,,4663493373,233,241,,,,,,,,,,,,,,,,7b1gryih37fohrff85f13o4ph,E. Kullberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115681,241,5,1,23,5,5rurqie3qt1qav9ir5mkqinn,1,18.4,-1.5,2023-11-19T14:23:11.564Z,2023-11-19T14:49:39Z,4663484633,56,Back,4663493361,233,200,4663484635,347,,,,,,,,,,,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115701,242,1,1,23,31,5rurqie3qt1qav9ir5mkqinn,0,17.9,0,2023-11-19T14:23:37.719Z,2023-11-19T14:23:39Z,4663484735,140,27.2,4663484733,56,Back,4663484737,141,3.5,4663484739,212,10.2,4663484731,107,,4663484741,213,0.30,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115705,201,8,1,23,34,dcdnoyf6kzhj46iyfm7xq43fy,1,75.8,94,2023-11-19T14:23:40.657Z,2023-11-20T08:07:19Z,4663484771,56,Left,4664400087,383,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115707,202,49,1,23,35,dcdnoyf6kzhj46iyfm7xq43fy,1,75.9,94.5,2023-11-19T14:23:41.089Z,2023-11-19T14:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115715,203,1,1,23,36,dcdnoyf6kzhj46iyfm7xq43fy,0,78.2,94.5,2023-11-19T14:23:42.065Z,2023-11-19T14:23:44Z,4663484829,212,2.6,4663484825,140,80.3,4663484823,56,Left,4663484827,141,92.5,4663484831,213,5.73,4663484863,236,,4663484865,233,243,4663484869,286,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115721,243,74,1,23,36,5rurqie3qt1qav9ir5mkqinn,1,17.3,5,2023-11-19T14:23:42.066Z,2023-11-19T15:00:22Z,4663484861,285,,4663484859,56,Back,4663484883,233,203,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619116171,215,61,1,23,37,dcdnoyf6kzhj46iyfm7xq43fy,1,79.6,96.5,2023-11-19T14:23:43.962Z,2023-11-19T14:24:50Z,4663487433,56,Left,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115725,244,49,1,23,38,5rurqie3qt1qav9ir5mkqinn,1,20.4,4.1,2023-11-19T14:23:44.504Z,2023-11-19T14:23:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115737,245,1,1,23,38,5rurqie3qt1qav9ir5mkqinn,1,20.4,4.1,2023-11-19T14:23:44.648Z,2023-11-20T08:07:31Z,4663484971,141,15.2,4663484969,140,14.5,4663484967,56,Back,4663484973,212,9.8,4663484975,213,2.26,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115743,246,1,1,23,40,5rurqie3qt1qav9ir5mkqinn,0,14.5,15.2,2023-11-19T14:23:46.760Z,2023-11-20T08:07:33Z,4663485001,155,,4663485011,213,0.13,4663485013,1,,4663485009,212,43.0,4663485007,141,23.7,4663485003,56,Center,4663485005,140,55.1,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115765,204,1,1,23,42,dcdnoyf6kzhj46iyfm7xq43fy,1,48.5,81.7,2023-11-19T14:23:48.418Z,2023-11-20T08:07:41Z,4663485141,141,85.4,4663485143,212,7.0,4663485137,56,Left,4663485145,213,0.37,4663485135,3,,4663485139,140,54.7,,,,,,,589yqifloa5j7qwp2gnemyml1,M. Þórisdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115771,205,49,1,23,44,dcdnoyf6kzhj46iyfm7xq43fy,1,56,82.3,2023-11-19T14:23:50.273Z,2023-11-19T14:23:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115789,206,1,1,23,44,dcdnoyf6kzhj46iyfm7xq43fy,1,56,82.3,2023-11-19T14:23:50.937Z,2023-11-20T08:07:45Z,4663487805,155,,4663485233,213,0.05,4663485229,141,83.9,4663485225,56,Left,4663485227,140,74.9,4663485231,212,19.9,,,,,,,dld1dfaxrkcje24pmw72odzpw,J. Carabalí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115791,207,44,1,23,45,dcdnoyf6kzhj46iyfm7xq43fy,1,72,87.2,2023-11-19T14:23:51.774Z,2023-11-19T14:25:20Z,4663485245,233,247,4663485239,56,Left,4663485241,286,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115777,247,44,1,23,45,5rurqie3qt1qav9ir5mkqinn,0,28,12.8,2023-11-19T14:23:51.775Z,2023-11-19T14:23:53Z,4663485177,56,Back,4663485179,285,,4663485251,233,207,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115793,208,1,1,23,46,dcdnoyf6kzhj46iyfm7xq43fy,0,74.9,83.9,2023-11-19T14:23:52.818Z,2023-11-19T14:23:53Z,4663485263,212,3.2,4663485257,56,Left,4663485253,3,,4663485265,213,5.69,4663485255,168,,4663485261,141,81.3,4663485259,140,77.4,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115805,209,61,1,23,48,dcdnoyf6kzhj46iyfm7xq43fy,1,79.2,78.5,2023-11-19T14:23:54.849Z,2023-11-19T14:23:54Z,4663485303,56,Center,,,,,,,,,,,,,,,,,,,,,,52w10pe7mkfv4twb2p2c5ugnp,P. Bremer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115815,248,1,1,23,48,5rurqie3qt1qav9ir5mkqinn,0,23,17.4,2023-11-19T14:23:54.856Z,2023-11-19T14:23:55Z,4663485351,56,Back,4663485359,213,0.00,4663485349,3,,4663485357,212,4.7,4663485353,140,27.5,4663485355,141,17.4,,,,,,,dz2s92nqmnrw691jia8e6phw5,A. Ilestedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115827,249,49,1,23,51,5rurqie3qt1qav9ir5mkqinn,1,27.7,8,2023-11-19T14:23:56.999Z,2023-11-19T14:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115835,250,1,1,23,51,5rurqie3qt1qav9ir5mkqinn,0,27.7,8,2023-11-19T14:23:57.143Z,2023-11-20T08:08:03Z,4663485477,236,,4663485441,213,0.00,4663485479,233,210,4663485483,286,,4663485433,56,Back,4663485437,141,8.0,4663485435,140,32.6,4663485439,212,5.1,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115839,210,74,1,23,51,dcdnoyf6kzhj46iyfm7xq43fy,1,72.4,90.8,2023-11-19T14:23:57.144Z,2023-11-19T15:00:22Z,4663485497,233,250,4663485445,285,,4663485443,56,Left,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115847,211,5,1,23,52,dcdnoyf6kzhj46iyfm7xq43fy,0,73.9,101.7,2023-11-19T14:23:58.600Z,2023-11-19T14:49:39Z,4663485515,56,Left,4663485733,233,251,4663485517,347,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115893,251,5,1,23,52,5rurqie3qt1qav9ir5mkqinn,1,26.1,-1.7,2023-11-19T14:23:58.600Z,2023-11-19T14:24:06Z,4663485727,347,,4663485725,56,Back,4663485729,233,211,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115915,252,1,1,23,59,5rurqie3qt1qav9ir5mkqinn,1,27.5,0,2023-11-19T14:24:05.927Z,2023-11-19T14:24:08Z,4663485901,212,16.9,4663485895,56,Back,4663485897,140,28.8,4663485893,107,,4663485903,213,1.49,4663485899,141,23.1,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115947,253,1,1,24,2,5rurqie3qt1qav9ir5mkqinn,1,27.8,24.6,2023-11-19T14:24:08.512Z,2023-11-19T14:24:12Z,4663486051,56,Back,4663486055,141,50.3,4663486057,212,19.8,4663486053,140,19.0,4663486059,213,2.06,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619115965,254,1,1,24,6,5rurqie3qt1qav9ir5mkqinn,1,22.8,58.2,2023-11-19T14:24:12.888Z,2023-11-19T14:24:15Z,4663486161,212,25.7,4663486159,141,86.6,4663486155,56,Back,4663486163,213,0.85,4663486157,140,38.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619116003,255,1,1,24,9,5rurqie3qt1qav9ir5mkqinn,1,52.3,92,2023-11-19T14:24:15.503Z,2023-11-19T14:24:21Z,4663486385,141,96.0,4663486387,212,14.3,4663486379,56,Left,4663486383,140,65.7,4663486389,213,0.19,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
