id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2254906801,389,12,1,46,36,5rurqie3qt1qav9ir5mkqinn,1,7.8,96,2021-01-17T14:47:38.571Z,2021-01-17T14:47:40Z,2701090863,213,0.3,2701090859,141,100.0,2701090917,167,,2701090855,56,Back,2701090861,212,13.7,2701090857,140,20.3,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254906805,390,5,1,46,37,5rurqie3qt1qav9ir5mkqinn,0,21.9,102,2021-01-17T14:47:39.385Z,2021-01-17T14:47:47Z,2701090869,56,Back,2701090871,347,,2701091267,233,401,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254906861,401,5,1,46,37,bsbugp9qfasrrtg55bf7evvwv,1,78.1,-2,2021-01-17T14:47:39.385Z,2021-01-17T14:54:49Z,2701091193,56,Right,2701091195,347,,2701091201,233,390,,,,,,,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254906865,391,30,1,46,38,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T14:47:39.907Z,2021-01-17T14:47:48Z,2701091199,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254906863,402,30,1,46,38,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-01-17T14:47:40.519Z,2021-01-17T14:47:54Z,2701091197,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254914531,393,18,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:03:48.265Z,2021-01-17T15:03:49Z,2701130285,42,,2701130287,44,Defender,2701130387,55,394,2701130289,59,3,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254914537,394,19,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:03:48.266Z,2021-01-17T15:03:49Z,2701130321,44,Defender,2701130319,293,3,2701130323,55,393,2701130313,145,5,2701130317,292,4,2701130315,59,6,2701130309,42,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254914721,395,18,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:04:03.712Z,2021-01-17T15:04:04Z,2701131283,44,Defender,2701131281,42,,2701131285,59,4,2701131323,55,396,,,,,,,,,,,,,9cjjs4piq3t12iltsfon52h91,A. Patten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254914723,396,19,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:04:03.713Z,2021-01-17T15:04:04Z,2701131297,293,5,2701131291,145,6,2701131299,44,Defender,2701131287,42,,2701131293,59,5,2701131295,292,4,2701131301,55,395,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254915013,397,18,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:04:24.623Z,2021-01-17T15:04:25Z,2701132903,55,398,2701132753,42,,2701132755,44,Midfielder,2701132757,59,21,,,,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254915027,398,19,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:04:24.624Z,2021-01-17T15:04:26Z,2701132845,292,9,2701132853,44,Forward,2701132835,145,2,2701132851,293,1,2701132823,42,,2701132841,59,9,2701132857,55,397,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254915947,399,32,2,45,0,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:05:26.919Z,2021-01-17T15:05:27Z,2701137505,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254915937,404,32,2,45,0,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-01-17T15:05:26.919Z,2021-01-17T15:05:27Z,2701137461,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254915979,405,1,2,45,0,bsbugp9qfasrrtg55bf7evvwv,1,50.1,49.9,2021-01-17T15:05:27.526Z,2021-01-17T15:05:29Z,2701137685,213,2.5,2701137687,279,S,2701137681,141,62.3,2701137677,56,Back,2701137679,140,39.3,2701137683,212,14.1,,,,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917431,411,40,2,45,1,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-01-17T15:05:28.442Z,2021-01-17T15:13:47Z,2701145365,194,5m2ilglr6tlmgs2d4qzk5wno5,2701145363,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",2701145357,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",2701145355,30,"dib5a7vebmtxqcksi1tuteklx, 19npqca9guxs7p2yl5sbjmbx1, 6679bfd6bjylogbe4ebese85x, 5m2ilglr6tlmgs2d4qzk5wno5, 6zaowm8oua2nzpobekogff1lh, d9zt8e8lnk9a22we6o6wqyndh, 3sn815dsm0i0rnw9nigjyb0et, e8ivbfq0irn8f2p8krhkikzx1, wupxscyf4x7rsjidpmp0wnv9, 23kah59nbx1m7ro3imaaevoph, 28yvc8jmyyfavb0hetafjdadx, 8jooatan3cxd38v2jyf23pot1, 88k3tmpcg5ov13cd8b9rxyggl, ddagc0khq0zh1ywynyci8nzrp, c4ptt043q3lm4npuwpyviprdh, 57evg5do7x9gpg9dn17p1tu22, 60q198d41n3y887jeiezr850q",2701145361,130,8,2701145359,59,"1, 17, 15, 10, 6, 5, 9, 13, 11, 14, 7, 16, 18, 19, 20, 24, 30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254915997,406,1,2,45,2,bsbugp9qfasrrtg55bf7evvwv,1,39.3,62.3,2021-01-17T15:05:29.254Z,2021-01-17T15:05:30Z,2701137773,140,28.6,2701137771,56,Back,2701137779,213,4.4,2701137775,141,10.7,2701137781,1,,2701137777,212,36.8,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916023,407,1,2,45,3,bsbugp9qfasrrtg55bf7evvwv,1,28.6,10.7,2021-01-17T15:05:30.478Z,2021-01-17T15:05:32Z,2701137907,213,2.1,2701137901,140,18.9,2701137899,56,Back,2701137905,212,20.2,2701137903,141,36.3,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916057,408,1,2,45,5,bsbugp9qfasrrtg55bf7evvwv,1,18.9,36.3,2021-01-17T15:05:31.967Z,2021-01-17T15:05:33Z,2701138103,56,Back,2701138111,213,3.0,2701138105,140,3.7,2701138109,212,16.1,2701138107,141,39.8,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916117,409,1,2,45,6,bsbugp9qfasrrtg55bf7evvwv,0,3.7,39.8,2021-01-17T15:05:33.729Z,2021-01-17T15:05:38Z,2701138477,212,36.5,2701138479,213,6.2,2701138473,140,38.2,2701138481,1,,2701138471,56,Back,2701138469,157,,2701138475,141,33.7,,,,5op3c93qca8mh67vkwrb3tvpx,G. Moloney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916143,400,44,2,45,10,5rurqie3qt1qav9ir5mkqinn,1,59.4,72.9,2021-01-17T15:05:37.781Z,2021-01-17T15:05:40Z,2701138561,56,Left,2701138615,233,410,2701138563,286,,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916125,410,44,2,45,10,bsbugp9qfasrrtg55bf7evvwv,0,40.6,27.1,2021-01-17T15:05:37.782Z,2021-01-17T15:05:42Z,2701138489,56,Back,2701138645,233,400,2701138491,285,,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916173,401,1,2,45,12,5rurqie3qt1qav9ir5mkqinn,0,57,79.6,2021-01-17T15:05:39.609Z,2021-01-17T15:05:41Z,2701138719,3,,2701138721,56,Center,2701138729,213,5.2,2701138723,140,59.8,2701138725,141,71.8,2701138727,212,6.1,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916165,411,1,2,45,12,bsbugp9qfasrrtg55bf7evvwv,0,30.6,34,2021-01-17T15:05:39.839Z,2021-01-17T15:06:00Z,2701138683,140,33.6,2701138681,56,Back,2701138679,3,,2701138685,141,42.7,2701138687,212,6.7,2701138689,213,1.1,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916473,413,1,2,45,13,bsbugp9qfasrrtg55bf7evvwv,0,46,30.4,2021-01-17T15:05:40.248Z,2021-01-17T15:06:34Z,2701140405,56,Right,2701140411,212,30.1,2701140413,213,5.5,2701140415,1,,2701140403,157,,2701140409,141,0.0,2701140407,140,65.8,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916531,402,5,2,45,22,5rurqie3qt1qav9ir5mkqinn,1,33.8,102,2021-01-17T15:05:48.946Z,2021-01-17T15:06:37Z,2701140705,56,Back,2701140707,347,,2701142975,233,412,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916329,412,5,2,45,22,bsbugp9qfasrrtg55bf7evvwv,0,66.2,-2,2021-01-17T15:05:48.946Z,2021-01-17T15:14:33Z,2701139627,56,Right,2701139629,347,,2701143025,233,402,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916477,414,43,2,45,41,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2021-01-17T15:06:08.002Z,2021-01-17T15:06:15Z,2701140431,347,0,2701141073,144,5,2701140429,56,Right,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916621,403,1,2,45,44,5rurqie3qt1qav9ir5mkqinn,1,22.6,100,2021-01-17T15:06:11.894Z,2021-01-17T15:06:17Z,2701141195,212,20.6,2701141193,141,87.4,2701141197,213,5.8,2701141189,56,Back,2701141187,107,,2701141191,140,39.8,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916689,404,1,2,45,50,5rurqie3qt1qav9ir5mkqinn,1,26.5,79.7,2021-01-17T15:06:17.270Z,2021-01-17T15:06:21Z,2701141553,212,27.5,2701141545,56,Back,2701141549,141,44.9,2701141559,213,4.2,2701141547,140,13.2,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916737,405,1,2,45,54,5rurqie3qt1qav9ir5mkqinn,1,11.1,41.5,2021-01-17T15:06:20.926Z,2021-01-17T15:06:24Z,2701141815,56,Back,2701141819,141,6.4,2701141821,212,26.7,2701141817,140,22.4,2701141823,213,5.2,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916743,406,1,2,45,57,5rurqie3qt1qav9ir5mkqinn,0,22.7,6.1,2021-01-17T15:06:23.957Z,2021-01-17T15:06:27Z,2701141867,213,0,2701142095,286,,2701142091,236,,2701141861,141,6.1,2701141865,212,1.5,2701141849,56,Back,2701142097,233,415,2701141855,140,24.1,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916781,415,74,2,45,57,bsbugp9qfasrrtg55bf7evvwv,1,64.6,95.9,2021-01-17T15:06:23.958Z,2021-01-17T15:15:27Z,2701142099,233,406,2701142059,285,,2701142057,56,Left,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916977,407,5,2,45,58,5rurqie3qt1qav9ir5mkqinn,1,31.6,-1.4,2021-01-17T15:06:25.347Z,2021-01-17T15:06:41Z,2701143161,347,,2701143159,56,Back,2701143171,233,416,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254916809,416,5,2,45,58,bsbugp9qfasrrtg55bf7evvwv,0,68.4,101.4,2021-01-17T15:06:25.347Z,2021-01-17T15:14:33Z,2701143209,233,407,2701142227,56,Left,2701142231,347,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917023,408,1,2,46,13,5rurqie3qt1qav9ir5mkqinn,1,25.3,0,2021-01-17T15:06:40.359Z,2021-01-17T15:06:44Z,2701143421,212,28.2,2701143415,56,Right,2701143423,213,0.3,2701143417,140,50.7,2701143419,141,12.8,2701143425,1,,2701143413,107,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917051,409,1,2,46,17,5rurqie3qt1qav9ir5mkqinn,0,51.7,23.1,2021-01-17T15:06:44.078Z,2021-01-17T15:06:45Z,2701143553,141,38.8,2701143557,213,0.4,2701143551,140,75.3,2701143549,56,Center,2701143555,212,27.0,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917057,417,49,2,46,18,bsbugp9qfasrrtg55bf7evvwv,1,26.5,69.9,2021-01-17T15:06:45.840Z,2021-01-17T15:06:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917083,418,61,2,46,20,bsbugp9qfasrrtg55bf7evvwv,0,26.5,69.9,2021-01-17T15:06:47.391Z,2021-01-17T15:06:47Z,2701143757,56,Back,,,,,,,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917119,410,4,2,46,22,5rurqie3qt1qav9ir5mkqinn,1,67.9,26.6,2021-01-17T15:06:49.140Z,2021-01-17T15:06:51Z,2701143885,265,,2701143879,13,,2701143939,233,419,2701143887,286,,2701143883,152,,2701143881,56,Center,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917125,419,4,2,46,22,bsbugp9qfasrrtg55bf7evvwv,0,32.1,73.4,2021-01-17T15:06:49.141Z,2021-01-17T15:06:52Z,2701143915,13,,2701143995,233,410,2701143923,285,,2701143917,56,Back,2701143921,265,,2701143919,152,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917619,412,1,2,46,53,5rurqie3qt1qav9ir5mkqinn,1,67.2,24.4,2021-01-17T15:07:20.646Z,2021-01-17T15:07:22Z,2701146305,56,Right,2701146313,141,12.3,2701146317,212,16.6,2701146309,140,80.9,2701146297,5,,2701146301,152,,2701146319,213,5.8,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917685,413,1,2,46,54,5rurqie3qt1qav9ir5mkqinn,0,80.9,12.3,2021-01-17T15:07:21.911Z,2021-01-17T15:07:26Z,2701146685,141,65.1,2701146681,56,Center,2701146691,1,,2701146687,212,36.3,2701146689,213,1.4,2701146677,2,,2701146683,140,85.7,2701146679,155,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917713,420,44,2,46,58,bsbugp9qfasrrtg55bf7evvwv,1,15.1,37.2,2021-01-17T15:07:25.753Z,2021-01-17T15:07:27Z,2701146789,285,,2701146881,233,414,2701146787,56,Back,,,,,,,,,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917693,414,44,2,46,58,5rurqie3qt1qav9ir5mkqinn,0,84.9,62.8,2021-01-17T15:07:25.754Z,2021-01-17T15:07:29Z,2701146895,233,420,2701146715,56,Center,2701146717,286,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917717,415,61,2,46,59,5rurqie3qt1qav9ir5mkqinn,1,85.7,65.1,2021-01-17T15:07:26.816Z,2021-01-17T15:07:27Z,2701146811,56,Center,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917757,421,1,2,47,0,bsbugp9qfasrrtg55bf7evvwv,0,15.9,39.5,2021-01-17T15:07:27.174Z,2021-01-17T15:07:28Z,2701146971,56,Back,2701146979,213,6.2,2701146973,140,19.7,2701146977,212,4.0,2701146975,141,39.2,2701146967,3,,,,,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917791,422,1,2,47,2,bsbugp9qfasrrtg55bf7evvwv,1,19.7,39.2,2021-01-17T15:07:29.136Z,2021-01-17T15:07:30Z,2701147089,141,54.5,2701147083,157,,2701147085,56,Back,2701147093,213,1.0,2701147095,1,,2701147087,140,25.7,2701147091,212,12.2,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917797,423,61,2,47,2,bsbugp9qfasrrtg55bf7evvwv,0,25.7,54.5,2021-01-17T15:07:29.158Z,2021-01-17T15:07:49Z,2701147115,56,Back,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917807,416,3,2,47,3,5rurqie3qt1qav9ir5mkqinn,1,72.4,52,2021-01-17T15:07:30.098Z,2021-01-17T15:07:33Z,2701147333,233,424,2701147145,56,Center,2701147147,286,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917833,424,45,2,47,3,bsbugp9qfasrrtg55bf7evvwv,0,27.6,48,2021-01-17T15:07:30.098Z,2021-01-17T15:07:33Z,2701147373,233,416,2701147307,285,,2701147305,56,Back,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917867,417,1,2,47,3,5rurqie3qt1qav9ir5mkqinn,1,71.4,56.3,2021-01-17T15:07:30.801Z,2021-01-17T15:07:34Z,2701147435,56,Center,2701147439,141,75.0,2701147443,213,2.6,2701147437,140,52.2,2701147441,212,23.8,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917885,418,1,2,47,7,5rurqie3qt1qav9ir5mkqinn,0,53.1,77.5,2021-01-17T15:07:34.604Z,2021-01-17T15:07:35Z,2701147537,56,Center,2701147539,140,72.1,2701147545,213,6.3,2701147543,212,20.0,2701147541,141,76.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917937,425,1,2,47,9,bsbugp9qfasrrtg55bf7evvwv,1,22.3,27.7,2021-01-17T15:07:36.654Z,2021-01-17T15:07:38Z,2701147845,56,Back,2701147853,213,1.4,2701147849,141,47.2,2701147847,140,24.2,2701147855,1,,2701147843,157,,2701147851,212,13.4,,,,9aqd23yr1m4z50iv96k04apqt,K. Leine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917941,426,49,2,47,10,bsbugp9qfasrrtg55bf7evvwv,1,24.2,47.2,2021-01-17T15:07:37.823Z,2021-01-17T15:07:38Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917955,427,1,2,47,11,bsbugp9qfasrrtg55bf7evvwv,0,24.2,47.2,2021-01-17T15:07:38.581Z,2021-01-17T15:07:39Z,2701147937,141,53.7,2701147935,140,24.9,2701147941,213,1.4,2701147933,56,Back,2701147939,212,4.5,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254917991,419,61,2,47,14,5rurqie3qt1qav9ir5mkqinn,1,54.5,46.7,2021-01-17T15:07:41.280Z,2021-01-17T15:07:41Z,2701148113,56,Center,,,,,,,,,,,,,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918079,420,1,2,47,15,5rurqie3qt1qav9ir5mkqinn,1,55.6,48.2,2021-01-17T15:07:42.482Z,2021-01-17T15:07:46Z,2701148647,212,20.0,2701148649,213,4.5,2701148641,56,Right,2701148645,141,19.5,2701148643,140,51.3,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918163,421,1,2,47,19,5rurqie3qt1qav9ir5mkqinn,1,68.4,15.3,2021-01-17T15:07:46.513Z,2021-01-17T15:08:03Z,2701149085,56,Right,2701149089,141,6.5,2701149087,140,70.6,2701149093,213,5.1,2701149091,212,6.4,,,,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918165,422,50,2,47,23,5rurqie3qt1qav9ir5mkqinn,1,75.1,8,2021-01-17T15:07:50.482Z,2021-01-17T15:07:54Z,2701149101,286,,2701149433,233,428,2701149099,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918217,428,7,2,47,23,bsbugp9qfasrrtg55bf7evvwv,1,24.9,92,2021-01-17T15:07:50.483Z,2021-01-17T15:07:54Z,2701149315,56,Back,2701149377,233,422,2701149317,285,,2701149313,167,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918385,423,5,2,47,23,5rurqie3qt1qav9ir5mkqinn,1,76.8,-1.8,2021-01-17T15:07:50.904Z,2021-01-17T15:08:03Z,2701150217,347,,2701150235,233,429,2701150215,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918223,429,5,2,47,23,bsbugp9qfasrrtg55bf7evvwv,0,23.2,101.8,2021-01-17T15:07:50.904Z,2021-01-17T15:14:33Z,2701150279,233,423,2701149333,347,,2701149331,56,Back,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918521,424,1,2,47,41,5rurqie3qt1qav9ir5mkqinn,1,72.4,0,2021-01-17T15:08:08.415Z,2021-01-17T15:08:12Z,2701150913,140,78.6,2701150909,56,Right,2701150917,212,12.1,2701150899,107,,2701150919,213,1.0,2701150915,141,13.1,,,,,,,19npqca9guxs7p2yl5sbjmbx1,L. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918553,425,1,2,47,44,5rurqie3qt1qav9ir5mkqinn,1,72.6,18,2021-01-17T15:08:11.855Z,2021-01-17T15:08:14Z,2701151067,212,17.0,2701151071,213,2.7,2701151059,140,58.3,2701151063,141,29.8,2701151055,56,Center,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918609,426,1,2,47,47,5rurqie3qt1qav9ir5mkqinn,1,57.5,34.3,2021-01-17T15:08:14.551Z,2021-01-17T15:08:19Z,2701151331,141,70.6,2701151333,212,24.7,2701151335,213,1.5,2701151329,140,58.2,2701151325,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918631,427,1,2,47,52,5rurqie3qt1qav9ir5mkqinn,1,58.8,71.2,2021-01-17T15:08:18.963Z,2021-01-17T15:08:20Z,2701151431,212,17.6,2701151427,140,45.4,2701151425,56,Back,2701151433,213,3.8,2701151429,141,55.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254918693,428,1,2,47,53,5rurqie3qt1qav9ir5mkqinn,1,45.3,55.5,2021-01-17T15:08:19.947Z,2021-01-17T15:08:23Z,2701151771,212,16.6,2701151767,140,57.6,2701151773,213,5.6,2701151765,56,Center,2701151769,141,40.1,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
