id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2233363233,427,1,2,45,3,spi3g782q7m4evjxn1sv6cfa,0,31.1,68.7,2020-11-15T15:37:14.531Z,2020-11-15T15:37:16Z,2588931203,141,68.1,2588931207,213,6.3,2588931205,1,,2588931209,212,33.8,2588931197,155,,2588931199,56,Center,2588931201,140,63.3,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363237,473,1,2,45,5,5rurqie3qt1qav9ir5mkqinn,0,38.8,29.8,2020-11-15T15:37:17.184Z,2020-11-15T15:37:17Z,2588931225,56,Center,2588931227,140,57.8,2588931233,212,20.0,2588931229,141,31.7,2588931231,213,0.1,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363253,428,1,2,45,6,spi3g782q7m4evjxn1sv6cfa,1,41.9,70.9,2020-11-15T15:37:17.939Z,2020-11-15T15:37:22Z,2588931323,212,29.3,2588931317,141,85.1,2588931319,1,,2588931315,140,68.2,2588931313,56,Left,2588931321,213,0.3,2588931311,157,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363259,429,1,2,45,11,spi3g782q7m4evjxn1sv6cfa,1,67.3,89.4,2020-11-15T15:37:22.259Z,2020-11-15T15:37:28Z,2588931357,213,5.5,2588931359,212,6.7,2588931355,141,82.3,2588931351,56,Left,2588931353,140,71.7,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363261,430,50,2,45,12,spi3g782q7m4evjxn1sv6cfa,1,74,73.9,2020-11-15T15:37:23.444Z,2020-11-15T15:37:30Z,2588931509,233,474,2588931363,56,Left,2588931365,286,,,,,,,,,,,,,,,,,66f0rjs4c2yih8phn6meyj74l,S. Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363285,474,7,2,45,12,5rurqie3qt1qav9ir5mkqinn,1,26,26.1,2020-11-15T15:37:23.445Z,2020-11-15T15:37:29Z,2588931483,56,Back,2588931499,233,430,2588931485,285,,,,,,,,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363289,475,49,2,45,17,5rurqie3qt1qav9ir5mkqinn,1,30.8,2.6,2020-11-15T15:37:28.863Z,2020-11-15T15:38:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363295,476,1,2,45,17,5rurqie3qt1qav9ir5mkqinn,0,30.8,2.6,2020-11-15T15:37:28.984Z,2020-11-15T15:38:03Z,2588931523,213,0.0,2588931519,141,4.6,2588931517,140,76.3,2588931515,56,Right,2588931525,212,47.8,2588931521,1,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363299,431,49,2,45,19,spi3g782q7m4evjxn1sv6cfa,1,18.4,91.2,2020-11-15T15:37:30.771Z,2020-11-15T15:37:30Z,,,,,,,,,,,,,,,,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363333,432,1,2,45,19,spi3g782q7m4evjxn1sv6cfa,1,18.4,91.2,2020-11-15T15:37:31.123Z,2020-11-15T15:37:35Z,2588931715,141,65.5,2588931713,140,2.2,2588931711,56,Back,2588931717,213,3.9,2588931719,212,24.4,,,,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363351,433,1,2,45,24,spi3g782q7m4evjxn1sv6cfa,1,2.7,60,2020-11-15T15:37:35.300Z,2020-11-15T15:37:37Z,2588931821,1,,2588931819,141,6.4,2588931823,213,5.2,2588931817,140,23.3,2588931813,155,,2588931825,212,42.4,2588931815,56,Back,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363371,434,1,2,45,26,spi3g782q7m4evjxn1sv6cfa,1,23.3,6.4,2020-11-15T15:37:37.426Z,2020-11-15T15:37:41Z,2588931917,212,16.0,2588931913,141,26.4,2588931909,56,Back,2588931911,140,31.3,2588931907,3,,2588931915,213,1.0,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363385,435,1,2,45,29,spi3g782q7m4evjxn1sv6cfa,1,28.8,30,2020-11-15T15:37:41.106Z,2020-11-15T15:37:44Z,2588931969,213,3.1,2588931965,140,20.8,2588931967,141,30.3,2588931971,212,8.4,2588931963,56,Back,,,,,,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363407,436,1,2,45,33,spi3g782q7m4evjxn1sv6cfa,0,22.8,30.6,2020-11-15T15:37:44.340Z,2020-11-15T15:37:48Z,2588932071,141,30.9,2588932077,212,53.7,2588932065,155,,2588932073,1,,2588932069,140,73.9,2588932075,213,0.0,2588932067,56,Center,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363411,477,1,2,45,38,5rurqie3qt1qav9ir5mkqinn,0,23.1,70.4,2020-11-15T15:37:49.775Z,2020-11-15T15:37:54Z,2588932099,212,7.3,2588932091,56,Back,2588932097,213,0.3,2588932095,141,73.2,2588932093,140,29.8,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363419,437,1,2,45,39,spi3g782q7m4evjxn1sv6cfa,1,67.7,34,2020-11-15T15:37:50.610Z,2020-11-15T15:38:12Z,2588932131,212,15.7,2588932539,210,,2588932125,140,80.5,2588932129,213,0.5,2588932123,56,Center,2588932541,154,,2588932127,141,46.0,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2233363423,438,13,2,45,41,spi3g782q7m4evjxn1sv6cfa,1,80.6,47.9,2020-11-15T15:37:52.563Z,2020-11-15T15:38:13Z,2588932595,74,,2588932607,103,62.5,2588932141,18,,2588932335,72,,2588932143,22,,2588932605,102,50.9,2588932613,231,49.5,2588932601,55,437,ctzcuzproy4kwpa5wweruw3px,B. England,2588932599,154,,2588932611,230,98.5,2588932609,215,,2588932145,56,2588932597,29,,,Center,,,,,,,,,,,,
2233363425,439,5,2,45,41,spi3g782q7m4evjxn1sv6cfa,0,100.6,51.1,2020-11-15T15:37:53.008Z,2020-11-15T15:53:39Z,2588932177,233,478,2588932153,56,Center,2588932155,346,,,,,,,,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363415,478,5,2,45,41,5rurqie3qt1qav9ir5mkqinn,1,-0.6,48.9,2020-11-15T15:37:53.008Z,2020-11-15T15:37:54Z,2588932103,346,,2588932171,233,439,2588932101,56,Back,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363495,479,1,2,45,59,5rurqie3qt1qav9ir5mkqinn,1,4.4,50.7,2020-11-15T15:38:10.408Z,2020-11-15T15:38:12Z,2588932515,141,34.6,2588932509,124,,2588932517,213,5.4,2588932513,140,12.3,2588932511,56,Back,2588932519,212,13.7,2588932523,237,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363501,480,1,2,46,0,5rurqie3qt1qav9ir5mkqinn,1,12.3,34.6,2020-11-15T15:38:12.087Z,2020-11-15T15:38:13Z,2588932549,213,1.5,2588932547,141,71.3,2588932545,140,13.2,2588932551,212,25.0,2588932543,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363511,481,1,2,46,1,5rurqie3qt1qav9ir5mkqinn,0,13.2,71.3,2020-11-15T15:38:13.048Z,2020-11-15T15:38:13Z,2588932621,213,5.9,2588932619,141,60.0,2588932617,140,32.7,2588932615,56,Back,2588932623,212,21.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363515,440,49,2,46,3,spi3g782q7m4evjxn1sv6cfa,1,62.9,35.2,2020-11-15T15:38:14.835Z,2020-11-15T15:38:14Z,,,,,,,,,,,,,,,,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363529,441,1,2,46,3,spi3g782q7m4evjxn1sv6cfa,1,62.9,35.2,2020-11-15T15:38:15.042Z,2020-11-15T15:41:17Z,2588932725,213,6.0,2588932723,141,31.8,2588932721,140,69.8,2588932727,212,7.6,2588937271,210,,2588932719,56,Center,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2233363531,442,13,2,46,7,spi3g782q7m4evjxn1sv6cfa,1,76.6,35.9,2020-11-15T15:38:18.594Z,2020-11-15T15:41:20Z,2588932735,22,,2588937315,391,,2588937125,153,,2588937311,103,8.3,2588937305,55,441,2588932733,18,,2588937309,102,64.9,2588937303,29,,dz9ye5g98flhuscti7l8nillh,P. Harder,2588937319,147,47.1,2588937313,215,,2588932737,56,Center,2588937299,114,2588937301,73,,,,2588937121,20,2588937317,146,85.6,,,,,,,
2233363535,482,8,2,46,8,5rurqie3qt1qav9ir5mkqinn,1,15.2,51,2020-11-15T15:38:19.825Z,2020-11-15T15:38:19Z,2588932757,56,Back,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363539,483,49,2,46,9,5rurqie3qt1qav9ir5mkqinn,1,11.7,56.6,2020-11-15T15:38:20.280Z,2020-11-15T15:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363551,484,1,2,46,9,5rurqie3qt1qav9ir5mkqinn,1,6.4,68,2020-11-15T15:38:21.103Z,2020-11-15T15:38:26Z,2588932845,213,1.3,2588932841,140,10.9,2588932843,141,94.8,2588932847,212,18.8,2588932839,56,Back,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363569,485,1,2,46,14,5rurqie3qt1qav9ir5mkqinn,1,10.6,90.2,2020-11-15T15:38:26.024Z,2020-11-15T15:38:29Z,2588932963,141,88.2,2588932965,213,3.3,2588932967,212,8.0,2588932959,56,Back,2588932961,140,3.1,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363577,486,1,2,46,17,5rurqie3qt1qav9ir5mkqinn,0,3.7,93.3,2020-11-15T15:38:29.201Z,2020-11-15T15:38:31Z,2588932985,1,,2588932979,56,Back,2588932989,212,45.9,2588932977,155,,2588932987,213,0.0,2588932981,140,47.4,2588932983,141,96.3,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363587,443,1,2,46,21,spi3g782q7m4evjxn1sv6cfa,0,52.8,5,2020-11-15T15:38:32.435Z,2020-11-15T15:38:35Z,2588933041,141,19.8,2588933037,56,Right,2588933047,212,39.7,2588933043,1,,2588933045,213,0.3,2588933039,140,89.4,2588933035,157,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363595,487,1,2,46,24,5rurqie3qt1qav9ir5mkqinn,0,7.8,82.5,2020-11-15T15:38:35.800Z,2020-11-15T15:38:39Z,2588933107,212,15.4,2588933103,141,100.0,2588933101,140,16.3,2588933097,3,,2588933105,213,1.0,2588933099,56,Back,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363627,444,5,2,46,26,spi3g782q7m4evjxn1sv6cfa,1,78,-1.5,2020-11-15T15:38:37.491Z,2020-11-15T15:38:46Z,2588933237,347,,2588933235,56,Right,2588933249,233,488,,,,,,,,,,,,,,,,anghujtc4achyb9mflowgg9n9,M. Bright,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363597,488,5,2,46,26,5rurqie3qt1qav9ir5mkqinn,0,22,101.5,2020-11-15T15:38:37.491Z,2020-11-15T15:53:40Z,2588933257,233,444,2588933109,56,Back,2588933111,347,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363639,445,1,2,46,34,spi3g782q7m4evjxn1sv6cfa,1,72.2,0,2020-11-15T15:38:45.778Z,2020-11-15T15:38:47Z,2588933307,212,13.5,2588933305,213,0.9,2588933299,56,Right,2588933301,140,80.1,2588933303,141,13.7,2588933297,107,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363649,446,1,2,46,35,spi3g782q7m4evjxn1sv6cfa,1,80.1,13.7,2020-11-15T15:38:46.723Z,2020-11-15T15:38:49Z,2588933353,140,89.4,2588933351,56,Right,2588933355,141,5.6,2588933359,212,11.2,2588933357,213,5.8,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363651,447,1,2,46,37,spi3g782q7m4evjxn1sv6cfa,0,89.7,4.4,2020-11-15T15:38:48.882Z,2020-11-15T15:38:51Z,2588933377,56,Center,2588933381,141,42.8,2588933379,140,93.1,2588933373,2,,2588933383,213,1.4,2588933385,212,26.4,2588933375,155,,,,,cij18xj0bx2zyx3mi9xwykn9x,E. Cuthbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363671,489,12,2,46,39,5rurqie3qt1qav9ir5mkqinn,1,8.1,59,2020-11-15T15:38:51.247Z,2020-11-15T15:38:57Z,2588933467,56,Back,2588933475,212,23.6,2588933471,141,91.5,2588933469,140,15.9,2588933473,213,1.2,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363663,448,1,2,46,41,spi3g782q7m4evjxn1sv6cfa,0,75.8,9.4,2020-11-15T15:38:53.042Z,2020-11-15T15:39:03Z,2588933439,56,Right,2588933575,236,,2588933447,212,2.6,2588933577,233,491,2588933441,140,78.0,2588933581,286,,2588933443,141,11.1,2588933445,213,0.5,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363675,491,74,2,46,41,5rurqie3qt1qav9ir5mkqinn,1,16.5,93.3,2020-11-15T15:38:53.043Z,2020-11-15T16:27:36Z,2588933583,233,448,2588933479,56,Back,2588933481,285,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363673,490,61,2,46,43,5rurqie3qt1qav9ir5mkqinn,0,16.1,93.6,2020-11-15T15:38:54.575Z,2020-11-15T15:39:05Z,2588933477,56,Back,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363677,492,1,2,46,45,5rurqie3qt1qav9ir5mkqinn,0,16.4,94.1,2020-11-15T15:38:57.191Z,2020-11-15T15:39:07Z,2588933491,212,9.1,2588933485,140,9.1,2588933483,56,Back,2588933487,141,100.0,2588933489,213,2.6,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363715,449,5,2,46,46,spi3g782q7m4evjxn1sv6cfa,1,89.1,-1.4,2020-11-15T15:38:57.299Z,2020-11-15T15:39:10Z,2588933709,233,493,2588933677,56,Right,2588933679,347,,,,,,,,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363683,493,5,2,46,46,5rurqie3qt1qav9ir5mkqinn,0,10.9,101.4,2020-11-15T15:38:57.299Z,2020-11-15T15:53:40Z,2588933713,233,449,2588933515,347,,2588933513,56,Back,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363727,450,1,2,46,58,spi3g782q7m4evjxn1sv6cfa,1,85.8,0,2020-11-15T15:39:09.923Z,2020-11-15T15:39:11Z,2588933747,213,1.4,2588933743,140,87.6,2588933741,56,Right,2588933739,107,,2588933745,141,13.1,2588933749,212,10.2,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363737,451,1,2,47,0,spi3g782q7m4evjxn1sv6cfa,1,87.6,13.1,2020-11-15T15:39:11.378Z,2020-11-15T15:39:12Z,2588933783,140,80.4,2588933791,212,9.4,2588933787,141,5.0,2588933789,213,3.8,2588933781,56,Right,,,,,,,,,,ctzcuzproy4kwpa5wweruw3px,B. England,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363749,452,1,2,47,1,spi3g782q7m4evjxn1sv6cfa,1,80.4,5,2020-11-15T15:39:12.802Z,2020-11-15T15:39:14Z,2588933871,213,2.8,2588933867,141,8.6,2588933875,212,7.9,2588933859,56,Right,2588933863,140,73.2,,,,,,,,,,daqovjw2z3rsq6rs1vq38980l,M. Mjelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363767,453,1,2,47,2,spi3g782q7m4evjxn1sv6cfa,1,73.2,8.6,2020-11-15T15:39:13.906Z,2020-11-15T15:39:17Z,2588933963,141,27.1,2588933967,212,12.6,2588933965,213,1.5,2588933961,140,73.9,2588933959,56,Center,,,,,,,,,,amox5xqwe8gybft16wa7qbufp,S. Ingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363775,454,1,2,47,5,spi3g782q7m4evjxn1sv6cfa,1,73.2,24.4,2020-11-15T15:39:16.946Z,2020-11-15T15:39:19Z,2588934017,213,2.6,2588934013,140,52.5,2588934015,141,43.4,2588934019,212,25.3,2588934011,56,Center,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363795,455,1,2,47,7,spi3g782q7m4evjxn1sv6cfa,1,52.5,43.4,2020-11-15T15:39:19.186Z,2020-11-15T15:39:23Z,2588934129,56,Left,2588934135,1,,2588934133,141,96.5,2588934137,213,1.3,2588934131,140,63.4,2588934139,212,37.9,,,,,,,eincxi6xa1nrhr9qldtxboyqd,M. Eriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363803,456,1,2,47,11,spi3g782q7m4evjxn1sv6cfa,0,71,96.6,2020-11-15T15:39:23.058Z,2020-11-15T15:39:25Z,2588934177,212,21.1,2588934171,140,85.1,2588934173,141,74.5,2588934169,56,Center,2588934175,213,5.5,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363809,494,49,2,47,15,5rurqie3qt1qav9ir5mkqinn,1,14.8,30.1,2020-11-15T15:39:26.279Z,2020-11-15T15:39:26Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363835,495,1,2,47,17,5rurqie3qt1qav9ir5mkqinn,1,20.6,31,2020-11-15T15:39:28.335Z,2020-11-15T15:39:29Z,2588934339,212,26.3,2588934337,213,6.2,2588934335,141,28.7,2588934333,140,45.6,2588934331,56,Back,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363841,496,1,2,47,18,5rurqie3qt1qav9ir5mkqinn,0,47.3,23.9,2020-11-15T15:39:29.639Z,2020-11-15T16:36:12Z,2588934369,56,Back,2588934403,156,,2588934373,141,24.2,2588934371,140,41.6,2588934377,212,6.0,2588934375,213,3.1,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363851,457,8,2,47,19,spi3g782q7m4evjxn1sv6cfa,1,55.6,85,2020-11-15T15:39:31.090Z,2020-11-15T16:36:10Z,2588934419,56,Left,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363859,458,49,2,47,20,spi3g782q7m4evjxn1sv6cfa,1,56.7,86.9,2020-11-15T15:39:31.730Z,2020-11-15T15:39:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363873,459,3,2,47,21,spi3g782q7m4evjxn1sv6cfa,1,60.2,88.9,2020-11-15T15:39:32.642Z,2020-11-15T15:39:35Z,2588934503,286,,2588934525,233,497,2588934501,56,Left,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363867,497,45,2,47,21,5rurqie3qt1qav9ir5mkqinn,0,39.8,11.1,2020-11-15T15:39:32.642Z,2020-11-15T15:39:35Z,2588934467,56,Back,2588934543,233,459,2588934469,285,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363879,460,3,2,47,23,spi3g782q7m4evjxn1sv6cfa,0,67,87.6,2020-11-15T15:39:34.466Z,2020-11-15T15:39:38Z,2588934549,56,Left,2588934551,286,,2588934599,233,498,,,,,,,,,,,,,,,,7im1atd7ziav111a9o6mh9gid,Ji So-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363885,498,7,2,47,23,5rurqie3qt1qav9ir5mkqinn,1,33,12.4,2020-11-15T15:39:34.467Z,2020-11-15T15:39:37Z,2588934577,56,Back,2588934579,285,,2588934583,233,460,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363887,499,49,2,47,25,5rurqie3qt1qav9ir5mkqinn,1,32.7,14.5,2020-11-15T15:39:37.007Z,2020-11-15T15:39:37Z,,,,,,,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363903,500,1,2,47,27,5rurqie3qt1qav9ir5mkqinn,1,30,20.5,2020-11-15T15:39:38.446Z,2020-11-15T15:39:42Z,2588934677,212,21.0,2588934669,56,Back,2588934675,213,2.5,2588934673,141,40.1,2588934671,140,14.5,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363909,501,1,2,47,31,5rurqie3qt1qav9ir5mkqinn,0,23.3,35.6,2020-11-15T15:39:42.727Z,2020-11-15T15:39:43Z,2588934687,141,43.6,2588934685,140,32.4,2588934683,56,Back,2588934689,213,0.5,2588934691,212,11.0,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363905,461,8,2,47,31,spi3g782q7m4evjxn1sv6cfa,1,66.8,41.9,2020-11-15T15:39:43.042Z,2020-11-15T15:39:43Z,2588934681,56,Center,,,,,,,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363911,462,49,2,47,32,spi3g782q7m4evjxn1sv6cfa,1,67.4,40.4,2020-11-15T15:39:43.906Z,2020-11-15T15:39:44Z,,,,,,,,,,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363917,463,3,2,47,34,spi3g782q7m4evjxn1sv6cfa,0,71.6,43.9,2020-11-15T15:39:45.362Z,2020-11-15T15:39:49Z,2588934719,56,Center,2588934721,286,,2588934787,233,502,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363927,502,7,2,47,34,5rurqie3qt1qav9ir5mkqinn,1,28.4,56.1,2020-11-15T15:39:45.363Z,2020-11-15T15:39:48Z,2588934777,233,463,2588934747,56,Back,2588934749,285,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363931,503,61,2,47,36,5rurqie3qt1qav9ir5mkqinn,1,28.1,62.3,2020-11-15T15:39:47.718Z,2020-11-15T15:39:48Z,2588934767,56,Back,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363945,504,49,2,47,39,5rurqie3qt1qav9ir5mkqinn,1,22.9,72.3,2020-11-15T15:39:50.535Z,2020-11-15T15:39:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363963,505,1,2,47,39,5rurqie3qt1qav9ir5mkqinn,1,23.5,75,2020-11-15T15:39:50.878Z,2020-11-15T15:39:53Z,2588934915,141,94.5,2588934919,212,15.0,2588934917,213,1.1,2588934913,140,30.2,2588934911,56,Back,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233363977,506,1,2,47,42,5rurqie3qt1qav9ir5mkqinn,1,30.2,94.5,2020-11-15T15:39:53.638Z,2020-11-15T15:39:56Z,2588934995,212,19.1,2588934987,56,Back,2588934993,213,3.2,2588934989,140,12.1,2588934991,141,92.3,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
