id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2282534503,155,1,1,25,1,9m7z1upwp3svfn611ejq7d36v,0,9.5,51.2,2021-04-04T13:26:30.990Z,2021-04-04T13:26:43Z,2845196595,157,,2845196607,1,,2845196605,213,0.2,2845196601,141,72.6,2845196603,212,65.3,2845196597,56,Center,2845196599,140,70.1,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534533,270,1,1,25,2,5rurqie3qt1qav9ir5mkqinn,0,48,31.6,2021-04-04T13:26:31.750Z,2021-04-04T13:26:41Z,2845196797,140,74.0,2845196799,141,0.0,2845196805,1,,2845196793,3,,2845196801,212,35.6,2845196795,56,Right,2845196803,213,5.6,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534629,156,5,1,25,7,9m7z1upwp3svfn611ejq7d36v,1,32.2,102,2021-04-04T13:26:36.372Z,2021-04-04T13:49:43Z,2845197295,56,Back,2845197297,347,,2845197311,233,271,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534537,271,5,1,25,7,5rurqie3qt1qav9ir5mkqinn,0,67.8,-2,2021-04-04T13:26:36.372Z,2021-04-04T13:26:44Z,2845197339,233,156,2845196821,347,,2845196819,56,Right,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534713,157,1,1,25,18,9m7z1upwp3svfn611ejq7d36v,1,38.5,100,2021-04-04T13:26:47.953Z,2021-04-04T13:26:51Z,2845197735,212,7.6,2845197731,140,44.6,2845197733,141,95.9,2845197737,213,5.7,2845197729,56,Back,2845197727,107,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534743,158,1,1,25,21,9m7z1upwp3svfn611ejq7d36v,0,43.6,91.2,2021-04-04T13:26:51.006Z,2021-04-04T13:26:54Z,2845197929,1,,2845197917,155,,2845197919,56,Center,2845197927,213,6.0,2845197925,212,49.6,2845197921,140,88.4,2845197923,141,68.2,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534749,272,49,1,25,25,5rurqie3qt1qav9ir5mkqinn,1,14.1,32.4,2021-04-04T13:26:54.895Z,2021-04-04T13:26:54Z,,,,,,,,,,,,,,,,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534859,273,1,1,25,27,5rurqie3qt1qav9ir5mkqinn,1,15.5,32.5,2021-04-04T13:26:56.645Z,2021-04-04T13:27:03Z,2845198479,140,26.0,2845198477,56,Back,2845198481,141,12.0,2845198485,213,5.4,2845198483,212,17.8,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534903,274,1,1,25,34,5rurqie3qt1qav9ir5mkqinn,0,33,17.4,2021-04-04T13:27:03.710Z,2021-04-04T13:27:08Z,2845198739,213,0.1,2845198737,212,57.2,2845198729,155,,2845198733,140,87.2,2845198741,1,,2845198735,141,26.4,2845198731,56,Center,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534931,159,1,1,25,40,9m7z1upwp3svfn611ejq7d36v,1,13.2,74.8,2021-04-04T13:27:09.254Z,2021-04-04T13:27:11Z,2845198897,141,58.1,2845198899,212,17.0,2845198895,140,1.2,2845198891,3,,2845198901,213,3.9,2845198893,56,Back,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2282534935,160,52,1,25,42,9m7z1upwp3svfn611ejq7d36v,1,1.2,58.1,2021-04-04T13:27:11.159Z,2021-04-04T13:27:11Z,,,,,,,,,,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535193,161,1,1,26,2,9m7z1upwp3svfn611ejq7d36v,0,13.5,45.4,2021-04-04T13:27:32.038Z,2021-04-04T13:27:34Z,2845200285,212,65.8,2845200281,140,74.8,2845200283,141,25.2,2845200289,1,,2845200277,199,,2845200279,56,Center,2845200287,213,6.1,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535213,275,61,1,26,6,5rurqie3qt1qav9ir5mkqinn,1,38.8,55.2,2021-04-04T13:27:35.574Z,2021-04-04T13:27:35Z,2845200401,56,Back,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535257,162,1,1,26,7,9m7z1upwp3svfn611ejq7d36v,1,57.5,37.1,2021-04-04T13:27:36.559Z,2021-04-04T13:27:38Z,2845200599,141,26.1,2845200595,140,66.5,2845200605,213,5.6,2845200601,212,12.1,2845200591,56,Center,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535385,163,1,1,26,9,9m7z1upwp3svfn611ejq7d36v,1,66.5,26.1,2021-04-04T13:27:38.639Z,2021-04-04T13:27:48Z,2845201297,56,Right,2845201303,212,22.6,2845201299,140,84.8,2845201305,213,5.7,2845201301,141,8.6,,,,,,,,,,en5gss0im4eenrtt3zctkpm8l,C. Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535405,164,1,1,26,18,9m7z1upwp3svfn611ejq7d36v,1,77.7,35.1,2021-04-04T13:27:48.006Z,2021-04-04T13:27:49Z,2845201417,56,Center,2845201419,140,67.5,2845201425,213,2.0,2845201421,141,69.6,2845201423,212,25.8,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535417,165,1,1,26,20,9m7z1upwp3svfn611ejq7d36v,0,67.5,69.6,2021-04-04T13:27:49.566Z,2021-04-04T13:28:27Z,2845201497,141,49.7,2845201493,56,Center,2845201495,140,90.0,2845201501,213,5.8,2845201499,212,27.2,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535493,276,12,1,26,22,5rurqie3qt1qav9ir5mkqinn,1,14.6,41.9,2021-04-04T13:27:51.901Z,2021-04-04T13:27:55Z,2845201849,213,4.4,2845201847,212,21.3,2845201843,140,8.2,2845201841,56,Back,2845201845,141,12.2,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535507,277,49,1,26,26,5rurqie3qt1qav9ir5mkqinn,1,8.2,12.2,2021-04-04T13:27:55.157Z,2021-04-04T13:27:55Z,,,,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535551,278,1,1,26,26,5rurqie3qt1qav9ir5mkqinn,1,8.2,12.2,2021-04-04T13:27:55.350Z,2021-04-04T13:27:57Z,2845202129,56,Back,2845202137,213,1.3,2845202133,141,18.5,2845202135,212,4.5,2845202131,140,9.4,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535587,279,1,1,26,28,5rurqie3qt1qav9ir5mkqinn,0,7.3,14.4,2021-04-04T13:27:57.677Z,2021-04-04T13:28:00Z,2845202365,157,,2845202371,141,17.1,2845202375,213,0.0,2845202373,212,40.9,2845202377,1,,2845202367,56,Back,2845202369,140,46.2,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535635,166,49,1,26,35,9m7z1upwp3svfn611ejq7d36v,1,57.5,75.1,2021-04-04T13:28:04.966Z,2021-04-04T13:28:05Z,,,,,,,,,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535695,167,1,1,26,35,9m7z1upwp3svfn611ejq7d36v,1,57.5,75.1,2021-04-04T13:28:05.095Z,2021-04-04T13:28:08Z,2845202919,140,45.0,2845202921,141,33.7,2845202923,212,31.1,2845202927,213,4.3,2845202917,56,Back,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535743,168,1,1,26,39,9m7z1upwp3svfn611ejq7d36v,1,44.8,30.6,2021-04-04T13:28:08.279Z,2021-04-04T13:28:12Z,2845203227,141,33.6,2845203229,212,24.5,2845203223,56,Center,2845203225,140,68.1,2845203231,213,0.1,,,,,,,,,,dzt32qmjdypjrjy924x76a6p6,K. Skeels,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535785,169,2,1,26,43,9m7z1upwp3svfn611ejq7d36v,1,64.7,31.6,2021-04-04T13:28:12.383Z,2021-04-04T14:00:30Z,2845203489,140,77.9,2845203491,141,48.7,2845203485,7,3awdf1korplhzqtibwkezarit,2845203487,56,Center,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535797,281,55,1,26,43,5rurqie3qt1qav9ir5mkqinn,1,23.5,47.2,2021-04-04T13:28:12.383Z,2021-04-04T14:00:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535751,280,43,1,26,43,5rurqie3qt1qav9ir5mkqinn,1,0,0,2021-04-04T13:28:12.709Z,2021-04-04T13:28:19Z,2845203711,144,61,2845203257,56,Back,,,,,,,,,,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535899,282,1,1,26,55,5rurqie3qt1qav9ir5mkqinn,1,26.7,56.6,2021-04-04T13:28:24.109Z,2021-04-04T13:28:25Z,2845204123,213,4.5,2845204121,212,16.4,2845204113,241,,2845204115,56,Back,2845204111,5,,2845204119,141,33.1,2845204117,140,23.1,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535925,283,1,1,26,56,5rurqie3qt1qav9ir5mkqinn,1,23.8,33.4,2021-04-04T13:28:25.421Z,2021-04-04T13:28:27Z,2845204261,212,22.6,2845204257,140,26.6,2845204263,213,1.4,2845204259,141,66.3,2845204255,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535949,284,1,1,26,58,5rurqie3qt1qav9ir5mkqinn,1,26.4,66.4,2021-04-04T13:28:27.805Z,2021-04-04T13:28:29Z,2845204377,140,42.1,2845204379,141,67.5,2845204375,56,Back,2845204381,212,16.5,2845204383,213,0.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2282535967,285,1,1,27,0,5rurqie3qt1qav9ir5mkqinn,1,42.1,67.5,2021-04-04T13:28:29.341Z,2021-04-04T13:28:33Z,2845204581,213,3.1,2845204579,212,18.8,2845204573,56,Back,2845204577,141,70.0,2845204575,140,24.3,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536027,286,1,1,27,3,5rurqie3qt1qav9ir5mkqinn,1,24.4,70.3,2021-04-04T13:28:32.989Z,2021-04-04T13:28:38Z,2845204947,56,Back,2845204953,212,14.5,2845204949,140,24.4,2845204951,141,49.0,2845204955,213,4.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536091,287,1,1,27,8,5rurqie3qt1qav9ir5mkqinn,1,25.3,48.4,2021-04-04T13:28:37.965Z,2021-04-04T15:06:55Z,2845205357,56,Back,2845205361,141,70.5,2845205365,213,1.3,2845205363,212,15.6,2845205359,140,29.2,,,,,,,,,,88k3tmpcg5ov13cd8b9rxyggl,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536111,288,1,1,27,13,5rurqie3qt1qav9ir5mkqinn,0,29,72.6,2021-04-04T13:28:42.997Z,2021-04-04T13:28:44Z,2845205451,212,28.1,2845205453,213,5.7,2845205449,141,49.9,2845205447,140,51.4,2845205445,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536187,170,1,1,27,18,9m7z1upwp3svfn611ejq7d36v,0,63.4,50.1,2021-04-04T13:28:47.719Z,2021-04-04T13:28:50Z,2845205845,212,28.1,2845205841,140,89.9,2845205843,141,56.1,2845205839,56,Center,2845205847,213,0.1,2845205837,155,,,,,,,,9hg49yzetkhd28qq5lvya91bd,A. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536247,289,1,1,27,23,5rurqie3qt1qav9ir5mkqinn,1,3.9,28.6,2021-04-04T13:28:52.397Z,2021-04-04T13:28:54Z,2845206117,212,14.4,2845206113,140,14.4,2845206111,56,Back,2845206115,141,15.0,2845206119,213,5.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536273,290,1,1,27,24,5rurqie3qt1qav9ir5mkqinn,1,14.7,15,2021-04-04T13:28:54.069Z,2021-04-04T13:28:56Z,2845206263,140,29.5,2845206261,56,Back,2845206265,141,13.7,2845206269,213,6.2,2845206267,212,15.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536295,291,1,1,27,27,5rurqie3qt1qav9ir5mkqinn,1,29.5,13.7,2021-04-04T13:28:56.510Z,2021-04-04T13:28:58Z,2845206401,56,Back,2845206405,141,4.1,2845206403,140,17.9,2845206407,212,13.8,2845206409,213,3.6,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536313,292,1,1,27,29,5rurqie3qt1qav9ir5mkqinn,1,17.9,4.1,2021-04-04T13:28:58.357Z,2021-04-04T13:29:00Z,2845206553,140,20.7,2845206555,141,19.5,2845206551,56,Back,2845206557,212,10.9,2845206559,213,1.3,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536353,293,1,1,27,31,5rurqie3qt1qav9ir5mkqinn,1,21.1,21.6,2021-04-04T13:29:00.901Z,2021-04-04T13:29:02Z,2845206763,212,31.8,2845206757,56,Back,2845206765,213,0.7,2845206761,141,52.4,2845206759,140,43.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536397,294,1,1,27,33,5rurqie3qt1qav9ir5mkqinn,0,43.9,52.4,2021-04-04T13:29:02.869Z,2021-04-04T13:51:31Z,2845206969,212,6.7,2845206963,56,Back,2845206967,141,50.0,2845206971,213,3.4,2845206965,140,37.7,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536375,171,1,1,27,35,9m7z1upwp3svfn611ejq7d36v,0,66.4,54.8,2021-04-04T13:29:04.967Z,2021-04-04T13:51:25Z,2845305093,233,295,2845206857,56,Center,2845207589,212,4.9,2845305091,236,,2845207587,141,58.1,2845305097,286,,2845207593,213,0.5,2845207585,140,70.5,6sq9uor68fca8nz7tes0vfdgp,F. Bryson,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536401,295,74,1,27,35,5rurqie3qt1qav9ir5mkqinn,1,37.7,46.1,2021-04-04T13:29:04.968Z,2021-04-04T13:54:51Z,2845305117,233,171,2845206993,285,,2845206991,56,Back,,,,,,,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536443,296,1,1,27,39,5rurqie3qt1qav9ir5mkqinn,1,38.8,53.9,2021-04-04T13:29:08.301Z,2021-04-04T13:29:10Z,2845207221,213,0.8,2845207223,1,,2845207215,140,61.9,2845207213,56,Left,2845207219,212,35.2,2845207217,141,91.4,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536497,297,1,1,27,41,5rurqie3qt1qav9ir5mkqinn,1,68.4,95.3,2021-04-04T13:29:10.717Z,2021-04-04T13:29:14Z,2845207467,140,84.0,2845207469,141,72.9,2845207471,212,22.4,2845207475,213,5.5,2845207463,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536541,298,1,1,27,44,5rurqie3qt1qav9ir5mkqinn,1,84.9,76.6,2021-04-04T13:29:13.917Z,2021-04-04T13:29:17Z,2845207739,213,1.9,2845207727,56,Left,2845207731,140,81.8,2845207733,141,90.8,2845207737,212,10.2,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536569,299,1,1,27,48,5rurqie3qt1qav9ir5mkqinn,1,83.6,74.1,2021-04-04T13:29:17.526Z,2021-04-04T13:29:20Z,2845207869,213,5.8,2845207867,212,11.9,2845207863,140,93.7,2845207865,141,66.3,2845207861,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536581,300,1,1,27,51,5rurqie3qt1qav9ir5mkqinn,1,92.4,66.3,2021-04-04T13:29:20.581Z,2021-04-04T13:29:22Z,2845207929,140,94.4,2845207927,56,Center,2845207931,141,68.1,2845207935,213,0.5,2845207933,212,2.4,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536593,301,1,1,27,52,5rurqie3qt1qav9ir5mkqinn,1,92,72.4,2021-04-04T13:29:22.053Z,2021-04-04T13:29:24Z,2845208035,140,97.3,2845208041,213,0.3,2845208033,56,Center,2845208037,141,75.0,2845208039,212,5.8,,,,,,,,,,c4ptt043q3lm4npuwpyviprdh,L. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536653,302,1,1,27,55,5rurqie3qt1qav9ir5mkqinn,1,98.2,74.4,2021-04-04T13:29:24.541Z,2021-04-04T13:50:09Z,2845208345,155,,2845208347,56,Center,2845301313,210,,2845301315,154,,2845208351,141,49.9,2845208355,213,4.3,2845208353,212,18.1,2845208349,140,91.5,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,1,,,,,,,,,
2282536657,303,14,1,28,0,5rurqie3qt1qav9ir5mkqinn,1,91.5,49.9,2021-04-04T13:29:29.574Z,2021-04-04T13:50:09Z,2845299923,15,,2845301341,102,44.6,2845301345,230,99.1,2845301333,154,,2845208381,17,,2845301347,231,50.4,2845301343,103,10.8,2845208379,22,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,2845301327,75,,2845299927,328,2845301329,29,,2845301337,55,2845208383,56,Center,,,,302,,,,,,,,
2282536705,172,12,1,28,1,9m7z1upwp3svfn611ejq7d36v,1,3.9,45.7,2021-04-04T13:29:30.999Z,2021-04-04T13:29:35Z,2845208711,213,0.5,2845208705,140,15.8,2845208707,141,55.1,2845208703,56,Back,2845208709,212,14.0,,,,,,,,,,dzt32qmjdypjrjy924x76a6p6,K. Skeels,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536685,304,15,1,28,2,5rurqie3qt1qav9ir5mkqinn,1,95.5,41.6,2021-04-04T13:29:32.004Z,2021-04-04T13:51:28Z,2845305303,147,46.8,2845305299,328,,2845208557,56,Center,2845305297,103,5.1,2845305311,233,268,2845305295,102,48.0,2845302955,20,,2845305301,146,99.1,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,2845302957,60,,2845208553,22,2845305293,80,,,,,,,,,,,,,,,,,,
2282554921,268,10,1,28,3,9m7z1upwp3svfn611ejq7d36v,1,2.6,53.6,2021-04-04T13:29:32.104Z,2021-04-04T13:51:18Z,2845304095,174,,2845304101,56,Back,2845304097,389,,2845304113,233,304,2845304747,21,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536711,173,43,1,28,5,9m7z1upwp3svfn611ejq7d36v,1,0,0,2021-04-04T13:29:35.030Z,2021-04-04T13:29:39Z,2845208761,56,Back,2845208961,144,12,2845208759,185,0,,,,,,,,,,,,,,,,dzt32qmjdypjrjy924x76a6p6,K. Skeels,,,,,,,,,,,,,,,,,,,,,,,,,,
2282555645,502,1,1,28,6,5rurqie3qt1qav9ir5mkqinn,1,89.9,50.1,2021-04-04T13:29:35.104Z,2021-04-04T13:52:49Z,2845307469,140,87.1,2845308873,154,,2845307467,56,Center,2845308871,210,,2845307475,213,2.4,2845307471,141,53.7,2845307473,212,3.8,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,1,,,,,,,,,
2282536737,305,15,1,28,7,5rurqie3qt1qav9ir5mkqinn,1,90.1,57,2021-04-04T13:29:36.299Z,2021-04-04T14:00:25Z,2845220217,82,,2845208881,56,Center,2845221021,146,93.4,2845221009,29,,2845221017,102,49.1,2845208879,17,,2845221023,147,54.3,2845308875,328,,23kah59nbx1m7ro3imaaevoph,J. Roord,,2845221013,55,502,2845221007,78,2845221019,103,19,2845220213,20,2845221011,154,,2845208877,22,,,2845220261,233,174,,,,,
2282536719,174,10,1,28,7,9m7z1upwp3svfn611ejq7d36v,1,9.7,52.2,2021-04-04T13:29:36.399Z,2021-04-04T13:32:18Z,2845208791,94,,2845208793,56,Back,2845220265,233,305,,,,,,,,,,,,,,,,dzt32qmjdypjrjy924x76a6p6,K. Skeels,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536833,306,1,1,28,14,5rurqie3qt1qav9ir5mkqinn,1,69.1,40.7,2021-04-04T13:29:43.437Z,2021-04-04T13:29:45Z,2845209373,212,23.7,2845209375,213,5.5,2845209371,141,15.9,2845209367,56,Right,2845209369,140,85.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536847,307,1,1,28,16,5rurqie3qt1qav9ir5mkqinn,0,85.9,14.4,2021-04-04T13:29:45.325Z,2021-04-04T13:29:47Z,2845209437,141,41.3,2845209433,56,Center,2845209429,2,,2845209441,213,1.2,2845209431,155,,2845209435,140,93.1,2845209439,212,19.8,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536887,175,1,1,28,19,9m7z1upwp3svfn611ejq7d36v,0,3.7,58.8,2021-04-04T13:29:48.767Z,2021-04-04T13:32:32Z,2845209697,1,,2845209689,140,41.2,2845209687,56,Back,2845209693,212,49.0,2845209691,141,100.0,2845209695,213,0.6,2845209685,157,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536891,176,5,1,28,21,9m7z1upwp3svfn611ejq7d36v,0,38.4,101.8,2021-04-04T13:29:50.550Z,2021-04-04T13:32:25Z,2845209709,56,Back,2845209987,233,308,2845209713,347,,,,,,,,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536941,308,5,1,28,21,5rurqie3qt1qav9ir5mkqinn,1,61.6,-1.8,2021-04-04T13:29:50.550Z,2021-04-04T13:49:43Z,2845209979,56,Right,2845209983,233,176,2845209981,347,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536945,309,1,1,28,27,5rurqie3qt1qav9ir5mkqinn,1,61.7,0,2021-04-04T13:29:56.964Z,2021-04-04T13:29:58Z,2845210023,213,0.7,2845210021,212,8.4,2845210013,107,,2845210015,56,Right,2845210019,141,5.9,2845210017,140,68.0,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536967,310,1,1,28,29,5rurqie3qt1qav9ir5mkqinn,1,64.4,11,2021-04-04T13:29:58.589Z,2021-04-04T13:30:00Z,2845210145,140,67.4,2845210143,56,Right,2845210147,141,2.6,2845210149,212,6.5,2845210151,213,5.2,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536973,311,1,1,28,31,5rurqie3qt1qav9ir5mkqinn,0,67.4,3.4,2021-04-04T13:30:00.885Z,2021-04-04T13:30:01Z,2845210189,213,5.7,2845210187,212,7.2,2845210183,140,73.3,2845210181,56,Right,2845210185,141,0.0,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2282538743,191,5,1,28,32,9m7z1upwp3svfn611ejq7d36v,1,35.6,101.8,2021-04-04T13:30:01.331Z,2021-04-04T13:49:43Z,2845219687,56,Back,2845219691,233,312,2845219689,347,,,,,,,,,,,,,,,,,2hoa4v8810rmsbi85pfanyfl6,M. Pike,,,,,,,,,,,,,,,,,,,,,,,,,,
2282536977,312,5,1,28,32,5rurqie3qt1qav9ir5mkqinn,0,64.4,-1.8,2021-04-04T13:30:01.331Z,2021-04-04T13:32:11Z,2845219711,233,191,2845210215,56,Right,2845210217,347,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,
2282537067,177,1,1,28,43,9m7z1upwp3svfn611ejq7d36v,0,39.7,100,2021-04-04T13:30:12.991Z,2021-04-04T13:30:14Z,2845210717,56,Back,2845210719,140,48.1,2845210715,107,,2845210721,141,95.1,2845210725,213,5.8,2845210723,212,10.0,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
