id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/14/value,keyPass,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2223155657,222,1,1,23,43,5rurqie3qt1qav9ir5mkqinn,1,74.1,95.6,2020-10-18T13:55:39.064Z,2020-10-18T13:55:40Z,2534500821,140,64.6,2534500827,212,10.1,2534500819,56,Left,2534500825,213,3.3,2534500823,141,93.5,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155699,223,1,1,23,44,5rurqie3qt1qav9ir5mkqinn,1,64.6,93.5,2020-10-18T13:55:40.232Z,2020-10-18T13:56:08Z,2534500973,141,85.0,2534500977,212,14.3,2534500969,56,Left,2534500975,213,5.9,2534501925,210,,2534500971,140,77.1,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
2223155707,224,15,1,23,48,5rurqie3qt1qav9ir5mkqinn,1,78.3,66,2020-10-18T13:55:44.296Z,2020-10-18T13:56:09Z,2534501939,103,12.0,2534501009,22,,2534501943,147,51.6,2534501011,56,Center,2534501085,20,,2534501109,233,186,2534501941,146,98.4,2534501933,55,223,3sn815dsm0i0rnw9nigjyb0et,B. Mead,2534501927,78,,2534501007,18,,2534501931,133,2534501929,29,,,2534501937,102,,,,,,,,,,,48.4,,,,
2223155723,186,10,1,23,48,9ijyncrxsejz505dbadwr1dir,1,3,50.7,2020-10-18T13:55:44.396Z,2020-10-18T13:55:48Z,2534501103,182,,2534501133,233,224,2534501101,179,,2534501105,56,Back,2534501099,177,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155717,185,52,1,23,49,9ijyncrxsejz505dbadwr1dir,1,3,50.7,2020-10-18T13:55:45.182Z,2020-10-18T13:55:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155927,187,1,1,24,15,9ijyncrxsejz505dbadwr1dir,0,15.8,56.4,2020-10-18T13:56:11.045Z,2020-10-18T13:56:16Z,2534502049,213,0.5,2534502041,56,Left,2534502043,140,58.9,2534502051,212,51.1,2534502047,1,,2534502045,141,91.2,2534502039,199,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155939,225,8,1,24,18,5rurqie3qt1qav9ir5mkqinn,1,31.3,11,2020-10-18T13:56:14.893Z,2020-10-18T13:56:15Z,2534502089,56,Back,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155971,226,49,1,24,22,5rurqie3qt1qav9ir5mkqinn,1,29.7,36.4,2020-10-18T13:56:18.025Z,2020-10-18T13:56:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155975,227,1,1,24,22,5rurqie3qt1qav9ir5mkqinn,0,29.7,36.4,2020-10-18T13:56:18.232Z,2020-10-18T13:56:18Z,2534502289,140,34.8,2534502287,56,Back,2534502291,141,27.7,2534502295,212,8.0,2534502293,213,5.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155983,188,8,1,24,22,9ijyncrxsejz505dbadwr1dir,1,56.4,69.5,2020-10-18T13:56:18.965Z,2020-10-18T13:56:19Z,2534502317,56,Center,,,,,,,,,,,,,,,,,,,,,,9b466g9nb282o8ozwq2hr8j8q,A. Addison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223155993,189,49,1,24,23,9ijyncrxsejz505dbadwr1dir,1,56.4,69.5,2020-10-18T13:56:19.926Z,2020-10-18T13:56:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9b466g9nb282o8ozwq2hr8j8q,A. Addison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156065,190,1,1,24,25,9ijyncrxsejz505dbadwr1dir,1,67.1,66.6,2020-10-18T13:56:21.284Z,2020-10-18T13:56:28Z,2534502755,140,67.1,2534502761,212,9.5,2534502753,56,Center,2534502757,141,52.7,2534502759,213,4.7,,,,,,,,,,9b466g9nb282o8ozwq2hr8j8q,A. Addison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156067,191,4,1,24,31,9ijyncrxsejz505dbadwr1dir,1,69.6,63.4,2020-10-18T13:56:27.541Z,2020-10-18T14:03:46Z,2534502765,13,,2534502771,265,,2534524525,233,228,2534502773,286,,2534502769,152,,2534502767,56,Center,,,,,,,ab5tn3b6cz73mmhmokmikqz8p,R. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156317,228,4,1,24,31,5rurqie3qt1qav9ir5mkqinn,0,30.4,36.6,2020-10-18T13:56:27.542Z,2020-10-18T14:03:47Z,2534503881,13,,2534503883,56,Back,2534503889,285,,2534503887,265,,2534503885,152,,2534524529,233,191,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156411,192,1,1,25,7,9ijyncrxsejz505dbadwr1dir,0,62.2,65,2020-10-18T13:57:03.974Z,2020-10-18T13:57:08Z,2534504441,1,,2534504445,212,35.6,2534504433,152,,2534504443,213,5.9,2534504437,140,93.4,2534504439,141,44.5,2534504435,56,Center,2534504429,5,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,2534504431,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156419,229,52,1,25,11,5rurqie3qt1qav9ir5mkqinn,1,8.6,52.8,2020-10-18T13:57:07.369Z,2020-10-18T13:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156565,230,1,1,25,29,5rurqie3qt1qav9ir5mkqinn,1,11.6,44.8,2020-10-18T13:57:25.641Z,2020-10-18T13:57:27Z,2534505117,212,21.5,2534505111,140,24.1,2534505115,213,5.4,2534505107,123,,2534505109,56,Back,2534505113,141,19.8,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156571,231,1,1,25,31,5rurqie3qt1qav9ir5mkqinn,1,24.2,20.6,2020-10-18T13:57:27.665Z,2020-10-18T13:57:29Z,2534505181,56,Back,2534505185,141,71.5,2534505187,1,,2534505189,213,1.5,2534505191,212,34.8,2534505183,140,27.4,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156581,232,1,1,25,33,5rurqie3qt1qav9ir5mkqinn,1,28.1,72.3,2020-10-18T13:57:29.097Z,2020-10-18T13:57:30Z,2534505253,140,42.5,2534505257,141,93.9,2534505249,56,Back,2534505261,213,0.8,2534505265,212,21.1,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156591,233,1,1,25,34,5rurqie3qt1qav9ir5mkqinn,1,42.5,93.9,2020-10-18T13:57:30.129Z,2020-10-18T13:57:31Z,2534505315,212,22.2,2534505295,56,Back,2534505299,140,25.6,2534505313,213,3.8,2534505303,141,74.2,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156607,234,1,1,25,35,5rurqie3qt1qav9ir5mkqinn,1,25.6,74.2,2020-10-18T13:57:31.521Z,2020-10-18T13:57:32Z,2534505403,140,18.5,2534505401,56,Back,2534505409,212,20.3,2534505407,213,4.3,2534505405,141,46.4,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156621,235,1,1,25,36,5rurqie3qt1qav9ir5mkqinn,1,18.9,46.3,2020-10-18T13:57:32.856Z,2020-10-18T15:40:06Z,2534505495,212,18.3,2534505473,56,Back,2534505493,213,0.0,2534505477,141,47.6,2534505475,140,36.3,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156641,236,1,1,25,38,5rurqie3qt1qav9ir5mkqinn,1,36.3,47.6,2020-10-18T13:57:34.137Z,2020-10-18T13:57:36Z,2534505533,141,40.9,2534505531,140,16.6,2534505537,212,21.2,2534505529,56,Back,2534505535,213,3.4,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156665,237,1,1,25,39,5rurqie3qt1qav9ir5mkqinn,1,16.6,40.9,2020-10-18T13:57:36.017Z,2020-10-18T13:57:40Z,2534505655,56,Back,2534505659,141,9.8,2534505657,140,24.1,2534505663,212,22.6,2534505661,213,5.1,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156719,238,1,1,25,44,5rurqie3qt1qav9ir5mkqinn,1,27.5,6.8,2020-10-18T13:57:40.457Z,2020-10-18T13:57:46Z,2534505915,212,39.3,2534505909,141,31.9,2534505911,1,,2534505907,140,61.2,2534505913,213,0.4,2534505905,56,Center,2534505903,155,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156725,239,1,1,25,45,5rurqie3qt1qav9ir5mkqinn,0,61.2,31.9,2020-10-18T13:57:41.896Z,2020-10-18T14:33:01Z,2534505935,141,14.9,2534505931,56,Right,2534505939,212,16.0,2534505937,213,5.5,2534505933,140,71.7,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156715,193,1,1,25,48,9ijyncrxsejz505dbadwr1dir,1,30.4,75.9,2020-10-18T13:57:44.453Z,2020-10-18T13:57:45Z,2534505879,140,24.8,2534505885,212,16.2,2534505881,141,53.7,2534505883,213,4.3,2534505877,56,Back,,,,,,,,,,2zdgbwd6y5u4pd08upf1sda6t,K. Harrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156723,194,49,1,25,49,9ijyncrxsejz505dbadwr1dir,1,24.8,53.7,2020-10-18T13:57:45.861Z,2020-10-18T13:57:46Z,,,,,,,,,,,,,,,,,,,,,,,,,d2p1tysnc81sr0q6qeo7l5m95,A. Filbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156769,195,1,1,25,52,9ijyncrxsejz505dbadwr1dir,1,22.4,42.7,2020-10-18T13:57:48.836Z,2020-10-18T13:57:51Z,2534506133,141,48.1,2534506135,213,2.9,2534506137,212,16.5,2534506129,56,Back,2534506131,140,7.1,,,,,,,,,,d2p1tysnc81sr0q6qeo7l5m95,A. Filbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156785,196,1,1,25,55,9ijyncrxsejz505dbadwr1dir,0,7.1,48.1,2020-10-18T13:57:51.286Z,2020-10-18T13:57:53Z,2534506209,212,39.4,2534506207,213,1.2,2534506205,1,,2534506203,141,100.0,2534506201,140,21.9,2534506197,155,,2534506199,56,Back,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156791,197,5,1,25,57,9ijyncrxsejz505dbadwr1dir,0,22.1,101.2,2020-10-18T13:57:53.112Z,2020-10-18T14:23:48Z,2534506237,56,Back,2534506239,347,,2534506451,233,240,,,,,,,,,,,,,,,,4vgx21i9mmnoud5h6px197f11,R. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156827,240,5,1,25,57,5rurqie3qt1qav9ir5mkqinn,1,77.9,-1.2,2020-10-18T13:57:53.112Z,2020-10-18T13:57:58Z,2534506443,233,197,2534506427,56,Right,2534506429,347,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156847,241,1,1,26,1,5rurqie3qt1qav9ir5mkqinn,1,77,0,2020-10-18T13:57:57.481Z,2020-10-18T13:57:59Z,2534506503,212,19.2,2534506497,140,59.2,2534506499,141,4.7,2534506493,107,,2534506501,213,2.9,2534506495,56,Right,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156891,242,1,1,26,3,5rurqie3qt1qav9ir5mkqinn,1,59.1,6.1,2020-10-18T13:57:59.754Z,2020-10-18T13:58:03Z,2534506609,56,Back,2534506619,212,34.6,2534506615,1,,2534506617,213,2.0,2534506613,141,53.0,2534506611,140,46.2,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156913,243,1,1,26,7,5rurqie3qt1qav9ir5mkqinn,1,46.2,53,2020-10-18T13:58:03.041Z,2020-10-18T13:58:06Z,2534506719,212,31.3,2534506715,141,93.5,2534506717,213,1.1,2534506713,140,60.3,2534506711,56,Left,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156931,244,1,1,26,10,5rurqie3qt1qav9ir5mkqinn,1,62.2,93.8,2020-10-18T13:58:06.809Z,2020-10-18T13:58:08Z,2534506793,212,8.9,2534506785,56,Left,2534506791,213,4.9,2534506789,141,80.9,2534506787,140,63.4,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156979,245,1,1,26,12,5rurqie3qt1qav9ir5mkqinn,1,63.7,81.7,2020-10-18T13:58:08.649Z,2020-10-18T13:58:14Z,2534507029,212,14.7,2534507023,140,76.2,2534507027,213,0.5,2534507025,141,91.4,2534507021,56,Left,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156983,246,1,1,26,18,5rurqie3qt1qav9ir5mkqinn,0,75.8,91.4,2020-10-18T13:58:14.513Z,2020-10-18T13:58:15Z,2534507089,236,,2534507093,286,,2534507037,141,89.3,2534507039,213,4.4,2534507033,56,Left,2534507035,140,75.4,2534507095,233,198,2534507041,212,1.5,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223156993,198,74,1,26,18,9ijyncrxsejz505dbadwr1dir,1,31.7,19,2020-10-18T13:58:14.514Z,2020-10-18T15:40:07Z,2534507085,285,,2534507099,233,246,2534507083,56,Back,,,,,,,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157013,247,1,1,26,19,5rurqie3qt1qav9ir5mkqinn,1,67.9,89.9,2020-10-18T13:58:15.610Z,2020-10-18T13:58:17Z,2534507181,56,Back,2534507183,140,49.3,2534507187,213,3.0,2534507189,212,19.7,2534507185,141,93.8,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157017,248,1,1,26,21,5rurqie3qt1qav9ir5mkqinn,1,47.9,92.6,2020-10-18T13:58:17.065Z,2020-10-18T13:58:17Z,2534507211,56,Center,2534507215,141,75.7,2534507219,212,13.3,2534507217,213,5.2,2534507213,140,54.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157043,249,1,1,26,21,5rurqie3qt1qav9ir5mkqinn,1,54.3,75.7,2020-10-18T13:58:17.897Z,2020-10-18T13:58:21Z,2534507335,213,2.3,2534507329,56,Back,2534507337,212,12.6,2534507333,141,88.9,2534507331,140,45.9,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157063,250,1,1,26,25,5rurqie3qt1qav9ir5mkqinn,1,45,86.3,2020-10-18T13:58:21.097Z,2020-10-18T13:58:22Z,2534507449,213,4.6,2534507443,140,42.0,2534507451,212,38.5,2534507447,1,,2534507445,141,29.8,2534507441,56,Back,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157069,251,1,1,26,26,5rurqie3qt1qav9ir5mkqinn,1,42,28.6,2020-10-18T13:58:22.865Z,2020-10-18T13:58:24Z,2534507507,141,43.0,2534507511,212,20.8,2534507505,140,24.5,2534507503,56,Back,2534507509,213,2.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157087,252,1,1,26,28,5rurqie3qt1qav9ir5mkqinn,1,24.5,43,2020-10-18T13:58:24.073Z,2020-10-18T15:40:09Z,2534507583,213,5.3,2534507581,141,26.5,2534507577,56,Back,2534507579,140,31.2,2534507585,212,13.2,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157109,253,1,1,26,29,5rurqie3qt1qav9ir5mkqinn,1,31.2,26.4,2020-10-18T13:58:25.209Z,2020-10-18T13:58:28Z,2534507721,213,2.4,2534507713,56,Back,2534507715,140,21.8,2534507725,212,13.9,2534507719,141,40.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157165,254,1,1,26,32,5rurqie3qt1qav9ir5mkqinn,1,24.3,48.8,2020-10-18T13:58:28.402Z,2020-10-18T15:40:10Z,2534507977,212,38.8,2534507973,1,,2534507967,56,Back,2534507965,157,,2534507975,213,1.0,2534507969,140,44.8,2534507971,141,96.2,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157169,255,4,1,26,36,5rurqie3qt1qav9ir5mkqinn,1,44.2,96.2,2020-10-18T13:58:32.852Z,2020-10-18T13:58:36Z,2534508015,233,199,2534508005,152,,2534508009,286,,2534508003,56,Back,2534508007,265,,2534508001,13,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157151,199,4,1,26,36,9ijyncrxsejz505dbadwr1dir,0,55.8,3.8,2020-10-18T13:58:32.853Z,2020-10-18T13:58:36Z,2534507911,265,,2534507909,152,,2534507905,13,,2534507907,56,Right,2534508035,233,255,2534507913,285,,,,,,,,48h95xp99lczilib8dvoq2hux,Lucy Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157227,256,1,1,26,46,5rurqie3qt1qav9ir5mkqinn,1,44.7,96.5,2020-10-18T13:58:42.377Z,2020-10-18T13:58:44Z,2534508307,5,,2534508323,212,44.1,2534508319,1,,2534508317,141,34.3,2534508309,196,,2534508311,152,,2534508313,56,Back,2534508321,213,4.4,6679bfd6bjylogbe4ebese85x,K. McCabe,2534508315,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157243,257,1,1,26,48,5rurqie3qt1qav9ir5mkqinn,1,31.7,29.8,2020-10-18T13:58:44.525Z,2020-10-18T13:58:46Z,2534508439,213,0.4,2534508433,56,Back,2534508441,212,11.6,2534508435,140,41.8,2534508437,141,36.7,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157267,258,1,1,26,50,5rurqie3qt1qav9ir5mkqinn,1,41.1,35.7,2020-10-18T13:58:46.393Z,2020-10-18T13:58:49Z,2534508589,56,Back,2534508597,212,16.6,2534508595,213,3.9,2534508591,140,30.0,2534508593,141,18.3,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157275,259,1,1,26,53,5rurqie3qt1qav9ir5mkqinn,1,31.2,17.9,2020-10-18T13:58:49.312Z,2020-10-18T13:58:50Z,2534508625,141,64.5,2534508629,213,1.4,2534508621,56,Back,2534508627,1,,2534508623,140,36.0,2534508631,212,32.1,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157301,260,1,1,26,54,5rurqie3qt1qav9ir5mkqinn,1,36.9,64.9,2020-10-18T13:58:50.609Z,2020-10-18T13:58:55Z,2534508841,141,47.8,2534508837,56,Back,2534508843,213,4.9,2534508839,140,39.5,2534508845,212,11.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157303,261,4,1,26,57,5rurqie3qt1qav9ir5mkqinn,1,39,60.3,2020-10-18T13:58:54.010Z,2020-10-18T13:58:56Z,2534508853,152,,2534508857,286,,2534508861,233,200,2534508849,13,,2534508855,265,,2534508851,56,Back,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157297,200,4,1,26,57,9ijyncrxsejz505dbadwr1dir,0,61,39.7,2020-10-18T13:58:54.011Z,2020-10-18T13:58:57Z,2534508889,233,261,2534508823,285,,2534508815,13,,2534508821,265,,2534508817,56,Center,2534508819,152,,,,,,,,ab5tn3b6cz73mmhmokmikqz8p,R. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157373,262,1,1,27,5,5rurqie3qt1qav9ir5mkqinn,1,26.1,56.9,2020-10-18T13:59:01.953Z,2020-10-18T15:40:11Z,2534509123,140,39.9,2534509127,213,5.5,2534509121,56,Back,2534509125,141,35.8,2534509119,152,,2534509117,5,,2534509129,212,20.4,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157405,263,1,1,27,7,5rurqie3qt1qav9ir5mkqinn,1,40.4,34.6,2020-10-18T13:59:03.281Z,2020-10-18T13:59:05Z,2534509251,212,12.8,2534509249,213,6.2,2534509243,56,Center,2534509247,141,33.3,2534509245,140,52.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157421,264,1,1,27,9,5rurqie3qt1qav9ir5mkqinn,1,46.5,39.7,2020-10-18T13:59:05.329Z,2020-10-18T13:59:07Z,2534509343,212,26.2,2534509339,141,76.1,2534509341,213,1.9,2534509335,56,Back,2534509337,140,38.4,,,,,,,,,,4167ohgdcac1u3iqaygye52ax,M. Gut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157435,265,1,1,27,11,5rurqie3qt1qav9ir5mkqinn,1,37.6,76.3,2020-10-18T13:59:07.169Z,2020-10-18T13:59:11Z,2534509405,140,57.2,2534509407,141,96.2,2534509409,213,0.6,2534509411,212,24.6,2534509403,56,Left,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157447,266,1,1,27,15,5rurqie3qt1qav9ir5mkqinn,1,59.8,93.8,2020-10-18T13:59:11.657Z,2020-10-18T13:59:14Z,2534509467,56,Center,2534509469,140,50.3,2534509473,213,4.1,2534509475,212,16.4,2534509471,141,74.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157455,267,1,1,27,18,5rurqie3qt1qav9ir5mkqinn,0,52.1,71.2,2020-10-18T13:59:14.707Z,2020-10-18T13:59:24Z,2534509531,155,,2534509537,141,56.7,2534509539,213,5.9,2534509535,140,77.4,2534509541,212,28.3,2534509533,56,Center,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157471,201,49,1,27,22,9ijyncrxsejz505dbadwr1dir,1,24.9,43.6,2020-10-18T13:59:18.677Z,2020-10-18T13:59:18Z,,,,,,,,,,,,,,,,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157483,202,1,1,27,23,9ijyncrxsejz505dbadwr1dir,1,24.9,43.6,2020-10-18T13:59:19.108Z,2020-10-18T13:59:21Z,2534509665,140,22.8,2534509671,212,22.5,2534509669,213,4.6,2534509667,141,10.6,2534509663,56,Back,,,,,,,,,,30pcgn07mnn0sk4jp0t7bx9ed,S. Zadorsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157521,203,1,1,27,25,9ijyncrxsejz505dbadwr1dir,1,22.8,10.3,2020-10-18T13:59:21.108Z,2020-10-18T13:59:25Z,2534509855,212,7.2,2534509853,213,5.6,2534509849,140,28.1,2534509851,141,3.5,2534509847,56,Back,,,,,,,,,,tzc4bqcf2wkz1k7d96l8g3my,A. Neville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157545,204,1,1,27,29,9ijyncrxsejz505dbadwr1dir,1,24,3.2,2020-10-18T13:59:25.364Z,2020-10-18T13:59:28Z,2534509965,213,2.4,2534509959,56,Back,2534509967,212,15.6,2534509963,141,18.1,2534509961,140,12.7,,,,,,,,,,48h95xp99lczilib8dvoq2hux,Lucy Quinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157557,205,1,1,27,31,9ijyncrxsejz505dbadwr1dir,1,12.2,15.7,2020-10-18T13:59:28.021Z,2020-10-18T13:59:33Z,2534510063,155,,2534510073,213,6.0,2534510069,141,4.0,2534510065,56,Back,2534510067,140,43.5,2534510075,212,33.8,2534510071,1,,,,,d2p1tysnc81sr0q6qeo7l5m95,A. Filbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157559,206,1,1,27,37,9ijyncrxsejz505dbadwr1dir,0,43.5,4,2020-10-18T13:59:33.492Z,2020-10-18T13:59:35Z,2534510085,140,52.6,2534510083,56,Right,2534510091,212,9.6,2534510087,141,4.1,2534510079,3,,2534510089,213,0.0,2534510081,168,,,,,ab5tn3b6cz73mmhmokmikqz8p,R. Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223157569,268,49,1,27,38,5rurqie3qt1qav9ir5mkqinn,1,41.3,95,2020-10-18T13:59:34.891Z,2020-10-18T13:59:35Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
