id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/15/value
2219107399,168,1,1,13,32,5rurqie3qt1qav9ir5mkqinn,1,78,63.4,2020-10-04T13:15:09.731Z,2020-10-04T13:15:12Z,2512859093,213,4.7,2512859091,141,27.0,2512859095,212,24.8,2512859089,140,78.7,2512859087,56,Center,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,
2219107441,169,1,1,13,35,5rurqie3qt1qav9ir5mkqinn,1,79.5,25.2,2020-10-04T13:15:12.276Z,2020-10-04T13:15:24Z,2512859309,141,36.1,2512859305,56,Center,2512859313,212,7.7,2512860477,210,,2512859311,213,1.9,2512859307,140,77.4,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,1,,,,,,,,,
2219107453,170,13,1,13,37,5rurqie3qt1qav9ir5mkqinn,1,77.4,36.1,2020-10-04T13:15:14.035Z,2020-10-04T13:15:24Z,2512860519,231,49.5,2512860515,328,,2512860499,29,,2512860509,103,86.1,2512859393,22,,2512859395,56,Center,2512860497,77,,2512860501,55,169,6zaowm8oua2nzpobekogff1lh,L. Williamson,2512859631,20,2512860505,102,57.6,,,2512860517,230,2512859391,18,,2512860513,215,,,,,,,,,,98.2,,
2219107483,84,5,1,13,38,9m7z1upwp3svfn611ejq7d36v,1,-0.7,34.6,2020-10-04T13:15:15.475Z,2020-10-04T13:53:52Z,2512859573,346,,2512859593,233,171,2512859571,56,Back,,,,,,,,,,,,,,,,e4cb90yjrwps6ibes9ye48h5h,E. Mastrantonio,,,,,,,,,,,,,,,,,,,,,,,,,,
2219107461,171,5,1,13,38,5rurqie3qt1qav9ir5mkqinn,0,100.7,65.4,2020-10-04T13:15:15.475Z,2020-10-04T13:15:17Z,2512859471,346,,2512859669,233,84,2512859467,56,Center,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108277,85,1,1,14,19,9m7z1upwp3svfn611ejq7d36v,0,5,37.6,2020-10-04T13:15:56.307Z,2020-10-04T13:15:57Z,2512863905,1,,2512863899,56,Right,2512863907,213,6.0,2512863897,124,,2512863901,140,86.7,2512863909,212,89.1,2512863911,74,,2512863903,141,2.2,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108275,172,49,1,14,20,5rurqie3qt1qav9ir5mkqinn,1,15.9,97.8,2020-10-04T13:15:57.394Z,2020-10-04T13:15:57Z,,,,,,,,,,,,,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108327,173,1,1,14,21,5rurqie3qt1qav9ir5mkqinn,1,12.2,97.4,2020-10-04T13:15:58.034Z,2020-10-04T13:16:00Z,2512864181,141,68.7,2512864185,212,21.2,2512864183,213,4.3,2512864179,140,4.4,2512864177,56,Back,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108405,174,1,1,14,22,5rurqie3qt1qav9ir5mkqinn,1,4.3,67.6,2020-10-04T13:15:59.842Z,2020-10-04T13:16:03Z,2512864585,140,8.6,2512864595,212,8.1,2512864591,213,1.0,2512864581,56,Back,2512864587,141,77.5,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108465,175,1,1,14,26,5rurqie3qt1qav9ir5mkqinn,1,3,80.6,2020-10-04T13:16:03.681Z,2020-10-04T13:16:06Z,2512864925,212,12.2,2512864917,56,Back,2512864919,140,3.1,2512864923,213,4.7,2512864921,141,62.6,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108563,176,1,1,14,29,5rurqie3qt1qav9ir5mkqinn,1,2.8,56,2020-10-04T13:16:06.210Z,2020-10-04T13:16:11Z,2512865427,56,Back,2512865429,140,15.5,2512865435,212,31.1,2512865433,213,5.2,2512865431,141,14.7,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108647,177,1,1,14,34,5rurqie3qt1qav9ir5mkqinn,1,23.8,21.2,2020-10-04T13:16:11.810Z,2020-10-04T13:16:16Z,2512865893,213,1.1,2512865887,140,31.1,2512865895,212,15.7,2512865883,56,Back,2512865891,141,41.3,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108751,178,1,1,14,39,5rurqie3qt1qav9ir5mkqinn,1,28,38.2,2020-10-04T13:16:16.161Z,2020-10-04T13:16:38Z,2512866457,212,6.4,2512866451,140,23.5,2512866455,213,3.9,2512866453,141,31.9,2512866449,56,Back,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108833,179,1,1,14,45,5rurqie3qt1qav9ir5mkqinn,1,33.9,32.1,2020-10-04T13:16:22.177Z,2020-10-04T13:16:26Z,2512866917,213,5.0,2512866915,141,2.5,2512866911,56,Back,2512866913,140,39.7,2512866919,212,21.0,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108873,180,1,1,14,49,5rurqie3qt1qav9ir5mkqinn,1,39.2,4.1,2020-10-04T13:16:26.065Z,2020-10-04T13:16:28Z,2512867089,56,Back,2512867101,213,1.9,2512867093,140,33.6,2512867097,141,27.9,2512867107,212,17.2,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108943,181,1,1,14,51,5rurqie3qt1qav9ir5mkqinn,1,28.3,27.6,2020-10-04T13:16:28.385Z,2020-10-04T13:16:32Z,2512867573,212,26.3,2512867569,141,66.0,2512867571,213,1.5,2512867565,56,Back,2512867567,140,31.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219108979,182,1,1,14,56,5rurqie3qt1qav9ir5mkqinn,0,41.1,68.7,2020-10-04T13:16:32.849Z,2020-10-04T13:16:34Z,2512867737,141,83.5,2512867739,213,0.3,2512867731,56,Left,2512867735,140,68.4,2512867741,212,30.4,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109003,86,49,1,14,58,9m7z1upwp3svfn611ejq7d36v,1,33.4,11.4,2020-10-04T13:16:35.379Z,2020-10-04T13:16:35Z,,,,,,,,,,,,,,,,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109103,87,1,1,15,1,9m7z1upwp3svfn611ejq7d36v,1,28,11.6,2020-10-04T13:16:38.706Z,2020-10-04T13:16:40Z,2512868369,213,1.7,2512868373,212,34.6,2512868357,56,Back,2512868365,1,,2512868361,141,62.0,2512868359,140,23.2,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109133,88,1,1,15,4,9m7z1upwp3svfn611ejq7d36v,1,29,66.3,2020-10-04T13:16:40.850Z,2020-10-04T13:16:42Z,2512868547,212,15.7,2512868543,141,46.0,2512868545,213,4.2,2512868539,56,Back,2512868541,140,21.8,,,,,,,,,,9parlijxpxnfis96jwy9p37bp,G. Evans,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109173,89,1,1,15,5,9m7z1upwp3svfn611ejq7d36v,1,20.1,46.9,2020-10-04T13:16:42.513Z,2020-10-04T13:16:44Z,2512868743,140,24.1,2512868749,212,32.0,2512868747,213,1.4,2512868745,141,93.5,2512868741,56,Back,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109261,90,1,1,15,7,9m7z1upwp3svfn611ejq7d36v,1,21.6,93.2,2020-10-04T13:16:44.530Z,2020-10-04T13:16:50Z,2512869289,213,0.1,2512869281,56,Left,2512869285,141,95.7,2512869283,140,53.7,2512869291,212,33.7,2512869287,1,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109267,91,3,1,15,13,9m7z1upwp3svfn611ejq7d36v,0,50.7,94.6,2020-10-04T13:16:50.067Z,2020-10-04T13:16:52Z,2512869323,286,,2512869321,56,Left,2512869453,233,183,,,,,,,,,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109277,183,7,1,15,13,5rurqie3qt1qav9ir5mkqinn,1,49.3,5.4,2020-10-04T13:16:50.068Z,2020-10-04T13:16:51Z,2512869367,56,Right,2512869369,285,,2512869427,233,91,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109287,184,49,1,15,14,5rurqie3qt1qav9ir5mkqinn,1,53.7,7.6,2020-10-04T13:16:50.944Z,2020-10-04T13:16:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109339,185,1,1,15,14,5rurqie3qt1qav9ir5mkqinn,1,58.6,8.9,2020-10-04T13:16:51.393Z,2020-10-04T13:16:55Z,2512869691,212,24.3,2512869671,56,Center,2512869683,141,41.2,2512869679,140,68.4,2512869689,213,1.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109405,186,1,1,15,18,5rurqie3qt1qav9ir5mkqinn,1,68.1,40.9,2020-10-04T13:16:55.697Z,2020-10-04T15:13:01Z,2512870071,141,33.4,2512870073,213,6.1,2512870067,56,Center,2512870075,212,26.1,2512870069,140,92.5,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109409,187,61,1,15,21,5rurqie3qt1qav9ir5mkqinn,0,92.5,33.4,2020-10-04T13:16:58.545Z,2020-10-04T15:13:05Z,2512870085,56,Center,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109459,92,49,1,15,24,9m7z1upwp3svfn611ejq7d36v,1,8.4,83.5,2020-10-04T13:17:01.634Z,2020-10-04T13:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109559,93,1,1,15,25,9m7z1upwp3svfn611ejq7d36v,1,8.4,83.5,2020-10-04T13:17:01.954Z,2020-10-04T13:17:07Z,2512870925,213,0.5,2512870919,56,Back,2512870923,141,92.3,2512870927,212,11.9,2512870921,140,18.2,,,,,,,,,,3upyu7hn2q7voapvgtlnl1yad,J. Purfield,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109569,94,4,1,15,28,9m7z1upwp3svfn611ejq7d36v,1,20.2,89.8,2020-10-04T13:17:05.087Z,2020-10-04T13:17:07Z,2512870995,56,Back,2512871015,233,188,2512871001,285,,2512870999,265,,2512870997,152,,2512870993,13,,,,,,,,3rh7yurfuhun7zvoymgjb7g7p,C. Wellings,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109533,188,4,1,15,28,5rurqie3qt1qav9ir5mkqinn,0,79.8,10.2,2020-10-04T13:17:05.088Z,2020-10-04T13:18:37Z,2512870765,265,,2512870761,56,Right,2512870759,13,,2512870767,286,,2512870763,152,,2512871035,233,94,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109707,95,27,1,15,38,9m7z1upwp3svfn611ejq7d36v,1,0,0,2020-10-04T13:17:15.797Z,2020-10-04T13:17:19Z,2512871713,41,Injury,2512871715,53,3rh7yurfuhun7zvoymgjb7g7p,2512871757,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219109687,189,27,1,15,38,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-10-04T13:17:15.797Z,2020-10-04T13:17:19Z,2512871853,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219110789,96,28,1,16,55,9m7z1upwp3svfn611ejq7d36v,1,0,0,2020-10-04T13:18:32.488Z,2020-10-04T13:18:35Z,2512877895,233,190,2512877841,55,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219110773,190,28,1,16,55,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-10-04T13:18:32.488Z,2020-10-04T13:18:35Z,2512877763,55,189,2512877887,233,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111057,97,1,1,17,13,9m7z1upwp3svfn611ejq7d36v,0,18.4,90.9,2020-10-04T13:18:50.037Z,2020-10-04T13:58:36Z,2512879425,212,62.6,2512879415,56,Left,2512879413,152,,2512879421,1,,2512879411,157,,2512879417,140,78.0,2512879419,141,90.5,2512879409,5,,el8c138wsa0bnop68caop5uxh,S. Baggaley,2512879423,213,,,,6.3,,,,,,,,,,,,,,,,,,,,
2219111133,191,1,1,17,16,5rurqie3qt1qav9ir5mkqinn,1,26.7,11.9,2020-10-04T13:18:53.151Z,2020-10-04T13:18:56Z,2512879827,212,12.1,2512879817,3,,2512879823,141,28.2,2512879821,140,31.3,2512879819,56,Back,2512879825,213,1.2,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111173,192,1,1,17,19,5rurqie3qt1qav9ir5mkqinn,1,30.4,25.9,2020-10-04T13:18:56.448Z,2020-10-04T13:18:59Z,2512880027,56,Back,2512880031,141,43.4,2512880037,212,16.2,2512880029,140,40.9,2512880025,157,,2512880033,1,,2512880035,213,0.8,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111181,193,49,1,17,22,5rurqie3qt1qav9ir5mkqinn,1,39.9,44.2,2020-10-04T13:18:59.200Z,2020-10-04T13:18:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111227,194,1,1,17,22,5rurqie3qt1qav9ir5mkqinn,1,39.9,44.2,2020-10-04T13:18:59.344Z,2020-10-04T13:19:03Z,2512880337,212,4.1,2512880333,141,44.0,2512880329,56,Back,2512880331,140,36.0,2512880335,213,3.2,,,,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111265,195,1,1,17,26,5rurqie3qt1qav9ir5mkqinn,1,35.7,57.3,2020-10-04T13:19:03.343Z,2020-10-04T13:19:07Z,2512880511,56,Left,2512880517,213,0.9,2512880519,212,30.7,2512880515,141,93.8,2512880513,140,52.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111279,98,45,1,17,30,9m7z1upwp3svfn611ejq7d36v,0,44,6.4,2020-10-04T13:19:06.927Z,2020-10-04T13:19:11Z,2512880617,285,,2512880613,56,Back,2512880863,233,196,,,,,,,,,,,,,,,,2hbrb48fqcvv05srmzclbyp2i,E. Bissell,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111309,196,3,1,17,30,5rurqie3qt1qav9ir5mkqinn,1,56,93.6,2020-10-04T13:19:06.927Z,2020-10-04T13:19:10Z,2512880839,233,98,2512880781,286,,2512880779,56,Left,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111411,197,1,1,17,33,5rurqie3qt1qav9ir5mkqinn,1,56,87.4,2020-10-04T13:19:10.015Z,2020-10-04T13:19:15Z,2512881361,212,8.9,2512881357,141,82.9,2512881353,56,Back,2512881355,140,48.0,2512881359,213,3.5,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111465,198,1,1,17,38,5rurqie3qt1qav9ir5mkqinn,1,54.9,76.1,2020-10-04T13:19:15.647Z,2020-10-04T13:19:18Z,2512881653,212,11.3,2512881651,213,0.2,2512881645,56,Left,2512881647,140,65.4,2512881649,141,80.0,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111479,199,1,1,17,41,5rurqie3qt1qav9ir5mkqinn,1,65.7,80,2020-10-04T13:19:18.575Z,2020-10-04T13:19:19Z,2512881725,56,Left,2512881727,140,60.0,2512881731,213,2.9,2512881733,212,6.2,2512881729,141,82.6,,,,,,,,,,28yvc8jmyyfavb0hetafjdadx,D. van de Donk,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111487,200,1,1,17,42,5rurqie3qt1qav9ir5mkqinn,1,60,82.6,2020-10-04T13:19:19.247Z,2020-10-04T13:19:20Z,2512881781,213,0.7,2512881775,56,Left,2512881783,212,15.6,2512881777,140,71.6,2512881779,141,96.9,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111531,201,1,1,17,43,5rurqie3qt1qav9ir5mkqinn,1,71.6,96.8,2020-10-04T13:19:20.222Z,2020-10-04T13:19:22Z,2512882007,140,59.9,2512882011,213,3.2,2512882009,141,95.3,2512882013,212,12.3,2512882005,56,Left,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111557,202,1,1,17,45,5rurqie3qt1qav9ir5mkqinn,1,59.5,88.1,2020-10-04T13:19:22.591Z,2020-10-04T13:19:24Z,2512882177,141,77.6,2512882173,56,Back,2512882181,212,16.3,2512882175,140,45.5,2512882179,213,3.6,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111613,203,1,1,17,47,5rurqie3qt1qav9ir5mkqinn,1,45.4,76.6,2020-10-04T13:19:24.528Z,2020-10-04T13:19:27Z,2512882485,212,14.4,2512882479,141,90.5,2512882475,56,Left,2512882481,213,0.7,2512882477,140,55.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111765,99,55,1,17,50,9m7z1upwp3svfn611ejq7d36v,1,21.8,30.3,2020-10-04T13:19:27.759Z,2020-10-04T13:53:47Z,,,,,,,,,,,,,,,,,,,,,,,,,871cll4se1mtci0na61o632dx,J. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,
2219111817,204,2,1,17,50,5rurqie3qt1qav9ir5mkqinn,1,60.1,84.7,2020-10-04T13:19:27.759Z,2020-10-04T13:19:39Z,2512883577,7,wupxscyf4x7rsjidpmp0wnv9,2512883539,1,,2512883533,56,Center,2512883535,140,88.3,2512883537,141,66.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112149,100,1,1,18,25,9m7z1upwp3svfn611ejq7d36v,0,23.9,30.1,2020-10-04T13:20:02.534Z,2020-10-04T13:58:44Z,2512885323,241,,2512885327,140,73.2,2512885331,1,,2512885325,56,Right,2512885339,212,52.9,2512885335,213,6.1,2512885329,141,14.1,2512885319,5,,el8c138wsa0bnop68caop5uxh,S. Baggaley,2512885321,157,,,,,,,,,,,,,,,,,,,,,,,,
2219112161,205,1,1,18,29,5rurqie3qt1qav9ir5mkqinn,0,27.1,87.4,2020-10-04T13:20:06.559Z,2020-10-04T13:20:07Z,2512885421,141,100.0,2512885417,56,Back,2512885425,212,12.9,2512885419,140,35.0,2512885415,3,,2512885423,213,0.9,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112323,101,5,1,18,30,9m7z1upwp3svfn611ejq7d36v,1,64,-1.4,2020-10-04T13:20:07.211Z,2020-10-04T13:53:53Z,2512886405,233,206,2512886347,347,,2512886345,56,Right,,,,,,,,,,,,,,,,el8c138wsa0bnop68caop5uxh,S. Baggaley,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112165,206,5,1,18,30,5rurqie3qt1qav9ir5mkqinn,0,36,101.4,2020-10-04T13:20:07.211Z,2020-10-04T13:20:23Z,2512885435,56,Back,2512885437,347,,2512886431,233,101,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112359,102,1,1,18,45,9m7z1upwp3svfn611ejq7d36v,0,63.1,0,2020-10-04T13:20:21.974Z,2020-10-04T13:20:24Z,2512886575,107,,2512886577,56,Right,2512886583,1,,2512886581,141,17.4,2512886587,212,26.1,2512886585,213,0.5,2512886579,140,84.9,,,,9hg49yzetkhd28qq5lvya91bd,A. Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112401,207,1,1,18,47,5rurqie3qt1qav9ir5mkqinn,1,15.6,79.6,2020-10-04T13:20:24.415Z,2020-10-04T13:20:27Z,2512886829,56,Back,2512886835,213,0.5,2512886833,141,88.1,2512886837,212,11.7,2512886831,140,25.3,2512886827,3,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112403,208,43,1,18,50,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-10-04T13:20:27.470Z,2020-10-04T15:13:20Z,2512886859,141,88.3,2512886863,213,4.7,2512886851,56,Back,2512886845,155,0,2512886855,140,26.0,2512886869,212,0,2513513051,144,1,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112409,209,43,1,18,50,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-10-04T13:20:27.518Z,2020-10-04T15:13:17Z,2513512661,144,49,,,,,,,,,,,,,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112421,210,1,1,18,50,5rurqie3qt1qav9ir5mkqinn,1,26,88.3,2020-10-04T13:20:27.646Z,2020-10-04T15:14:44Z,2512886931,212,7.1,2512886925,140,23.0,2512886927,141,79.0,2512886929,213,4.3,2512886923,56,Back,,,,,,,,,,ddagc0khq0zh1ywynyci8nzrp,C. Foord,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112427,211,1,1,18,51,5rurqie3qt1qav9ir5mkqinn,0,23,78.8,2020-10-04T13:20:28.702Z,2020-10-04T15:14:42Z,2512886969,212,18.5,2512886965,141,88.9,2512886963,140,39.4,2512886961,56,Back,2512886967,213,0.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112467,103,1,1,18,51,9m7z1upwp3svfn611ejq7d36v,0,61,8.5,2020-10-04T13:20:28.805Z,2020-10-04T14:00:19Z,2512887185,212,13.8,2512887181,141,25.8,2512887183,213,1.0,2512887179,140,67.9,2512887177,56,Center,,,,,,,,,,153m45p2fkc2q8x9zq105g45,Y. Daniëls,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112575,212,1,1,18,55,5rurqie3qt1qav9ir5mkqinn,1,35.2,74.7,2020-10-04T13:20:32.814Z,2020-10-04T13:20:38Z,2512887845,141,26.8,2512887849,213,4.5,2512887851,212,33.3,2512887847,1,,2512887843,140,28.7,2512887841,56,Back,,,,,,,1dbhha29epjmo8g4xfm5taaj9,J. Nobbs,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112633,213,1,1,19,1,5rurqie3qt1qav9ir5mkqinn,1,29,17.6,2020-10-04T13:20:37.966Z,2020-10-04T13:20:41Z,2512888135,141,4.0,2512888133,140,36.5,2512888139,212,12.1,2512888137,213,5.4,2512888131,56,Back,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112707,214,1,1,19,4,5rurqie3qt1qav9ir5mkqinn,1,40.6,7,2020-10-04T13:20:41.694Z,2020-10-04T13:20:45Z,2512888567,141,17.6,2512888571,212,15.6,2512888565,140,27.4,2512888569,213,2.7,2512888563,56,Back,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112743,215,1,1,19,8,5rurqie3qt1qav9ir5mkqinn,1,29.9,28.3,2020-10-04T13:20:45.742Z,2020-10-04T13:20:48Z,2512888781,141,52.4,2512888779,140,26.8,2512888785,212,16.7,2512888783,213,1.8,2512888777,56,Back,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112801,216,1,1,19,11,5rurqie3qt1qav9ir5mkqinn,1,28.6,55.4,2020-10-04T13:20:48.397Z,2020-10-04T13:58:21Z,2512889085,213,1.1,2512889087,212,13.0,2512889083,141,72.6,2512889081,140,34.1,2512889079,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112853,217,1,1,19,14,5rurqie3qt1qav9ir5mkqinn,1,40.5,75.4,2020-10-04T13:20:51.326Z,2020-10-04T13:20:53Z,2512889369,140,48.5,2512889371,141,96.5,2512889367,56,Back,2512889377,212,16.6,2512889373,213,1.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,
2219112889,218,1,1,19,16,5rurqie3qt1qav9ir5mkqinn,0,52.7,96.9,2020-10-04T13:20:53.790Z,2020-10-04T13:20:55Z,2512889529,155,,2512889539,212,20.4,2512889533,140,70.8,2512889535,141,86.2,2512889537,213,5.9,2512889531,56,Left,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,
