id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2210501771,136,8,1,21,8,5rurqie3qt1qav9ir5mkqinn,1,48.4,11.6,2020-09-12T16:42:25.051Z,2020-09-12T16:42:55Z,2467853213,56,Back,2467853231,15,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210501801,172,1,1,21,9,cz26xwowfjp8ei14n9z2ac135,0,60.1,94.2,2020-09-12T16:42:25.459Z,2020-09-12T16:42:27Z,2467853353,56,Left,2467853355,140,72.2,2467853361,212,13.1,2467853359,213,6.0,2467853357,141,89.6,2467853351,155,,,,,,,,321yjdo3gio1l33hc1pdps4wl,A. Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210501913,137,1,1,21,19,5rurqie3qt1qav9ir5mkqinn,1,13.3,2.9,2020-09-12T16:42:35.510Z,2020-09-12T16:42:40Z,2467854051,213,6.3,2467854047,140,34.8,2467854053,212,22.6,2467854049,141,2.6,2467854045,56,Back,2467854043,155,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210501919,138,61,1,21,20,5rurqie3qt1qav9ir5mkqinn,0,34.8,2.6,2020-09-12T16:42:36.491Z,2020-09-12T18:39:38Z,2467854079,56,Back,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210501927,139,5,1,21,21,5rurqie3qt1qav9ir5mkqinn,0,37.6,-1.4,2020-09-12T16:42:37.604Z,2020-09-12T18:01:26Z,2467854091,347,,2467854089,56,Back,2467854325,233,173,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210501963,173,5,1,21,21,cz26xwowfjp8ei14n9z2ac135,1,62.4,101.4,2020-09-12T16:42:37.604Z,2020-09-12T16:42:46Z,2467854285,56,Left,2467854287,347,,2467854309,233,139,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210501973,174,1,1,21,29,cz26xwowfjp8ei14n9z2ac135,1,60.8,100,2020-09-12T16:42:45.571Z,2020-09-12T16:42:47Z,2467854359,56,Back,2467854367,212,17.7,2467854361,140,44.2,2467854365,213,3.3,2467854363,141,97.1,2467854357,107,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502007,175,1,1,21,31,cz26xwowfjp8ei14n9z2ac135,1,41.6,93.3,2020-09-12T16:42:47.570Z,2020-09-12T16:42:50Z,2467854565,56,Back,2467854573,212,24.4,2467854567,140,29.8,2467854571,213,4.2,2467854569,141,62.4,,,,,,,,,,7vpze6ixacfe1b96s9a93k6hh,L. Vetterlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502031,176,1,1,21,34,cz26xwowfjp8ei14n9z2ac135,1,27.8,56.3,2020-09-12T16:42:50.627Z,2020-09-12T16:43:12Z,2467854691,56,Back,2467854697,213,4.9,2467854695,141,28.8,2467854693,140,32.1,2467854699,212,19.2,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502035,177,43,1,21,35,cz26xwowfjp8ei14n9z2ac135,1,0,0,2020-09-12T16:42:52.083Z,2020-09-12T16:43:09Z,2467856045,144,56,2467854711,56,Back,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502049,178,43,1,21,36,cz26xwowfjp8ei14n9z2ac135,1,0,0,2020-09-12T16:42:53.171Z,2020-09-12T16:43:07Z,2467855955,144,56,2467854791,56,Back,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502119,179,43,1,21,40,cz26xwowfjp8ei14n9z2ac135,1,0,0,2020-09-12T16:42:56.578Z,2020-09-12T16:43:11Z,2467856143,144,1,2467855221,141,22.4,2467855219,140,41.8,2467855217,56,Back,2467855225,212,2.9,2467855223,213,5.2,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502139,180,1,1,21,41,cz26xwowfjp8ei14n9z2ac135,1,41.8,22.4,2020-09-12T16:42:57.780Z,2020-09-12T16:42:58Z,2467855343,212,49.1,2467855337,141,81.4,2467855331,155,,2467855341,213,1.0,2467855339,1,,2467855333,56,Left,2467855335,140,68.7,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502153,181,50,1,21,43,cz26xwowfjp8ei14n9z2ac135,1,65.4,84.2,2020-09-12T16:42:59.974Z,2020-09-12T16:43:09Z,2467856055,233,140,2467855387,56,Left,2467855389,286,,,,,,,,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502271,140,7,1,21,43,5rurqie3qt1qav9ir5mkqinn,1,34.6,15.8,2020-09-12T16:42:59.975Z,2020-09-12T16:43:09Z,2467855983,56,Back,2467855985,285,,2467856037,233,181,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502275,141,4,1,21,47,5rurqie3qt1qav9ir5mkqinn,1,34.5,12.2,2020-09-12T16:43:03.665Z,2020-09-12T17:11:29Z,2467957983,286,,2467855999,13,,2467958031,233,182,2467856001,56,Back,2467856005,265,,2467856003,152,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502225,182,4,1,21,47,cz26xwowfjp8ei14n9z2ac135,0,65.5,87.8,2020-09-12T16:43:03.666Z,2020-09-12T17:11:30Z,2467855741,13,,2467855743,56,Left,2467855747,265,,2467855745,152,,2467855749,285,,2467958079,233,141,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502545,142,1,1,22,13,5rurqie3qt1qav9ir5mkqinn,1,34.6,5.3,2020-09-12T16:43:29.524Z,2020-09-12T17:11:31Z,2467857251,155,,2467857263,212,37.0,2467857257,141,29.1,2467857259,1,,2467857261,213,0.5,2467958275,152,,2467857255,140,66.3,2467958273,5,,6zaowm8oua2nzpobekogff1lh,L. Williamson,2467857253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502589,143,1,1,22,15,5rurqie3qt1qav9ir5mkqinn,1,66.3,29.1,2020-09-12T16:43:32.268Z,2020-09-12T16:43:33Z,2467857431,141,33.6,2467857427,56,Center,2467857435,212,9.2,2467857433,213,2.8,2467857429,140,58.0,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502623,144,1,1,22,17,5rurqie3qt1qav9ir5mkqinn,1,58,33.6,2020-09-12T16:43:33.906Z,2020-09-12T16:43:36Z,2467857579,141,47.3,2467857583,212,9.3,2467857581,213,1.6,2467857575,56,Center,2467857577,140,57.7,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502625,145,43,1,22,19,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-09-12T16:43:36.027Z,2020-09-12T16:43:38Z,2467857637,144,49,,,,,,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502679,146,1,1,22,23,5rurqie3qt1qav9ir5mkqinn,1,54.9,51.6,2020-09-12T16:43:39.546Z,2020-09-12T16:43:42Z,2467857857,212,36.0,2467857851,141,92.9,2467857847,56,Left,2467857849,140,76.3,2467857855,213,0.9,2467857853,1,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502757,147,1,1,22,25,5rurqie3qt1qav9ir5mkqinn,1,76.3,92.9,2020-09-12T16:43:42.251Z,2020-09-12T16:46:13Z,2467858267,56,Center,2467858271,141,68.1,2467858269,140,68.5,2467858273,213,4.3,2467858275,212,18.7,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504143,161,1,1,22,28,5rurqie3qt1qav9ir5mkqinn,1,74.3,72.7,2020-09-12T16:43:45.017Z,2020-09-12T16:45:51Z,2467865583,141,76.1,2467865587,212,20.1,2467865585,213,0.1,2467865581,140,93.3,2467865579,56,Center,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210502793,148,1,1,22,30,5rurqie3qt1qav9ir5mkqinn,1,96.9,77.5,2020-09-12T16:43:47.187Z,2020-09-12T16:44:35Z,2467858467,213,4.3,2467858461,56,Center,2467860957,22,,2467858465,141,47.9,2467858463,140,88.2,2467859057,2,,2467860953,210,,2467860955,154,,6679bfd6bjylogbe4ebese85x,K. McCabe,2467858469,212,22.1,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2210502799,149,16,1,22,32,5rurqie3qt1qav9ir5mkqinn,1,88.2,47.9,2020-09-12T16:43:48.787Z,2020-09-12T16:44:35Z,2467858479,17,,2467860975,29,,2467860979,55,148,2467860983,102,46.9,2467860991,230,99.1,2467860977,154,,2467859675,20,,2467859679,374,2020-09-12 17:43:48.039,23kah59nbx1m7ro3imaaevoph,J. Roord,2467858483,56,Center,2467858481,22,2467860987,214,,2467860993,231,50,,,2467860973,80,,2467860985,103,16.5,2467859681,375,,22:31.643,2467860989,328,,,,,
2210503315,183,1,1,23,20,cz26xwowfjp8ei14n9z2ac135,1,49.9,50.1,2020-09-12T16:44:36.482Z,2020-09-12T16:44:38Z,2467861141,212,25.5,2467861139,213,3.7,2467861133,56,Back,2467861135,140,28.8,2467861143,279,G,2467861137,141,31.6,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503351,184,1,1,23,22,cz26xwowfjp8ei14n9z2ac135,1,27.1,28.5,2020-09-12T16:44:38.418Z,2020-09-12T16:44:41Z,2467861329,56,Back,2467861339,212,15.9,2467861331,140,30.8,2467861335,213,5.0,2467861333,141,5.8,,,,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503377,185,1,1,23,24,cz26xwowfjp8ei14n9z2ac135,1,30.5,5.8,2020-09-12T16:44:41.378Z,2020-09-12T16:44:43Z,2467861491,212,6.5,2467861483,141,13.7,2467861479,56,Back,2467861481,140,33.9,2467861487,213,1.0,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503401,186,1,1,23,26,cz26xwowfjp8ei14n9z2ac135,1,33.9,13.7,2020-09-12T16:44:43.121Z,2020-09-12T16:44:44Z,2467861581,213,3.9,2467861577,140,28.8,2467861575,56,Back,2467861583,212,7.4,2467861579,141,6.1,,,,,,,,,,dzfr9ktjmxqj2eh2xibt7konp,K. Dali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503421,187,1,1,23,27,cz26xwowfjp8ei14n9z2ac135,1,28.8,6.1,2020-09-12T16:44:44.113Z,2020-09-12T16:44:46Z,2467861705,140,21.5,2467861707,141,12.6,2467861703,56,Back,2467861711,212,8.8,2467861709,213,2.6,,,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503461,188,1,1,23,29,cz26xwowfjp8ei14n9z2ac135,1,20.7,12.5,2020-09-12T16:44:46.083Z,2020-09-12T16:44:49Z,2467861941,155,,2467861947,141,5.6,2467861951,213,6.1,2467861943,56,Right,2467861945,140,54.0,2467861949,1,,2467861953,212,35.3,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503473,189,1,1,23,33,cz26xwowfjp8ei14n9z2ac135,0,54,5.6,2020-09-12T16:44:49.522Z,2020-09-12T16:44:50Z,2467862013,213,0.5,2467862015,212,18.1,2467862007,56,Right,2467862005,168,,2467862003,3,,2467862011,141,17.6,2467862009,140,69.4,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503469,150,49,1,23,34,5rurqie3qt1qav9ir5mkqinn,1,36,81.4,2020-09-12T16:44:50.410Z,2020-09-12T16:44:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503485,151,1,1,23,34,5rurqie3qt1qav9ir5mkqinn,1,37.8,80.6,2020-09-12T16:44:50.498Z,2020-09-12T16:44:53Z,2467862103,213,3.8,2467862105,212,18.3,2467862097,56,Back,2467862099,140,24.4,2467862101,141,63.3,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503551,152,1,1,23,37,5rurqie3qt1qav9ir5mkqinn,1,24.4,63.3,2020-09-12T16:44:53.619Z,2020-09-12T16:45:01Z,2467862469,140,38.4,2467862475,213,5.1,2467862463,155,,2467862473,1,,2467862465,196,,2467862471,141,2.9,2467862477,212,43.6,2467862467,56,Back,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503581,153,1,1,23,44,5rurqie3qt1qav9ir5mkqinn,1,36.9,4.1,2020-09-12T16:45:01.162Z,2020-09-12T16:45:03Z,2467862631,213,2.4,2467862627,140,33.6,2467862633,212,4.6,2467862625,56,Back,2467862629,141,8.6,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503593,154,1,1,23,47,5rurqie3qt1qav9ir5mkqinn,1,34.2,8.2,2020-09-12T16:45:03.825Z,2020-09-12T16:45:05Z,2467862733,141,17.4,2467862735,213,1.0,2467862737,212,7.3,2467862731,140,37.8,2467862729,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503609,155,1,1,23,48,5rurqie3qt1qav9ir5mkqinn,1,37.8,17.4,2020-09-12T16:45:04.985Z,2020-09-12T16:45:06Z,2467862803,56,Back,2467862811,212,16.5,2467862805,140,22.2,2467862807,141,19.8,2467862809,213,3.0,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503643,156,1,1,23,50,5rurqie3qt1qav9ir5mkqinn,1,23.2,21.6,2020-09-12T16:45:06.810Z,2020-09-12T16:45:10Z,2467862987,213,2.2,2467862981,56,Back,2467862989,212,26.4,2467862985,141,53.0,2467862983,140,8.4,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503691,157,1,1,23,54,5rurqie3qt1qav9ir5mkqinn,0,8.5,53.4,2020-09-12T16:45:10.499Z,2020-09-12T16:45:13Z,2467863219,1,,2467863221,213,0.7,2467863213,56,Back,2467863215,140,36.8,2467863223,212,38.0,2467863217,141,88.3,2467863211,155,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503705,190,1,1,23,56,cz26xwowfjp8ei14n9z2ac135,0,62.7,7.7,2020-09-12T16:45:12.929Z,2020-09-12T16:45:14Z,2467863297,56,Center,2467863301,141,28.0,2467863299,140,74.7,2467863303,213,0.8,2467863305,212,18.7,2467863295,3,,,,,,,,230r9tcwg89z5b9kxdqwi336d,G. Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503749,158,1,1,24,0,5rurqie3qt1qav9ir5mkqinn,1,25.4,64.3,2020-09-12T16:45:17.034Z,2020-09-12T16:45:19Z,2467863561,155,,2467863571,212,13.7,2467863567,141,68.4,2467863569,213,0.2,2467863565,140,38.2,2467863563,56,Back,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503793,159,1,1,24,3,5rurqie3qt1qav9ir5mkqinn,1,34,73.3,2020-09-12T16:45:19.746Z,2020-09-12T16:45:23Z,2467863801,56,Back,2467863807,213,1.8,2467863809,212,17.4,2467863803,140,29.9,2467863805,141,98.1,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503817,160,1,1,24,7,5rurqie3qt1qav9ir5mkqinn,0,29.9,98.1,2020-09-12T16:45:23.770Z,2020-09-12T16:45:25Z,2467863907,155,,2467863911,140,77.6,2467863917,213,5.9,2467863919,212,53.0,2467863909,56,Center,2467863913,141,72.4,2467863915,1,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503815,191,49,1,24,8,cz26xwowfjp8ei14n9z2ac135,1,21.8,35.7,2020-09-12T16:45:25.299Z,2020-09-12T16:45:30Z,,,,,,,,,,,,,,,,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503845,192,1,1,24,9,cz26xwowfjp8ei14n9z2ac135,1,21.8,35.7,2020-09-12T16:45:25.489Z,2020-09-12T16:45:28Z,2467864091,141,24.9,2467864089,140,24.0,2467864095,212,7.7,2467864087,56,Back,2467864093,213,5.0,,,,,,,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503913,193,1,1,24,14,cz26xwowfjp8ei14n9z2ac135,1,24,24.9,2020-09-12T16:45:30.881Z,2020-09-12T16:45:32Z,2467864439,56,Back,2467864443,141,75.1,2467864445,1,,2467864447,213,1.4,2467864441,140,30.5,2467864449,212,34.8,,,,,,,4vjejwvr5b6lphpjmuc0wlsr9,G. Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503951,194,1,1,24,16,cz26xwowfjp8ei14n9z2ac135,1,30.5,75.1,2020-09-12T16:45:32.689Z,2020-09-12T16:45:35Z,2467864643,141,70.5,2467864639,56,Back,2467864645,213,6.1,2467864647,212,15.1,2467864641,140,44.6,,,,,,,,,,7vpze6ixacfe1b96s9a93k6hh,L. Vetterlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210503987,195,1,1,24,18,cz26xwowfjp8ei14n9z2ac135,1,44.3,72.3,2020-09-12T16:45:35.329Z,2020-09-12T16:45:38Z,2467864829,212,18.3,2467864821,56,Left,2467864823,140,51.7,2467864825,141,96.6,2467864827,213,1.1,,,,,,,,,,9gquu0c64ha2dtrwt5jv2vdn9,K. Svitková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504015,196,1,1,24,21,cz26xwowfjp8ei14n9z2ac135,1,51.7,96.6,2020-09-12T16:45:38.113Z,2020-09-12T16:45:40Z,2467864989,212,13.1,2467864977,140,39.6,2467864981,141,92.0,2467864973,56,Back,2467864985,213,3.4,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504055,197,1,1,24,23,cz26xwowfjp8ei14n9z2ac135,1,37.1,86.9,2020-09-12T16:45:40.145Z,2020-09-12T16:45:43Z,2467865179,141,62.0,2467865175,56,Back,2467865181,213,4.1,2467865177,140,26.0,2467865183,212,20.6,,,,,,,,,,7vpze6ixacfe1b96s9a93k6hh,L. Vetterlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504099,198,1,1,24,29,cz26xwowfjp8ei14n9z2ac135,0,26.2,55.2,2020-09-12T16:45:45.411Z,2020-09-12T16:45:49Z,2467865397,140,58.4,2467865401,1,,2467865393,155,,2467865395,56,Center,2467865403,213,0.3,2467865399,141,67.9,2467865405,212,34.9,,,,68a0jc6cin6hxx0bkdch9hc5x,M. Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504151,199,1,1,24,34,cz26xwowfjp8ei14n9z2ac135,1,64.6,62.9,2020-09-12T16:45:50.402Z,2020-09-12T16:45:51Z,2467865623,212,7.5,2467865621,213,0.4,2467865619,141,67.3,2467865615,56,Center,2467865617,140,71.1,2467865613,3,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504161,200,61,1,24,34,cz26xwowfjp8ei14n9z2ac135,0,71.1,67.3,2020-09-12T16:45:50.762Z,2020-09-12T18:39:28Z,2467865655,56,Center,,,,,,,,,,,,,,,,,,,,,,321yjdo3gio1l33hc1pdps4wl,A. Leon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504147,162,8,1,24,34,5rurqie3qt1qav9ir5mkqinn,1,39.8,34.5,2020-09-12T16:45:51.225Z,2020-09-12T17:21:13Z,2467865635,15,,2467865595,56,Back,,,,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504219,163,49,1,24,40,5rurqie3qt1qav9ir5mkqinn,1,19.6,45.2,2020-09-12T16:45:56.506Z,2020-09-12T16:45:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504275,164,1,1,24,40,5rurqie3qt1qav9ir5mkqinn,1,19.6,45.2,2020-09-12T16:45:56.705Z,2020-09-12T16:46:00Z,2467866151,212,42.7,2467866147,1,,2467866139,155,,2467866141,56,Right,2467866149,213,5.8,2467866145,141,15.6,2467866143,140,55.5,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504287,165,61,1,24,43,5rurqie3qt1qav9ir5mkqinn,0,55.4,16.2,2020-09-12T16:46:00.001Z,2020-09-12T16:46:00Z,2467866167,56,Right,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504281,201,49,1,24,43,cz26xwowfjp8ei14n9z2ac135,1,40.4,65.1,2020-09-12T16:46:00.195Z,2020-09-12T16:46:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7kx86ostcp0tfo53g9cpqn7px,Cho So-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504327,202,1,1,24,43,cz26xwowfjp8ei14n9z2ac135,1,40.4,65.1,2020-09-12T16:46:00.273Z,2020-09-12T16:46:03Z,2467866361,140,39.6,2467866363,141,79.7,2467866365,213,1.7,2467866367,212,10.0,2467866359,56,Back,,,,,,,,,,7kx86ostcp0tfo53g9cpqn7px,Cho So-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504333,203,1,1,24,46,cz26xwowfjp8ei14n9z2ac135,0,40.5,84.1,2020-09-12T16:46:03.185Z,2020-09-12T16:46:05Z,2467866399,140,39.3,2467866403,213,3.9,2467866405,212,1.7,2467866581,236,,2467866587,233,166,2467866585,286,,2467866401,141,82.4,2467866397,56,Back,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504351,166,74,1,24,46,5rurqie3qt1qav9ir5mkqinn,1,64.8,14.4,2020-09-12T16:46:03.186Z,2020-09-12T17:04:36Z,2467866611,233,203,2467866549,56,Right,2467866551,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504383,167,4,1,24,50,5rurqie3qt1qav9ir5mkqinn,1,62.4,12.4,2020-09-12T16:46:07.041Z,2020-09-12T16:47:23Z,2467866753,13,,2467866761,152,,2467866811,233,204,2467866767,286,,2467866757,56,Right,2467866765,265,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504371,204,4,1,24,50,cz26xwowfjp8ei14n9z2ac135,0,37.6,87.6,2020-09-12T16:46:07.042Z,2020-09-12T16:46:09Z,2467866699,285,,2467866693,56,Back,2467866695,152,,2467866847,233,167,2467866691,13,,2467866697,265,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504841,168,1,1,25,31,5rurqie3qt1qav9ir5mkqinn,1,65.6,9.7,2020-09-12T16:46:48.337Z,2020-09-12T16:46:50Z,2467869309,141,25.0,2467869305,56,Back,2467869303,152,,2467869313,212,26.0,2467869307,140,42.9,2467869311,213,2.7,2467869301,5,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504879,169,1,1,25,34,5rurqie3qt1qav9ir5mkqinn,1,46.1,28.3,2020-09-12T16:46:50.688Z,2020-09-12T16:46:54Z,2467869509,56,Back,2467869513,141,55.7,2467869517,212,18.7,2467869515,213,1.6,2467869511,140,44.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210504931,170,1,1,25,38,5rurqie3qt1qav9ir5mkqinn,1,45.1,57,2020-09-12T16:46:54.400Z,2020-09-12T16:46:57Z,2467869759,212,10.6,2467869747,141,52.1,2467869743,140,54.7,2467869739,56,Center,2467869753,213,6.0,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
