id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/8/value,qualifier/13/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2208942457,449,43,2,47,34,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-09-06T12:38:45.812Z,2020-09-06T12:38:48Z,2459441407,144,7,2459441383,285,0,2459441381,56,Back,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942461,415,8,2,47,36,bsbugp9qfasrrtg55bf7evvwv,1,71.3,92.6,2020-09-06T12:38:47.465Z,2020-09-06T12:38:47Z,2459441399,56,Left,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942463,416,49,2,47,38,bsbugp9qfasrrtg55bf7evvwv,1,69,95.1,2020-09-06T12:38:49.417Z,2020-09-06T12:38:49Z,,,,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942465,417,1,2,47,38,bsbugp9qfasrrtg55bf7evvwv,1,68.6,96,2020-09-06T12:38:49.881Z,2020-09-06T12:38:52Z,2459441417,213,5.5,2459441419,212,5.0,2459441415,141,90.9,2459441413,140,72.0,2459441411,56,Left,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942467,418,3,2,47,40,bsbugp9qfasrrtg55bf7evvwv,0,69.8,76.4,2020-09-06T12:38:51.912Z,2020-09-06T12:38:54Z,2459441425,286,,2459441449,233,450,2459441423,56,Left,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942469,450,7,2,47,40,5rurqie3qt1qav9ir5mkqinn,1,30.2,23.6,2020-09-06T12:38:51.913Z,2020-09-06T12:38:54Z,2459441429,56,Back,2459441435,233,418,2459441431,285,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942471,451,49,2,47,42,5rurqie3qt1qav9ir5mkqinn,1,23.6,15.4,2020-09-06T12:38:53.870Z,2020-09-06T12:38:54Z,,,,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942475,452,1,2,47,42,5rurqie3qt1qav9ir5mkqinn,0,23.6,15.4,2020-09-06T12:38:54.046Z,2020-09-06T12:39:04Z,2459441475,212,9.8,2459441469,140,16.6,2459441473,213,3.9,2459441471,141,5.8,2459441467,56,Back,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942477,453,4,2,47,47,5rurqie3qt1qav9ir5mkqinn,1,26.9,13.8,2020-09-06T12:38:58.479Z,2020-09-06T13:22:09Z,2459441481,56,Back,2459441479,13,,2459441487,285,,2459482001,233,419,2459441485,265,,2459441483,152,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942483,419,4,2,47,47,bsbugp9qfasrrtg55bf7evvwv,0,73.1,86.2,2020-09-06T12:38:58.480Z,2020-09-06T13:22:09Z,2459441533,56,Left,2459441535,152,,2459482025,233,453,2459441537,265,,2459441539,286,,2459441531,13,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942489,454,1,2,48,7,5rurqie3qt1qav9ir5mkqinn,1,22.5,14.5,2020-09-06T12:39:18.253Z,2020-09-06T12:39:21Z,2459441593,212,24.1,2459441589,141,39.1,2459441583,152,,2459441581,5,,2459441591,213,2.4,2459441585,56,Back,2459441587,140,6.0,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942497,455,1,2,48,9,5rurqie3qt1qav9ir5mkqinn,1,6,39.1,2020-09-06T12:39:20.910Z,2020-09-06T12:39:24Z,2459441643,141,7.4,2459441645,213,5.4,2459441647,212,28.8,2459441641,140,24.2,2459441639,56,Back,,,,,,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942503,456,1,2,48,12,5rurqie3qt1qav9ir5mkqinn,0,24.2,7.4,2020-09-06T12:39:24.127Z,2020-09-06T12:39:26Z,2459441681,56,Back,2459441685,141,14.8,2459441689,212,25.8,2459441687,213,0.2,2459441679,155,,2459441683,140,48.3,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942507,420,1,2,48,16,bsbugp9qfasrrtg55bf7evvwv,0,51.5,92.4,2020-09-06T12:39:27.721Z,2020-09-06T12:39:28Z,2459441707,141,100.0,2459441701,157,,2459441703,56,Left,2459441705,140,62.5,2459441713,212,12.9,2459441709,1,,2459441711,213,0.5,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942509,421,5,2,48,17,bsbugp9qfasrrtg55bf7evvwv,0,63.2,101.2,2020-09-06T12:39:28.254Z,2020-09-06T13:26:43Z,2459441717,347,,2459441715,56,Left,2459441751,233,457,,,,,,,,,,,,,,,,4lshrw6i3uk9kx4kiutn06iuh,D. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942513,457,5,2,48,17,5rurqie3qt1qav9ir5mkqinn,1,36.8,-1.2,2020-09-06T12:39:28.254Z,2020-09-06T12:39:31Z,2459441737,56,Back,2459441739,347,,2459441743,233,421,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942523,458,1,2,48,28,5rurqie3qt1qav9ir5mkqinn,1,34.6,0,2020-09-06T12:39:39.869Z,2020-09-06T12:39:43Z,2459441807,107,,2459441817,141,5.5,2459441809,56,Back,2459441813,140,37.8,2459441821,212,5.9,2459441819,213,1.0,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942525,459,1,2,48,29,5rurqie3qt1qav9ir5mkqinn,1,37.8,5.5,2020-09-06T12:39:41.070Z,2020-09-06T12:39:49Z,2459441833,213,3.3,2459441829,140,28.0,2459441835,212,10.4,2459441831,141,3.8,2459441827,56,Back,,,,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942529,460,1,2,48,30,5rurqie3qt1qav9ir5mkqinn,0,28,3.8,2020-09-06T12:39:41.645Z,2020-09-06T12:39:50Z,2459441847,212,6.4,2459441839,56,Back,2459441841,140,33.5,2459441845,213,0.4,2459441843,141,7.9,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942527,423,49,2,48,31,bsbugp9qfasrrtg55bf7evvwv,1,60.6,70.4,2020-09-06T12:39:42.896Z,2020-09-06T12:47:55Z,,,,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942531,424,1,2,48,32,bsbugp9qfasrrtg55bf7evvwv,0,60.6,70.4,2020-09-06T12:39:44.152Z,2020-09-06T12:39:44Z,2459441857,212,6.1,2459441853,141,64.4,2459441851,140,64.9,2459441849,56,Center,2459441855,213,5.5,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942543,425,81,2,48,37,bsbugp9qfasrrtg55bf7evvwv,0,0,0,2020-09-06T12:39:48.664Z,2020-09-06T12:39:50Z,2459441923,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942551,461,68,2,48,47,5rurqie3qt1qav9ir5mkqinn,0,0,0,2020-09-06T12:39:58.862Z,2020-09-06T12:40:00Z,2459441975,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942553,426,68,2,48,48,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2020-09-06T12:39:59.496Z,2020-09-06T12:40:15Z,2459442145,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942565,427,1,2,48,49,bsbugp9qfasrrtg55bf7evvwv,1,63.6,71.1,2020-09-06T12:40:01.112Z,2020-09-06T12:40:05Z,2459442025,140,91.5,2459442031,212,31.9,2459442027,141,89.7,2459442029,213,0.4,2459442023,56,Left,2459442021,155,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942563,462,43,2,48,50,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-09-06T12:40:01.718Z,2020-09-06T12:40:08Z,2459442011,56,Back,2459442073,144,7,2459442013,285,0,,,,,,,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942567,463,43,2,48,50,5rurqie3qt1qav9ir5mkqinn,1,0,0,2020-09-06T12:40:02.190Z,2020-09-06T12:40:10Z,2459442043,140,9.3,2459442047,213,3.4,2459442105,144,1,2459442041,56,Back,2459442039,155,0,2459442045,141,16.3,2459442049,212,31.4,2459442037,2,0,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942573,428,3,2,48,53,bsbugp9qfasrrtg55bf7evvwv,1,89.4,86,2020-09-06T12:40:04.968Z,2020-09-06T12:40:07Z,2459442061,56,Left,2459442063,286,,2459442065,233,464,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942569,464,45,2,48,53,5rurqie3qt1qav9ir5mkqinn,0,10.6,14,2020-09-06T12:40:04.968Z,2020-09-06T12:40:07Z,2459442053,56,Back,2459442069,233,428,2459442055,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942577,429,1,2,48,54,bsbugp9qfasrrtg55bf7evvwv,0,86.9,83.5,2020-09-06T12:40:05.888Z,2020-09-06T13:29:03Z,2459442093,1,,2459442087,56,Center,2459442091,141,22.7,2459442089,140,100.0,2459442083,2,,2459442095,213,5.1,2459442085,155,,2459442097,212,44.0,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942579,430,5,2,48,55,bsbugp9qfasrrtg55bf7evvwv,0,101.4,27,2020-09-06T12:40:06.670Z,2020-09-06T13:26:43Z,2459442117,233,465,2459442109,346,,2459442107,56,Center,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942571,465,5,2,48,55,5rurqie3qt1qav9ir5mkqinn,1,-1.4,73,2020-09-06T12:40:06.670Z,2020-09-06T12:40:10Z,2459442057,56,Back,2459442113,233,430,2459442059,346,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942617,466,1,2,49,15,5rurqie3qt1qav9ir5mkqinn,1,4.6,50,2020-09-06T12:40:26.957Z,2020-09-06T12:40:29Z,2459442377,140,11.0,2459442383,212,7.9,2459442379,141,56.1,2459442381,213,0.6,2459442375,56,Back,2459442373,124,,2459442387,237,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942621,467,1,2,49,18,5rurqie3qt1qav9ir5mkqinn,1,21.7,65.6,2020-09-06T12:40:29.645Z,2020-09-06T12:40:31Z,2459442413,213,2.1,2459442411,141,89.0,2459442407,56,Back,2459442415,212,18.8,2459442409,140,12.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942629,468,1,2,49,21,5rurqie3qt1qav9ir5mkqinn,0,13.9,89.9,2020-09-06T12:40:32.223Z,2020-09-06T12:40:36Z,2459442461,212,50.9,2459442449,155,,2459442457,1,,2459442453,140,59.4,2459442451,56,Center,2459442459,213,5.9,2459442455,141,64.1,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942625,431,44,2,49,23,bsbugp9qfasrrtg55bf7evvwv,1,39.2,37.1,2020-09-06T12:40:35.191Z,2020-09-06T12:40:37Z,2459442521,233,469,2459442435,285,,2459442433,56,Back,,,,,,,,,,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942633,469,44,2,49,23,5rurqie3qt1qav9ir5mkqinn,0,60.8,62.9,2020-09-06T12:40:35.192Z,2020-09-06T12:40:37Z,2459442529,233,431,2459442475,56,Center,2459442477,286,,,,,,,,,,,,,,,,,wupxscyf4x7rsjidpmp0wnv9,V. Miedema,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942641,432,1,2,49,24,bsbugp9qfasrrtg55bf7evvwv,1,37.9,38.3,2020-09-06T12:40:35.464Z,2020-09-06T12:40:37Z,2459442533,3,,2459442535,56,Center,2459442543,212,22.2,2459442539,141,61.4,2459442541,213,0.8,2459442537,140,52.8,,,,,,,elelvar8kyxwpfqzwr1v00b85,M. Bartrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942643,433,1,2,49,26,bsbugp9qfasrrtg55bf7evvwv,1,52.4,60.9,2020-09-06T12:40:37.278Z,2020-09-06T12:40:39Z,2459442549,140,48.8,2459442555,212,3.8,2459442553,213,3.1,2459442551,141,61.4,2459442547,56,Back,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942645,434,61,2,49,27,bsbugp9qfasrrtg55bf7evvwv,1,48.4,61.4,2020-09-06T12:40:39.131Z,2020-09-06T12:40:39Z,2459442559,56,Back,,,,,,,,,,,,,,,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942647,435,49,2,49,29,bsbugp9qfasrrtg55bf7evvwv,1,65.2,63.3,2020-09-06T12:40:40.793Z,2020-09-06T12:40:40Z,,,,,,,,,,,,,,,,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942649,436,1,2,49,32,bsbugp9qfasrrtg55bf7evvwv,1,68,66,2020-09-06T12:40:43.577Z,2020-09-06T12:40:45Z,2459442587,141,80.6,2459442589,213,0.6,2459442591,212,17.7,2459442583,56,Left,2459442585,140,82.0,,,,,,,,,,da8ymxqy00lunda8tq9oltuj9,D. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942651,437,1,2,49,34,bsbugp9qfasrrtg55bf7evvwv,0,82.9,81.8,2020-09-06T12:40:45.591Z,2020-09-06T12:40:50Z,2459442601,213,5.3,2459442603,212,3.0,2459442599,141,78.2,2459442597,140,84.6,2459442595,56,Center,2459442651,2,,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942655,470,61,2,49,36,5rurqie3qt1qav9ir5mkqinn,1,18,20,2020-09-06T12:40:47.540Z,2020-09-06T12:40:47Z,2459442621,56,Back,,,,,,,,,,,,,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942659,471,61,2,49,38,5rurqie3qt1qav9ir5mkqinn,1,19.1,33.2,2020-09-06T12:40:49.565Z,2020-09-06T12:40:49Z,2459442649,56,Back,,,,,,,,,,,,,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942663,472,49,2,49,40,5rurqie3qt1qav9ir5mkqinn,1,10.2,33.2,2020-09-06T12:40:51.484Z,2020-09-06T12:40:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942665,473,1,2,49,40,5rurqie3qt1qav9ir5mkqinn,1,10.2,33.2,2020-09-06T12:40:51.836Z,2020-09-06T12:40:52Z,2459442671,141,26.5,2459442669,140,19.9,2459442673,213,5.9,2459442667,56,Back,2459442675,212,11.2,,,,,,,,,,8z3ceakcqfvv039p2fbm4rvmd,V. Schnaderbeck,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942669,474,1,2,49,41,5rurqie3qt1qav9ir5mkqinn,1,19.9,26.5,2020-09-06T12:40:52.557Z,2020-09-06T12:40:53Z,2459442691,56,Back,2459442695,141,32.5,2459442693,140,28.0,2459442699,212,9.4,2459442697,213,0.4,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942671,475,1,2,49,42,5rurqie3qt1qav9ir5mkqinn,1,28,32.5,2020-09-06T12:40:53.308Z,2020-09-06T12:40:54Z,2459442717,156,,2459442713,212,8.5,2459442707,140,20.4,2459442705,56,Back,2459442709,141,28.1,2459442711,213,3.5,,,,,,,23kah59nbx1m7ro3imaaevoph,J. Roord,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942673,476,1,2,49,43,5rurqie3qt1qav9ir5mkqinn,1,20.4,28.1,2020-09-06T12:40:54.556Z,2020-09-06T12:40:56Z,2459442735,212,14.2,2459442727,56,Back,2459442731,141,8.9,2459442733,213,5.1,2459442729,140,25.8,,,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942697,477,4,2,49,59,5rurqie3qt1qav9ir5mkqinn,1,21.7,25.2,2020-09-06T12:41:10.444Z,2020-09-06T12:41:13Z,2459442887,56,Back,2459442903,233,438,2459442891,285,,2459442889,152,,2459442883,13,,2459442885,294,,,,,,,,e8ivbfq0irn8f2p8krhkikzx1,L. Wälti,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942699,438,4,2,49,59,bsbugp9qfasrrtg55bf7evvwv,0,78.3,74.8,2020-09-06T12:41:10.445Z,2020-09-06T12:42:10Z,2459442907,233,477,2459442895,294,,2459442901,286,,2459442899,152,,2459442897,56,Center,2459442893,13,,,,,,,,7grp6mb5milt6wp91mdoti7rp,L. Bruton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942713,478,1,2,50,16,5rurqie3qt1qav9ir5mkqinn,1,15.5,35.9,2020-09-06T12:41:27.644Z,2020-09-06T12:41:58Z,2459442987,5,,2459442989,152,,2459442995,141,24.7,2459442999,212,11.2,2459442991,56,Back,2459442997,213,5.5,2459442993,140,23.3,2459443291,189,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942719,479,1,2,50,17,5rurqie3qt1qav9ir5mkqinn,1,23.3,24.7,2020-09-06T12:41:28.556Z,2020-09-06T12:41:29Z,2459443021,56,Back,2459443025,141,36.1,2459443023,140,19.4,2459443029,212,8.8,2459443027,213,2.1,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942715,439,43,2,50,17,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2020-09-06T12:41:28.647Z,2020-09-06T12:42:01Z,2459443003,56,Center,2459443307,144,56,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942723,480,1,2,50,18,5rurqie3qt1qav9ir5mkqinn,0,19.4,36.1,2020-09-06T12:41:29.263Z,2020-09-06T12:41:57Z,2459443049,213,0.9,2459443051,212,41.1,2459443045,141,83.3,2459443043,140,43.9,2459443041,56,Back,2459443047,1,,2459443039,155,,,,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942721,440,43,2,50,18,bsbugp9qfasrrtg55bf7evvwv,1,0,0,2020-09-06T12:41:29.383Z,2020-09-06T12:42:00Z,2459443305,144,56,2459443033,56,Center,,,,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942727,441,1,2,50,20,bsbugp9qfasrrtg55bf7evvwv,0,53.5,10.4,2020-09-06T12:41:31.416Z,2020-09-06T12:41:43Z,2459443065,3,,2459443073,213,0.5,2459443067,56,Center,2459443075,212,28.1,2459443071,141,31.1,2459443069,140,76.7,,,,,,,b4q51nzxmgax7on17s1wpx5ud,N. Harding,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942729,481,1,2,50,21,5rurqie3qt1qav9ir5mkqinn,0,23.1,71.3,2020-09-06T12:41:33.069Z,2020-09-06T12:41:35Z,2459443079,56,Back,2459443085,213,5.9,2459443083,141,66.8,2459443081,140,30.2,2459443077,3,,2459443087,212,8.1,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942731,442,49,2,50,23,bsbugp9qfasrrtg55bf7evvwv,1,62.3,45.4,2020-09-06T12:41:34.913Z,2020-09-06T12:41:57Z,,,,,,,,,,,,,,,,,,,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942739,443,1,2,50,24,bsbugp9qfasrrtg55bf7evvwv,1,62.3,45.4,2020-09-06T12:41:36.135Z,2020-09-06T12:41:56Z,2459443131,212,12.9,2459443127,141,37.4,2459443129,213,5.8,2459443125,140,73.4,2459443251,210,,2459443123,56,Center,,,,,,,93d5k82qrmjr894k2hp5aril1,J. Fishlock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942741,444,13,2,50,27,bsbugp9qfasrrtg55bf7evvwv,1,74.9,35.8,2020-09-06T12:41:38.263Z,2020-09-06T12:41:56Z,2459443255,29,,2459443269,231,49.6,2459443187,20,,2459443141,56,Center,2459443139,22,,2459443261,102,51.4,2459443263,103,58.3,2459443265,215,,ce4cgftejsd46a0rahih0divp,R. Rowe,,2459443137,18,2459443257,55,443,2459443253,85,,2459443267,230,97.7,,,,,,,,,,,,,,,,
2208942745,445,5,2,50,27,bsbugp9qfasrrtg55bf7evvwv,0,101,46,2020-09-06T12:41:38.716Z,2020-09-06T13:26:43Z,2459443157,346,,2459443169,233,482,2459443153,56,Center,,,,,,,,,,,,,,,,ce4cgftejsd46a0rahih0divp,R. Rowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942735,482,5,2,50,27,5rurqie3qt1qav9ir5mkqinn,1,-1,54,2020-09-06T12:41:38.716Z,2020-09-06T12:41:40Z,2459443167,233,445,2459443103,346,,2459443101,56,Back,,,,,,,,,,,,,,,,5m2ilglr6tlmgs2d4qzk5wno5,K. Little,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942789,483,1,2,50,55,5rurqie3qt1qav9ir5mkqinn,1,4.8,50.1,2020-09-06T12:42:06.462Z,2020-09-06T12:42:10Z,2459443387,124,,2459443401,212,37.3,2459443395,141,8.2,2459443405,74,,2459443393,140,27.8,2459443399,213,5.4,2459443397,1,,2459443389,155,,dib5a7vebmtxqcksi1tuteklx,M. Zinsberger,,2459443391,56,,,,,,,,,,,,,,,,,,Back,,,,,,,
2208942791,484,50,2,50,59,5rurqie3qt1qav9ir5mkqinn,1,24.8,6.1,2020-09-06T12:42:10.447Z,2020-09-06T12:42:16Z,2459443407,56,Back,2459443461,233,446,2459443409,285,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942801,446,7,2,50,59,bsbugp9qfasrrtg55bf7evvwv,1,75.2,93.9,2020-09-06T12:42:10.448Z,2020-09-06T12:42:16Z,2459443455,286,,2459443453,56,Left,2459443457,233,484,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942803,447,49,2,51,0,bsbugp9qfasrrtg55bf7evvwv,1,67.4,92.1,2020-09-06T12:42:11.320Z,2020-09-06T12:42:43Z,,,,,,,,,,,,,,,,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208943001,473,1,2,51,1,bsbugp9qfasrrtg55bf7evvwv,1,73.6,96.8,2020-09-06T12:42:12.567Z,2020-09-06T12:44:12Z,2459444535,212,7.5,2459444527,56,Left,2459444531,141,96.9,2459444529,140,66.5,2459444533,213,3.1,,,,,,,,,,z8vdz64bgqus4c85451nsrf9,A. James-Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942807,448,1,2,51,4,bsbugp9qfasrrtg55bf7evvwv,1,62.5,95.3,2020-09-06T12:42:15.575Z,2020-09-06T12:44:22Z,2459444583,210,,2459443485,212,26.4,2459443479,140,69.4,2459443481,141,57.9,2459443483,213,5.0,2459443477,56,Center,,,,,,,16gnoas9x34hm887omkmeee39,E. Mukandi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208942809,449,13,2,51,5,bsbugp9qfasrrtg55bf7evvwv,1,71.6,52.7,2020-09-06T12:42:17.159Z,2020-09-06T12:44:20Z,2459444589,55,448,2459444599,230,98.1,2459444567,20,,2459443497,56,Center,2459444597,215,,2459444587,29,,2459444585,81,,2459444593,102,37.8,9aqn77y0knb58698qj46eee39,A. Eikeland,,2459443495,22,2459444601,231,50.7,2459443493,18,,2459444595,103,76.4,,,,,,,,,,,,,,,,
2208942817,450,5,2,51,7,bsbugp9qfasrrtg55bf7evvwv,0,101.4,37.8,2020-09-06T12:42:18.748Z,2020-09-06T13:26:44Z,2459443531,346,,2459443537,233,485,2459443529,56,Center,,,,,,,,,,,,,,,,9aqn77y0knb58698qj46eee39,A. Eikeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,
