id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2554963585,206,1,1,26,47,8l30dsub3sutr6j3ruvk650xc,1,11,30,2023-05-27T13:57:17.231Z,2023-05-27T13:57:18Z,4310787101,56,Back,4310787107,212,17.7,4310787105,141,8.9,4310787109,213,5.3,4310787103,140,20.8,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554963663,207,1,1,26,48,8l30dsub3sutr6j3ruvk650xc,1,20.8,8.9,2023-05-27T13:57:18.326Z,2023-05-27T13:57:21Z,4310787497,212,17.3,4310787499,213,1.7,4310787491,56,Back,4310787493,140,18.2,4310787495,141,34.0,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554963701,208,1,1,26,51,8l30dsub3sutr6j3ruvk650xc,1,13.2,35.7,2023-05-27T13:57:21.430Z,2023-05-27T13:57:24Z,4310787703,212,15.8,4310787705,213,1.9,4310787697,56,Back,4310787699,140,8.0,4310787701,141,57.5,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554963797,209,1,1,26,53,8l30dsub3sutr6j3ruvk650xc,1,8.1,58.2,2023-05-27T13:57:24.031Z,2023-05-27T13:57:29Z,4310788131,140,11.9,4310788135,212,13.0,4310788133,141,76.4,4310788129,56,Back,4310788137,213,1.3,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554963895,210,1,1,26,58,8l30dsub3sutr6j3ruvk650xc,1,17.8,86.8,2023-05-27T13:57:28.990Z,2023-05-27T13:57:33Z,4310788449,56,Back,4310788453,141,63.1,4310788455,212,19.2,4310788457,213,4.1,4310788451,140,7.9,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554963979,211,1,1,27,3,8l30dsub3sutr6j3ruvk650xc,1,9.9,61.5,2023-05-27T13:57:33.406Z,2023-05-27T13:57:38Z,4310788831,141,37.4,4310788827,56,Back,4310788835,213,5.0,4310788829,140,14.9,4310788833,212,17.2,,,,,,,,,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964049,212,1,1,27,8,8l30dsub3sutr6j3ruvk650xc,1,15,37.4,2023-05-27T13:57:38.054Z,2023-05-27T13:57:42Z,4310789155,140,36.6,4310789153,56,Back,4310789159,212,28.4,4310789161,213,5.6,4310789157,141,12.3,,,,,,,,,,dw2a5y50m5vbzpy53w2e7n179,R. Corsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964153,213,1,1,27,12,8l30dsub3sutr6j3ruvk650xc,1,42.6,12,2023-05-27T13:57:42.222Z,2023-05-27T13:57:48Z,4310789641,56,Center,4310789647,212,28.4,4310789645,141,34.3,4310789649,213,0.6,4310789643,140,65.5,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964203,214,1,1,27,18,8l30dsub3sutr6j3ruvk650xc,1,67.9,29.8,2023-05-27T13:57:48.758Z,2023-05-27T13:57:50Z,4310789863,213,5.4,4310789857,140,79.8,4310789855,56,Right,4310789861,212,19.4,4310789859,141,7.9,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964231,215,1,1,27,20,8l30dsub3sutr6j3ruvk650xc,1,79.8,7.9,2023-05-27T13:57:50.767Z,2023-05-27T13:57:52Z,4310789947,56,Center,4310789951,140,80.5,4310789961,213,1.5,4310789959,212,10.8,4310789955,141,23.7,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964265,216,1,1,27,22,8l30dsub3sutr6j3ruvk650xc,1,80.5,23.7,2023-05-27T13:57:52.486Z,2023-05-27T13:57:54Z,4310790125,213,5.0,4310790115,140,82.2,4310790123,212,6.0,4310790113,56,Right,4310790121,141,15.3,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964289,217,1,1,27,24,8l30dsub3sutr6j3ruvk650xc,1,82.1,15.3,2023-05-27T13:57:54.823Z,2023-05-27T13:57:56Z,4310790243,213,5.6,4310790239,212,3.7,4310790227,56,Right,4310790231,140,84.7,4310790235,141,11.7,,,,,,,,,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964347,218,1,1,27,25,8l30dsub3sutr6j3ruvk650xc,1,85.3,8.2,2023-05-27T13:57:55.918Z,2023-05-27T13:57:59Z,4310790543,213,3.0,4310790537,140,73.5,4310790539,141,11.4,4310790541,212,12.6,4310790535,56,Right,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964381,219,1,1,27,28,8l30dsub3sutr6j3ruvk650xc,1,80.6,13.5,2023-05-27T13:57:58.950Z,2023-05-27T13:58:00Z,4310790653,212,7.5,4310790655,213,5.4,4310790645,56,Right,4310790647,140,85.0,4310790651,141,4.9,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964437,220,1,1,27,30,8l30dsub3sutr6j3ruvk650xc,1,84.6,5,2023-05-27T13:58:00.454Z,2023-05-27T13:58:03Z,4310790883,56,Right,4310790889,212,15.2,4310790885,140,70.9,4310790891,213,2.8,4310790887,141,12.3,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964495,221,1,1,27,33,8l30dsub3sutr6j3ruvk650xc,1,71.3,15.6,2023-05-27T13:58:03.086Z,2023-05-27T13:58:05Z,4310791097,212,10.9,4310791091,56,Center,4310791093,140,70.6,4310791099,213,1.6,4310791095,141,31.6,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964563,222,1,1,27,35,8l30dsub3sutr6j3ruvk650xc,1,72,32.5,2023-05-27T13:58:05.670Z,2023-05-27T13:58:09Z,4310791369,56,Center,4310791377,213,6.0,4310791371,140,80.1,4310791373,141,28.2,4310791375,212,9.0,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964597,223,1,1,27,38,8l30dsub3sutr6j3ruvk650xc,0,86.9,17.6,2023-05-27T13:58:08.679Z,2023-05-27T13:58:11Z,4310791515,212,2.2,4310791509,56,Right,4310791513,141,20.1,4310791511,140,88.3,4310791507,155,,4310791545,236,,4310791547,233,191,4310791505,2,,f5j2zq9sslh38t8bhyifsjg89,A. Lehmann,,4310791551,286,4310791517,213,0.9,,,,,,,,,,,,,,,,,,,,,,
2554964559,191,12,1,27,38,5rurqie3qt1qav9ir5mkqinn,1,14.8,84.7,2023-05-27T13:58:08.779Z,2023-05-27T13:58:11Z,4310791357,56,Back,4310791355,185,,4310791575,233,223,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964579,192,49,1,27,39,5rurqie3qt1qav9ir5mkqinn,1,15.1,84.1,2023-05-27T13:58:09.873Z,2023-05-27T13:58:09Z,,,,,,,,,,,,,,,,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964707,193,1,1,27,40,5rurqie3qt1qav9ir5mkqinn,1,15.1,84.1,2023-05-27T13:58:10.089Z,2023-05-27T13:58:16Z,4310792009,213,0.1,4310792007,212,5.7,4310792003,140,20.5,4310792005,141,84.8,4310792001,56,Back,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964697,224,43,1,27,43,8l30dsub3sutr6j3ruvk650xc,1,0,0,2023-05-27T13:58:13.110Z,2023-05-27T13:58:18Z,4310791951,56,Right,4310792195,144,7,4310791953,286,0,,,,,,,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964715,194,4,1,27,45,5rurqie3qt1qav9ir5mkqinn,1,24.5,85.6,2023-05-27T13:58:15.353Z,2023-05-27T13:58:17Z,4310792097,233,225,4310792077,285,,4310792075,265,,4310792073,152,,4310792071,56,Back,4310792069,13,,,,,,,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554964699,225,4,1,27,45,8l30dsub3sutr6j3ruvk650xc,0,75.5,14.4,2023-05-27T13:58:15.354Z,2023-05-27T13:58:17Z,4310791961,265,,4310791959,152,,4310792129,233,194,4310791955,13,,4310791957,56,Right,4310791963,286,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965021,195,1,1,28,1,5rurqie3qt1qav9ir5mkqinn,1,29.1,94.1,2023-05-27T13:58:31.650Z,2023-05-27T13:58:33Z,4310793397,152,,4310793401,140,18.5,4310793405,212,13.0,4310793399,56,Back,4310793403,141,84.1,4310793407,213,3.7,4310793395,5,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965075,196,1,1,28,2,5rurqie3qt1qav9ir5mkqinn,1,19,84.2,2023-05-27T13:58:32.897Z,2023-05-27T13:58:36Z,4310793571,140,4.5,4310793577,213,4.1,4310793569,56,Back,4310793575,212,28.4,4310793573,141,49.0,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965129,197,1,1,28,5,5rurqie3qt1qav9ir5mkqinn,1,8.7,45.2,2023-05-27T13:58:36.017Z,2023-05-27T13:58:38Z,4310793845,56,Back,4310793849,141,25.6,4310793853,213,5.2,4310793851,212,14.8,4310793847,140,14.9,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965217,198,1,1,28,8,5rurqie3qt1qav9ir5mkqinn,1,16.9,17.3,2023-05-27T13:58:38.593Z,2023-05-27T13:58:42Z,4310794193,213,0.2,4310794187,140,37.1,4310794189,141,22.1,4310794191,212,21.5,4310794185,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965249,199,1,1,28,12,5rurqie3qt1qav9ir5mkqinn,0,35.7,25.3,2023-05-27T13:58:42.497Z,2023-05-27T13:58:43Z,4310794307,212,5.0,4310794301,56,Back,4310794303,140,35.0,4310794309,213,4.6,4310794305,141,18.0,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965253,226,8,1,28,14,8l30dsub3sutr6j3ruvk650xc,1,65.9,85.6,2023-05-27T13:58:44.053Z,2023-05-27T13:59:01Z,4310794327,56,Left,,,,,,,,,,,,,,,,,,,,,,3f6hkia6zu8xuwasqdz3w759m,L. Blindkilde Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965391,200,5,1,28,15,5rurqie3qt1qav9ir5mkqinn,1,36.8,-1.1,2023-05-27T13:58:45.730Z,2023-05-27T13:58:53Z,4310794897,56,Back,4310794941,233,227,4310794899,347,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965301,227,5,1,28,15,8l30dsub3sutr6j3ruvk650xc,0,63.2,101.1,2023-05-27T13:58:45.730Z,2023-05-27T14:00:50Z,4310794527,347,,4310794947,233,200,4310794525,56,Left,,,,,,,,,,,,,,,,amg2zai9038cdz9uuql3l9rkl,R. Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965427,201,1,1,28,22,5rurqie3qt1qav9ir5mkqinn,1,36.1,0,2023-05-27T13:58:52.961Z,2023-05-27T13:58:55Z,4310795023,107,,4310795025,56,Back,4310795033,213,2.3,4310795029,141,14.7,4310795027,140,27.0,4310795031,212,14.2,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965501,202,1,1,28,25,5rurqie3qt1qav9ir5mkqinn,1,30.6,18.3,2023-05-27T13:58:55.434Z,2023-05-27T13:59:00Z,4310795359,56,Back,4310795361,140,24.6,4310795367,213,1.8,4310795365,212,31.4,4310795363,141,63.6,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965547,203,1,1,28,30,5rurqie3qt1qav9ir5mkqinn,1,29,64,2023-05-27T13:59:00.058Z,2023-05-27T13:59:02Z,4310795553,213,0.3,4310795549,141,73.9,4310795545,56,Center,4310795547,140,51.6,4310795551,212,24.7,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965603,204,1,1,28,32,5rurqie3qt1qav9ir5mkqinn,1,46.8,67.2,2023-05-27T13:59:02.409Z,2023-05-27T13:59:06Z,4310795831,56,Back,4310795835,141,37.3,4310795833,140,41.0,4310795837,212,21.2,4310795839,213,4.4,,,,,,,,,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965711,205,1,1,28,40,5rurqie3qt1qav9ir5mkqinn,1,41.5,32.5,2023-05-27T13:59:10.521Z,2023-05-27T13:59:11Z,4310796379,212,27.0,4310796377,141,43.3,4310796375,140,66.2,4310796373,56,Center,4310796381,213,0.3,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965753,206,1,1,28,41,5rurqie3qt1qav9ir5mkqinn,1,68.5,44.6,2023-05-27T13:59:11.841Z,2023-05-27T13:59:14Z,4310796565,56,Right,4310796571,212,25.7,4310796569,141,19.7,4310796573,213,5.6,4310796567,140,86.9,,,,,,,,,,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965791,207,1,1,28,43,5rurqie3qt1qav9ir5mkqinn,0,86.4,19.7,2023-05-27T13:59:13.929Z,2023-05-27T13:59:14Z,4310796645,213,2.3,4310796637,56,Center,4310796643,212,11.1,4310796639,140,79.5,4310796641,141,32.1,,,,,,,,,,6679bfd6bjylogbe4ebese85x,K. McCabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965757,228,49,1,28,43,8l30dsub3sutr6j3ruvk650xc,1,18.7,81.2,2023-05-27T13:59:14.038Z,2023-05-27T13:59:14Z,,,,,,,,,,,,,,,,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965819,229,1,1,28,45,8l30dsub3sutr6j3ruvk650xc,1,23.5,72.7,2023-05-27T13:59:15.182Z,2023-05-27T13:59:16Z,4310796777,140,13.1,4310796781,212,11.1,4310796779,141,69.4,4310796783,213,3.3,4310796775,56,Back,,,,,,,,,,cs8bo5xvtd2bq7kd91flepwwl,L. Staniforth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965837,230,1,1,28,46,8l30dsub3sutr6j3ruvk650xc,1,13.1,69.4,2023-05-27T13:59:16.367Z,2023-05-27T13:59:17Z,4310796855,56,Back,4310796861,212,7.8,4310796859,141,59.4,4310796863,213,5.2,4310796857,140,16.8,,,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965859,231,1,1,28,47,8l30dsub3sutr6j3ruvk650xc,1,16.8,59.4,2023-05-27T13:59:17.319Z,2023-05-27T13:59:18Z,4310796953,212,11.3,4310796949,140,12.4,4310796955,213,2.0,4310796947,56,Back,4310796951,141,74.5,,,,,,,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965889,232,1,1,28,48,8l30dsub3sutr6j3ruvk650xc,0,12.4,74.5,2023-05-27T13:59:18.486Z,2023-05-27T13:59:19Z,4310797095,212,34.1,4310797087,56,Back,4310797103,213,6.1,4310797091,141,67.3,4310797089,140,44.5,4310797107,1,,,,,,,,b3i5okqaspq6w7w456ab4cxjp,M. Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965921,208,49,1,28,51,5rurqie3qt1qav9ir5mkqinn,1,70.9,35.1,2023-05-27T13:59:21.297Z,2023-05-27T13:59:21Z,,,,,,,,,,,,,,,,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554965965,209,1,1,28,51,5rurqie3qt1qav9ir5mkqinn,1,71,35.1,2023-05-27T13:59:21.585Z,2023-05-27T13:59:23Z,4310797451,141,53.4,4310797447,140,65.3,4310797455,212,13.8,4310797457,213,2.0,4310797443,56,Center,,,,,,,,,,6ywketcafnc6x3tncvohzesx5,V. Pelova,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966021,210,1,1,28,53,5rurqie3qt1qav9ir5mkqinn,1,65.7,57.3,2023-05-27T13:59:23.857Z,2023-05-27T13:59:27Z,4310797701,141,72.4,4310797699,140,72.7,4310797705,213,0.9,4310797697,56,Center,4310797703,212,12.6,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966039,211,1,1,28,55,5rurqie3qt1qav9ir5mkqinn,1,73.8,72.1,2023-05-27T13:59:25.953Z,2023-05-27T14:00:43Z,4310797791,213,5.5,4310797779,56,Center,4310797785,141,65.8,4310797787,212,6.2,4310797781,140,78.1,,,,,,,,,,e3fa1ou90dirp8yjjterhrs9h,S. Catley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966057,212,1,1,28,56,5rurqie3qt1qav9ir5mkqinn,0,78.2,65.8,2023-05-27T13:59:26.882Z,2023-05-27T14:00:38Z,4310797875,212,9.5,4310797873,141,52.1,4310797871,140,76.2,4310797869,56,Center,4310797877,213,4.5,,,,,,,,,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966105,233,1,1,28,57,8l30dsub3sutr6j3ruvk650xc,1,29.5,41.2,2023-05-27T13:59:27.694Z,2023-05-27T13:59:31Z,4310798045,212,18.5,4310798043,141,48.4,4310798039,56,Back,4310798041,140,12.5,4310798047,213,2.9,,,,,,,,,,amnb211255557h5z7snm33h79,R. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966125,234,1,1,29,1,8l30dsub3sutr6j3ruvk650xc,0,12.5,48.4,2023-05-27T13:59:31.422Z,2023-05-27T13:59:33Z,4310798125,1,,4310798115,56,Center,4310798123,213,6.1,4310798113,157,,4310798121,212,47.6,4310798119,141,35.2,4310798117,140,57.0,,,,6f8lpm5ckuv4z0tbur533qpxx,D. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966189,213,1,1,29,3,5rurqie3qt1qav9ir5mkqinn,1,44.9,70,2023-05-27T13:59:33.593Z,2023-05-27T13:59:35Z,4310798339,212,12.0,4310798341,213,1.7,4310798337,141,87.5,4310798333,56,Back,4310798335,140,43.5,4310798331,3,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966253,214,1,1,29,5,5rurqie3qt1qav9ir5mkqinn,1,42.1,87.2,2023-05-27T13:59:35.505Z,2023-05-27T13:59:37Z,4310798565,56,Back,4310798571,212,13.7,4310798569,141,70.3,4310798567,140,35.0,4310798573,213,4.1,,,,,,,,,,bilgoekg6gqwr3qbp6dp0j1zp,Rafaelle,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966387,215,1,1,29,7,5rurqie3qt1qav9ir5mkqinn,1,35,70.3,2023-05-27T13:59:37.793Z,2023-05-27T13:59:44Z,4310799093,56,Back,4310799103,212,21.5,4310799101,141,52.2,4310799109,213,3.8,4310799097,140,18.2,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966413,216,1,1,29,14,5rurqie3qt1qav9ir5mkqinn,1,18.8,51.9,2023-05-27T13:59:44.049Z,2023-05-27T13:59:45Z,4310799221,141,74.1,4310799217,56,Back,4310799225,213,1.3,4310799223,212,15.7,4310799219,140,23.0,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966441,217,1,1,29,16,5rurqie3qt1qav9ir5mkqinn,1,23.9,74.1,2023-05-27T13:59:46.505Z,2023-05-27T13:59:47Z,4310799357,213,5.3,4310799351,140,31.1,4310799353,141,58.8,4310799349,56,Back,4310799355,212,12.9,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966503,218,1,1,29,17,5rurqie3qt1qav9ir5mkqinn,1,31.1,58.8,2023-05-27T13:59:47.362Z,2023-05-27T13:59:50Z,4310799595,141,48.4,4310799599,213,3.5,4310799593,140,15.0,4310799589,56,Back,4310799597,212,18.3,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966587,219,1,1,29,19,5rurqie3qt1qav9ir5mkqinn,1,15,48.4,2023-05-27T13:59:49.889Z,2023-05-27T13:59:53Z,4310799889,212,10.0,4310799883,140,17.7,4310799891,213,5.0,4310799887,141,34.3,4310799881,56,Back,,,,,,,,,,e0gysmymetthyhdkn2q54l51x,S. D'Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966611,220,1,1,29,22,5rurqie3qt1qav9ir5mkqinn,1,18.8,35.1,2023-05-27T13:59:53.033Z,2023-05-27T13:59:54Z,4310800039,213,1.0,4310800037,212,13.3,4310800035,141,51.8,4310800033,140,25.4,4310800031,56,Back,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966655,221,1,1,29,24,5rurqie3qt1qav9ir5mkqinn,1,25.5,51.8,2023-05-27T13:59:54.561Z,2023-05-27T13:59:57Z,4310800257,213,3.7,4310800251,140,13.9,4310800249,56,Back,4310800253,141,41.8,4310800255,212,13.9,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966773,222,1,1,29,27,5rurqie3qt1qav9ir5mkqinn,1,13.9,41.8,2023-05-27T13:59:57.273Z,2023-05-27T14:00:05Z,4310800705,212,26.7,4310800703,141,63.0,4310800701,140,35.3,4310800699,56,Back,4310800707,213,0.6,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966811,223,1,1,29,34,5rurqie3qt1qav9ir5mkqinn,1,29.6,47.3,2023-05-27T14:00:04.921Z,2023-05-27T14:00:06Z,4310800831,56,Back,4310800833,140,25.9,4310800835,141,35.2,4310800837,212,9.1,4310800839,213,4.3,,,,,,,,,,92k3ea1daqrl2ri1jn49v0vyt,J. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966947,224,1,1,29,36,5rurqie3qt1qav9ir5mkqinn,1,25.5,34.9,2023-05-27T14:00:06.721Z,2023-05-27T14:00:14Z,4310801399,212,21.4,4310801393,56,Back,4310801395,140,36.0,4310801401,213,5.3,4310801397,141,7.9,,,,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554966967,225,1,1,29,44,5rurqie3qt1qav9ir5mkqinn,1,48,3.7,2023-05-27T14:00:14.553Z,2023-05-27T14:00:15Z,4310801475,141,13.4,4310801473,140,32.9,4310801469,56,Back,4310801479,213,2.7,4310801477,212,17.2,,,,,,,,,,8jooatan3cxd38v2jyf23pot1,N. Maritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554967025,226,1,1,29,45,5rurqie3qt1qav9ir5mkqinn,1,32.9,13.4,2023-05-27T14:00:15.473Z,2023-05-27T14:00:18Z,4310801727,140,41.7,4310801731,212,16.2,4310801729,141,33.0,4310801733,213,1.0,4310801745,189,,4310801725,56,Back,,,,,,,bd1752qgxbodnsgdus42fc99l,L. Wubben-Moy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554967069,227,1,1,29,49,5rurqie3qt1qav9ir5mkqinn,1,46.9,50.4,2023-05-27T14:00:19.433Z,2023-05-27T14:00:20Z,4310801881,212,17.6,4310801877,140,41.9,4310801883,213,1.9,4310801875,56,Back,4310801879,141,75.1,,,,,,,,,,1o0o6thivoulnmsklkpbwpiad,F. Maanum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554967237,228,2,1,29,50,5rurqie3qt1qav9ir5mkqinn,1,41.9,75.1,2023-05-27T14:00:20.345Z,2023-05-27T14:00:27Z,4310802513,56,Left,4310802519,141,96.2,4310802515,140,63.4,4310802511,7,e3fa1ou90dirp8yjjterhrs9h,,,,,,,,,,,,,d9zt8e8lnk9a22we6o6wqyndh,J. Beattie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554967257,235,55,1,29,50,8l30dsub3sutr6j3ruvk650xc,1,35.2,10,2023-05-27T14:00:20.346Z,2023-05-27T14:00:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3tz0jq7tbg6u1dm6qlx53u6s5,S. Mayling,,,,,,,,,,,,,,,,,,,,,,,,,,,,
